Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28
-4.949286e+02,-4.801989e+02,-4.845415e+02,-4.869250e+02,-4.660626e+02,-4.362143e+02,-4.148257e+02,-3.979967e+02,-3.609343e+02,-2.763651e+02,-2.038799e+02,-1.632533e+02,-1.252890e+02,-9.774236e+01,-7.491809e+01,-6.884810e+01,-9.273125e+01,-1.497155e+02,-2.232977e+02,-3.048533e+02,-3.754840e+02,-4.361693e+02,-4.593432e+02,-4.601890e+02,-4.562207e+02,-4.523878e+02,-4.602632e+02,-4.800765e+02
3.511394e+01,5.005715e+01,4.375245e+01,4.012442e+01,6.590060e+01,9.782053e+01,1.127677e+02,1.179304e+02,1.298921e+02,1.449846e+02,1.207632e+02,8.903220e+01,5.597232e+01,3.028179e+01,2.769087e+01,5.346782e+01,9.246313e+01,1.238577e+02,1.326073e+02,1.363239e+02,1.269482e+02,8.559232e+01,6.486748e+01,6.159818e+01,6.381519e+01,6.483899e+01,6.204012e+01,4.932914e+01
2.278441e+01,2.620733e+01,2.029503e+01,1.674975e+01,3.443591e+01,4.719835e+01,4.253795e+01,2.964648e+01,1.405966e+01,-2.635218e+01,-5.400719e+01,-5.018242e+01,-2.380733e+01,-2.120794e+01,-3.859718e+01,-6.148851e+01,-5.806696e+01,-3.604057e+01,-1.327442e+01,3.852974e+00,6.660843e+00,1.714565e+01,1.857008e+01,1.309512e+01,1.114478e+01,6.636392e+00,1.325334e+01,2.373468e+01
1.275397e+01,9.455172e+00,5.447219e+00,3.780839e+00,1.447316e+01,1.717916e+01,1.624137e+01,1.497001e+01,2.149881e+01,3.016809e+01,3.236695e+01,3.084098e+01,1.502228e+01,1.571409e+00,-3.620957e+00,-2.305889e+01,-3.745863e+01,-4.636105e+01,-4.126683e+01,-1.777977e+01,-1.945291e+01,-1.140891e+01,1.410756e+00,-2.360188e+00,-3.676756e+00,-6.912438e+00,-4.551616e+00,6.457566e+00
8.709497e+00,6.090413e+00,4.697683e+00,6.510781e+00,1.315828e+01,1.608380e+01,2.473108e+01,3.360604e+01,2.478560e+01,1.546797e+01,-5.397855e+00,-2.258608e+01,-2.938870e+01,-2.967980e+01,-2.472440e+01,-1.876923e+01,-8.799277e+00,1.275584e+00,6.144864e+00,8.330326e+00,9.002029e+00,1.406728e-01,1.295346e+01,1.181464e+01,1.122374e+01,1.166248e+01,8.907808e+00,5.174349e+00
7.155712e+00,7.713631e+00,8.542583e+00,1.292756e+01,1.636209e+01,1.966068e+01,2.419037e+01,2.952101e+01,6.441319e+00,-6.852256e+00,1.228130e+00,1.472659e+01,2.941186e+01,3.889729e+01,4.617314e+01,4.442656e+01,3.669596e+01,3.068519e+01,2.140532e+01,8.744703e+00,7.688871e+00,8.231472e+00,1.965987e+01,1.895701e+01,1.631160e+01,1.875436e+01,1.988993e+01,1.093703e+01
3.725065e+00,6.433190e+00,9.401555e+00,1.322017e+01,1.236858e+01,1.290816e+01,9.989803e+00,1.210689e+01,1.521467e+01,8.373668e+00,-7.464230e+00,-1.964436e+01,-2.963427e+01,-3.416748e+01,-3.749411e+01,-4.110132e+01,-3.359869e+01,-2.764833e+01,-2.850134e+01,-2.024944e+01,-5.577033e+00,3.425074e+00,1.192733e+01,1.043278e+01,6.554417e+00,1.037729e+01,1.534956e+01,1.379261e+01
-1.550232e+00,2.795760e+00,8.092178e+00,9.287703e+00,3.919316e+00,3.048883e+00,1.678601e+00,6.294507e-01,6.597104e+00,-4.017733e+00,2.136251e+00,2.022191e+01,3.331112e+01,3.951768e+01,3.538871e+01,2.382581e+01,1.765398e+01,9.626167e+00,7.758608e+00,1.275566e+01,9.606329e+00,6.581829e+00,6.853769e+00,4.361172e+00,5.581794e-01,2.694589e+00,6.795105e+00,1.245803e+01
-5.838221e+00,-4.058483e-01,6.064585e+00,5.841433e+00,-2.089265e+00,-1.708244e+00,2.117274e+00,-9.391043e-01,-9.800604e+00,-1.451142e+01,-1.261138e+01,3.313504e-01,6.828749e+00,7.807972e+00,5.773204e+00,4.914765e+00,1.202975e+01,1.580675e+01,1.413770e+01,1.325864e+01,2.050424e+01,1.584828e+01,9.328114e+00,6.795718e+00,2.921875e+00,7.544734e-03,2.391441e+00,9.343415e+00
-7.750506e+00,-3.528754e+00,1.961144e+00,2.600075e+00,-5.357147e+00,-4.636524e+00,-1.668530e+00,-2.867300e+00,-5.422253e+00,-1.216134e+01,-9.412487e+00,7.124733e-01,1.019115e+01,1.264139e+01,1.410956e+01,1.319694e+01,9.125836e+00,5.163386e+00,4.501236e+00,5.257794e+00,1.221820e+01,1.110755e+01,6.174976e+00,6.620637e+00,4.766683e+00,1.001249e+00,7.177908e-01,4.716598e+00
-8.072192e+00,-6.870236e+00,-2.957842e+00,-1.451855e+00,-8.982437e+00,-9.941069e+00,-1.247999e+01,-1.345045e+01,-1.051983e+01,-1.195175e+01,-1.157217e+01,-1.118255e+01,-2.274361e+01,-2.775536e+01,-2.210633e+01,-1.972050e+01,-1.553687e+01,-1.342008e+01,-1.408035e+01,-1.082942e+01,-1.628317e+00,-3.994999e+00,-5.254481e+00,-1.175284e+00,7.868969e-01,2.322042e+00,-3.093463e-01,-7.968457e-01
-7.639771e+00,-8.117949e+00,-4.213896e+00,-3.425597e+00,-1.227321e+01,-1.423195e+01,-1.810424e+01,-1.854751e+01,-2.204972e+01,-2.312126e+01,-2.215781e+01,-1.619731e+01,-6.260855e+00,-1.997514e+00,4.411075e+00,2.880424e+00,-3.188376e+00,-5.358385e+00,-7.395218e+00,-1.865149e+00,9.486307e-01,-7.941575e+00,-1.109566e+01,-8.528658e+00,-5.675908e+00,-5.648372e-01,-1.026596e+00,-3.241358e+00
-6.710526e+00,-6.298862e+00,-1.225917e+00,-9.077556e-01,-1.170698e+01,-1.389567e+01,-1.428478e+01,-1.099609e+01,-1.573141e+01,-3.516655e+01,-4.473085e+01,-5.147565e+01,-4.812180e+01,-4.030658e+01,-3.560941e+01,-2.845798e+01,-2.136854e+01,-1.237133e+01,-1.242543e+01,-9.452126e+00,-1.715033e+00,1.826802e-01,-5.375548e+00,-8.431840e+00,-7.532856e+00,-3.494523e+00,-2.182948e-01,3.926347e-01
