Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41
-5.169882e+02,-5.169882e+02,-5.169882e+02,-5.169882e+02,-5.169882e+02,-5.169882e+02,-5.169882e+02,-5.169882e+02,-5.169882e+02,-5.169882e+02,-4.785381e+02,-4.523760e+02,-4.546976e+02,-4.517208e+02,-3.732548e+02,-2.233504e+02,-1.563050e+02,-1.474031e+02,-1.622643e+02,-1.557005e+02,-1.282988e+02,-1.403263e+02,-1.942859e+02,-2.542906e+02,-3.173174e+02,-3.697118e+02,-4.133549e+02,-4.434201e+02,-4.748422e+02,-5.016682e+02,-4.940335e+02,-4.964617e+02,-5.021660e+02,-5.064618e+02,-5.157316e+02,-5.169882e+02,-5.169882e+02,-5.169882e+02,-5.169882e+02,-5.169882e+02,-5.169882e+02
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.005179e+01,8.014655e+01,7.695815e+01,8.194241e+01,1.057633e+02,1.200065e+02,1.121107e+02,1.032666e+02,1.010417e+02,1.070783e+02,1.221789e+02,1.346062e+02,1.414669e+02,1.425607e+02,1.324203e+02,1.133990e+02,7.781556e+01,4.569580e+01,2.365804e+01,1.494251e+01,3.027337e+01,2.850666e+01,2.079729e+01,1.477369e+01,1.761417e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.828364e+01,5.156493e+01,4.886069e+01,5.539539e+01,2.074997e+01,-5.516460e+01,-8.900420e+01,-9.867293e+01,-9.293318e+01,-9.409576e+01,-1.154588e+02,-1.168913e+02,-1.028764e+02,-7.762770e+01,-4.586159e+01,-2.190696e+01,-1.979181e+01,-3.349982e+01,-2.357374e+01,6.000830e+00,2.613392e+01,2.699745e+01,2.030875e+01,1.443781e+01,1.714718e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.223396e+01,1.793363e+01,1.643117e+01,2.361090e+01,2.629290e+01,2.152390e+01,1.841610e+01,8.132202e+00,-4.058844e+00,-1.166082e+01,-2.075424e+01,-3.269405e+01,-4.151691e+01,-4.418291e+01,-4.036664e+01,-2.861341e+01,-1.969359e+01,-2.179518e+01,-1.138946e+01,8.597012e+00,2.329108e+01,2.464631e+01,1.950961e+01,1.388714e+01,1.637900e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.858207e+00,-8.266850e+00,-7.924317e+00,-2.194744e+00,-4.955725e+00,-3.436105e+01,-4.557397e+01,-4.855869e+01,-4.582966e+01,-3.590066e+01,-2.814035e+01,-2.837819e+01,-2.271133e+01,-8.836690e+00,6.270051e+00,1.160150e+01,1.817170e+01,2.137967e+01,1.990913e+01,1.505759e+01,2.066138e+01,2.164282e+01,1.842200e+01,1.313511e+01,1.532467e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.447037e+00,-2.081085e+01,-1.867329e+01,-1.614835e+01,-3.956941e+01,-4.016857e+01,-2.614509e+01,-1.485162e+01,-8.130817e+00,-9.738964e-01,-5.517640e+00,-6.710222e+00,-9.375511e+00,-9.844259e+00,-8.157340e+00,-6.798616e+00,3.321186e+00,5.906549e+00,7.756308e+00,1.076936e+01,1.540915e+01,1.821063e+01,1.707578e+01,1.219998e+01,1.400469e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.581944e+01,-2.163769e+01,-1.866640e+01,-1.939468e+01,-3.723717e+01,-4.548620e+01,-4.863760e+01,-4.314107e+01,-4.276283e+01,-3.944720e+01,-4.463063e+01,-5.046493e+01,-5.250849e+01,-4.682575e+01,-4.096405e+01,-2.867233e+01,-2.650132e+01,-2.710321e+01,-2.034465e+01,2.768044e-01,8.654303e+00,1.460934e+01,1.550762e+01,1.110430e+01,1.244483e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.918215e+01,-1.762358e+01,-1.518412e+01,-1.740180e+01,-1.105733e+01,-5.494625e+00,8.375711e+00,2.126583e+01,2.207825e+01,1.880314e+01,1.360106e+01,2.603083e+00,-1.055862e+01,-1.553947e+01,-8.526469e+00,-1.123813e+01,-1.868547e+01,-1.437635e+01,-1.372728e+01,-1.202171e+00,4.292121e+00,1.109954e+01,1.375971e+01,9.874292e+00,1.067533e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.878799e+01,-1.506978e+01,-1.402698e+01,-1.542254e+01,-2.459133e+01,-1.088956e+01,2.423356e-01,1.251903e+01,1.378081e+01,7.147127e+00,7.800921e+00,9.482691e+00,1.409874e+01,1.260968e+01,6.318825e+00,-4.464734e+00,-2.588820e+00,1.074873e+01,9.492331e+00,5.619329e+00,2.870929e+00,7.885098e+00,1.187834e+01,8.539085e+00,8.730482e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.638781e+01,-1.591473e+01,-1.607212e+01,-1.545865e+01,-2.411580e+01,-3.362254e+01,-3.254699e+01,-2.290676e+01,-1.302677e+01,-1.949641e+00,-3.475489e+00,-1.210276e+01,-2.237518e+01,-2.306140e+01,-2.355769e+01,-1.834155e+01,-6.868386e+00,6.490656e+00,1.155501e+01,6.181838e+00,1.058181e+00,5.091777e+00,9.912405e+00,7.129893e+00,6.647648e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.346537e+01,-1.789307e+01,-1.828347e+01,-1.639141e+01,3.783234e+00,4.199818e+00,6.897430e+00,5.763698e+00,-2.891589e+00,-3.431902e+00,-6.486327e+00,-9.217261e+00,-9.255678e+00,-8.864452e+00,-1.495887e+01,-1.438258e+01,-1.083304e+01,-2.138051e+00,1.388148e+00,-2.589572e+00,-2.432034e+00,2.789478e+00,7.911786e+00,5.679157e+00,4.466875e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.085774e+01,-1.772340e+01,-1.753663e+01,-1.632315e+01,-1.329052e+01,-8.022881e+00,-2.195992e+00,-4.693695e-01,-5.213273e+00,-4.256055e+00,-1.077781e+00,-4.208688e+00,-9.063395e+00,-1.038936e+01,-9.271551e+00,-8.439764e-01,-3.693132e+00,4.216639e+00,-4.185395e-01,-7.995523e+00,-4.705716e+00,1.004075e+00,5.925739e+00,4.219636e+00,2.229703e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
