Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25
-5.270458e+02,-5.263604e+02,-5.242289e+02,-5.215376e+02,-5.209802e+02,-5.218001e+02,-5.190891e+02,-5.207762e+02,-5.249196e+02,-5.248927e+02,-5.246671e+02,-3.510742e+02,-2.184046e+02,-1.674953e+02,-1.662652e+02,-1.545639e+02,-1.218845e+02,-1.164617e+02,-1.434052e+02,-1.817644e+02,-2.248359e+02,-2.872408e+02,-3.485875e+02,-4.031853e+02,-4.618024e+02
8.547950e-02,1.036489e+00,3.937966e+00,7.579379e+00,8.534029e+00,7.474786e+00,1.128655e+01,8.923029e+00,3.086272e+00,3.111356e+00,3.406360e+00,9.138428e+01,9.501459e+01,7.558985e+01,5.573815e+01,4.831473e+01,6.659092e+01,9.807320e+01,1.200438e+02,1.287689e+02,1.362445e+02,1.365101e+02,1.409983e+02,1.296503e+02,7.771991e+01
8.545971e-02,9.847432e-01,3.635764e+00,6.898803e+00,8.168518e+00,7.388098e+00,1.113402e+01,8.836185e+00,3.067909e+00,3.055289e+00,3.302287e+00,-2.495273e+01,-5.423732e+01,-5.232738e+01,-3.421656e+01,-3.372846e+01,-4.310463e+01,-3.698828e+01,-8.220770e+00,1.095322e+01,2.479232e+01,3.807932e+01,4.814038e+01,4.918001e+01,4.519796e+01
8.542801e-02,9.085732e-01,3.362757e+00,6.287461e+00,7.629642e+00,7.245917e+00,1.088451e+01,8.692583e+00,3.037421e+00,2.965311e+00,3.189532e+00,-4.327169e+01,-3.363363e+01,-2.913273e+01,-2.673275e+01,-3.503387e+01,-4.240336e+01,-5.410213e+01,-4.808720e+01,-3.769756e+01,-2.846984e+01,-2.285695e+01,-2.075572e+01,-1.053299e+01,1.721519e+01
8.538248e-02,8.207287e-01,3.269557e+00,6.080213e+00,7.000599e+00,7.051063e+00,1.054480e+01,8.493921e+00,2.994976e+00,2.846229e+00,3.099123e+00,-2.410194e+01,-4.099744e+01,-4.862241e+01,-4.096134e+01,-4.564526e+01,-5.424689e+01,-7.246866e+01,-8.543082e+01,-7.975083e+01,-6.013569e+01,-4.997641e+01,-4.500826e+01,-1.952190e+01,5.555247e+00
8.532506e-02,7.348981e-01,3.342033e+00,6.227865e+00,6.362648e+00,6.806589e+00,1.012372e+01,8.242518e+00,2.940811e+00,2.704021e+00,3.013604e+00,3.708049e+01,4.947196e+01,5.136683e+01,5.537379e+01,6.220448e+01,6.080576e+01,5.294847e+01,4.058267e+01,3.800015e+01,5.537448e+01,5.759216e+01,2.677852e+01,8.301493e+00,3.680350e+00
8.525383e-02,6.626958e-01,3.423146e+00,6.348577e+00,5.776343e+00,6.515488e+00,9.631769e+00,7.941316e+00,2.875229e+00,2.545235e+00,2.886532e+00,-1.660143e+01,-2.233667e+01,-2.157234e+01,-1.735216e+01,-1.811144e+01,-1.486814e+01,-1.158321e+01,-1.299755e+01,-2.137748e+01,-1.664780e+01,-5.236679e+00,1.557507e+00,9.465994e+00,-7.798787e-01
8.517072e-02,6.111238e-01,3.351483e+00,6.051516e+00,5.271153e+00,6.180826e+00,9.080359e+00,7.593796e+00,2.798599e+00,2.376289e+00,2.689891e+00,-9.018537e+00,-1.402987e+01,-1.973682e+01,-1.902279e+01,-1.957226e+01,-1.797486e+01,-1.896907e+01,-2.091666e+01,-2.882076e+01,-3.726614e+01,-3.100013e+01,-1.529349e+01,-4.487791e+00,-1.050116e+01
8.507572e-02,5.810943e-01,3.100099e+00,5.265758e+00,4.843898e+00,5.806145e+00,8.481297e+00,7.203950e+00,2.711345e+00,2.202861e+00,2.444123e+00,-6.205002e-01,9.147717e+00,1.634575e+01,2.035714e+01,2.110091e+01,1.907499e+01,1.468963e+01,6.547234e+00,6.409668e+00,2.521582e+00,-4.113387e+00,-1.324226e+01,-2.040368e+01,-1.774239e+01
8.496507e-02,5.673053e-01,2.799982e+00,4.303960e+00,4.464066e+00,5.395890e+00,7.846132e+00,6.776194e+00,2.613949e+00,2.029356e+00,2.201944e+00,4.947201e+00,-2.267443e+00,-4.788841e+00,-6.273273e+00,-1.279856e+01,-1.782234e+01,-2.442020e+01,-2.834958e+01,-3.039909e+01,-3.069370e+01,-2.491320e+01,-2.063638e+01,-2.216985e+01,-1.617012e+01
