Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28
-5.341622e+02,-5.168419e+02,-5.176083e+02,-5.144974e+02,-3.862454e+02,-2.433195e+02,-1.500036e+02,-8.297491e+01,-6.337423e+01,-8.099582e+01,-1.184450e+02,-1.028110e+02,-6.328299e+01,-5.385409e+01,-7.911400e+01,-1.320293e+02,-2.187724e+02,-3.090612e+02,-3.956467e+02,-4.560205e+02,-4.991355e+02,-5.061367e+02,-5.109108e+02,-5.115321e+02,-5.131305e+02,-5.128245e+02,-5.107710e+02,-5.268289e+02
3.579195e+01,4.876830e+01,4.785876e+01,4.947357e+01,-1.754836e+01,-5.559435e+01,-3.723418e+01,1.974620e+01,4.567284e+01,3.944829e+01,3.857647e+01,4.370919e+01,5.427689e+01,7.884398e+01,1.046884e+02,1.256835e+02,1.402141e+02,1.496299e+02,1.405777e+02,1.033538e+02,6.566824e+01,6.034290e+01,5.668395e+01,5.396641e+01,5.295168e+01,5.595857e+01,5.627348e+01,3.923165e+01
1.809156e+01,1.583523e+01,1.524278e+01,1.103202e+01,5.496300e+01,5.234333e+01,2.571769e+01,-1.606684e+01,-5.519856e+01,-6.673269e+01,-4.653750e+01,-5.048251e+01,-7.426500e+01,-8.787543e+01,-6.593523e+01,-4.324625e+01,-2.735383e+01,-3.698481e+00,2.876690e+00,1.203410e+01,1.403086e+01,1.717270e+01,1.812488e+01,1.329493e+01,1.489170e+01,2.058141e+01,1.716541e+01,1.096261e+01
1.002856e+01,6.431239e+00,7.110751e+00,-1.623781e+00,-1.349953e+01,-6.576198e+00,-1.465927e+01,-2.654109e+01,-1.484624e+01,-4.294532e+00,-1.126610e+01,-2.122276e+01,-2.922260e+01,-4.874938e+01,-5.577719e+01,-5.725224e+01,-4.835561e+01,-3.799008e+01,-3.220168e+01,-1.728699e+01,-3.436172e+00,3.097623e+00,4.983273e+00,2.231674e+00,4.995295e+00,7.896811e+00,4.993744e+00,5.099250e+00
1.217257e+01,1.419701e+01,1.606601e+01,1.174255e+01,1.568308e+01,6.920197e+00,-4.586014e+00,-9.006549e+00,-1.583226e+01,-2.349214e+01,-1.711421e+01,-1.790248e+01,-2.307823e+01,-3.603013e+01,-4.207321e+01,-4.112288e+01,-2.633010e+01,-3.418727e+00,1.618828e+01,1.005140e+01,1.069638e+01,1.361940e+01,1.519345e+01,1.712914e+01,1.838142e+01,1.664639e+01,1.663896e+01,1.693011e+01
1.555439e+01,2.126373e+01,2.150306e+01,2.027269e+01,1.202743e+01,1.089218e+01,-9.438720e-01,7.251255e+00,3.938632e+01,5.922988e+01,6.821581e+01,7.894591e+01,8.025405e+01,8.124078e+01,8.240980e+01,7.950240e+01,7.123235e+01,5.324041e+01,3.632971e+01,2.497109e+01,1.835450e+01,1.637962e+01,1.814810e+01,2.236602e+01,2.254002e+01,1.975217e+01,1.988665e+01,1.836196e+01
1.216451e+01,1.212628e+01,1.014190e+01,9.342283e+00,1.280204e+01,8.773998e+00,-3.712270e+00,-1.166820e+01,-4.063481e+01,-5.718893e+01,-5.697382e+01,-6.236101e+01,-6.358772e+01,-5.808770e+01,-6.383917e+01,-6.227314e+01,-5.078405e+01,-2.539365e+01,1.905786e+00,1.099735e+01,1.025554e+01,7.153227e+00,5.870593e+00,7.782282e+00,1.017193e+01,9.475745e+00,7.478404e+00,4.534085e+00
4.703085e+00,-2.193062e+00,-4.411640e+00,-6.447019e+00,-2.824165e+00,-6.124549e+00,-5.407122e-01,9.966895e+00,3.707493e+01,4.927263e+01,4.426166e+01,4.569245e+01,4.669666e+01,4.698893e+01,3.964343e+01,3.089269e+01,2.231894e+01,1.641270e+01,3.830982e+00,2.132660e+00,4.629747e+00,3.194319e+00,-3.294421e+00,-5.942009e+00,-9.594713e-01,1.141218e+00,-9.212952e-01,-4.067126e+00
4.312494e-01,-2.325876e+00,-3.613853e+00,-5.650623e+00,-8.854041e+00,-4.423153e+00,6.655592e-01,-1.365732e+00,-1.088601e+01,-1.269064e+01,-9.244358e+00,4.327330e+00,3.131339e+00,-1.205858e+00,6.812600e-01,7.988073e+00,1.005757e+01,6.138034e+00,4.702102e+00,8.231115e+00,6.434978e+00,5.997571e+00,1.392474e-01,-4.883645e+00,-7.950376e-01,3.201290e+00,2.879046e+00,1.746624e+00
-2.099254e+00,-1.449189e-01,4.978856e-01,9.334062e-01,1.490366e+01,1.408344e+01,4.219374e+00,-1.719553e+01,-2.297740e+01,-2.061011e+01,-1.738867e+01,-1.357103e+01,-1.362691e+01,-1.455489e+01,-1.067188e+01,4.988794e-01,7.045123e+00,3.275530e+00,6.497932e+00,8.324287e+00,4.440085e+00,4.653095e+00,5.673998e+00,2.402726e+00,4.356680e+00,7.369418e+00,6.185162e+00,8.003120e+00
