Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28
-4.917258e+02,-4.801083e+02,-4.828148e+02,-4.845000e+02,-4.864558e+02,-4.753474e+02,-4.316303e+02,-3.917942e+02,-3.467265e+02,-2.237835e+02,-1.412660e+02,-1.155523e+02,-9.623601e+01,-1.006515e+02,-9.162383e+01,-7.864930e+01,-9.229255e+01,-1.324377e+02,-1.973916e+02,-2.690943e+02,-3.378408e+02,-4.010623e+02,-4.621283e+02,-4.759247e+02,-4.784326e+02,-4.808349e+02,-4.818753e+02,-4.946530e+02
3.901138e+01,5.024734e+01,4.954515e+01,4.838080e+01,4.541358e+01,6.049659e+01,1.017630e+02,1.277755e+02,1.413174e+02,1.374273e+02,1.052714e+02,7.552934e+01,4.759731e+01,4.625368e+01,4.901122e+01,5.618435e+01,8.244242e+01,1.321815e+02,1.791530e+02,1.891861e+02,1.687236e+02,1.218286e+02,6.892725e+01,5.557281e+01,5.219218e+01,4.999158e+01,4.960463e+01,3.847011e+01
1.067452e+01,1.383949e+01,1.785175e+01,1.830373e+01,1.586103e+01,2.939952e+01,3.904282e+01,3.458098e+01,1.853887e+01,-1.200498e+01,-1.554321e+01,-7.911648e-01,6.160121e-01,-4.401745e+00,-1.401147e+01,-1.912273e+01,-2.213424e+01,-2.100735e+01,-1.800895e+01,-2.427186e+00,1.048899e+01,1.710309e+01,1.893208e+01,1.680435e+01,1.484714e+01,1.494670e+01,1.599495e+01,1.604680e+01
-4.778499e+00,-2.925179e+00,1.009779e+00,6.898549e-01,3.204110e-01,1.157736e+01,1.396958e+01,7.642278e+00,-7.417234e+00,-2.721828e+01,-3.657718e+01,-3.640322e+01,-3.583067e+01,-3.774851e+01,-3.497646e+01,-3.280091e+01,-4.768064e+01,-5.733711e+01,-4.626549e+01,-3.613516e+01,-3.118770e+01,-2.187455e+01,-6.272952e+00,-3.463473e+00,-2.377090e+00,-5.563056e-01,-2.684612e-01,1.725272e+00
-3.039097e-01,3.756669e+00,4.260146e+00,1.944479e+00,2.936188e+00,1.076739e+01,1.973821e+01,2.198225e+01,2.264835e+01,3.454424e-01,-7.812329e+00,-8.677391e+00,-1.711307e+01,-1.956566e+01,-2.065568e+01,-1.704678e+01,-1.410658e+01,-1.415117e+01,-1.447858e+01,-3.235372e+00,2.633238e+00,9.365088e-01,5.355226e-01,1.829192e+00,5.018177e+00,7.724340e+00,5.831124e+00,3.371923e+00
1.005081e+01,1.236124e+01,1.139055e+01,9.424117e+00,8.633400e+00,1.214473e+01,2.078273e+01,2.571201e+01,4.233078e+01,6.040802e+01,5.409222e+01,4.363014e+01,4.280640e+01,4.731794e+01,4.667711e+01,4.230409e+01,4.384315e+01,3.926579e+01,3.507399e+01,2.015075e+01,9.682631e+00,1.251060e+01,1.055925e+01,1.258964e+01,1.460197e+01,1.686802e+01,1.419800e+01,1.238304e+01
1.384730e+01,1.218768e+01,1.236421e+01,1.342759e+01,9.475773e+00,9.008432e+00,1.342299e+01,2.272176e+01,2.279366e+01,-8.258804e+00,-2.295000e+01,-3.004737e+01,-3.478130e+01,-3.514108e+01,-3.940427e+01,-3.948277e+01,-4.151524e+01,-4.338463e+01,-3.635551e+01,-2.219065e+01,-1.057534e+01,-5.242727e+00,7.334483e+00,1.494628e+01,1.442125e+01,1.440420e+01,1.287289e+01,1.685772e+01
1.168557e+01,9.398040e+00,1.031781e+01,1.325803e+01,8.729557e+00,5.515545e+00,7.997890e+00,8.032957e+00,-7.141758e-01,1.726935e+00,3.371858e+00,8.165049e+00,1.968446e+01,2.423474e+01,3.007267e+01,2.392715e+01,1.796211e+01,1.196916e+01,-1.378866e-01,-8.018611e+00,-1.290041e+01,-1.376848e+01,2.030918e+00,1.218568e+01,1.141039e+01,9.027231e+00,8.445018e+00,1.364852e+01
8.012642e+00,7.543733e+00,7.807848e+00,9.019643e+00,6.780403e+00,1.933286e+00,9.727413e-01,-3.380898e+00,-1.689378e+01,-1.582847e+01,-1.285498e+01,-2.377246e+00,1.054857e+00,-8.829917e-01,-9.371535e-01,2.669742e-01,-2.234787e+00,-2.110589e+00,-4.447916e-01,2.032285e+00,3.123102e+00,2.354768e+00,6.129032e+00,9.695418e+00,1.027091e+01,7.804201e+00,7.079060e+00,7.114377e+00
3.308536e+00,3.045853e+00,2.620023e+00,1.182306e+00,5.011512e-01,-5.630292e+00,-1.247656e+01,-1.223081e+01,-6.333740e+00,2.695919e+00,1.501439e+01,2.032577e+01,1.749360e+01,1.805695e+01,1.661589e+01,1.350961e+01,1.244461e+01,1.476717e+01,1.614231e+01,1.090357e+01,1.411846e+01,1.595776e+01,1.318381e+01,6.613879e+00,5.911731e+00,5.033213e+00,4.376665e+00,1.496215e+00
