Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27
-4.878343e+02,-4.702127e+02,-4.676418e+02,-4.682343e+02,-4.687334e+02,-4.517388e+02,-3.552263e+02,-2.547571e+02,-1.905216e+02,-1.171782e+02,-7.914697e+01,-8.037614e+01,-7.881947e+01,-6.330066e+01,-7.119049e+01,-9.204371e+01,-1.253673e+02,-1.818889e+02,-2.849700e+02,-3.752284e+02,-4.281975e+02,-4.623747e+02,-4.637707e+02,-4.640965e+02,-4.664255e+02,-4.679963e+02,-4.748613e+02
5.321125e+01,6.676527e+01,6.856081e+01,6.785037e+01,6.711054e+01,8.616534e+01,9.409630e+01,7.902512e+01,6.592450e+01,6.358757e+01,4.626328e+01,3.590327e+01,4.789251e+01,5.101501e+01,5.748680e+01,7.103233e+01,1.052149e+02,1.299064e+02,1.360594e+02,1.247189e+02,9.870151e+01,7.086249e+01,6.682790e+01,6.628432e+01,6.693944e+01,6.581583e+01,6.195188e+01
2.119186e+01,1.723699e+01,1.598594e+01,1.524986e+01,1.424945e+01,2.675888e+01,4.108712e+01,2.826736e+01,1.398006e+01,2.290709e-01,-9.579569e-01,2.514345e+00,-1.733038e+00,-1.978256e+01,-2.666040e+01,-2.276950e+01,-2.290616e+01,-1.957278e+01,-1.100211e+01,-5.887135e+00,5.247475e+00,1.022935e+01,7.313400e+00,7.876221e+00,1.229899e+01,1.186293e+01,1.424947e+01
9.361583e+00,2.398693e+00,2.141588e-01,9.205258e-02,-1.198189e+00,8.779909e+00,3.144499e+01,5.087740e+01,5.478137e+01,3.804471e+01,1.912099e+01,3.848309e+00,-7.865454e+00,-1.641193e+01,-2.358506e+01,-2.670472e+01,-3.094568e+01,-3.526121e+01,-2.826194e+01,-2.261930e+01,-1.996169e+01,-7.617857e+00,-1.455841e+00,1.821772e+00,1.811770e+00,-3.167996e-01,-1.046658e+00
1.797543e+01,1.653350e+01,1.523369e+01,1.716484e+01,1.617929e+01,2.266843e+01,2.777162e+00,-2.181128e+01,-3.477289e+01,-4.850257e+01,-4.621923e+01,-3.637357e+01,-2.639698e+01,-3.133847e+01,-3.314249e+01,-3.944143e+01,-3.846911e+01,-2.994102e+01,-8.021003e+00,6.487316e+00,6.418684e+00,8.977345e+00,2.033521e+01,2.383511e+01,1.883898e+01,1.569228e+01,1.378765e+01
2.185660e+01,2.167047e+01,2.139352e+01,2.398511e+01,2.399071e+01,2.549094e+01,3.650186e+01,4.249355e+01,4.436023e+01,3.651479e+01,3.804680e+01,5.115608e+01,6.882802e+01,7.524242e+01,7.763685e+01,7.903176e+01,7.277781e+01,6.660620e+01,4.019035e+01,1.460126e+01,1.629511e+01,1.697868e+01,2.207246e+01,2.072609e+01,1.793709e+01,1.605118e+01,2.096442e+01
1.131513e+01,9.862897e+00,1.007085e+01,1.046844e+01,1.191880e+01,9.998849e+00,-1.672361e+01,-3.487059e+01,-4.450365e+01,-5.090570e+01,-5.188412e+01,-4.543334e+01,-4.870660e+01,-4.946734e+01,-4.490030e+01,-3.870367e+01,-3.883664e+01,-3.172522e+01,-1.576423e+01,-3.591805e+00,4.479211e+00,9.886024e+00,7.991384e+00,2.745154e+00,3.450012e+00,2.058414e+00,9.145798e+00
4.763027e-01,-4.613578e-02,-4.493173e-01,-1.340441e+00,1.346098e+00,-3.173140e+00,2.260232e+01,3.847916e+01,4.676077e+01,4.517620e+01,3.682301e+01,4.246513e+01,3.616299e+01,2.982991e+01,2.728113e+01,2.232808e+01,1.802249e+01,1.290228e+01,9.369508e+00,1.138378e+00,-1.788240e-01,4.555281e+00,3.637054e+00,2.218722e+00,1.681674e+00,-2.100305e+00,-2.275519e+00
2.229763e-01,1.283777e+00,-4.646778e-01,8.210421e-02,2.007731e+00,-7.476437e+00,-9.693575e+00,-1.798367e+01,-2.786521e+01,-2.674928e+01,-1.830493e+01,-2.199147e+00,1.077921e+00,1.339850e+00,-1.787885e+00,-3.922702e+00,-3.403852e+00,-2.471325e+00,-2.017292e+00,-2.363558e-01,4.895580e+00,5.483054e+00,7.241975e+00,1.259450e+01,1.021607e+01,3.417934e+00,-2.470176e+00
4.138140e+00,5.899629e+00,4.171721e+00,5.994883e+00,4.720935e+00,-8.979034e+00,-1.517947e+01,-2.232139e+01,-2.622288e+01,-4.965717e+00,9.937325e+00,1.145468e+01,7.697567e+00,1.239197e+01,1.693360e+01,1.836892e+01,1.884724e+01,1.211533e+01,4.415667e+00,4.036382e+00,8.663702e+00,7.426180e+00,8.191900e+00,1.366523e+01,1.217419e+01,5.636559e+00,-3.157130e-01
