Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42,Coeff 43,Coeff 44,Coeff 45,Coeff 46,Coeff 47
-4.971065e+02,-4.971065e+02,-4.971065e+02,-4.971065e+02,-4.971065e+02,-4.971065e+02,-4.971065e+02,-4.971065e+02,-4.971065e+02,-4.971065e+02,-4.971065e+02,-4.971065e+02,-4.555771e+02,-4.250262e+02,-4.273677e+02,-4.491896e+02,-3.005334e+02,-2.011450e+02,-1.524707e+02,-1.359959e+02,-1.468629e+02,-1.467504e+02,-1.297664e+02,-1.347690e+02,-1.687198e+02,-2.280574e+02,-3.077311e+02,-3.681682e+02,-4.273571e+02,-4.739127e+02,-4.929016e+02,-4.964176e+02,-4.969514e+02,-4.970914e+02,-4.971065e+02,-4.971065e+02,-4.971065e+02,-4.971065e+02,-4.971065e+02,-4.971065e+02,-4.971065e+02,-4.971065e+02,-4.971065e+02,-4.971065e+02,-4.971065e+02,-4.971065e+02,-4.971065e+02
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.971344e+01,7.765585e+01,7.406972e+01,5.627079e+01,1.109024e+02,1.177058e+02,1.050660e+02,8.777473e+01,7.646624e+01,7.841273e+01,9.808018e+01,1.216265e+02,1.428220e+02,1.475767e+02,1.275129e+02,9.508936e+01,4.956466e+01,1.971746e+01,4.998157e+00,7.650263e-01,2.189399e-01,2.137922e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.309727e+01,4.261766e+01,3.899379e+01,3.390799e+01,-3.105662e+01,-6.652367e+01,-9.007547e+01,-9.507841e+01,-8.316211e+01,-8.965375e+01,-1.097612e+02,-1.126777e+02,-1.020582e+02,-7.454362e+01,-3.996043e+01,-2.598121e+01,-1.940716e+01,-8.536245e-01,2.530725e+00,2.272905e-01,2.177031e-01,2.125844e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.862467e+01,2.655035e+01,2.316831e+01,1.405349e+01,1.131137e+00,1.286938e+01,1.160714e+01,7.784672e+00,1.347641e+01,7.754556e+00,-5.453275e+00,-2.865586e+01,-4.420796e+01,-4.927946e+01,-4.419042e+01,-2.784669e+01,-1.540530e+01,-4.638491e+00,-4.763675e-01,-4.077788e-01,2.156469e-01,2.105765e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.113349e-02,-2.554986e+00,-4.832440e+00,-6.112102e+00,-2.436759e+01,-3.635468e+01,-4.339194e+01,-4.372152e+01,-4.306938e+01,-4.278072e+01,-3.541045e+01,-3.610463e+01,-3.657460e+01,-2.811010e+01,-7.227376e+00,1.105021e+01,1.600536e+01,4.251236e-01,-2.843383e+00,-8.672827e-01,2.127790e-01,2.077761e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.098954e+01,-4.156391e+01,-4.024792e+01,-2.303400e+01,-4.404889e+01,-3.744533e+01,-2.817195e+01,-1.969282e+01,-1.210918e+01,-8.373671e+00,-9.263165e+00,-1.492928e+01,-2.533527e+01,-2.805904e+01,-1.985421e+01,-1.181427e+01,1.442002e+00,-4.121606e+00,-3.670872e+00,-9.539858e-01,2.091103e-01,2.041937e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.001261e+01,-4.450905e+01,-4.036858e+01,-2.425526e+01,-2.944859e+01,-3.727596e+01,-4.863290e+01,-5.415062e+01,-5.062658e+01,-5.033092e+01,-5.005575e+01,-5.321938e+01,-5.767253e+01,-5.604591e+01,-5.741015e+01,-4.415865e+01,-2.640244e+01,-1.120785e+01,-2.702370e+00,-6.310595e-01,2.046545e-01,1.998427e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.813813e+01,-2.574758e+01,-2.212701e+01,-1.535630e+01,-1.158178e+01,2.399622e-01,8.623485e+00,1.928724e+01,2.154016e+01,1.768252e+01,1.506704e+01,1.030710e+01,-3.981346e+00,-1.509642e+01,-1.785502e+01,-1.799753e+01,-1.254356e+01,-4.072349e+00,-4.204145e-01,-3.774950e-02,1.994285e-01,1.947396e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.781498e+01,-2.827176e+01,-2.470307e+01,-1.204537e+01,-1.217297e+01,-6.053265e+00,-3.113905e-01,8.784989e-01,1.528010e+00,4.005845e+00,7.529565e+00,4.872501e+00,8.085715e+00,1.063992e+01,1.359027e+01,1.423108e+01,1.637286e+01,1.044048e+01,2.161164e+00,5.707207e-01,1.934518e-01,1.889386e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.597147e+01,-3.155909e+01,-2.781695e+01,-1.207693e+01,-2.194485e+01,-2.226229e+01,-1.903931e+01,-1.150345e+01,-5.990191e+00,-5.625806e+00,-9.650235e+00,-1.951186e+01,-2.743532e+01,-2.968376e+01,-1.830492e+01,3.136552e+00,1.588728e+01,1.400365e+01,3.920399e+00,9.330502e-01,1.867471e-01,1.823565e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
