Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41
-5.183591e+02,-5.014121e+02,-5.036549e+02,-4.988717e+02,-4.866816e+02,-4.758450e+02,-4.693146e+02,-4.625322e+02,-4.725123e+02,-4.931034e+02,-4.421526e+02,-3.543390e+02,-2.839229e+02,-2.387724e+02,-2.394187e+02,-2.559262e+02,-2.585992e+02,-2.506774e+02,-2.488819e+02,-2.574852e+02,-2.588120e+02,-2.448867e+02,-2.141968e+02,-1.784987e+02,-1.498246e+02,-1.448600e+02,-1.642013e+02,-2.023500e+02,-2.525056e+02,-3.112454e+02,-3.568075e+02,-4.064021e+02,-4.483088e+02,-4.830960e+02,-4.961467e+02,-4.979194e+02,-4.961367e+02,-4.619991e+02,-4.254517e+02,-4.136184e+02,-4.358143e+02
5.125275e+01,6.260445e+01,6.089984e+01,6.477618e+01,7.120317e+01,7.418416e+01,7.108614e+01,7.428226e+01,7.179192e+01,6.554666e+01,1.227987e+02,1.824715e+02,1.901146e+02,1.670510e+02,1.366503e+02,1.252433e+02,1.287987e+02,1.267369e+02,1.264256e+02,1.323009e+02,1.407338e+02,1.440259e+02,1.497262e+02,1.529458e+02,1.449522e+02,1.433770e+02,1.539084e+02,1.601037e+02,1.612639e+02,1.495013e+02,1.310789e+02,1.156017e+02,9.764017e+01,7.515340e+01,6.547699e+01,6.237010e+01,6.127196e+01,6.888434e+01,6.948904e+01,6.365401e+01,5.977003e+01
1.747525e+01,1.545823e+01,1.581762e+01,1.745157e+01,1.180134e+01,3.442122e+00,-2.673895e+00,-8.532292e-02,-1.181855e+00,7.963096e+00,2.688656e+01,3.023242e+01,3.093756e+01,2.261359e+01,1.251269e+01,9.633183e+00,2.923319e+00,-7.352003e+00,-6.413135e+00,1.827259e-01,-7.267526e+00,-1.764827e+01,-2.238683e+01,-4.053301e+01,-6.277625e+01,-7.677261e+01,-7.200169e+01,-7.077914e+01,-6.094001e+01,-4.111326e+01,-3.806136e+01,-3.534112e+01,-1.740064e+01,2.584154e+00,9.108822e+00,7.577228e+00,2.987489e+00,-3.987526e+00,-2.677105e+00,-6.918604e+00,-6.788352e+00
3.506887e+00,6.703293e+00,4.667262e+00,8.230120e+00,6.829419e+00,6.082654e+00,1.384432e+01,1.313557e+01,7.013585e+00,3.734062e+00,-2.009729e+01,-3.865538e+01,-4.259477e+01,-3.938032e+01,-2.493136e+01,-1.424922e+01,-6.925555e+00,-1.062851e+01,-1.678185e+01,-1.613461e+01,-2.993190e+01,-3.851019e+01,-3.829295e+01,-4.529305e+01,-4.771404e+01,-5.880447e+01,-5.636532e+01,-5.058580e+01,-4.454330e+01,-3.739068e+01,-4.290337e+01,-5.244390e+01,-4.064421e+01,-1.274732e+01,-1.573677e+00,1.571880e-01,-2.637320e+00,-8.100580e+00,-8.786815e+00,-6.500487e+00,-1.278858e+01
1.015748e+01,1.634785e+01,9.176758e+00,1.242822e+01,1.688839e+01,1.880087e+01,2.376167e+01,2.040574e+01,2.060983e+01,1.885236e+01,-2.506741e+01,-3.571133e+01,-4.276427e+01,-5.057961e+01,-4.864734e+01,-4.771194e+01,-4.567106e+01,-4.716988e+01,-5.078548e+01,-4.779034e+01,-4.153901e+01,-3.441917e+01,-3.376620e+01,-3.339450e+01,-3.459352e+01,-4.042867e+01,-3.586723e+01,-2.910278e+01,-1.993276e+01,-3.893699e+00,6.549175e+00,6.384051e+00,5.559673e+00,1.331880e+01,1.541556e+01,1.670165e+01,1.475451e+01,1.453519e+01,2.202233e+01,2.627153e+01,2.345806e+01
1.650946e+01,1.577587e+01,9.512926e+00,1.054099e+01,1.283084e+01,9.409882e+00,8.382852e+00,5.946766e+00,6.856735e+00,1.142490e+01,-2.071338e+01,-1.100799e+01,-6.674951e-01,9.824336e+00,2.146933e+01,2.968533e+01,2.744860e+01,2.865383e+01,3.503698e+01,3.543886e+01,3.244183e+01,3.819312e+01,5.552138e+01,6.356652e+01,6.367636e+01,6.236628e+01,6.300547e+01,5.971046e+01,5.505467e+01,3.670592e+01,2.651656e+01,2.470841e+01,2.791112e+01,1.937718e+01,1.710594e+01,1.646343e+01,1.411923e+01,3.234965e+00,-9.626092e-02,-1.716747e+00,3.160043e+00
1.380340e+01,9.570594e+00,8.670401e+00,9.975964e+00,1.193964e+01,9.609753e+00,1.112697e+01,6.421197e+00,3.981571e+00,7.667156e-01,-1.378506e+01,-1.418971e+01,-2.230734e+01,-2.262334e+01,-1.607393e+01,-1.273385e+01,-1.511600e+01,-1.187829e+01,-5.082722e+00,-3.228699e+00,-3.481716e-01,3.509746e+00,5.251932e+00,-9.332452e-01,-7.982342e+00,-1.087036e+01,-1.428572e+01,-1.276702e+01,-1.445809e+01,-1.366482e+01,-4.059175e+00,1.003469e+01,1.040117e+01,1.917548e+00,6.607882e+00,5.304380e+00,4.752720e+00,7.477519e+00,8.842556e+00,1.910837e+00,-8.584984e-01
8.483558e+00,3.820152e+00,3.436101e+00,5.774016e+00,9.455688e+00,1.208803e+01,8.089039e+00,7.286570e+00,9.973097e+00,2.113268e+00,-1.106933e+01,-4.019089e+00,-1.069452e+00,-4.225994e+00,-3.254748e-01,6.654788e+00,3.820933e+00,-2.432432e+00,-1.492041e+00,5.359148e+00,4.411395e+00,-5.711391e+00,-1.333413e+01,-1.994493e+01,-2.116500e+01,-2.763447e+01,-3.093588e+01,-3.349467e+01,-3.681612e+01,-2.811746e+01,-1.736745e+01,-9.685100e+00,-6.696157e+00,-4.802878e+00,2.209726e+00,-4.081564e-02,-2.198624e-01,3.313589e+00,4.932735e+00,7.574027e+00,7.585110e+00
6.230722e+00,2.451208e-01,-2.359828e+00,1.349099e-01,3.928746e+00,6.920929e+00,-2.119716e+00,-4.451756e+00,3.633260e+00,2.142004e+00,-8.825536e+00,-1.531290e+01,-2.102403e+01,-2.081114e+01,-1.605604e+01,-1.259867e+01,-1.740889e+01,-1.769112e+01,-1.118552e+01,-6.279314e+00,-8.191570e+00,-1.240988e+01,-7.766463e+00,-8.825290e-01,3.439780e+00,-3.851644e-01,4.326867e+00,5.897404e+00,3.542716e+00,-5.085572e+00,-1.274287e+01,-1.478117e+01,-6.261522e+00,1.704978e+00,1.885361e+00,-8.425252e-02,-9.512654e-01,-4.205453e+00,-4.914111e+00,-1.583151e+00,4.613429e+00
5.019023e+00,9.391725e-01,-7.983431e-01,1.867987e+00,7.280397e+00,4.136511e+00,2.401772e-01,3.734343e+00,1.837974e-01,-1.091209e+00,4.461040e+00,-2.060516e+00,5.960526e-01,5.082075e+00,1.001004e+01,1.029206e+01,8.194035e+00,1.553620e+01,1.808792e+01,1.408225e+01,1.791786e+01,1.395256e+01,1.323075e+01,8.067975e+00,2.140003e+00,-1.756305e+00,-2.996240e+00,-9.482258e+00,-1.096681e+01,-9.931175e+00,-6.513351e+00,-4.980160e+00,-2.920127e+00,-7.665117e-01,-1.374810e+00,-1.266605e+00,5.511923e-01,2.910875e+00,1.024850e+01,1.590784e+01,1.963957e+01
7.138823e-01,1.399771e+00,2.662236e-01,2.379608e+00,6.765347e+00,-1.042722e-01,-4.029303e+00,2.120298e+00,4.419838e-01,4.139265e-01,1.651667e+01,1.684540e+01,1.706032e+01,9.917881e+00,3.339907e+00,6.062195e+00,1.118517e+01,5.699427e+00,4.395916e+00,1.928629e+00,-1.209485e+00,3.823793e+00,1.139047e+01,1.125800e+01,8.508814e+00,1.252292e+00,-3.816930e+00,-4.057628e+00,-4.248380e+00,-5.815367e+00,-1.093816e+01,-1.247650e+01,-7.702603e+00,-1.244397e+01,-6.490345e+00,-4.490774e+00,-1.658978e+00,-5.693072e+00,-1.186663e+01,-1.505971e+01,-1.284527e+01
-4.485386e+00,-3.632007e-01,-2.640250e+00,-2.165998e+00,-3.832704e+00,-4.104255e+00,-7.733729e+00,-8.718409e+00,-7.706947e-01,1.825605e+00,1.385684e+01,1.159831e+01,1.739030e+01,2.167684e+01,1.548490e+01,1.460259e+01,1.332028e+01,1.428561e+01,1.761687e+01,1.404993e+01,7.992431e+00,1.312305e+00,-1.229672e+01,-1.997446e+01,-2.857817e+01,-3.334657e+01,-2.827545e+01,-1.945570e+01,-1.664269e+01,-1.215857e+01,-1.303275e+01,-1.579804e+01,-1.068791e+01,-1.417274e+01,-8.853882e+00,-5.963565e+00,-7.954868e+00,-1.043981e+00,7.449785e+00,4.465044e+00,1.752999e+00
-4.633193e+00,-1.038586e+00,-2.477291e+00,-2.487075e+00,-6.136972e+00,-1.504960e+00,9.190723e-02,-3.205198e+00,-1.859094e+00,-1.902546e+00,5.419039e+00,9.349060e+00,1.158710e+01,4.349380e+00,-1.031309e+01,-1.420877e+01,-1.308559e+01,-1.175828e+01,-8.436692e+00,-7.657174e+00,-1.216640e+01,-2.339208e+01,-3.007289e+01,-3.265647e+01,-3.130767e+01,-1.283698e+01,1.128499e+01,2.276799e+01,2.123989e+01,1.522733e+01,6.921440e+00,-5.408048e+00,-2.662045e+00,-2.958084e+00,-5.304878e+00,-4.885352e+00,-9.829468e+00,-6.815248e+00,-1.165181e+01,-1.848396e+01,-1.732387e+01
