Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42,Coeff 43,Coeff 44,Coeff 45
-5.245594e+02,-5.088770e+02,-5.054091e+02,-5.033587e+02,-5.093340e+02,-5.098905e+02,-5.032228e+02,-4.894666e+02,-4.776882e+02,-4.651346e+02,-4.608194e+02,-4.706951e+02,-4.915763e+02,-4.663893e+02,-2.781157e+02,-1.467310e+02,-7.044278e+01,-4.622503e+01,-4.318137e+01,-4.741838e+01,-7.220886e+01,-1.063247e+02,-1.189448e+02,-1.198528e+02,-9.553016e+01,-9.798118e+01,-1.119989e+02,-1.032938e+02,-1.268752e+02,-1.566724e+02,-1.769972e+02,-2.144520e+02,-2.681617e+02,-3.332777e+02,-3.854235e+02,-4.165171e+02,-4.369213e+02,-4.403672e+02,-4.574296e+02,-4.832733e+02,-4.955043e+02,-4.790126e+02,-4.608049e+02,-4.542999e+02,-4.681695e+02
1.997373e+01,3.622606e+01,4.414188e+01,4.509736e+01,3.923383e+01,3.755941e+01,4.046090e+01,4.535365e+01,5.067261e+01,4.945753e+01,5.093164e+01,5.184788e+01,4.288197e+01,5.901525e+01,1.109231e+02,9.166763e+01,7.183515e+01,6.650432e+01,6.762358e+01,6.580054e+01,6.766319e+01,7.515343e+01,7.701785e+01,6.973266e+01,5.334152e+01,5.022668e+01,5.501342e+01,5.344923e+01,6.074422e+01,7.825462e+01,1.042512e+02,1.350230e+02,1.374678e+02,1.069698e+02,7.019456e+01,5.973368e+01,5.349720e+01,5.523092e+01,5.294308e+01,4.539419e+01,4.037662e+01,5.317556e+01,6.063329e+01,5.804974e+01,4.904031e+01
1.075350e+01,1.327725e+01,1.301411e+01,1.263828e+01,1.216730e+01,9.408701e+00,4.687579e+00,-1.777242e+00,-4.471421e+00,-1.114854e+01,-1.446448e+01,-1.301265e+01,-7.262615e+00,-2.031825e+01,-8.960082e+01,-9.259969e+01,-9.345914e+01,-1.054829e+02,-1.157216e+02,-1.166286e+02,-1.138053e+02,-8.869215e+01,-7.366758e+01,-7.461106e+01,-8.577339e+01,-8.197842e+01,-7.779491e+01,-8.499244e+01,-7.597744e+01,-6.991964e+01,-6.960985e+01,-6.896598e+01,-5.596014e+01,-5.312343e+01,-4.315378e+01,-2.516680e+01,-1.152105e+01,-4.871409e+00,2.791903e+00,7.576980e+00,7.068644e+00,3.384584e+00,2.774230e+00,3.430229e+00,4.976846e+00
8.425793e+00,6.553705e+00,3.282834e+00,5.715688e+00,8.805500e+00,7.014113e+00,4.117689e+00,1.158550e+00,1.356743e+00,4.933504e+00,3.328310e+00,3.071902e+00,3.215745e+00,-1.413640e+01,-2.732477e+01,-2.090866e+01,-2.146139e+01,-2.208434e+01,-1.523054e+01,-1.170660e+01,-3.289051e+00,-8.231783e-02,-2.867999e+00,2.197818e+00,7.963655e+00,1.160206e+00,4.363241e+00,1.199425e+01,3.140151e+00,-2.702526e+00,-5.265035e+00,-1.314780e+01,-2.480585e+01,-1.706142e+01,9.014731e+00,2.654788e+01,3.069843e+01,3.124129e+01,2.459255e+01,1.118783e+01,7.737465e+00,7.639221e+00,5.867498e+00,1.491563e+00,3.590713e-01
-2.327796e+00,2.534213e+00,1.335190e+01,1.696066e+01,1.954838e+01,1.989301e+01,2.004706e+01,2.243941e+01,2.657305e+01,3.597638e+01,3.484715e+01,3.366612e+01,2.846417e+01,2.243654e+01,1.448222e+01,4.414275e+00,-4.217865e+00,-5.465863e-01,5.073647e+00,4.395929e+00,4.336176e+00,3.049861e+00,-1.696644e+00,-8.730152e-01,-2.911545e+00,-3.364635e+00,-7.320893e+00,-7.316176e+00,-1.984562e+00,5.384044e+00,1.419024e+01,2.726455e+01,3.405688e+01,2.427452e+01,1.250709e+01,7.227712e+00,-7.142290e-01,-2.577150e+00,-3.769697e+00,-4.375547e+00,2.780730e+00,1.929679e+01,2.517292e+01,2.078662e+01,2.016588e+01
5.864329e+00,1.018229e+01,1.740233e+01,1.744920e+01,1.742405e+01,1.806423e+01,1.461782e+01,7.732257e+00,6.744348e+00,3.901810e+00,9.946092e-01,6.107313e+00,1.511955e+01,1.515255e+01,-1.167207e+00,6.999548e+00,1.374977e+01,2.458441e+01,3.283589e+01,3.222734e+01,2.540038e+01,2.205136e+01,1.536148e+01,2.178714e+01,2.856290e+01,3.283492e+01,3.684255e+01,3.933276e+01,3.974240e+01,3.549481e+01,2.801502e+01,1.444078e+01,1.009986e+01,1.428941e+01,1.278244e+01,1.253822e+01,6.967181e+00,6.081648e+00,9.270106e+00,1.471601e+01,1.551979e+01,1.998661e+01,1.342089e+01,5.223371e+00,7.088564e+00
5.509228e+00,6.135794e+00,8.313670e+00,6.931656e+00,5.734946e+00,4.611944e+00,-1.593167e-02,-4.644511e+00,-6.503994e+00,-1.647897e+01,-2.322416e+01,-1.705044e+01,-2.532766e+00,-3.605592e+00,-2.035701e+01,-3.597130e+01,-3.908104e+01,-3.611290e+01,-3.013810e+01,-2.939596e+01,-2.784638e+01,-1.900993e+01,-1.688765e+01,-2.372466e+01,-2.595330e+01,-2.614961e+01,-2.666651e+01,-2.783223e+01,-2.544472e+01,-2.322923e+01,-2.328101e+01,-1.366388e+01,-4.965613e+00,6.449207e+00,1.786340e+01,2.506951e+01,2.785581e+01,2.710365e+01,2.732815e+01,2.398589e+01,1.733166e+01,1.145308e+01,7.318587e+00,3.663862e+00,2.129348e+00
-3.708517e+00,-3.129934e+00,7.365824e-01,3.055762e+00,3.809726e+00,2.234165e+00,1.756456e+00,4.757783e+00,9.331468e+00,1.083492e+01,6.338682e+00,6.222467e+00,6.413478e+00,7.798347e+00,3.758198e+00,1.154666e+01,1.821132e+01,1.738263e+01,1.096815e+01,1.077423e+01,1.012431e+01,5.039780e+00,1.059153e+01,1.177544e+01,1.654259e+01,1.787640e+01,1.369382e+01,1.467132e+01,1.384469e+01,1.528653e+01,9.705931e+00,-4.710518e+00,-9.589958e+00,-1.762735e+01,-1.715952e+01,-1.076872e+01,-5.305260e+00,-2.774583e+00,-3.588672e+00,-5.459504e+00,-2.785889e+00,-6.207466e-03,4.820406e+00,6.662570e+00,7.478651e+00
2.694826e+00,1.985472e+00,7.541407e-01,4.087306e+00,8.427002e+00,9.339872e+00,9.177834e+00,9.835285e+00,1.383736e+01,2.224461e+01,2.221243e+01,1.834284e+01,1.049571e+01,1.781252e+01,1.591559e+01,5.645035e+00,5.782051e+00,4.355046e+00,-9.426633e-01,3.625155e+00,8.818870e+00,5.272302e+00,2.445040e+00,5.274472e+00,3.531426e+00,2.413568e+00,2.587678e+00,6.833999e+00,5.029512e+00,3.912158e+00,6.028000e+00,7.329899e+00,1.041794e+01,2.351473e+01,2.409732e+01,1.687206e+01,9.793177e+00,8.527896e+00,5.396258e+00,3.810444e+00,4.765051e+00,6.099586e+00,1.269562e+01,1.228301e+01,1.126848e+01
-3.740823e+00,-4.703707e+00,-3.024357e-01,-1.913417e+00,3.954308e+00,7.526460e+00,2.433667e+00,-5.841930e+00,-1.015526e+01,-1.370116e+01,-1.397280e+01,-8.440881e+00,-4.751297e+00,5.183581e-01,3.511658e-01,1.765446e+00,6.709344e+00,9.535324e+00,8.682519e+00,1.152874e+01,1.790862e+01,1.149774e+01,6.614638e+00,1.365624e+01,1.993869e+01,2.191776e+01,1.840513e+01,1.386329e+01,1.061629e+01,8.597496e+00,6.004162e+00,-1.719934e+00,2.858860e+00,2.845568e+00,1.134950e+01,1.185881e+01,8.102566e+00,7.308291e+00,6.687073e+00,5.302462e+00,3.733892e+00,-1.538208e+00,-2.363234e+00,-7.671262e+00,-1.106967e+01
-6.899909e+00,-9.807467e+00,-4.856579e+00,-8.721087e+00,-6.076014e+00,-2.458148e+00,-8.211025e+00,-1.491744e+01,-1.679083e+01,-1.221362e+01,-1.219255e+01,-1.286948e+01,-9.893473e+00,-8.400379e+00,-2.499236e+01,-3.202633e+01,-3.599564e+01,-3.799102e+01,-3.651398e+01,-3.747628e+01,-3.874226e+01,-3.574764e+01,-2.817200e+01,-3.207673e+01,-4.181415e+01,-4.401921e+01,-3.955669e+01,-4.328714e+01,-4.286544e+01,-4.071290e+01,-3.218479e+01,-2.382757e+01,-2.726313e+01,-3.647853e+01,-2.937161e+01,-2.627886e+01,-2.314724e+01,-1.995195e+01,-1.554149e+01,-1.376055e+01,-1.139880e+01,-1.314893e+01,-8.463812e+00,-3.821848e+00,-3.600053e+00
3.028988e+00,-2.419417e+00,-5.030676e+00,-3.878726e+00,-7.050488e+00,-5.290382e+00,-6.820075e+00,-6.333779e+00,-2.576412e+00,7.179824e+00,7.350694e+00,3.879706e+00,-5.484475e-01,5.289851e+00,2.485211e+01,2.644900e+01,3.006670e+01,2.913121e+01,2.875733e+01,2.303627e+01,1.677663e+01,1.466084e+01,1.559616e+01,1.252291e+01,1.712840e+01,1.951600e+01,2.395258e+01,1.992956e+01,2.277698e+01,2.267125e+01,1.796686e+01,6.864980e+00,-4.024741e+00,-9.762106e+00,-9.181741e-01,1.067874e+00,-1.015988e+00,-4.097081e+00,-2.156196e+00,-5.943445e-01,-9.377903e-02,-3.975199e-01,-1.101892e+00,-2.196082e+00,-2.361320e+00
