Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35
-5.400266e+02,-5.179179e+02,-5.177874e+02,-5.024878e+02,-3.324398e+02,-2.305250e+02,-1.772343e+02,-1.517154e+02,-1.250023e+02,-1.162302e+02,-1.398185e+02,-1.535843e+02,-1.548372e+02,-1.504338e+02,-1.250950e+02,-1.229554e+02,-1.290452e+02,-1.282178e+02,-1.060673e+02,-7.010567e+01,-4.416353e+01,-2.793969e+01,-2.916256e+01,-7.633125e+01,-1.492684e+02,-2.166936e+02,-3.054606e+02,-4.157607e+02,-4.721356e+02,-5.007384e+02,-5.134709e+02,-5.122455e+02,-5.064027e+02,-5.105483e+02,-5.142261e+02
5.091651e+01,7.141876e+01,7.282234e+01,5.326545e+01,-2.251277e+01,-3.858505e+01,1.084616e-01,5.082871e+01,7.923485e+01,7.499078e+01,7.200392e+01,7.214139e+01,7.041931e+01,6.764117e+01,6.668281e+01,6.291660e+01,6.500459e+01,6.128168e+01,4.428226e+01,4.285131e+01,4.164085e+01,4.298090e+01,4.856649e+01,5.559450e+01,7.880296e+01,8.801202e+01,1.038205e+02,1.186312e+02,1.030156e+02,8.357764e+01,7.577941e+01,7.587294e+01,7.924024e+01,7.637473e+01,7.424898e+01
1.916096e+01,2.020078e+01,2.228033e+01,3.194186e+01,3.524771e+01,2.561483e+01,2.956949e+01,-1.213944e+01,-5.876294e+01,-5.935231e+01,-4.120502e+01,-3.250070e+01,-3.233194e+01,-3.397666e+01,-4.519452e+01,-4.670885e+01,-3.506623e+01,-3.247344e+01,-4.385270e+01,-6.056738e+01,-7.136143e+01,-7.764420e+01,-8.276649e+01,-7.733112e+01,-5.694160e+01,-3.359376e+01,-2.262750e+01,-1.821306e+01,4.976667e+00,1.528847e+01,2.212600e+01,2.150356e+01,1.872839e+01,1.943924e+01,2.099411e+01
7.681918e+00,2.571141e-01,2.386467e-01,-5.826816e+00,-2.607141e+00,6.967192e+00,1.111362e+01,2.022147e+01,2.454162e+01,1.632570e+01,1.016748e+01,3.624578e+00,4.021426e+00,1.016610e-01,-4.062063e+00,-4.832345e+00,-4.284484e+00,-1.072652e+01,-1.121806e+01,-1.511617e+01,-1.995679e+01,-2.032647e+01,-1.545846e+01,-5.827127e+00,-8.065727e+00,-8.056299e+00,-2.070414e+01,-2.927039e+01,-1.678323e+01,-5.007108e+00,1.926886e+00,3.416707e+00,2.288737e+00,3.622641e+00,4.558559e+00
1.295530e+01,9.472135e+00,8.317116e+00,1.274793e+01,2.040476e+01,1.483756e+01,-4.953063e+00,-2.919293e+00,-1.866379e+01,-3.095348e+01,-2.577619e+01,-1.779079e+01,-1.068905e+01,-4.520056e+00,-5.821610e+00,-7.835241e+00,-7.824959e-01,4.945356e+00,5.441944e+00,-1.725407e+00,-7.162354e+00,-1.233364e+01,-1.088569e+01,-5.351803e+00,9.319052e+00,1.954379e+01,1.707860e+01,1.284673e+01,9.056622e+00,1.002851e+01,1.056090e+01,1.235917e+01,1.397475e+01,1.725808e+01,1.738817e+01
1.289400e+01,1.444381e+01,1.491699e+01,1.778184e+01,3.105159e+01,2.777057e+01,5.621445e+00,-7.353683e+00,1.095092e+01,2.098940e+01,3.162635e+01,4.226419e+01,4.369187e+01,3.992783e+01,4.458897e+01,4.482719e+01,4.616663e+01,4.282391e+01,4.253712e+01,4.149172e+01,3.882275e+01,3.719953e+01,4.129672e+01,4.877064e+01,3.869834e+01,2.253638e+01,1.471191e+01,6.035708e+00,1.578799e+01,1.405126e+01,1.434040e+01,1.546926e+01,1.458409e+01,1.837193e+01,1.936677e+01
5.990938e+00,8.504432e+00,9.358637e+00,7.691926e+00,4.397793e+00,4.961814e+00,1.025987e+00,-1.631227e+00,-2.464595e+01,-3.560489e+01,-3.547036e+01,-4.116466e+01,-4.686583e+01,-4.937877e+01,-4.463570e+01,-4.656306e+01,-4.383307e+01,-3.923990e+01,-3.742542e+01,-3.723632e+01,-3.905093e+01,-3.920495e+01,-3.848620e+01,-3.358887e+01,-2.496076e+01,-1.831018e+01,2.920777e-01,1.464533e+01,1.086789e+01,7.039894e+00,7.695340e+00,9.761924e+00,8.182272e+00,6.288413e+00,7.398921e+00
3.266705e+00,5.499312e+00,4.065218e+00,9.247539e+00,9.107936e+00,8.006892e-01,-5.829488e+00,3.950291e-01,2.423299e+01,3.459532e+01,3.692188e+01,3.513042e+01,3.232336e+01,3.222791e+01,3.945856e+01,4.022945e+01,4.530424e+01,4.718190e+01,4.511619e+01,4.377930e+01,4.341481e+01,4.383559e+01,4.575526e+01,4.202176e+01,3.154939e+01,2.475099e+01,2.336331e+01,2.481679e+01,1.611591e+01,5.980417e+00,1.628834e+00,3.362432e+00,6.211073e+00,1.032855e+00,2.839520e+00
2.948800e+00,5.409941e+00,3.311388e+00,1.629413e+00,-1.667105e+00,-8.161378e+00,-2.013730e+01,-2.309435e+01,-2.521809e+01,-1.859179e+01,-1.319341e+01,-9.579780e+00,-4.642224e+00,-1.940310e+00,7.713256e-01,-5.194140e+00,-9.459551e+00,-1.111991e+01,-8.910864e+00,-9.084264e+00,-1.087792e+01,-1.268250e+01,-1.372778e+01,-1.921357e+01,-1.068379e+01,-5.882465e-01,1.065407e+01,2.045316e+01,1.582207e+01,4.141094e+00,-3.066924e+00,-2.357529e+00,1.599415e+00,2.404047e+00,5.751155e+00
-1.460023e+00,5.322809e-01,1.281123e+00,-9.563403e-01,3.563933e+00,1.547933e+00,-6.249012e+00,6.042113e-01,1.966077e+01,1.989471e+01,1.375408e+01,1.182360e+01,1.525339e+01,1.520201e+01,1.232024e+01,1.109979e+01,9.590488e+00,8.330154e+00,6.322758e+00,8.673819e+00,8.286595e+00,8.446968e+00,5.435439e+00,-5.605798e+00,-1.089590e+01,-1.109184e+01,-1.136549e+01,-3.951132e+00,4.859367e-01,-3.711352e+00,-7.333992e+00,-5.121938e+00,-4.705642e+00,1.464736e+00,2.588453e+00
