Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42
-4.916169e+02,-4.668553e+02,-4.634926e+02,-4.630367e+02,-4.691357e+02,-4.704615e+02,-4.714127e+02,-4.734924e+02,-4.834382e+02,-4.867743e+02,-4.429116e+02,-2.287457e+02,-1.039291e+02,-5.610998e+01,-4.963385e+01,-4.497152e+01,-6.775147e+01,-9.532964e+01,-9.709507e+01,-1.039460e+02,-1.011615e+02,-8.177683e+01,-8.097988e+01,-7.107729e+01,-5.291636e+01,-6.236213e+01,-9.555318e+01,-1.477614e+02,-2.104910e+02,-2.832356e+02,-3.710709e+02,-4.386944e+02,-4.609649e+02,-4.641531e+02,-4.723503e+02,-4.781550e+02,-4.791884e+02,-4.770229e+02,-4.709696e+02,-4.554424e+02,-4.373297e+02,-4.353940e+02
5.981190e+01,7.021288e+01,7.027750e+01,7.209174e+01,6.636636e+01,6.753209e+01,6.832481e+01,6.782697e+01,6.908704e+01,7.160539e+01,8.270399e+01,9.871627e+01,9.020526e+01,9.046373e+01,8.932772e+01,7.482619e+01,7.344989e+01,7.524844e+01,7.039702e+01,6.821278e+01,7.081593e+01,7.360639e+01,7.896637e+01,7.929878e+01,9.244537e+01,1.059085e+02,1.179661e+02,1.178821e+02,1.032705e+02,9.124161e+01,8.943542e+01,8.806818e+01,7.850238e+01,7.510817e+01,6.868752e+01,6.829090e+01,7.280479e+01,7.628471e+01,7.672556e+01,7.711508e+01,7.406210e+01,6.525911e+01
5.341795e+00,-1.337398e+00,-3.581738e+00,-6.523688e+00,-8.023973e+00,-2.860725e+00,-2.079190e+00,-3.573524e+00,7.013055e+00,1.017031e+01,-2.659319e+01,-8.433379e+01,-9.238416e+01,-9.844065e+01,-1.078296e+02,-1.065216e+02,-9.364534e+01,-8.092986e+01,-7.178740e+01,-6.551342e+01,-7.344302e+01,-8.261429e+01,-8.465016e+01,-1.036843e+02,-1.113517e+02,-1.121701e+02,-1.075695e+02,-8.457039e+01,-6.898393e+01,-6.731017e+01,-5.004805e+01,-2.155196e+01,8.258680e-01,9.286123e+00,8.824423e+00,1.399080e+01,1.369971e+01,1.111885e+01,8.345116e+00,2.711525e+00,-1.137683e+01,-1.556422e+01
9.527287e-01,3.114699e+00,5.483086e+00,2.686430e+00,3.359697e+00,7.345976e+00,6.640684e+00,2.469418e+00,1.148611e+00,-2.668561e+00,-3.905485e+00,-1.267799e+01,-1.313404e+01,-7.260324e+00,5.415134e+00,1.021204e+01,1.153623e+01,1.099509e+01,7.418332e+00,9.414276e+00,2.045223e+01,3.288983e+01,2.963666e+01,1.889739e+01,1.394120e+01,2.333361e-01,-1.275304e+01,-1.644068e+01,-2.553388e+01,-2.384610e+01,-1.248720e+01,-7.799800e+00,-2.415458e-01,8.509502e+00,7.635467e+00,8.899292e+00,1.622452e+00,-2.122629e+00,2.063936e+00,8.537358e+00,7.754848e+00,1.009520e+01
7.680020e+00,6.784351e+00,7.200924e+00,1.165594e+01,1.366861e+01,1.503147e+01,1.678528e+01,1.775900e+01,1.235214e+01,1.124114e+01,3.671893e+01,-4.157251e-01,-7.779246e+00,-8.288374e+00,-2.338566e+00,3.436227e+00,2.593932e+00,9.338116e+00,7.670109e-01,-4.457451e-01,1.181041e+01,7.258251e+00,-1.157430e+00,-3.453128e+00,1.155700e+00,1.517715e+00,5.266944e+00,1.035810e+01,1.256592e+01,2.184611e+01,3.217981e+01,3.060767e+01,1.437005e+01,9.793096e+00,9.134756e+00,5.997864e+00,5.256572e+00,6.895863e+00,1.322490e+01,1.344010e+01,1.134227e+01,1.022592e+01
1.558217e+01,1.767741e+01,1.262175e+01,1.170550e+01,1.466591e+01,1.748149e+01,1.788613e+01,2.071400e+01,1.730097e+01,1.535743e+01,1.469063e+01,7.014001e+00,1.029860e+01,1.617368e+01,2.824902e+01,3.171013e+01,2.773306e+01,2.869181e+01,3.130613e+01,2.956770e+01,2.910755e+01,3.472953e+01,3.813040e+01,3.187562e+01,2.725573e+01,2.254998e+01,2.029477e+01,2.949012e+01,4.735775e+01,6.038274e+01,4.586167e+01,2.538080e+01,2.732090e+01,3.006499e+01,3.047032e+01,2.521944e+01,2.235168e+01,1.840591e+01,2.291943e+01,2.837313e+01,2.669775e+01,2.834821e+01
7.705472e+00,9.869843e+00,5.742529e+00,4.840882e+00,7.076274e+00,9.005536e+00,7.660726e+00,7.933501e+00,9.566675e+00,7.352079e+00,-1.195750e+01,-2.418643e+01,-3.122853e+01,-2.825772e+01,-1.921959e+01,-1.507027e+01,-1.579287e+01,-2.375290e+01,-2.623624e+01,-2.648016e+01,-2.415694e+01,-2.592168e+01,-2.711777e+01,-2.926128e+01,-2.630816e+01,-2.250253e+01,-1.546902e+01,-1.184484e+01,-8.342958e+00,5.050077e-01,5.590387e+00,3.004239e+00,8.327803e+00,1.380845e+01,1.183334e+01,1.448848e+01,1.292622e+01,9.102428e+00,7.735481e+00,8.280039e+00,6.447737e+00,2.954665e+00
-5.983321e+00,-1.003423e+01,-1.066641e+01,-5.283854e+00,-4.351545e+00,-7.262407e+00,-3.408722e+00,-8.761685e-01,1.724306e+00,2.789117e+00,3.743071e+00,3.771069e+00,5.580286e+00,6.065144e+00,9.781919e+00,9.963594e+00,5.903498e+00,6.435977e+00,9.917272e+00,5.546853e+00,5.861484e+00,7.939386e+00,1.073663e+01,3.434616e+00,8.883328e-01,-1.900420e+00,-6.838738e+00,-1.230355e+01,-1.525613e+01,-2.199156e+01,-2.200111e+01,-6.525220e+00,-1.997368e+00,-2.992235e+00,-6.239420e+00,6.900126e-01,6.812748e-01,1.738962e+00,1.410685e+00,-1.342380e+00,-6.027020e+00,-1.268704e+01
3.540794e-01,2.573174e+00,2.822038e+00,2.852939e+00,6.717196e+00,7.123324e+00,1.049243e+01,1.132362e+01,6.616627e+00,4.073212e+00,2.362752e+01,1.472262e+01,7.829437e+00,8.194847e+00,6.719997e+00,2.083980e+00,4.720812e+00,8.558938e+00,6.628204e+00,3.619128e+00,5.495043e+00,5.865694e+00,1.628055e+00,1.501259e-01,6.198091e+00,1.114057e+01,1.037223e+01,8.885432e+00,1.494899e+01,1.624855e+01,1.641787e+01,9.223275e+00,9.635565e+00,1.210489e+01,1.082922e+01,1.321748e+01,9.531314e+00,8.808063e+00,9.987013e+00,1.744707e+01,2.039666e+01,2.022743e+01
2.260185e+00,1.742851e+00,-3.507298e-01,-2.114649e+00,1.318033e+00,5.476303e+00,8.502127e-01,-2.494607e+00,-3.344102e+00,-1.599550e+00,-2.407700e-01,8.968611e+00,9.262836e+00,9.404252e+00,4.960838e+00,4.035840e+00,8.456926e+00,1.083884e+01,5.098181e+00,2.990686e+00,7.587122e+00,8.093357e+00,5.856446e+00,7.074269e+00,9.590370e+00,7.957865e+00,4.785351e+00,-7.340420e-01,-3.260196e+00,-3.508785e+00,5.414218e+00,7.835153e+00,-7.850337e+00,-7.264711e+00,-6.453697e+00,-3.122746e+00,-1.097577e+00,-2.790901e+00,-6.981188e+00,-1.065631e+01,-1.411169e+01,-1.466183e+01
