Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31
-5.220373e+02,-5.093659e+02,-5.118480e+02,-5.090916e+02,-5.071878e+02,-3.698087e+02,-2.420308e+02,-2.082914e+02,-1.853197e+02,-1.506860e+02,-1.348192e+02,-1.295616e+02,-1.307037e+02,-1.233747e+02,-1.251141e+02,-1.208064e+02,-1.156014e+02,-1.095339e+02,-1.045995e+02,-1.005300e+02,-8.364991e+01,-5.959509e+01,-3.549810e+01,-1.478315e+01,-2.874235e+00,-3.258767e+01,-1.103071e+02,-1.957426e+02,-3.028752e+02,-4.069777e+02,-4.709070e+02
5.489578e+01,6.432979e+01,6.269815e+01,6.348609e+01,6.189467e+01,8.914126e+01,9.330356e+01,9.681284e+01,1.143326e+02,1.099624e+02,9.884207e+01,9.845657e+01,9.477037e+01,8.580232e+01,7.879035e+01,7.768201e+01,7.178148e+01,7.096531e+01,7.398804e+01,7.319553e+01,7.213007e+01,7.408777e+01,6.966119e+01,5.951794e+01,6.050022e+01,7.039552e+01,9.134412e+01,1.123332e+02,1.264866e+02,1.148800e+02,8.099649e+01
2.288573e+01,1.893093e+01,1.986952e+01,1.975856e+01,1.836986e+01,-5.886896e+01,-7.084752e+01,-5.281749e+01,-1.942392e+01,-1.799757e+01,-2.754128e+01,-2.682092e+01,-2.523938e+01,-2.065988e+01,-2.156097e+01,-2.757139e+01,-2.738258e+01,-3.029587e+01,-3.314117e+01,-3.492599e+01,-4.961709e+01,-6.402681e+01,-7.694132e+01,-8.656377e+01,-1.000521e+02,-9.902660e+01,-7.973727e+01,-6.783270e+01,-5.748424e+01,-4.179962e+01,-1.740363e+01
5.345268e+00,-3.918741e-01,4.312245e-01,1.716873e+00,5.054381e+00,-2.259012e+01,-3.565923e+01,-3.389158e+01,-3.238072e+01,-3.884072e+01,-4.651177e+01,-4.724567e+01,-4.579598e+01,-4.547057e+01,-4.254562e+01,-4.277483e+01,-4.640816e+01,-5.428492e+01,-5.524220e+01,-4.710943e+01,-4.712561e+01,-4.875201e+01,-4.844498e+01,-4.353914e+01,-4.067722e+01,-2.790295e+01,-1.987788e+01,-2.105775e+01,-3.033282e+01,-4.124823e+01,-3.139972e+01
7.077894e+00,7.450482e+00,8.537689e+00,7.791590e+00,9.526369e+00,4.840250e+01,5.152185e+01,4.453313e+01,7.766788e+00,-1.209673e+01,-1.781128e+01,-1.227145e+01,-3.529410e+00,-4.302889e+00,-3.135733e+00,-4.096661e-01,-2.833810e+00,-2.815970e+00,-1.910802e+00,3.159432e+00,3.024313e+00,-5.758727e-01,-3.177881e+00,-1.104576e+01,-1.024314e+01,-8.071230e+00,-5.568798e+00,3.451726e+00,8.650883e+00,2.048027e+01,1.257204e+01
1.164110e+01,1.276079e+01,1.793198e+01,1.920325e+01,2.037179e+01,3.399867e+00,-9.417919e+00,-4.479507e+00,1.670460e+01,4.357638e+01,5.426683e+01,5.422027e+01,5.342227e+01,4.645112e+01,4.405910e+01,4.502138e+01,4.198266e+01,4.148196e+01,4.261033e+01,4.777466e+01,5.273562e+01,5.170673e+01,4.835357e+01,4.414486e+01,4.859477e+01,5.863627e+01,6.087443e+01,4.879317e+01,3.933446e+01,2.850242e+01,3.084719e+01
1.015775e+01,6.387454e+00,1.457269e+01,1.729638e+01,1.719661e+01,-1.441225e+01,-2.226970e+01,-3.056052e+01,-3.656961e+01,-3.870245e+01,-3.377093e+01,-3.126756e+01,-3.177699e+01,-3.003761e+01,-2.385178e+01,-2.217180e+01,-2.642190e+01,-3.344995e+01,-3.465132e+01,-3.585915e+01,-3.321148e+01,-3.327647e+01,-2.677103e+01,-2.276300e+01,-2.492752e+01,-2.464835e+01,-2.095476e+01,-1.377469e+01,-6.462298e+00,1.177347e+01,1.908758e+01
8.392370e+00,2.986272e+00,6.964117e+00,6.185344e+00,5.629262e+00,9.312698e+00,1.314365e+01,1.590237e+01,1.493072e+01,9.835094e+00,9.180105e+00,1.487875e+01,1.952987e+01,2.334443e+01,2.324812e+01,2.322164e+01,2.601203e+01,2.773986e+01,3.483632e+01,3.859953e+01,3.998193e+01,3.989325e+01,4.030111e+01,3.560419e+01,3.696238e+01,3.718452e+01,2.942717e+01,1.886099e+01,1.782200e+01,1.616988e+01,9.159199e+00
1.028706e+01,7.796630e+00,4.619531e+00,2.892357e+00,5.835905e+00,2.305806e+00,-1.028109e+01,-1.356607e+01,-3.817888e+00,-6.525931e+00,-1.444908e+01,-1.441318e+01,-1.043914e+01,-1.482833e+01,-1.197680e+01,-6.062461e+00,-3.237975e+00,-4.540647e-01,-2.967492e-01,-5.315498e+00,-1.036653e+01,-1.473870e+01,-1.856052e+01,-2.299691e+01,-2.246519e+01,-2.465888e+01,-2.285564e+01,-2.249612e+01,-9.479307e+00,1.455573e+00,3.094328e-01
1.088771e+01,1.035629e+01,5.603063e+00,7.554165e-01,7.205126e-01,1.787512e+01,2.841541e+01,2.245012e+01,1.314248e+01,1.267962e+01,1.444455e+01,1.747352e+01,1.830894e+01,1.675804e+01,1.648125e+01,1.355351e+01,5.741694e+00,-3.310022e-01,1.344181e+00,-1.274829e-01,-2.634756e+00,-1.819644e+00,-2.527380e+00,-7.769737e+00,-4.434445e+00,-7.515234e+00,-1.463952e+01,-1.353461e+01,-1.639652e+01,-1.386539e+01,-9.196768e+00
