Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41
-5.318611e+02,-5.140207e+02,-5.129912e+02,-4.986771e+02,-2.644016e+02,-1.330977e+02,-8.771761e+01,-9.168327e+01,-8.240721e+01,-1.003886e+02,-1.434388e+02,-1.511519e+02,-1.527251e+02,-1.496524e+02,-1.441949e+02,-1.348564e+02,-1.229516e+02,-1.196634e+02,-1.147071e+02,-1.128378e+02,-1.146089e+02,-1.120086e+02,-1.022257e+02,-9.284981e+01,-8.860012e+01,-9.079312e+01,-8.473672e+01,-1.044666e+02,-1.622300e+02,-2.428604e+02,-3.449132e+02,-4.368309e+02,-4.876640e+02,-5.134952e+02,-5.195883e+02,-5.157783e+02,-5.147481e+02,-5.171611e+02,-5.196251e+02,-5.179036e+02,-5.223166e+02
2.975330e+01,4.682023e+01,4.789711e+01,4.362700e+01,7.225087e+01,5.907985e+01,5.238162e+01,6.071020e+01,8.739509e+01,8.322017e+01,6.967612e+01,6.498807e+01,6.006522e+01,5.627368e+01,5.879722e+01,5.890272e+01,5.879900e+01,5.882287e+01,6.022644e+01,5.753935e+01,5.674893e+01,5.027673e+01,4.268793e+01,4.243330e+01,4.700684e+01,5.499227e+01,6.298227e+01,6.060784e+01,7.153487e+01,1.046249e+02,1.219372e+02,1.041773e+02,6.756583e+01,4.577304e+01,4.078466e+01,4.537142e+01,4.673854e+01,4.539558e+01,4.406202e+01,4.556538e+01,4.115473e+01
9.271938e+00,1.153544e+01,1.295114e+01,3.468978e+00,3.371350e+00,1.030152e+01,-1.635995e+00,-3.020058e+01,-5.132146e+01,-4.757729e+01,-2.438776e+01,-2.240218e+01,-2.096690e+01,-2.766606e+01,-3.167211e+01,-3.509822e+01,-3.649792e+01,-3.762741e+01,-4.601880e+01,-5.293313e+01,-4.871539e+01,-5.431215e+01,-6.304311e+01,-6.551608e+01,-7.417528e+01,-8.965131e+01,-1.006951e+02,-9.274971e+01,-6.868616e+01,-4.358963e+01,-2.101403e+01,-4.956585e+00,2.463546e+00,7.371167e+00,9.247292e+00,1.163210e+01,1.299408e+01,1.519608e+01,1.677270e+01,1.757344e+01,1.653295e+01
-1.168840e+00,-4.777915e+00,-1.980063e+00,1.736187e+01,3.960462e+01,2.840538e+01,-8.744235e+00,-5.158700e+01,-7.253546e+01,-6.649501e+01,-5.417661e+01,-5.175867e+01,-5.206984e+01,-5.486962e+01,-5.605530e+01,-6.000124e+01,-5.647584e+01,-5.183723e+01,-5.248837e+01,-5.557063e+01,-5.041019e+01,-4.930504e+01,-4.798862e+01,-4.488868e+01,-3.929684e+01,-3.912276e+01,-3.832021e+01,-3.313099e+01,-2.472133e+01,-2.194646e+01,-3.255241e+01,-3.284802e+01,-2.579328e+01,-9.020924e+00,-3.768831e+00,-4.205067e+00,-2.633653e+00,2.026164e-01,7.420517e-01,3.528995e+00,4.162509e+00
1.771994e+00,2.543688e+00,6.096567e+00,6.634886e+00,-1.411832e+01,-1.764022e+01,-1.544783e+01,-2.034320e+00,-6.360138e+00,-1.412024e+01,-1.313645e+01,-8.684706e+00,-7.866953e+00,-9.107720e+00,-1.404176e+01,-1.342786e+01,-1.088568e+01,-8.552631e+00,-1.141844e+01,-1.307251e+01,-1.489292e+01,-1.377611e+01,-1.213387e+01,-1.104055e+01,-5.364774e+00,-1.110663e+01,-1.862798e+01,-2.717847e+01,-2.162561e+01,-1.587039e+01,-4.658862e+00,-6.476616e+00,-9.028753e+00,2.822093e+00,6.620897e+00,4.436591e+00,5.634098e+00,5.597142e+00,2.835436e+00,8.166940e+00,8.634564e+00
6.724728e+00,1.112064e+01,1.529652e+01,-3.590152e+00,-1.677194e+01,-9.495268e+00,2.750284e+00,2.501338e+01,4.491964e+01,5.208527e+01,5.477734e+01,5.884180e+01,6.362078e+01,6.694518e+01,6.359608e+01,6.265607e+01,6.460236e+01,6.050828e+01,5.736473e+01,5.757008e+01,6.000459e+01,6.340839e+01,6.434766e+01,6.473557e+01,7.065268e+01,6.978505e+01,6.465135e+01,6.558199e+01,6.306911e+01,4.567711e+01,2.800083e+01,1.123598e+01,1.274175e+01,1.691697e+01,1.819499e+01,1.708843e+01,1.651805e+01,1.316748e+01,9.602222e+00,1.387129e+01,1.417929e+01
7.099433e+00,8.516424e+00,1.253948e+01,2.188710e+01,-2.474604e+01,-2.606251e+01,-2.000913e+01,-1.393326e+01,-2.874911e+01,-3.713963e+01,-4.052263e+01,-4.943366e+01,-4.936472e+01,-5.299938e+01,-5.452222e+01,-5.367621e+01,-4.559282e+01,-4.401929e+01,-4.372894e+01,-4.158346e+01,-3.488863e+01,-3.132523e+01,-3.314458e+01,-4.107898e+01,-4.342000e+01,-4.010680e+01,-4.073204e+01,-3.926463e+01,-3.206081e+01,-1.806148e+01,-5.418294e+00,7.114274e+00,1.692266e+01,1.533218e+01,1.561205e+01,1.769811e+01,1.495898e+01,1.025928e+01,8.679667e+00,8.540724e+00,9.171398e+00
6.881776e+00,3.847208e+00,4.496377e+00,1.066457e+01,-7.929888e+00,2.929568e+00,1.000648e+01,1.465132e+01,1.939771e+01,2.472328e+01,2.695930e+01,2.993327e+01,2.944939e+01,2.873446e+01,3.095183e+01,2.906537e+01,2.984776e+01,2.829952e+01,3.220578e+01,3.048579e+01,2.949645e+01,3.001287e+01,3.172767e+01,3.132295e+01,3.426773e+01,3.399202e+01,3.465257e+01,3.407819e+01,2.480477e+01,9.945930e+00,-2.659493e+00,5.791775e+00,1.346771e+01,5.647472e+00,5.559964e+00,9.375135e+00,6.414087e+00,2.244747e+00,2.061003e+00,-9.863858e-01,-1.588202e-01
8.938002e+00,5.559639e+00,1.708469e+00,-1.539336e+01,-1.434577e+01,-2.093258e+01,-1.862651e+01,-5.860880e+00,1.735309e+00,2.169141e-01,-5.472654e+00,-7.549255e+00,-8.642488e+00,-6.893364e+00,-8.606590e+00,-1.041432e+01,-9.903509e+00,-9.334411e+00,-1.062676e+01,-1.231467e+01,-1.620163e+01,-1.633731e+01,-1.553333e+01,-1.556175e+01,-1.256010e+01,-1.426084e+01,-2.297290e+01,-2.485946e+01,-2.044797e+01,-1.455965e+01,-3.347985e+00,1.013679e+01,1.087240e+01,3.826502e-01,-5.859770e-01,1.518770e+00,9.346354e-01,-1.617592e+00,-2.122320e+00,-3.781776e+00,-2.412523e+00
9.086705e+00,8.098612e+00,2.435336e+00,7.480726e+00,2.168089e+01,1.036832e+01,-2.914804e+00,-7.362456e+00,2.791658e+00,7.021245e+00,1.189852e+01,1.140718e+01,1.709462e+01,1.886247e+01,1.585839e+01,1.461706e+01,1.744251e+01,2.129852e+01,2.089213e+01,1.910021e+01,2.220934e+01,2.082413e+01,1.622432e+01,1.355185e+01,1.320661e+01,6.539935e+00,-1.679158e+00,-2.821727e+00,-3.619669e+00,-8.391670e+00,-1.219253e+01,-3.530725e+00,4.566695e+00,-1.013520e+00,-2.616854e+00,-2.649658e+00,-5.567238e-01,-8.047644e-01,-1.832390e+00,-6.227047e-01,2.386488e+00
