Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35
-5.414609e+02,-5.280692e+02,-5.290107e+02,-5.135540e+02,-4.807779e+02,-4.473590e+02,-4.117834e+02,-3.582739e+02,-2.921445e+02,-2.410224e+02,-2.044795e+02,-1.765968e+02,-1.726418e+02,-1.758867e+02,-1.769233e+02,-1.791752e+02,-1.749014e+02,-1.649756e+02,-1.604044e+02,-1.470450e+02,-1.389854e+02,-1.309960e+02,-1.081477e+02,-9.217259e+01,-8.385223e+01,-7.089909e+01,-9.319723e+01,-1.611334e+02,-2.389452e+02,-3.396003e+02,-4.176474e+02,-4.622889e+02,-5.033547e+02,-5.213538e+02,-5.275012e+02
5.047406e+01,6.213117e+01,5.963964e+01,7.505914e+01,1.082157e+02,1.266652e+02,1.110687e+02,8.248109e+01,8.932370e+01,1.028253e+02,9.712215e+01,7.598000e+01,5.649120e+01,4.689450e+01,3.975669e+01,4.012984e+01,4.907676e+01,4.850006e+01,4.728077e+01,4.511192e+01,3.897113e+01,3.964249e+01,4.671238e+01,4.573992e+01,3.442060e+01,4.604544e+01,6.529784e+01,8.897637e+01,1.051666e+02,1.249588e+02,1.318483e+02,1.054411e+02,7.635096e+01,6.236901e+01,5.951945e+01
2.418626e+01,2.499290e+01,2.127399e+01,2.554102e+01,3.456957e+01,3.267667e+01,3.807881e+01,3.551466e+01,2.482158e+01,1.366276e+01,1.670745e+01,1.751728e+01,2.005305e+01,2.102180e+01,1.545026e+01,1.377052e+01,1.699514e+01,1.445707e+01,4.283156e+00,-2.346172e+00,-1.050534e+01,-1.732234e+01,-3.222324e+01,-4.979933e+01,-5.243884e+01,-5.651102e+01,-6.427081e+01,-5.459376e+01,-4.760775e+01,-3.073201e+01,-1.436336e+01,-4.531228e+00,6.131938e+00,1.225041e+01,1.786708e+01
9.411026e+00,9.639945e+00,6.829205e+00,6.809509e+00,5.112026e+00,4.515047e+00,-1.292511e-01,-1.082717e+00,-9.534678e+00,-2.679131e+01,-3.345570e+01,-3.421500e+01,-3.015752e+01,-2.981882e+01,-3.138805e+01,-3.145866e+01,-2.929053e+01,-2.572503e+01,-2.494147e+01,-2.990387e+01,-3.317123e+01,-2.416769e+01,-2.530322e+01,-2.521140e+01,-2.617507e+01,-3.024079e+01,-2.918990e+01,-2.330328e+01,-1.787044e+01,-1.862291e+01,-2.558101e+01,-2.583528e+01,-1.615051e+01,-2.500205e+00,3.934268e+00
1.246432e+01,1.674419e+01,1.518082e+01,1.695093e+01,1.924093e+01,2.541016e+01,3.803848e+01,3.467992e+01,2.414017e+01,4.433578e+00,-1.827152e+01,-2.891390e+01,-2.636049e+01,-1.550872e+01,-1.027300e+01,-1.297744e+01,-1.128980e+01,-1.097245e+01,-8.063236e+00,-7.991828e+00,-1.353906e+01,-1.327225e+01,-1.714429e+01,-1.997319e+01,-2.069805e+01,-1.852193e+01,-2.331626e+01,-1.675826e+01,4.277551e+00,1.168597e+01,1.308668e+01,6.189453e+00,3.436530e+00,1.165972e+01,1.546874e+01
1.963163e+01,2.096453e+01,1.934703e+01,2.203992e+01,2.623967e+01,2.942464e+01,2.662749e+01,2.937734e+01,2.574651e+01,3.893791e+01,5.545290e+01,5.116251e+01,5.006507e+01,5.300041e+01,5.779571e+01,6.205599e+01,6.255350e+01,5.754165e+01,5.847957e+01,6.078970e+01,5.987957e+01,6.112710e+01,6.252193e+01,6.146644e+01,5.949810e+01,6.192191e+01,6.463937e+01,6.080679e+01,4.875375e+01,3.484633e+01,1.290242e+01,1.106232e+01,1.636439e+01,1.857590e+01,2.109709e+01
1.920047e+01,1.413090e+01,1.213366e+01,1.323245e+01,1.026375e+01,1.730487e+01,2.666209e+01,2.538167e+01,7.316228e+00,-1.948579e+01,-3.960389e+01,-4.816132e+01,-4.841240e+01,-4.189032e+01,-3.784785e+01,-3.926387e+01,-3.982706e+01,-4.798032e+01,-4.880977e+01,-4.799510e+01,-4.430920e+01,-4.463896e+01,-4.019340e+01,-4.043760e+01,-3.847753e+01,-3.751420e+01,-3.657326e+01,-2.879876e+01,-2.059454e+01,-8.927279e+00,1.906345e+00,3.047528e+00,1.328817e+01,1.294870e+01,1.257197e+01
1.396949e+01,8.426514e+00,6.573214e+00,4.778419e+00,-5.462287e+00,-7.908224e+00,-3.734352e+00,1.041806e+00,-8.695985e+00,-1.401666e+01,1.899345e+00,6.050014e+00,1.840500e+01,2.827612e+01,2.712631e+01,2.557838e+01,2.739074e+01,3.059641e+01,3.512481e+01,3.965771e+01,4.228763e+01,4.421552e+01,5.147536e+01,5.198551e+01,5.403830e+01,5.489966e+01,4.871702e+01,3.684997e+01,2.976432e+01,2.271889e+01,1.141952e+01,1.350223e+01,1.200937e+01,8.320180e+00,4.638245e+00
1.090141e+01,8.163868e+00,7.493682e+00,1.698699e+00,-8.786051e+00,-1.148083e+01,-1.007731e+01,-9.380271e+00,-1.216740e+01,-1.399424e+01,-1.244581e+01,-5.221889e+00,4.914145e+00,3.286854e+00,-3.742555e+00,-6.399340e+00,-1.749310e+00,-3.531631e-01,-1.949672e+00,-4.220081e+00,-5.935080e+00,-1.061617e+01,-1.400204e+01,-1.700690e+01,-1.122372e+01,-1.299215e+01,-1.756680e+01,-1.539938e+01,-8.707547e+00,1.688197e+00,1.248561e+01,1.879276e+01,1.232577e+01,5.197471e+00,2.994971e+00
9.033463e+00,5.239165e+00,7.550423e+00,-9.580038e-01,-7.906740e+00,-3.873272e+00,-2.757524e+00,-5.153233e-01,6.633060e+00,1.573594e+01,2.772992e+01,3.466779e+01,3.089527e+01,2.288494e+01,1.916864e+01,1.336585e+01,1.621414e+01,1.104267e+01,8.897061e+00,1.095609e+01,9.459198e+00,7.513594e+00,9.264091e+00,9.358639e+00,8.914103e+00,8.400268e+00,-1.382607e+00,-7.726620e+00,-6.937679e+00,-9.498876e+00,-3.913730e+00,3.947912e+00,4.630223e+00,-8.684157e-02,1.566263e+00
