Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42,Coeff 43,Coeff 44,Coeff 45,Coeff 46,Coeff 47
-4.657635e+02,-4.455587e+02,-4.403557e+02,-4.378598e+02,-4.400925e+02,-4.377390e+02,-4.347802e+02,-4.378522e+02,-4.355473e+02,-4.389489e+02,-4.414366e+02,-4.478973e+02,-4.451953e+02,-4.414128e+02,-4.377860e+02,-4.421877e+02,-4.374349e+02,-4.406177e+02,-4.125563e+02,-3.495746e+02,-3.045266e+02,-2.965339e+02,-3.022104e+02,-3.028023e+02,-2.992166e+02,-2.855710e+02,-2.487388e+02,-2.187460e+02,-1.852075e+02,-1.477664e+02,-1.304076e+02,-1.527723e+02,-1.958375e+02,-2.247271e+02,-2.436012e+02,-2.735719e+02,-3.160992e+02,-3.628543e+02,-4.147194e+02,-4.363341e+02,-4.425460e+02,-4.457697e+02,-4.472435e+02,-4.430172e+02,-4.383568e+02,-4.318144e+02,-4.446274e+02
5.166108e+01,6.577540e+01,6.655750e+01,6.790401e+01,6.873357e+01,7.037402e+01,6.708519e+01,6.384871e+01,6.791177e+01,6.659448e+01,6.382623e+01,6.097372e+01,6.459704e+01,7.126470e+01,7.488548e+01,6.832837e+01,6.923805e+01,6.695901e+01,1.031453e+02,1.529922e+02,1.681880e+02,1.747649e+02,1.748687e+02,1.709625e+02,1.699709e+02,1.626041e+02,1.586607e+02,1.529441e+02,1.407766e+02,1.338234e+02,1.418345e+02,1.522512e+02,1.479190e+02,1.287473e+02,1.200322e+02,1.191574e+02,1.019954e+02,8.710593e+01,7.237888e+01,6.402773e+01,6.403532e+01,6.198570e+01,6.287983e+01,6.613251e+01,6.861002e+01,7.117516e+01,6.217401e+01
1.160942e+01,7.491704e+00,1.063375e+00,-1.050706e+00,4.264196e+00,5.450418e+00,-2.605348e+00,-3.871750e+00,-9.572151e-01,2.431943e+00,1.523550e+00,2.494448e+00,5.327029e+00,1.105159e+01,1.274253e+01,9.179867e+00,4.845132e+00,4.611722e+00,3.014509e+01,4.243372e+01,2.661074e+01,2.153083e+01,2.162268e+01,1.745011e+01,1.885663e+01,1.548902e+01,4.700406e+00,1.001266e+00,-1.220712e+01,-2.690721e+01,-3.518370e+01,-3.755856e+01,-2.981067e+01,-3.666080e+01,-3.957819e+01,-3.554144e+01,-3.198466e+01,-2.700752e+01,-1.502459e+01,-5.079183e+00,3.326097e+00,5.002107e+00,7.386587e+00,3.863851e+00,9.506193e-01,-3.521943e+00,-8.370523e-01
-5.974500e+00,-7.862136e+00,-1.034126e+01,-1.223042e+01,-8.882775e+00,-6.355799e+00,-6.698260e+00,-4.435102e+00,-6.419079e+00,-3.189869e+00,-3.504443e+00,-8.078629e+00,-8.448709e+00,-7.195816e+00,-6.116644e+00,-3.378788e+00,-2.738823e+00,-3.832302e+00,5.411551e+00,1.885211e+01,2.278852e+01,1.585698e+01,1.062114e+01,4.273961e+00,1.844188e+00,7.299119e+00,8.992743e+00,7.333460e+00,1.419802e+01,2.457890e+01,2.276804e+01,1.535323e+01,2.236118e+01,3.503133e+01,3.884784e+01,2.848883e+01,1.880659e+01,1.258091e+01,-1.078776e+00,-3.734164e+00,-9.370202e-01,2.446204e-02,-1.359413e+00,-1.047634e+01,-1.209059e+01,-1.361352e+01,-1.217347e+01
2.481515e+00,5.480678e+00,7.383780e+00,9.364090e+00,1.116260e+01,9.844624e+00,1.027443e+01,1.647669e+01,1.194969e+01,1.385592e+01,1.353514e+01,9.791330e+00,5.828473e+00,6.415007e+00,6.486462e+00,9.378222e+00,1.369052e+01,1.377700e+01,6.754140e+00,1.057413e+01,1.360497e+01,1.459754e+01,1.168864e+01,5.529668e+00,3.973305e+00,4.252156e+00,-4.756873e+00,-1.616115e+01,-1.681848e+01,-1.838676e+01,-2.304034e+01,-2.678840e+01,-1.896302e+01,-2.192530e+00,1.144241e+01,1.452433e+01,2.060017e+01,2.528341e+01,2.009149e+01,1.876695e+01,1.664683e+01,1.548372e+01,1.498559e+01,6.699252e+00,7.463816e+00,6.954039e+00,4.821324e+00
1.247546e+01,1.106079e+01,9.168064e+00,1.380521e+01,1.831707e+01,1.272671e+01,6.949914e+00,1.069236e+01,8.515702e+00,1.069841e+01,1.328185e+01,1.392495e+01,1.162269e+01,1.466796e+01,1.497856e+01,1.183301e+01,1.315731e+01,1.624518e+01,-2.359205e+00,-9.558229e+00,-9.506711e+00,-5.133375e+00,-5.820950e+00,-7.405409e+00,3.760957e-01,6.950984e+00,6.791337e+00,4.784265e+00,1.495103e+00,4.831938e+00,-3.072314e-01,-9.997929e+00,-2.161181e+01,-2.483267e+01,-2.786818e+01,-2.146938e+01,-6.913039e+00,-3.190565e+00,4.054815e+00,1.348676e+01,1.158313e+01,1.306590e+01,1.783783e+01,1.519693e+01,1.277599e+01,8.774778e+00,8.643645e+00
1.102726e+01,9.252915e+00,3.450304e+00,6.994882e+00,1.086704e+01,9.812939e+00,7.097827e+00,4.170154e+00,4.159802e+00,4.026524e+00,7.450013e+00,7.188848e+00,7.179926e+00,1.030805e+01,1.377934e+01,8.974615e+00,8.423537e+00,1.113519e+01,-1.448750e+01,-3.098874e+01,-3.155438e+01,-2.152594e+01,-1.432104e+01,-1.065058e+01,-1.239990e+01,-1.510067e+01,-1.517683e+01,-1.327870e+01,-1.915559e+01,-2.190101e+01,-3.059749e+01,-3.101659e+01,-2.201155e+01,-5.105024e+00,-8.285993e+00,-1.130159e+01,-1.077602e+01,-3.612667e+00,2.816228e-01,3.918923e+00,1.139017e+00,5.752522e+00,1.016632e+01,1.213186e+01,7.625003e+00,7.288969e+00,6.536593e+00
4.295943e+00,7.006022e+00,2.615423e+00,4.099094e+00,3.320914e+00,7.670607e+00,1.136410e+01,7.068209e+00,8.014503e+00,4.574832e+00,2.816317e+00,2.885697e+00,-3.469277e-01,2.417918e+00,6.786002e+00,5.251670e+00,5.119357e+00,5.638409e+00,-2.018733e+01,-3.207616e+01,-3.190607e+01,-1.989029e+01,-7.240807e+00,1.158840e+00,-1.280731e+00,-7.019807e+00,-9.472637e+00,-1.606511e+01,-2.880997e+01,-4.541314e+01,-5.147457e+01,-4.455334e+01,-3.497361e+01,-1.603331e+01,-5.008694e+00,-2.038514e+00,-5.429343e+00,2.726649e+00,4.735713e-01,-7.489374e-01,-1.619801e+00,1.688882e+00,3.950687e+00,6.139320e+00,5.752126e+00,1.230471e+01,7.220015e+00
-5.400359e-01,7.445863e-01,-1.684466e+00,-7.820911e-01,-2.381392e+00,-2.169816e+00,-6.938007e-01,-8.838686e-01,2.855818e+00,3.182691e+00,-1.658754e+00,-2.110431e+00,-6.583805e+00,-2.510931e+00,-2.067935e+00,-2.327921e+00,-2.332724e+00,-1.040546e+00,-1.935021e+01,-1.419505e+01,-1.133887e+01,-9.514225e+00,-4.159184e+00,-3.904845e+00,-4.884542e+00,-6.544028e+00,-1.311094e+01,-2.716515e+01,-4.017308e+01,-4.272704e+01,-3.065115e+01,-1.363245e+01,-1.348074e+01,-1.887930e+01,-1.999520e+01,-1.578560e+01,-6.129891e+00,-5.089262e+00,-9.084881e+00,-8.358804e+00,-5.996197e+00,-4.563188e+00,-5.008960e-01,-1.175489e+00,1.790429e+00,7.267054e+00,2.936891e+00
-2.907398e+00,-6.119048e+00,-9.030514e+00,-7.473345e+00,-7.197373e+00,-1.250876e+01,-1.485219e+01,-1.248688e+01,-7.525345e+00,-5.434819e-01,-4.334261e+00,-8.942611e+00,-9.339323e+00,-4.721217e+00,-5.721128e+00,-5.974782e+00,-4.439634e+00,-1.659867e+00,-1.321445e+01,-7.929110e+00,-5.472864e+00,-7.712176e+00,-1.244917e+01,-1.579040e+01,-1.739465e+01,-1.254546e+01,-7.314152e+00,-3.897957e+00,4.527014e-01,8.283474e+00,1.425819e+01,1.582370e+01,7.859021e+00,2.124083e+00,-4.871985e+00,-1.266463e+01,-1.344150e+01,-1.437847e+01,-9.166161e+00,-7.957479e+00,-7.481085e+00,-7.487108e+00,-5.934686e+00,-8.171629e+00,-6.280280e+00,-6.105586e+00,-4.209646e+00
