Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42,Coeff 43,Coeff 44
-5.171184e+02,-4.963745e+02,-4.972494e+02,-4.972513e+02,-4.958553e+02,-4.841600e+02,-4.760695e+02,-4.658257e+02,-2.497268e+02,-1.535318e+02,-1.364327e+02,-1.367720e+02,-1.320875e+02,-1.485489e+02,-1.629471e+02,-1.559132e+02,-1.523936e+02,-1.446056e+02,-1.467447e+02,-1.455373e+02,-1.152072e+02,-6.840560e+01,-7.286407e+01,-1.287411e+02,-1.456983e+02,-1.344958e+02,-1.200975e+02,-1.158749e+02,-1.068475e+02,-8.972990e+01,-8.872611e+01,-7.154879e+01,-5.042670e+01,-5.506575e+01,-9.952728e+01,-1.960148e+02,-3.112783e+02,-3.969673e+02,-4.541047e+02,-4.844947e+02,-4.865618e+02,-4.945672e+02,-4.945568e+02,-5.018203e+02
4.632672e+01,6.660042e+01,6.736659e+01,6.562328e+01,7.001460e+01,8.730565e+01,9.680141e+01,1.043528e+02,1.112093e+02,9.931585e+01,8.998586e+01,1.019688e+02,1.073369e+02,8.841489e+01,8.132021e+01,7.556369e+01,7.095639e+01,6.477202e+01,6.891412e+01,6.107076e+01,7.336897e+01,1.065625e+02,1.060620e+02,7.889684e+01,6.922862e+01,6.195435e+01,5.655052e+01,5.486308e+01,5.574089e+01,5.983608e+01,5.352291e+01,5.357929e+01,7.062762e+01,1.003015e+02,1.201783e+02,1.399465e+02,1.479480e+02,1.257889e+02,9.207967e+01,7.101884e+01,6.748502e+01,6.644354e+01,6.922237e+01,6.288250e+01
9.476046e+00,1.462426e+01,1.766729e+01,1.390387e+01,2.148758e+01,3.772409e+01,4.465358e+01,4.714604e+01,1.596760e+01,-4.629019e+00,-1.986765e+01,-3.376353e+01,-4.053766e+01,-1.782540e+01,-1.930814e+00,-2.676972e+00,-6.530839e+00,-8.979418e+00,-6.050238e+00,-2.282208e+00,-7.120902e+00,-2.396690e+01,-2.875292e+01,-1.522691e+01,-1.692282e+01,-1.854271e+01,-2.347132e+01,-2.991436e+01,-3.039894e+01,-3.434082e+01,-4.629340e+01,-5.707319e+01,-7.954527e+01,-9.569669e+01,-9.461234e+01,-7.741343e+01,-4.385624e+01,-1.819625e+01,-6.796589e+00,1.119072e+01,7.005135e+00,1.479992e+01,2.148291e+01,2.017203e+01
-1.067876e+00,-8.372231e-01,7.898226e-01,-2.571826e+00,3.795175e+00,1.546139e+01,2.284656e+01,2.918164e+01,4.806710e+01,3.762320e+01,2.338842e+01,1.067202e+01,1.235518e+01,4.437095e+00,1.185290e+00,3.456192e-01,-1.639427e+00,-5.277217e+00,-4.961130e+00,-6.642797e+00,-2.041231e+01,-3.376834e+01,-3.217394e+01,-1.655129e+01,-1.086337e+01,-1.269973e+01,-1.698892e+01,-1.801867e+01,-1.388314e+01,-1.408129e+01,-1.275642e+01,-1.167081e+01,-1.596242e+01,-1.629298e+01,-1.147579e+01,-1.645906e+01,-2.479516e+01,-2.877701e+01,-2.742999e+01,4.072461e-02,-1.489964e+00,-5.773374e-02,4.911351e+00,4.808041e+00
1.155202e+01,1.435085e+01,1.388331e+01,1.074430e+01,1.308020e+01,2.162485e+01,2.996913e+01,3.244100e+01,-1.115711e+01,-1.541657e+01,-1.275738e+01,-2.424505e+01,-3.131879e+01,-2.888701e+01,-2.161561e+01,-2.437007e+01,-2.695821e+01,-2.706182e+01,-2.376902e+01,-2.218444e+01,-3.128973e+01,-3.692921e+01,-3.804070e+01,-2.658265e+01,-2.087370e+01,-1.379502e+01,-1.227371e+01,-1.050181e+01,-7.081307e+00,-1.332366e+01,-1.929048e+01,-1.887981e+01,-2.411908e+01,-2.617298e+01,-2.030011e+01,-1.490788e+01,-7.779309e-01,4.350984e+00,5.039566e+00,1.238813e+01,1.169324e+01,1.261273e+01,1.271517e+01,1.102584e+01
1.656235e+01,1.922772e+01,1.984504e+01,1.645062e+01,1.592396e+01,2.314091e+01,3.008482e+01,2.519224e+01,1.699206e+00,1.048491e+01,2.058821e+01,2.396321e+01,2.994414e+01,3.136010e+01,3.987839e+01,4.518894e+01,4.741758e+01,4.714413e+01,5.179591e+01,5.523325e+01,5.002059e+01,5.145094e+01,5.225383e+01,5.842664e+01,5.977016e+01,5.626024e+01,5.288148e+01,5.038038e+01,5.379945e+01,5.322375e+01,4.610471e+01,5.030252e+01,5.458640e+01,5.547337e+01,5.474676e+01,4.571575e+01,2.649322e+01,1.853784e+01,2.460700e+01,1.947010e+01,1.535617e+01,2.144714e+01,2.060472e+01,1.708574e+01
6.539358e+00,7.109430e+00,9.790094e+00,8.723239e+00,6.430964e+00,8.409838e+00,1.415274e+01,9.444155e+00,-3.448525e+01,-4.065155e+01,-4.009563e+01,-4.619622e+01,-4.921511e+01,-4.856583e+01,-4.895781e+01,-4.665945e+01,-4.457788e+01,-4.626306e+01,-4.681820e+01,-4.925675e+01,-5.640734e+01,-6.208686e+01,-6.449831e+01,-5.626578e+01,-5.286595e+01,-5.873655e+01,-5.629098e+01,-5.369477e+01,-5.384763e+01,-5.402431e+01,-5.156615e+01,-3.913023e+01,-3.277550e+01,-3.243027e+01,-2.662046e+01,-1.973708e+01,-2.685995e+00,6.128327e+00,1.168865e+01,8.964355e+00,7.433286e+00,8.728460e+00,9.667610e+00,9.756784e+00
-7.684122e-01,9.940163e-01,2.605462e+00,4.742075e+00,-4.033304e-01,-5.011093e+00,1.352331e+00,-2.353760e+00,-6.504178e+00,2.015276e+00,1.742714e+01,2.040235e+01,2.054680e+01,2.816303e+01,2.871169e+01,2.705883e+01,2.547286e+01,2.529667e+01,2.545170e+01,2.108557e+01,1.485156e+01,1.204638e+01,1.222607e+01,1.982467e+01,3.034884e+01,3.070835e+01,3.246606e+01,3.449139e+01,3.724543e+01,3.508298e+01,3.348104e+01,3.710196e+01,4.000806e+01,3.832172e+01,2.991825e+01,1.492156e+01,2.021341e+00,-4.826101e+00,6.356828e-01,-5.736526e-01,4.911867e-01,-3.447810e+00,-1.606929e+00,2.162727e+00
2.792720e+00,6.282017e+00,5.168456e+00,7.451380e+00,-1.494802e+00,-6.134021e+00,-3.125497e-01,-4.876420e-01,-2.913225e+01,-2.969394e+01,-1.893996e+01,-4.204755e+00,-3.215438e+00,1.085280e+00,4.815645e+00,-3.445723e-01,-1.980979e+00,-5.935885e-01,-1.267365e-01,7.862763e-01,4.651759e+00,4.227945e+00,-3.156738e-01,2.481030e-01,2.626067e-01,-4.925703e-01,1.604618e+00,1.155010e+00,-3.238322e+00,-8.182587e+00,-1.389391e+01,-1.412791e+01,-1.472254e+01,-1.071058e+01,-7.162823e+00,2.710245e+00,1.129271e+01,5.609942e+00,8.306511e+00,4.924855e+00,2.378839e+00,2.105006e+00,4.368950e+00,7.279907e+00
6.797300e+00,7.789484e+00,7.142215e+00,8.359435e+00,-2.273746e+00,-4.084056e+00,-2.011829e-01,8.200245e+00,2.088182e+01,1.552411e+01,1.067236e+01,1.403853e+01,1.766656e+01,2.523862e+01,3.009665e+01,2.590829e+01,2.177418e+01,2.466591e+01,2.565050e+01,2.347783e+01,3.055565e+01,2.728618e+01,2.547321e+01,2.751169e+01,1.840683e+01,1.987376e+01,2.087402e+01,1.926604e+01,2.050865e+01,1.909189e+01,1.451655e+01,1.637620e+01,1.463565e+01,8.206285e+00,-8.271980e+00,-1.935958e+01,-1.035021e+01,5.631417e+00,6.500860e+00,4.476452e+00,3.026042e+00,4.766744e+00,6.637043e+00,9.565136e+00
