Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27
-4.883018e+02,-4.701440e+02,-4.692442e+02,-4.669543e+02,-4.485496e+02,-4.183810e+02,-2.438789e+02,-1.349932e+02,-1.022888e+02,-9.227551e+01,-8.251536e+01,-6.585900e+01,-6.431062e+01,-8.450933e+01,-1.329672e+02,-1.937833e+02,-2.515493e+02,-3.218218e+02,-3.847549e+02,-4.324373e+02,-4.590826e+02,-4.583257e+02,-4.614045e+02,-4.589704e+02,-4.597210e+02,-4.550852e+02,-4.570573e+02
7.701961e+01,8.760394e+01,8.975510e+01,8.878253e+01,1.053917e+02,1.252404e+02,1.160655e+02,1.105273e+02,1.096426e+02,9.724800e+01,8.570770e+01,7.667593e+01,8.608504e+01,1.021869e+02,1.205967e+02,1.390729e+02,1.518856e+02,1.606506e+02,1.348806e+02,1.005404e+02,8.666676e+01,9.021103e+01,8.795778e+01,9.155507e+01,9.074131e+01,8.827026e+01,8.792175e+01
1.271639e+01,7.607812e+00,1.151729e+01,8.130636e+00,1.981737e+01,2.937534e+01,4.164865e+00,-1.723295e+01,-2.536350e+01,-3.906544e+01,-4.122883e+01,-5.123897e+01,-5.864886e+01,-5.019429e+01,-3.237988e+01,-2.091903e+01,-1.296426e+01,-9.810981e+00,-1.386722e+01,-9.709515e+00,2.262160e+00,5.223517e+00,7.136093e+00,5.568873e+00,4.411685e+00,3.826996e+00,9.112084e+00
-4.661618e-01,-2.515485e+00,5.899484e-01,-4.938834e-01,1.461182e+01,3.312140e+01,3.121564e+01,1.193358e+01,-3.379088e+00,-1.058299e+01,-2.535685e+00,4.256577e+00,-1.616926e+00,-6.196809e+00,-1.054571e+01,-7.476064e+00,-6.961480e+00,-1.121193e+01,-1.593140e+01,-5.529834e+00,4.007980e+00,4.826164e+00,7.882927e+00,2.517900e+00,4.977986e-01,2.011958e+00,5.078752e+00
1.011681e+01,9.914762e+00,9.436539e+00,7.514503e+00,1.761273e+01,2.704224e+01,-6.771924e-01,-1.575196e+01,-2.126693e+01,-2.087076e+01,-3.107471e+01,-4.445784e+01,-4.969800e+01,-5.481478e+01,-5.050567e+01,-3.703785e+01,-2.054820e+01,-6.450254e+00,3.170648e-01,7.430992e+00,1.363480e+01,1.243035e+01,1.347914e+01,1.324689e+01,9.604130e+00,-5.349973e-01,-1.754471e+00
1.081625e+01,1.302605e+01,1.234364e+01,1.025195e+01,1.793157e+01,2.846727e+01,1.992413e+01,2.675281e+01,3.967840e+01,5.771828e+01,7.175732e+01,7.939532e+01,8.211688e+01,8.055962e+01,7.105595e+01,5.324729e+01,4.435811e+01,1.938072e+01,1.065182e+01,1.525766e+01,2.005320e+01,1.518613e+01,1.568699e+01,1.471926e+01,1.067305e+01,1.157954e+01,1.249207e+01
2.152489e+00,1.079205e+01,1.443368e+01,1.189523e+01,1.366407e+01,2.024945e+01,-1.847337e+01,-4.365130e+01,-4.481507e+01,-3.724167e+01,-4.299663e+01,-4.505742e+01,-4.801943e+01,-4.474803e+01,-4.307489e+01,-3.757072e+01,-2.701902e+01,-6.709126e+00,2.713253e+00,8.095842e+00,1.268142e+01,1.374634e+01,1.401629e+01,7.725355e+00,8.152999e+00,1.342447e+01,9.946396e+00
-1.659527e+00,5.151454e+00,9.735601e+00,5.576659e+00,-5.727667e-02,9.109811e-01,3.235231e+00,5.369823e+00,1.524320e+01,1.465161e+01,1.526774e+01,2.017602e+01,1.910030e+01,1.486780e+01,2.002135e+01,1.754443e+01,6.482209e+00,5.968765e-01,-4.833417e+00,-1.584706e-01,2.997948e+00,5.415552e+00,4.512922e+00,8.198178e-01,3.161941e+00,-9.480922e-01,-2.889991e+00
1.423112e+00,3.205658e+00,1.811776e+00,4.628711e-01,-7.332183e-01,5.760253e+00,-1.697491e+01,-1.798920e+01,-1.078609e+01,-2.133737e+00,-1.624194e+00,-4.750504e+00,-6.893856e+00,-9.759791e+00,-4.628304e+00,3.748340e+00,8.839113e+00,3.845251e+00,7.250347e+00,1.779134e+01,1.222754e+01,6.417548e+00,6.560921e+00,8.035287e+00,6.412828e+00,8.560903e+00,1.567635e+01
1.868044e+00,2.133996e+00,-3.169630e+00,-2.517098e+00,-6.735783e+00,-8.866441e+00,8.265811e+00,1.074525e+01,1.457707e+01,2.208050e+01,1.587904e+01,7.274799e+00,8.725164e+00,8.155558e+00,3.296320e+00,-7.445254e-01,1.327488e+00,-1.370959e+00,7.672457e-01,4.539163e+00,-1.534485e+00,-2.724031e+00,-8.222918e-01,1.858651e+00,-2.342396e-01,1.281330e+00,5.069698e+00
