Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26
-5.237730e+02,-5.068593e+02,-5.068949e+02,-5.071000e+02,-4.630728e+02,-2.558994e+02,-1.601034e+02,-1.165571e+02,-9.867275e+01,-1.044052e+02,-7.803429e+01,-8.107838e+01,-1.296127e+02,-1.904906e+02,-2.493875e+02,-3.128265e+02,-3.690124e+02,-4.253432e+02,-4.518907e+02,-4.686694e+02,-4.844887e+02,-4.824473e+02,-4.793711e+02,-4.830850e+02,-4.843539e+02,-4.958484e+02
3.860130e+01,5.257529e+01,5.249809e+01,5.474267e+01,6.266986e+01,1.175056e+02,1.028269e+02,8.564877e+01,8.342612e+01,6.185667e+01,6.385114e+01,8.366942e+01,9.316617e+01,1.090349e+02,1.226517e+02,1.255851e+02,1.080524e+02,7.984593e+01,6.229852e+01,5.886336e+01,5.071192e+01,4.961211e+01,4.940182e+01,4.972669e+01,5.248510e+01,4.624643e+01
1.902318e+01,1.693068e+01,1.685649e+01,2.252523e+01,3.981130e+00,-2.272084e+01,-2.186684e+01,-2.961793e+01,-4.246666e+01,-3.340628e+01,-3.875449e+01,-4.617896e+01,-4.199136e+01,-3.037012e+01,-3.102885e+01,-2.675204e+01,-2.067438e+01,-1.937465e+01,-1.285925e+01,-2.327454e+00,3.703541e+00,1.708643e+00,-2.840785e+00,-7.164655e-01,1.177236e+00,9.836905e+00
3.451819e+00,-1.717990e+00,-1.023210e+00,3.696128e+00,1.774691e+01,-1.046054e+01,-3.184782e+01,-4.847105e+01,-5.712946e+01,-4.304007e+01,-3.425990e+01,-3.459129e+01,-1.997694e+01,-1.017821e+01,-7.357680e+00,1.326305e-01,1.358338e+00,6.458241e+00,1.579329e+01,1.465983e+01,1.283161e+01,9.821943e+00,9.212794e+00,8.532961e+00,4.472923e+00,1.037038e+01
-6.942488e-01,8.484820e-01,3.494925e+00,4.867905e+00,5.763707e+00,-1.871897e+01,-1.856775e+01,-9.134478e+00,-3.767519e+00,-1.895872e+01,-3.414458e+01,-3.929635e+01,-3.854495e+01,-3.178418e+01,-2.762955e+01,-1.816209e+01,-1.112265e+01,3.343171e+00,9.432314e+00,1.056203e+01,3.808961e+00,-4.467028e+00,-3.757763e+00,1.588187e+00,7.605181e-01,-3.464303e+00
2.997510e+00,6.892808e+00,1.050305e+01,1.051730e+01,1.410490e+01,1.844138e+01,3.176520e+01,4.681266e+01,5.261881e+01,5.820027e+01,6.007343e+01,6.962109e+01,6.931659e+01,5.924482e+01,3.840339e+01,1.306116e+01,2.037078e+00,3.229497e+00,6.129640e+00,9.182937e+00,6.722415e+00,5.720040e+00,2.175783e+00,8.787048e+00,8.293801e+00,6.686891e+00
7.559185e+00,7.946880e+00,8.854736e+00,9.163935e+00,1.837520e+01,-8.642843e+00,-2.937726e+01,-3.762050e+01,-3.615962e+01,-4.599162e+01,-5.178352e+01,-4.846257e+01,-4.006925e+01,-2.675179e+01,-1.206271e+01,5.600925e+00,1.098990e+01,1.883962e+01,2.012240e+01,1.628493e+01,1.341234e+01,1.825504e+01,1.635557e+01,1.664580e+01,1.247958e+01,1.330333e+01
9.612838e+00,8.132069e+00,4.284702e+00,4.283412e+00,-1.414493e+01,-1.816906e+01,-9.700017e+00,-4.875214e+00,3.037471e+00,1.330571e+01,2.039205e+01,1.978208e+01,1.613284e+01,9.687860e+00,2.113552e+00,-5.353778e+00,-6.887856e+00,-6.060260e+00,-7.351149e+00,-6.884401e+00,-6.889799e+00,-8.345253e+00,-7.101865e+00,-7.321848e+00,-5.693213e+00,-1.002005e+01
8.908475e+00,8.419060e+00,2.248804e+00,1.927134e+00,-9.338782e-01,4.514577e+00,4.866426e+00,7.334772e+00,1.319003e+01,1.233056e+01,8.546169e+00,4.325701e+00,1.369269e-01,-1.619400e+00,-2.150946e+00,-3.893254e+00,-8.028101e-01,7.832127e-01,-3.041358e+00,-2.577072e+00,1.385602e+00,1.570434e+00,1.508421e+00,1.883995e+00,7.341952e+00,2.807190e+00
5.664272e+00,5.036979e+00,2.024680e-03,9.449266e-01,9.125408e+00,2.640972e+01,2.962304e+01,2.131527e+01,1.318489e+01,1.157794e+01,1.584675e+01,1.695836e+01,1.406099e+01,1.506246e+01,1.927052e+01,1.688530e+01,1.962133e+01,1.860198e+01,1.775777e+01,1.486695e+01,1.283204e+01,1.748411e+01,1.747027e+01,1.552585e+01,1.424292e+01,1.123432e+01
1.005403e+00,-1.577485e+00,-4.966247e+00,-1.667324e+00,-1.454820e+01,-1.518563e+01,-1.842421e+01,-2.396293e+01,-2.797778e+01,-2.013235e+01,-1.597202e+01,-1.397453e+01,-8.474016e+00,-5.031245e+00,-2.484010e+00,-5.034518e+00,-5.571963e+00,-7.191563e+00,-6.163393e+00,-4.555504e+00,-9.159263e+00,-8.204486e+00,-1.019659e+01,-1.055555e+01,-9.470761e+00,-1.038865e+01
-2.328178e+00,-6.061410e+00,-8.873095e+00,-4.084445e+00,-4.241780e+00,-2.317455e+00,3.236202e+00,6.036089e+00,1.733535e+00,-1.874532e-01,1.488322e+00,-7.197519e-01,-3.534785e+00,-1.309590e+01,-1.650533e+01,-9.320004e+00,-5.224632e+00,-2.900746e+00,-6.423360e+00,-7.430220e+00,-7.099330e+00,-6.611630e+00,-1.134223e+01,-9.513201e+00,-3.709388e+00,1.008099e+00
-2.485005e+00,-4.476615e+00,-6.767222e+00,-3.018648e+00,-1.824207e+00,-2.041987e+01,-2.420839e+01,-2.410350e+01,-3.087729e+01,-3.086991e+01,-2.912240e+01,-2.284373e+01,-1.406044e+01,-1.175553e+01,-5.363014e+00,5.704662e+00,7.778625e+00,7.956103e+00,6.227731e+00,5.034982e+00,6.009905e+00,5.360939e+00,4.213142e+00,6.579877e+00,3.462571e+00,6.876233e+00
