Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30
-4.822406e+02,-4.667066e+02,-4.831382e+02,-4.937829e+02,-4.896382e+02,-4.866665e+02,-4.188022e+02,-2.574276e+02,-1.411303e+02,-8.256042e+01,-7.049829e+01,-8.532579e+01,-1.116408e+02,-1.035412e+02,-9.973490e+01,-9.086815e+01,-9.284167e+01,-1.207816e+02,-1.752103e+02,-2.429506e+02,-3.174116e+02,-3.849814e+02,-4.531834e+02,-4.760417e+02,-4.786416e+02,-4.900957e+02,-4.901374e+02,-4.861463e+02,-4.908268e+02,-5.080751e+02
4.667892e+01,6.221346e+01,5.239351e+01,4.172998e+01,4.734163e+01,4.896552e+01,4.899786e+01,3.369994e+01,8.196140e+01,8.288205e+01,5.012789e+01,3.724850e+01,4.794936e+01,4.475452e+01,5.037262e+01,8.223871e+01,1.143784e+02,1.169676e+02,1.222219e+02,1.543930e+02,1.683743e+02,1.362633e+02,7.981647e+01,5.490613e+01,5.138310e+01,4.397420e+01,4.426730e+01,4.723879e+01,4.392043e+01,2.685555e+01
7.094618e+00,1.146366e+01,1.981131e+01,1.764967e+01,2.153616e+01,1.985051e+01,-6.768257e+00,-1.920022e+01,-3.720417e+01,-4.879597e+01,-4.590054e+01,-3.823369e+01,-2.357841e+01,-3.161641e+01,-4.555393e+01,-5.296189e+01,-5.241964e+01,-4.001219e+01,-1.639987e+01,-1.244647e+00,1.182698e+01,1.769214e+01,2.234293e+01,1.164523e+01,8.769656e+00,1.396214e+01,1.492222e+01,1.376576e+01,1.544989e+01,1.097854e+01
-7.255566e+00,-5.193689e+00,2.545028e+00,6.050493e+00,6.340148e+00,5.411943e+00,7.244210e+00,1.398108e+01,-1.050201e+01,-1.651374e+01,-1.650849e+01,-2.027971e+01,-2.353549e+01,-2.466346e+01,-2.656767e+01,-3.871076e+01,-5.572882e+01,-6.557361e+01,-5.748057e+01,-5.087920e+01,-3.529441e+01,-1.618345e+01,-1.258255e+00,-3.652273e+00,-4.681971e+00,-7.150968e-01,-2.252461e-01,-2.279500e+00,-1.452635e-01,-3.983730e-01
8.836752e+00,8.824722e+00,4.897446e+00,9.897703e+00,7.617169e+00,8.321195e+00,4.153632e+00,-4.215674e+00,-1.737605e+01,-2.140028e+01,-1.841348e+01,-2.108578e+01,-2.190660e+01,-2.240791e+01,-1.643426e+01,-2.099831e+01,-2.646246e+01,-2.279303e+01,-1.171404e+01,3.711447e+00,1.433740e+01,1.379058e+01,8.191643e+00,7.245459e+00,9.337246e+00,5.305988e+00,3.058944e+00,1.632393e+00,1.853210e+00,-1.160263e+00
2.049754e+01,1.688943e+01,1.052297e+01,1.449456e+01,1.383243e+01,1.335094e+01,-4.416363e+00,-7.651775e-01,6.619926e+00,2.379086e+01,3.625272e+01,3.865644e+01,4.179388e+01,4.996136e+01,5.040579e+01,4.378881e+01,3.572937e+01,3.516270e+01,3.291927e+01,2.983722e+01,1.996160e+01,1.793137e+01,1.105353e+01,1.238381e+01,1.671348e+01,1.392113e+01,8.715551e+00,7.008779e+00,7.937781e+00,5.173063e+00
1.545802e+01,1.181818e+01,9.536940e+00,1.177186e+01,1.548251e+01,1.369435e+01,1.183204e+01,-1.395925e+00,-1.841198e+01,-3.154779e+01,-3.501027e+01,-4.209145e+01,-4.379484e+01,-4.166977e+01,-3.842593e+01,-4.348038e+01,-4.895052e+01,-4.948028e+01,-4.755067e+01,-4.005997e+01,-2.328718e+01,-7.696001e+00,-9.276837e-01,4.943873e+00,8.406733e+00,1.260886e+01,7.926034e+00,7.118396e+00,1.011239e+01,1.148118e+01
3.883987e+00,4.286713e+00,4.816401e+00,6.860023e+00,1.277503e+01,1.237720e+01,1.300468e+01,1.920069e+01,1.502777e+01,1.773125e+01,2.343890e+01,2.093977e+01,1.983454e+01,2.204758e+01,2.207544e+01,1.729200e+01,1.098680e+01,9.703530e+00,1.012193e+01,4.014677e+00,-5.096062e+00,-1.233845e+01,-3.621065e+00,2.970291e+00,3.727156e+00,6.619213e+00,5.927046e+00,8.127224e+00,9.935229e+00,1.236629e+01
-4.327676e-01,2.160608e-01,1.360961e+00,4.370144e+00,7.885331e+00,9.358891e+00,4.990554e+00,-7.490098e+00,1.201585e+00,1.117133e+01,1.601818e+01,1.410757e+01,9.637300e+00,9.493167e+00,1.148625e+01,1.095144e+01,1.070206e+01,1.282965e+01,1.167315e+01,5.850365e+00,-2.151179e-01,5.653406e+00,7.437486e+00,9.673656e+00,9.001805e+00,3.628659e+00,6.330350e+00,9.924622e+00,6.942946e+00,6.409170e+00
-1.324780e+00,-1.497830e+00,-1.903937e-01,2.094773e+00,1.282907e+00,2.507980e+00,6.815316e+00,-2.550102e+00,-6.861871e+00,1.072502e+00,1.327351e+01,1.649326e+01,2.060749e+01,2.434729e+01,2.755729e+01,2.817006e+01,2.604095e+01,2.660992e+01,2.572737e+01,2.540903e+01,2.169517e+01,1.293577e+01,9.720108e+00,9.352911e+00,9.056147e+00,1.761155e+00,4.989974e+00,6.556421e+00,-4.129466e-01,-2.528868e+00
