Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37
-5.193068e+02,-5.055349e+02,-5.038763e+02,-5.019922e+02,-5.017887e+02,-5.031984e+02,-5.048109e+02,-5.031791e+02,-5.013335e+02,-4.364673e+02,-2.571191e+02,-1.777096e+02,-1.629539e+02,-1.777478e+02,-1.850918e+02,-1.847736e+02,-1.515406e+02,-1.244671e+02,-1.022642e+02,-9.167770e+01,-9.987385e+01,-1.303251e+02,-1.787763e+02,-2.468544e+02,-3.086886e+02,-3.607673e+02,-3.963226e+02,-4.301628e+02,-4.709355e+02,-4.984527e+02,-5.041519e+02,-5.021523e+02,-5.039590e+02,-5.055024e+02,-5.064174e+02,-5.020034e+02,-5.160731e+02
2.976397e+01,4.089336e+01,4.234898e+01,4.362898e+01,4.352637e+01,4.342409e+01,4.387190e+01,4.291997e+01,4.351640e+01,8.264165e+01,1.143445e+02,1.098444e+02,9.563898e+01,7.810324e+01,7.440242e+01,7.363246e+01,6.524126e+01,6.223551e+01,6.274506e+01,7.135359e+01,9.590714e+01,1.112055e+02,1.253404e+02,1.256104e+02,1.070349e+02,9.110713e+01,8.515032e+01,7.893452e+01,5.721898e+01,4.163167e+01,3.926324e+01,4.182409e+01,4.039047e+01,3.989236e+01,4.025186e+01,4.508931e+01,3.334222e+01
1.632604e+01,1.440128e+01,1.401790e+01,1.273578e+01,1.202438e+01,1.532379e+01,2.013549e+01,1.587636e+01,1.364532e+01,-2.790752e+01,-6.955457e+01,-7.684867e+01,-6.831559e+01,-5.463019e+01,-5.138999e+01,-5.213190e+01,-7.130943e+01,-8.702029e+01,-9.708626e+01,-1.033200e+02,-1.061075e+02,-9.829901e+01,-8.102292e+01,-5.956158e+01,-5.136465e+01,-4.800543e+01,-4.614759e+01,-3.482489e+01,-1.090284e+01,3.516773e+00,8.049322e+00,9.217524e+00,1.023089e+01,1.202314e+01,1.411853e+01,1.676392e+01,1.912452e+01
6.396252e+00,3.731979e+00,2.419326e+00,-3.179950e-01,-1.097108e+00,3.234881e+00,8.168133e+00,6.495870e+00,3.816689e+00,-3.945420e+01,-5.088900e+01,-4.578152e+01,-3.444587e+01,-2.602243e+01,-2.949340e+01,-2.564153e+01,-2.715925e+01,-3.002548e+01,-4.249299e+01,-4.078762e+01,-3.880322e+01,-3.715226e+01,-3.698056e+01,-4.250300e+01,-4.666739e+01,-4.720855e+01,-3.865856e+01,-2.405086e+01,-8.226869e+00,-1.638901e+00,-6.956214e-01,-1.931864e+00,-2.131579e-01,1.042384e+00,1.812302e+00,3.878055e+00,1.048110e+01
3.837227e+00,9.505155e+00,9.095727e+00,6.168476e+00,5.659887e+00,8.095747e+00,9.475082e+00,1.132252e+01,9.769129e+00,2.068681e+01,1.016447e+01,5.044334e+00,5.715817e+00,6.403531e+00,4.615246e+00,5.148925e+00,9.015706e+00,1.155396e+01,7.051262e+00,4.348340e+00,2.832292e+00,6.234907e+00,1.803858e+01,2.906356e+01,3.206253e+01,4.284550e+01,4.180066e+01,3.949021e+01,2.891536e+01,1.628915e+01,1.065969e+01,8.123099e+00,6.396118e+00,5.664584e+00,5.391831e+00,7.444593e+00,8.337248e+00
4.543437e+00,1.272009e+01,1.352370e+01,1.086766e+01,1.050240e+01,1.103701e+01,1.078736e+01,1.226686e+01,1.220956e+01,4.050455e+01,5.072160e+01,5.395100e+01,5.730786e+01,5.591605e+01,4.939811e+01,4.943542e+01,5.994661e+01,6.770308e+01,7.726698e+01,7.961131e+01,8.245676e+01,7.492505e+01,6.342107e+01,4.056631e+01,3.442521e+01,3.730035e+01,3.751498e+01,3.561248e+01,2.609649e+01,1.898586e+01,1.550198e+01,1.404694e+01,7.971725e+00,6.718712e+00,8.711113e+00,9.391785e+00,6.197475e+00
3.742661e+00,6.558422e+00,6.821585e+00,4.819693e+00,4.710716e+00,5.151120e+00,6.975871e+00,5.939721e+00,5.957345e+00,3.716121e+00,-1.748947e+01,-2.103211e+01,-2.701543e+01,-3.297761e+01,-3.681733e+01,-3.493542e+01,-3.054735e+01,-3.101130e+01,-3.609431e+01,-4.290658e+01,-4.888874e+01,-4.658450e+01,-4.462774e+01,-4.070769e+01,-2.777542e+01,-8.482241e+00,-8.046486e+00,-9.027819e+00,-4.185536e+00,3.508449e+00,6.730719e+00,7.376642e+00,1.708447e+00,1.299474e+00,5.021203e+00,3.420960e+00,2.378109e+00
4.794276e-01,3.201244e-01,-8.990913e-01,-1.643221e+00,-1.411309e+00,-4.552113e-01,3.111011e+00,1.597566e+00,4.668904e-01,-1.930164e+01,-5.795948e+00,-3.882816e+00,-4.503018e+00,-5.752507e+00,-1.094964e+01,-1.224472e+01,-1.126826e+01,-8.748894e+00,-9.115893e+00,-7.544487e+00,-1.060188e+01,-1.780989e+01,-2.300041e+01,-1.653373e+01,-1.766047e+01,-1.633504e+01,-1.738009e+01,-1.972147e+01,-1.185104e+01,-5.337475e+00,-5.959054e-01,1.552538e+00,-2.160948e-01,2.675053e-01,1.553174e+00,-1.275926e+00,-4.034318e-01
-3.924644e+00,-1.703689e+00,-2.510773e+00,-1.821664e+00,-1.854184e+00,-5.723745e-01,1.498029e+00,1.785481e+00,1.269572e+00,-3.957321e+00,-1.085677e+01,-1.548808e+01,-1.795247e+01,-1.791987e+01,-1.202025e+01,-5.406980e+00,-3.841599e-01,-1.433217e+00,-5.521405e+00,-1.214564e+01,-1.728523e+01,-1.838192e+01,-1.690987e+01,-1.633792e+01,-8.902056e+00,-3.151152e+00,-3.425451e+00,-1.805883e+00,2.019483e+00,-1.223740e+00,8.144893e-01,3.556284e+00,2.321541e+00,3.598416e+00,1.993877e+00,-1.347134e-01,-2.013358e+00
-7.817078e+00,-5.000887e+00,-3.255920e+00,-2.267224e+00,-2.834677e+00,-3.548938e-01,-1.124744e+00,-1.513752e+00,-9.145459e-01,7.987613e+00,5.395909e+00,6.999408e+00,6.559863e+00,6.353307e+00,7.093124e+00,6.321188e+00,8.024086e+00,7.115239e+00,9.871727e+00,5.969865e+00,-6.564831e-01,-3.468068e+00,-5.670876e+00,-6.362865e+00,-9.431589e+00,-2.089934e+00,4.005754e+00,9.648666e+00,6.265792e+00,1.911191e+00,2.428584e+00,4.464148e+00,-3.882890e-01,1.252978e+00,5.671867e-01,5.060941e-02,-3.984824e+00
