Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40
-5.329748e+02,-5.329748e+02,-5.329748e+02,-5.329748e+02,-5.329748e+02,-5.329748e+02,-5.329748e+02,-5.329748e+02,-5.329748e+02,-5.329748e+02,-5.329748e+02,-5.329748e+02,-5.329748e+02,-5.329748e+02,-5.329748e+02,-3.416870e+02,-2.332537e+02,-1.798072e+02,-1.587713e+02,-1.569792e+02,-1.391146e+02,-1.181495e+02,-1.122102e+02,-1.346593e+02,-1.977686e+02,-2.761666e+02,-3.665256e+02,-4.284164e+02,-4.659355e+02,-4.942354e+02,-5.193668e+02,-5.329748e+02,-5.329748e+02,-5.329748e+02,-5.329748e+02,-5.329748e+02,-5.329748e+02,-5.329748e+02,-5.329748e+02,-5.329748e+02
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.004438e+02,1.307592e+02,1.710145e+02,1.729683e+02,1.585034e+02,1.822797e+02,2.012149e+02,2.028063e+02,2.136299e+02,2.191113e+02,1.999323e+02,1.607909e+02,1.130420e+02,7.581818e+01,4.618237e+01,1.797638e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.294471e+01,-7.199888e+01,-8.622338e+01,-9.810817e+01,-9.421866e+01,-1.023408e+02,-8.455559e+01,-6.666501e+01,-5.973688e+01,-3.873935e+01,-1.653655e+00,3.504533e+01,3.915999e+01,3.388918e+01,2.660160e+01,1.456718e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.477601e+01,4.003946e+01,6.131652e+00,-4.662940e+01,-5.055355e+01,-6.764005e+01,-7.631604e+01,-6.369505e+01,-5.425354e+01,-5.078168e+01,-5.432184e+01,-3.892508e+01,-1.525895e+01,-1.117265e+00,8.546122e+00,9.980680e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.177612e+01,1.457617e+01,-2.550340e+00,-2.023763e+01,-3.477818e+01,-6.134296e+01,-8.049495e+01,-8.799673e+01,-8.542416e+01,-7.360100e+01,-6.503561e+01,-4.849635e+01,-2.338780e+01,-1.278566e+01,-7.500048e-01,5.260246e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.686292e+01,-8.363805e+00,-3.140080e+00,-4.700967e+00,-1.006242e+01,-1.589902e+01,-2.173096e+01,-1.912578e+01,-1.804475e+01,-2.050743e+01,-1.741365e+01,-9.787140e+00,-7.315634e+00,-8.468120e+00,-3.670309e+00,1.147089e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.642346e+01,-2.284120e+01,-7.456437e+00,-6.998026e+00,-2.372622e+00,7.315788e+00,-3.182686e+00,-8.903425e+00,-1.961699e+00,7.000136e+00,5.607646e+00,6.616572e+00,-9.544084e-01,-4.146461e+00,-6.071940e+00,-1.976988e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.414002e+01,-2.592393e+01,-1.407825e+01,-1.156668e+01,-1.823017e+01,-2.727740e+01,-2.992234e+01,-3.442662e+01,-4.319215e+01,-4.453489e+01,-2.963997e+01,-1.564975e+01,-1.073702e+01,-5.557576e+00,-9.429621e+00,-3.930383e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.228803e+00,1.032039e+01,1.345371e+00,-2.640386e+01,-3.636646e+01,-3.901663e+01,-3.901701e+01,-4.170574e+01,-4.011624e+01,-3.601070e+01,-3.106932e+01,-2.689884e+01,-1.829378e+01,-6.905487e+00,-1.045049e+01,-4.632341e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.362291e+00,2.989364e+00,-1.167995e+01,-6.335407e+00,1.659698e+00,5.376100e+00,3.340687e+00,1.515825e+00,-7.659357e+00,-1.196628e+01,-9.690628e+00,-1.377157e+01,-1.096088e+01,-3.407378e+00,-6.997269e+00,-4.196938e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
