Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26
-5.040347e+02,-4.864836e+02,-4.847775e+02,-4.861116e+02,-4.852785e+02,-2.688587e+02,-1.451533e+02,-1.123284e+02,-9.873755e+01,-9.539312e+01,-8.706034e+01,-7.350641e+01,-7.359232e+01,-7.591165e+01,-9.586483e+01,-1.380400e+02,-1.928817e+02,-2.538871e+02,-3.346180e+02,-4.094587e+02,-4.537711e+02,-4.731963e+02,-4.806612e+02,-4.689276e+02,-4.634423e+02,-4.670123e+02
6.045236e+01,7.536235e+01,7.579900e+01,7.348332e+01,7.025542e+01,6.067313e+01,5.176450e+01,6.228439e+01,7.980155e+01,6.844821e+01,4.646420e+01,4.325356e+01,5.088355e+01,6.320504e+01,7.060722e+01,7.828485e+01,1.042968e+02,1.218485e+02,1.339024e+02,1.214583e+02,1.000119e+02,8.785148e+01,7.874007e+01,6.446135e+01,5.951987e+01,5.159330e+01
1.754376e+01,1.717888e+01,1.688842e+01,1.491476e+01,1.016068e+01,8.970645e+00,-1.112231e+00,-1.597292e+01,-4.669765e+01,-4.921738e+01,-3.072057e+01,-3.149535e+01,-4.129151e+01,-4.719706e+01,-3.787190e+01,-2.591727e+01,-1.276587e+01,-2.698817e+00,3.130548e+00,1.118550e+00,1.096999e+01,1.883617e+01,1.522210e+01,3.078414e+00,3.371029e-01,1.395252e+00
1.544030e+00,-1.327406e+00,1.864856e+00,1.836438e+00,2.204691e+00,1.794009e+01,2.408450e+01,3.114571e+01,4.107201e+01,4.117053e+01,2.554223e+01,1.623182e+01,9.082169e+00,5.670310e+00,-3.884408e+00,-1.239840e+01,-1.460883e+01,-1.236322e+01,-1.633019e+01,-1.877177e+01,-1.084992e+01,-3.474656e+00,-2.338573e+00,7.757059e+00,1.255897e+01,1.786241e+01
9.901065e+00,1.237488e+01,1.568736e+01,1.619468e+01,1.726706e+01,-2.355573e+01,-3.782511e+01,-3.453665e+01,-3.373853e+01,-4.163612e+01,-4.368665e+01,-4.214025e+01,-3.840266e+01,-3.931469e+01,-3.773043e+01,-3.366056e+01,-2.461931e+01,-1.119576e+01,-1.034379e+00,5.929585e+00,1.216140e+01,1.324075e+01,1.401597e+01,-1.530621e-01,-8.730911e+00,-1.343614e+01
1.219829e+01,1.702330e+01,1.556933e+01,1.376354e+01,1.562439e+01,2.122413e+01,3.079000e+01,3.919322e+01,4.698310e+01,5.160007e+01,6.479094e+01,7.086507e+01,7.902595e+01,8.178613e+01,8.175301e+01,7.861426e+01,6.642107e+01,5.390674e+01,3.362483e+01,2.053681e+01,2.147385e+01,2.150497e+01,2.041807e+01,2.273504e+01,2.348256e+01,2.383663e+01
1.811092e+00,7.072917e+00,4.627275e+00,1.163818e+00,4.168622e+00,-2.109773e+01,-4.143617e+01,-5.458849e+01,-5.137963e+01,-5.612491e+01,-5.311458e+01,-4.599372e+01,-4.902596e+01,-5.363675e+01,-5.626888e+01,-5.355016e+01,-4.450495e+01,-3.657905e+01,-1.606253e+01,1.003751e+00,1.602964e+01,1.374912e+01,8.063458e+00,1.937317e+01,2.504029e+01,2.672804e+01
-4.768378e+00,5.696568e-01,7.643853e-01,-8.741256e-01,-2.345251e+00,2.810230e+00,1.415225e+01,2.633358e+01,2.632486e+01,3.171966e+01,4.129002e+01,3.594190e+01,3.534303e+01,3.855983e+01,3.527853e+01,3.488691e+01,2.602988e+01,1.922906e+01,1.049958e+01,2.490107e+00,1.251853e+01,7.512369e+00,-1.856954e+00,-9.966055e+00,-1.624702e+01,-2.345279e+01
-2.157294e-01,1.410911e+00,-7.830930e-01,4.055580e-01,1.116943e+00,-2.682397e+01,-3.168480e+01,-2.908350e+01,-2.196664e+01,-1.838337e+01,-1.139407e+01,-5.909836e+00,-5.237257e+00,-4.213303e+00,-3.919199e+00,-5.738738e+00,-6.971312e+00,-5.086168e+00,-2.178386e+00,4.742776e+00,7.470915e+00,4.392148e+00,-9.035236e-02,1.189503e+01,1.211798e+01,6.009310e+00
6.400463e+00,3.089389e+00,-3.804091e+00,-2.453102e+00,4.773651e+00,3.772362e+00,1.013839e+00,-1.095131e+01,-2.016539e+01,-1.155198e+01,1.032415e+01,1.274924e+01,1.446343e+01,1.647742e+01,1.426526e+01,1.062143e+01,5.817815e+00,-1.549451e+00,-6.438611e+00,-3.469187e+00,-9.746536e-01,-3.692218e-01,3.674292e-01,4.045772e+00,2.645845e+00,2.996183e+00
