Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29
-5.426191e+02,-5.426191e+02,-5.426191e+02,-5.426191e+02,-5.426191e+02,-5.248992e+02,-4.484245e+02,-3.637746e+02,-2.920702e+02,-2.332730e+02,-1.694935e+02,-1.342590e+02,-1.707664e+02,-1.743429e+02,-1.647011e+02,-1.927011e+02,-2.479993e+02,-3.379099e+02,-4.180249e+02,-4.580119e+02,-5.007766e+02,-5.339208e+02,-5.417910e+02,-5.426191e+02,-5.426191e+02,-5.426191e+02,-5.426191e+02,-5.426191e+02,-5.426191e+02
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.406597e+01,8.536746e+01,1.178650e+02,1.451176e+02,1.771303e+02,1.840081e+02,1.583298e+02,1.514007e+02,1.983673e+02,2.258011e+02,2.296913e+02,2.162276e+02,1.787177e+02,1.325585e+02,9.649899e+01,5.190376e+01,1.189390e+01,1.153457e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.121385e+01,2.123542e+01,-2.387463e+01,-5.778963e+01,-6.495886e+01,-6.639613e+01,-6.028548e+01,-7.631975e+01,-9.448709e+01,-7.588878e+01,-5.470532e+01,-3.174244e+01,5.265695e+00,3.933644e+01,4.364166e+01,3.423439e+01,1.074004e+01,1.100798e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.687111e+01,1.336248e+01,5.785635e+00,-4.085850e+00,-9.170555e+00,-2.103135e+01,-3.048816e+01,-3.617365e+01,-5.103557e+01,-6.015483e+01,-6.157039e+01,-7.063599e+01,-6.382939e+01,-2.997253e+01,-3.463799e+00,1.562111e+01,9.026839e+00,1.014841e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.158166e+01,1.907011e+01,1.554271e+01,6.265587e+00,-2.297168e+01,-4.475899e+01,-4.271470e+01,-4.231476e+01,-5.709895e+01,-6.783205e+01,-6.714782e+01,-6.147863e+01,-5.042108e+01,-3.846841e+01,-1.986703e+01,4.242437e+00,7.012680e+00,8.982351e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.976197e+00,1.453891e+01,3.008603e+00,3.596661e+00,-2.006737e+01,-1.697445e+01,-7.006260e+00,-4.777255e-01,-8.915709e+00,-1.865681e+01,-2.773178e+01,-2.308435e+01,-9.311207e+00,-1.017142e+01,-8.382557e+00,1.865103e+00,4.964236e+00,7.545743e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.708239e-01,3.636349e+00,2.096072e+01,3.506213e+01,2.600450e+01,1.326932e+01,2.041385e+00,3.997716e+00,9.619263e+00,5.309527e+00,6.194112e+00,3.733830e+00,4.816802e+00,1.055152e+01,8.776503e+00,3.871664e+00,3.096986e+00,5.882826e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.827680e+00,-2.205631e+01,-1.607963e+01,-1.510936e+01,-2.256640e+01,-2.410410e+01,-1.932270e+01,-1.914207e+01,-2.670844e+01,-2.645925e+01,-2.243653e+01,-1.077995e+01,-2.341285e+00,6.815004e+00,1.246962e+01,3.921649e+00,1.535811e+00,4.044760e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.193105e+00,-3.408855e+01,-4.465646e+01,-4.390944e+01,-3.653851e+01,-2.730878e+01,-1.824960e+01,-9.610386e+00,-2.609572e+00,-6.309857e+00,-1.481807e+01,-1.279739e+01,-7.539841e+00,-7.425199e+00,9.592558e-01,-8.366838e-01,3.047890e-01,2.088022e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-9.315525e+00,-2.166366e+01,-1.435627e+01,-1.302037e+01,-5.947938e+00,-1.284054e+01,-1.026079e+01,-1.282439e+01,-1.587640e+01,-1.742615e+01,-2.068713e+01,-2.606316e+01,-2.145737e+01,-1.620742e+01,-1.421117e+01,-8.117980e+00,-6.545043e-01,7.264271e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
