Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25
-4.830370e+02,-4.722318e+02,-4.676412e+02,-4.675405e+02,-4.671386e+02,-4.569070e+02,-4.436164e+02,-3.695504e+02,-1.836742e+02,-1.082581e+02,-9.673518e+01,-9.498244e+01,-7.508942e+01,-6.329956e+01,-7.549824e+01,-1.122495e+02,-1.629038e+02,-2.291898e+02,-3.029427e+02,-3.604009e+02,-4.134708e+02,-4.548337e+02,-4.631499e+02,-4.623267e+02,-4.642144e+02
1.772300e+01,2.917818e+01,3.235645e+01,3.180550e+01,3.566730e+01,4.780128e+01,5.851798e+01,8.809787e+01,7.225516e+01,4.812585e+01,2.647484e+01,2.376159e+01,3.635085e+01,4.457426e+01,5.701425e+01,9.151640e+01,1.335728e+02,1.515893e+02,1.427619e+02,1.196157e+02,7.996569e+01,4.316652e+01,3.397546e+01,3.427229e+01,3.358091e+01
6.248507e+00,1.075198e+01,9.902449e+00,7.810328e+00,1.567295e+01,2.442835e+01,2.182548e+01,7.498018e+00,-1.565117e+01,-2.770723e+01,-4.100246e+01,-3.775169e+01,-3.208379e+01,-4.244262e+01,-4.715384e+01,-4.378668e+01,-3.763587e+01,-1.898066e+01,1.231376e+00,3.483553e+00,7.886890e+00,8.482390e+00,6.111972e+00,5.543096e+00,7.562143e+00
-4.085118e-01,1.241575e+00,2.437503e+00,-9.264354e-01,4.553749e+00,1.374953e+01,8.652844e+00,1.182584e+00,8.805321e+00,3.157877e+00,-6.878596e+00,-6.596037e+00,-8.123424e+00,-1.213787e+01,-1.580196e+01,-2.155299e+01,-3.201519e+01,-3.047424e+01,-2.033475e+01,-2.717819e+01,-1.640075e+01,-3.476379e+00,9.530940e-01,1.054268e+00,2.784032e+00
7.239745e-01,3.852294e+00,8.472058e+00,5.033561e+00,5.897289e+00,1.742896e+01,1.904812e+01,-1.189561e+01,-3.504115e+01,-4.212830e+01,-3.779928e+01,-2.807016e+01,-3.214555e+01,-3.129378e+01,-2.446784e+01,-2.306958e+01,-1.001942e+01,-2.921648e+00,2.704929e+00,5.924251e+00,-3.099374e-01,2.755930e+00,8.494720e+00,9.174162e+00,9.630644e+00
4.774575e+00,7.923447e+00,1.024859e+01,8.480179e+00,9.920819e+00,2.007777e+01,2.460555e+01,-1.256026e+01,-1.343760e+01,-2.862045e+00,1.463369e+01,3.166455e+01,3.881546e+01,3.775305e+01,3.676018e+01,2.832093e+01,2.224664e+01,1.256437e+01,4.565811e+00,8.138062e+00,2.377958e+00,2.270686e+00,4.844806e+00,5.374282e+00,6.169903e+00
7.494112e+00,6.888489e+00,4.949473e+00,6.377685e+00,1.097437e+01,1.555081e+01,1.582990e+01,-9.359673e+00,-3.595593e+01,-3.712609e+01,-3.214141e+01,-3.579454e+01,-4.535442e+01,-4.767844e+01,-4.481770e+01,-4.233811e+01,-3.547858e+01,-2.328296e+01,-1.570814e+01,-1.552845e+01,-1.033112e+01,-3.441358e+00,-2.296096e+00,-6.356129e-01,-2.238868e-01
8.587552e+00,5.168730e+00,4.726765e+00,8.845516e+00,1.186828e+01,1.188301e+01,8.207439e+00,1.417418e+01,3.355976e+01,4.543485e+01,4.857741e+01,4.199848e+01,3.263597e+01,2.729688e+01,2.281734e+01,1.368945e+01,-6.415952e-01,-7.663190e+00,-8.298200e+00,-8.644342e+00,-2.354025e+00,2.311391e+00,4.370057e+00,7.876515e+00,5.262945e+00
7.775352e+00,6.856824e+00,1.155376e+01,1.481233e+01,1.302363e+01,1.303458e+01,8.751683e+00,1.810371e+01,1.442564e+01,1.290040e+01,1.514227e+01,1.021892e+01,6.481793e+00,1.164156e+01,1.441575e+01,1.569750e+01,1.365036e+01,5.687982e+00,5.123517e+00,1.805489e+01,2.230069e+01,1.347286e+01,1.370510e+01,1.618635e+01,1.147661e+01
3.534059e+00,7.442969e+00,1.288577e+01,1.163313e+01,9.332590e+00,1.190282e+01,6.176549e+00,4.820572e-01,5.760537e+00,8.582066e+00,1.027422e+01,1.237945e+01,1.861692e+01,1.892115e+01,2.407339e+01,2.624084e+01,2.183015e+01,2.780879e+01,2.733344e+01,2.607935e+01,2.637317e+01,1.097559e+01,7.491880e+00,6.474072e+00,3.637696e+00
