Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42,Coeff 43,Coeff 44
-5.634938e+02,-5.634938e+02,-5.634938e+02,-5.634938e+02,-5.634938e+02,-5.634938e+02,-5.634938e+02,-5.634938e+02,-5.634938e+02,-5.634938e+02,-5.632969e+02,-5.633807e+02,-5.629608e+02,-5.594084e+02,-5.195385e+02,-3.266438e+02,-2.260705e+02,-1.796020e+02,-1.735416e+02,-2.186403e+02,-2.372572e+02,-1.774425e+02,-1.609703e+02,-1.855738e+02,-1.967693e+02,-2.422783e+02,-3.245289e+02,-4.119705e+02,-4.797400e+02,-5.277200e+02,-5.444191e+02,-5.604806e+02,-5.627194e+02,-5.634431e+02,-5.617974e+02,-5.621891e+02,-5.634938e+02,-5.634938e+02,-5.634260e+02,-5.634938e+02,-5.633188e+02,-5.630106e+02,-5.634938e+02,-5.626926e+02
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.686011e-01,9.681007e-02,4.531470e-01,2.536375e+00,2.330037e+01,1.620820e+02,2.012593e+02,2.092387e+02,2.063276e+02,1.864744e+02,1.881584e+02,2.085245e+02,1.956621e+02,1.797086e+02,1.934138e+02,1.957262e+02,1.750555e+02,1.311228e+02,8.423793e+01,4.384753e+01,2.532221e+01,4.124674e+00,1.057942e+00,6.997666e-02,2.347600e+00,1.804742e+00,0.000000e+00,0.000000e+00,8.278873e-02,0.000000e+00,1.272788e-01,3.520876e-01,0.000000e+00,1.092569e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.426462e-02,-4.264245e-02,-2.034106e-01,-2.786866e+00,-2.603485e+01,-4.949506e+01,-7.889629e+01,-1.031098e+02,-1.115892e+02,-9.264851e+01,-7.816953e+01,-1.039778e+02,-1.157386e+02,-1.078711e+02,-1.024861e+02,-7.385612e+01,-3.823692e+01,-7.295526e+00,1.773591e+01,2.802500e+01,2.091861e+01,3.727349e+00,9.502321e-01,6.486531e-02,2.195714e+00,1.685490e+00,0.000000e+00,0.000000e+00,4.723114e-02,0.000000e+00,-1.163186e-01,-3.203823e-01,0.000000e+00,9.755104e-01
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.585372e-01,-1.484510e-01,-6.801354e-01,-3.460176e+00,-1.773526e+01,-5.600196e+01,-5.407014e+01,-5.335643e+01,-5.407405e+01,-5.102768e+01,-5.025207e+01,-5.685212e+01,-4.783138e+01,-3.933173e+01,-5.339593e+01,-5.893660e+01,-6.510861e+01,-5.111781e+01,-2.011072e+01,1.229420e+01,1.501403e+01,3.105052e+00,7.820576e-01,5.662452e-02,1.950069e+00,1.492695e+00,0.000000e+00,0.000000e+00,-1.175873e-03,0.000000e+00,-2.468712e-01,-6.819264e-01,0.000000e+00,7.946114e-01
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.388280e-01,-1.371350e-01,-5.892048e-01,6.076006e-01,3.772537e+00,-2.383136e+01,-2.990544e+01,-3.078747e+01,-2.848936e+01,-2.884027e+01,-2.607413e+01,-3.813211e+01,-4.394349e+01,-4.348652e+01,-4.227106e+01,-3.724839e+01,-2.758235e+01,-1.655156e+01,-1.532697e+01,2.739584e+00,8.745838e+00,2.312870e+00,5.689460e-01,4.565676e-02,1.621541e+00,1.235012e+00,0.000000e+00,0.000000e+00,-4.926404e-02,0.000000e+00,-1.377282e-01,-3.823007e-01,0.000000e+00,5.692675e-01
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.069073e-02,-1.762249e-02,-7.370821e-03,3.913233e+00,-4.476364e+00,-2.507562e+01,-2.265211e+01,-1.975031e+01,-1.208616e+01,2.423206e+00,1.288164e+01,7.234437e+00,1.182333e+01,9.838523e+00,7.576735e+00,6.385424e+00,6.149817e+00,9.189775e+00,-1.109404e-01,-1.288771e+00,2.771349e+00,1.419011e+00,3.298618e-01,3.249855e-02,1.224666e+00,9.239866e-01,0.000000e+00,0.000000e+00,-8.394790e-02,0.000000e+00,1.049214e-01,2.873951e-01,0.000000e+00,3.230801e-01
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.016625e-01,1.157938e-01,5.876014e-01,2.690259e+00,-1.487270e+01,-3.878536e+01,-3.463104e+01,-2.242467e+01,-1.438241e+01,-1.056328e+01,2.096223e+00,1.092695e+01,1.387214e+01,1.563372e+01,2.033332e+01,2.227746e+01,1.713361e+01,4.023328e+00,2.002625e-01,-3.930590e+00,-2.467834e+00,4.972579e-01,8.495195e-02,1.779113e-02,7.769578e-01,5.735399e-01,0.000000e+00,0.000000e+00,-9.579443e-02,0.000000e+00,2.454153e-01,6.776669e-01,0.000000e+00,8.087595e-02
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.749084e-01,1.578513e-01,7.081096e-01,-1.330014e+00,-4.308215e+00,-4.774785e+01,-4.466376e+01,-2.767662e+01,-2.008408e+01,-2.922695e+01,-3.232551e+01,-2.297803e+01,-1.968697e+01,-1.642018e+01,-1.848293e+01,-1.879636e+01,-7.088714e+00,-1.015873e+01,-9.105152e+00,-7.476925e+00,-6.427371e+00,-3.809372e-01,-1.467858e-01,2.251603e-03,2.981232e-01,1.993146e-01,0.000000e+00,0.000000e+00,-8.157969e-02,0.000000e+00,1.476010e-01,4.108218e-01,0.000000e+00,-1.343807e-01
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.312570e-01,7.536766e-02,2.549660e-01,-3.810238e+00,7.984610e+00,-2.309462e+01,-1.662776e+01,-1.781557e+01,-1.623734e+01,-1.462413e+01,-1.085201e+01,-1.178601e+01,-8.457222e+00,-5.941763e+00,-7.418583e+00,-1.319638e+01,-2.013895e+01,-1.683748e+01,-1.341568e+01,-1.081652e+01,-8.626074e+00,-1.153786e+00,-3.495373e-01,-1.336456e-02,-1.908426e-01,-1.820323e-01,0.000000e+00,0.000000e+00,-4.517156e-02,0.000000e+00,-9.316187e-02,-2.533459e-01,0.000000e+00,-3.043870e-01
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.159525e-01,-6.657942e-02,-4.028006e-01,-2.371424e+00,4.759152e+00,-6.985371e+00,-1.491263e-01,-6.352614e+00,-1.224659e+01,-1.869173e+01,-9.080172e+00,-5.776648e+00,-5.447885e+00,-3.852184e+00,-6.439452e+00,-7.861825e+00,-1.370240e+01,-1.480961e+01,-1.082103e+01,-1.206989e+01,-9.097216e+00,-1.774995e+00,-5.121408e-01,-2.829687e-02,-6.685973e-01,-5.535911e-01,0.000000e+00,0.000000e+00,3.526941e-03,0.000000e+00,-2.430030e-01,-6.706022e-01,0.000000e+00,-4.176391e-01
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.716787e-01,-1.559968e-01,-7.307665e-01,1.595052e+00,3.380960e-01,-2.216734e+01,-1.978846e+01,-1.714390e+01,-1.394329e+01,-1.851189e+01,-1.838249e+01,-4.724833e+00,-5.791881e-01,2.720384e+00,-9.275090e+00,-2.045327e+01,-2.054241e+01,-1.341924e+01,-9.655803e+00,-1.120869e+01,-8.491285e+00,-2.217455e+00,-6.288553e-01,-4.182437e-02,-1.114425e+00,-8.989748e-01,0.000000e+00,0.000000e+00,5.126519e-02,0.000000e+00,-1.568310e-01,-4.374637e-01,0.000000e+00,-4.706388e-01
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.130564e-01,-1.223362e-01,-4.657580e-01,3.714782e+00,5.773543e+00,-1.697019e+01,-2.282878e+01,-2.779559e+01,-3.168738e+01,-3.191324e+01,-3.086724e+01,-3.387462e+01,-3.768663e+01,-3.274282e+01,-3.428694e+01,-3.445935e+01,-3.450686e+01,-1.708844e+01,-1.411621e+01,-9.749021e+00,-7.617719e+00,-2.474405e+00,-6.992911e-01,-5.329379e-02,-1.509161e+00,-1.203052e+00,0.000000e+00,0.000000e+00,8.505653e-02,0.000000e+00,8.111466e-02,2.184622e-01,0.000000e+00,-4.679944e-01
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.366234e-02,7.845022e-03,1.708466e-01,9.494010e-01,3.704634e+00,-3.802078e+00,6.562657e+00,2.473629e+00,-6.549367e+00,-1.270587e+01,-1.943867e+01,-2.298483e+01,-2.352265e+01,-2.262430e+01,-2.388917e+01,-2.031027e+01,-2.066748e+01,-2.192247e+01,-1.833383e+01,-8.838011e+00,-6.907633e+00,-2.558064e+00,-7.276416e-01,-6.215559e-02,-1.836033e+00,-1.452637e+00,0.000000e+00,0.000000e+00,9.570973e-02,0.000000e+00,2.396480e-01,6.607835e-01,0.000000e+00,-4.214441e-01
