Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25
-4.688640e+02,-4.488882e+02,-4.528333e+02,-4.272154e+02,-3.763623e+02,-3.332744e+02,-2.900769e+02,-2.050224e+02,-1.113982e+02,-7.474400e+01,-7.000697e+01,-8.272194e+01,-7.842663e+01,-5.697312e+01,-5.431146e+01,-7.597720e+01,-1.300138e+02,-2.045930e+02,-2.764196e+02,-3.454271e+02,-4.106103e+02,-4.471111e+02,-4.506120e+02,-4.468447e+02,-4.525849e+02
6.362191e+01,7.968912e+01,7.616010e+01,1.055974e+02,1.466982e+02,1.652424e+02,1.620591e+02,1.289086e+02,9.099570e+01,6.347271e+01,5.594996e+01,5.950395e+01,6.112000e+01,6.683559e+01,9.871950e+01,1.476943e+02,1.847639e+02,2.082340e+02,1.959218e+02,1.657572e+02,1.143263e+02,8.335967e+01,8.078921e+01,8.238367e+01,7.739983e+01
9.163811e+00,7.656653e+00,6.797541e+00,2.871606e+01,4.263259e+01,4.046909e+01,2.804382e+01,9.958729e+00,-1.354032e+01,-2.815951e+01,-3.066674e+01,-1.955395e+01,-2.579305e+01,-5.085866e+01,-6.917613e+01,-7.294269e+01,-5.550412e+01,-3.195512e+01,-3.602380e+00,1.240484e+01,1.455015e+01,1.349617e+01,1.283191e+01,9.106405e+00,1.141287e+01
-8.801977e+00,-1.243725e+01,-1.414343e+01,4.443386e+00,1.816452e+01,2.300008e+01,2.199112e+01,2.037840e+01,2.527072e+01,3.014950e+01,2.546361e+01,8.825413e+00,-1.561561e+01,-2.462174e+01,-3.676256e+01,-4.951344e+01,-5.018686e+01,-3.965151e+01,-2.359248e+01,-1.518742e+01,-8.819413e+00,-6.825095e+00,-1.110728e+01,-1.404231e+01,-7.878186e+00
5.824412e+00,6.355756e+00,2.616549e+00,9.641464e+00,7.674417e+00,-1.519353e+01,-3.578452e+01,-5.733870e+01,-6.386152e+01,-5.943333e+01,-4.320969e+01,-2.246035e+01,-1.295777e+01,-1.172272e+01,-1.293074e+01,-1.844536e+01,-1.274887e+01,-8.668396e+00,4.861236e+00,1.836974e+01,1.664578e+01,8.021293e+00,7.177575e-01,3.944852e+00,6.077971e+00
1.169691e+01,1.304067e+01,1.097530e+01,4.957775e+00,-1.642764e+00,-6.195666e+00,-8.023283e+00,1.601643e+01,2.958839e+01,3.180210e+01,2.731970e+01,2.754134e+01,3.769635e+01,3.245509e+01,3.107486e+01,2.487742e+01,2.385958e+01,1.831221e+01,1.652925e+01,2.005102e+01,2.251207e+01,1.262608e+01,8.838116e+00,1.490042e+01,1.324914e+01
1.075251e+00,5.625075e+00,8.670555e+00,-1.347993e+00,-6.032316e+00,2.669425e+00,7.626701e+00,-2.099411e+00,-8.415647e+00,-6.761751e+00,-1.392094e+01,-2.631992e+01,-3.232541e+01,-3.452330e+01,-2.818244e+01,-2.482492e+01,-2.273889e+01,-1.238774e+01,-6.938968e+00,1.679098e+00,1.045441e+01,9.295904e+00,1.031085e+01,9.810211e+00,1.116324e+01
-3.057704e+00,5.850457e+00,1.089330e+01,2.786303e-01,-1.017741e+01,-2.364340e+01,-1.668432e+01,-1.258442e+00,4.343551e-02,9.461567e+00,2.153338e+01,3.080977e+01,2.840908e+01,2.123986e+01,1.837993e+01,1.154859e+01,7.408308e+00,-4.385306e+00,-7.376307e+00,-6.790054e-01,7.859859e+00,1.157682e+01,1.355633e+01,7.137889e+00,1.114532e+01
4.177947e+00,9.673658e+00,9.461150e+00,-1.550659e+00,7.648759e-03,4.306188e+00,-6.385672e-02,1.072679e+00,-2.580231e+00,-7.545331e+00,-8.525547e+00,-5.472507e+00,-7.549068e+00,-1.482248e+01,-1.755234e+01,-1.705741e+01,-1.133555e+01,-1.878646e+00,5.801425e+00,8.290637e+00,1.036801e+01,9.251932e+00,1.102771e+01,8.246403e+00,8.707653e+00
6.538323e+00,3.544110e+00,-2.551804e+00,-1.240991e+01,-3.191510e+00,4.945869e+00,7.798874e+00,1.434054e+00,5.540959e+00,1.083650e+01,9.109711e+00,9.516281e+00,1.417422e+01,1.650418e+01,1.588729e+01,1.701749e+01,1.420979e+01,1.005649e+01,4.708170e+00,2.193285e+00,3.545079e+00,1.527185e-01,2.002861e+00,2.486543e+00,3.163128e-01
-1.162032e+00,-7.012759e+00,-1.113930e+01,-1.845439e+01,-1.580112e+01,-2.663733e+01,-3.561943e+01,-2.848685e+01,-2.541107e+01,-2.251908e+01,-1.952044e+01,-1.518441e+01,-9.650323e+00,-5.088974e+00,-2.517440e+00,-1.731521e+00,-3.791398e+00,-5.015362e+00,-1.055836e+01,-5.844769e+00,-3.441934e+00,-3.630686e+00,-2.867875e+00,-4.560731e+00,-3.192955e+00
-8.401997e+00,-1.001862e+01,-8.306072e+00,-1.440233e+01,-5.479938e+00,-2.350213e+00,-7.887847e+00,-8.171638e-01,2.809433e+00,-1.134268e+00,-4.775033e+00,-9.530117e+00,-1.723479e+01,-2.356878e+01,-2.117864e+01,-1.780892e+01,-1.590700e+01,-1.617821e+01,-8.341301e+00,1.532769e+00,-1.903049e+00,-2.918675e+00,-3.812364e+00,-4.682989e+00,-1.208378e+00
-8.289566e+00,-6.739924e+00,-3.961301e+00,-1.499749e+01,-5.535551e+00,3.312688e-01,2.833332e+00,-1.425215e+01,-2.562367e+01,-3.057855e+01,-2.780670e+01,-1.987510e+01,-8.168231e+00,-6.386392e+00,-5.992587e+00,-5.213885e+00,1.399921e+00,1.454053e+00,2.428327e+00,1.962539e+00,-3.856754e+00,-3.493576e+00,-5.477774e+00,-2.577412e+00,-2.936361e+00
