Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25
-4.843611e+02,-4.636172e+02,-4.359662e+02,-4.177858e+02,-3.982657e+02,-3.718768e+02,-3.488734e+02,-3.174940e+02,-2.108981e+02,-1.473361e+02,-1.109266e+02,-9.257665e+01,-1.117165e+02,-8.513414e+01,-6.644835e+01,-7.903663e+01,-1.260636e+02,-1.877176e+02,-2.675564e+02,-3.391438e+02,-3.849009e+02,-4.302295e+02,-4.413081e+02,-4.347193e+02,-4.367342e+02
2.603115e+01,4.609225e+01,5.444962e+01,5.453270e+01,4.472921e+01,4.265354e+01,3.797622e+01,4.700917e+01,8.615793e+01,8.765901e+01,6.555064e+01,4.942640e+01,5.242720e+01,5.827168e+01,8.128833e+01,1.073275e+02,1.369414e+02,1.577212e+02,1.638045e+02,1.552266e+02,1.245273e+02,7.955914e+01,6.694054e+01,6.911195e+01,6.813956e+01
1.924993e+01,2.214883e+01,3.396562e+01,4.238277e+01,4.782500e+01,4.798687e+01,4.171525e+01,4.067960e+01,6.271343e+00,-1.006987e+01,-1.891730e+01,-2.507778e+01,-1.687516e+01,-2.965857e+01,-4.802161e+01,-4.715717e+01,-3.634278e+01,-7.820326e+00,1.906488e+01,2.910095e+01,3.864257e+01,2.975118e+01,2.357001e+01,1.912952e+01,2.321172e+01
1.190954e+01,7.352088e+00,-7.833693e+00,-1.834374e+01,-2.588570e+01,-1.801642e+01,-7.920319e+00,-2.358667e+00,-1.009377e+01,-3.044731e+00,-1.923257e+00,-6.275517e+00,-1.337240e+01,-1.921352e+01,-3.206451e+01,-4.114972e+01,-4.258056e+01,-4.190337e+01,-3.516315e+01,-2.223505e+01,-7.967173e+00,2.124542e+00,1.390151e+00,1.757839e-01,5.568825e+00
7.265604e+00,7.171339e+00,1.305887e+01,1.934465e+01,2.815463e+01,3.218113e+01,2.094129e+01,1.497328e+01,-3.850016e+00,-1.932993e+01,-2.331734e+01,-2.281431e+01,-1.445867e+01,-1.879445e+01,-1.553230e+01,-1.466517e+01,-1.894555e+01,-9.524487e+00,-6.900903e+00,1.214866e+00,-1.663264e+00,6.620272e+00,8.949472e+00,1.316101e+01,1.747205e+01
6.408222e+00,1.040065e+01,9.748716e+00,8.225929e+00,8.836605e+00,8.423285e+00,-1.065000e+00,-6.983229e+00,-3.821588e+00,1.403017e+01,3.056022e+01,3.638509e+01,4.046317e+01,5.030645e+01,4.715863e+01,4.849650e+01,3.908644e+01,3.318563e+01,2.743380e+01,1.822848e+01,1.308930e+01,1.848694e+01,2.178415e+01,2.351554e+01,2.344517e+01
7.843435e+00,8.451414e+00,1.870293e+01,2.358175e+01,2.144793e+01,2.547639e+01,2.256182e+01,5.879869e+00,-2.768364e+01,-3.497897e+01,-2.681922e+01,-2.406579e+01,-2.545537e+01,-2.400317e+01,-2.879272e+01,-2.869466e+01,-2.780561e+01,-2.715508e+01,-1.888367e+01,-1.106925e-01,1.120952e+01,1.962608e+01,2.159610e+01,1.973555e+01,1.871405e+01
8.776628e+00,5.021166e+00,6.385931e+00,7.893570e+00,9.232880e+00,1.239968e+01,1.756307e+01,1.533934e+01,1.610541e+01,3.188115e+01,4.300041e+01,4.545565e+01,4.031161e+01,3.692297e+01,3.331188e+01,3.018978e+01,2.470827e+01,1.828196e+01,6.962980e+00,1.157396e+00,7.107903e+00,1.420259e+01,1.356441e+01,1.071762e+01,1.200695e+01
7.111661e+00,5.549222e+00,7.478268e+00,9.672153e+00,9.916039e-01,-4.859242e+00,-2.205056e+00,-9.308749e+00,9.072039e-01,4.590086e+00,6.194843e+00,7.123255e+00,5.502010e+00,4.478711e+00,8.869816e+00,9.285162e+00,1.485195e+01,1.335225e+01,1.039825e+01,1.021689e+01,1.064713e+01,9.872325e+00,7.967393e+00,7.583004e+00,9.882537e+00
2.785827e+00,6.883350e+00,9.373074e+00,1.093849e+01,1.547523e+01,1.650842e+01,1.791116e+01,1.028804e+01,-1.415577e+01,-6.480434e+00,5.610318e-01,-2.240831e+00,-1.283676e+00,-2.178240e+00,7.887695e-01,1.387843e+00,4.787554e+00,9.527832e+00,7.688806e+00,9.077810e+00,9.822971e+00,5.454439e+00,4.480101e+00,5.366734e+00,4.235098e+00
-2.363409e+00,3.098830e+00,1.042893e+00,-1.473201e+00,-7.941040e+00,-1.173335e+01,-8.749357e+00,-5.566195e+00,3.684275e+00,1.108180e-01,-1.165127e+01,-2.117534e+01,-2.082928e+01,-1.516762e+01,-7.910703e+00,-4.282206e+00,-4.905713e+00,-1.720353e+00,1.125086e+00,-5.533615e+00,-1.140774e+00,-1.667739e+00,-1.120858e+00,2.292252e-01,-2.049864e+00
-5.949656e+00,-4.095703e+00,1.118308e+00,6.566503e-01,3.939751e+00,2.704747e+00,-3.385998e+00,1.182846e-01,1.901351e+01,1.600386e+01,7.076399e+00,2.629747e+00,-6.954376e+00,-7.600132e+00,-5.145490e+00,-6.666141e+00,-1.387879e+01,-1.719615e+01,-1.612261e+01,-1.028878e+01,-1.094683e+01,-9.480045e+00,-7.433510e+00,-2.693428e+00,-3.307735e+00
-6.592949e+00,-7.505409e+00,-1.029109e+01,-1.451447e+01,-1.203671e+01,-9.290163e+00,-5.428625e+00,-1.259068e+00,-1.226166e+01,-2.509444e+01,-3.906561e+01,-3.917369e+01,-3.345679e+01,-3.495127e+01,-2.642991e+01,-1.946460e+01,-7.384928e+00,-1.721758e+00,-3.755897e+00,-5.640328e+00,-1.333075e+01,-1.475498e+01,-1.038443e+01,-3.599210e+00,-4.085440e+00
