Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30
-4.986732e+02,-4.799568e+02,-4.791312e+02,-4.809648e+02,-4.682089e+02,-4.550507e+02,-4.002317e+02,-2.595861e+02,-1.371095e+02,-8.840311e+01,-7.712540e+01,-8.530544e+01,-7.041190e+01,-4.363284e+01,-4.688226e+01,-8.031081e+01,-1.072172e+02,-8.374020e+01,-7.582828e+01,-1.105762e+02,-2.012196e+02,-3.084810e+02,-3.857965e+02,-4.368781e+02,-4.627335e+02,-4.630150e+02,-4.570595e+02,-4.535070e+02,-4.621780e+02,-4.756333e+02
5.453397e+01,6.901173e+01,7.062627e+01,7.151310e+01,8.428148e+01,9.779931e+01,9.554358e+01,8.014151e+01,9.294541e+01,9.610386e+01,7.682903e+01,5.776501e+01,4.637545e+01,5.391624e+01,7.382505e+01,8.624336e+01,8.357776e+01,8.600451e+01,9.284545e+01,9.861402e+01,1.158078e+02,1.279144e+02,1.285213e+02,1.000476e+02,8.171562e+01,8.406451e+01,8.646631e+01,8.592126e+01,8.166657e+01,7.299716e+01
1.208286e+01,9.915680e+00,1.175267e+01,1.626462e+01,2.319937e+01,3.043852e+01,3.965078e+01,2.244571e+01,-8.758896e+00,-3.316937e+01,-4.669183e+01,-4.130943e+01,-4.295475e+01,-5.717996e+01,-5.734661e+01,-4.670866e+01,-3.225974e+01,-4.546025e+01,-5.334542e+01,-5.044617e+01,-3.317113e+01,-1.318778e+01,-1.835918e+01,-2.544692e+00,3.984621e+00,8.565825e+00,3.331902e+00,-4.997120e+00,1.604670e+00,1.081282e+01
-3.107489e+00,-5.002004e+00,-4.917153e+00,-4.261659e+00,5.708424e+00,1.543223e+01,-3.392520e+00,-7.813189e+00,-1.255812e+01,-1.753520e+00,6.734175e+00,-2.340093e+00,-1.294224e+01,-2.781905e+01,-3.829269e+01,-3.664638e+01,-3.219561e+01,-4.017563e+01,-3.838264e+01,-3.923644e+01,-4.302300e+01,-3.700494e+01,-3.416978e+01,-2.383763e+01,-1.608265e+01,-1.546220e+01,-2.112236e+01,-2.886854e+01,-2.156457e+01,-5.911820e+00
1.004405e+01,1.408492e+01,1.195805e+01,6.863876e+00,1.887601e+01,3.236538e+01,5.958591e+01,5.134654e+01,1.498976e+01,-1.438565e+01,-2.848889e+01,-2.400016e+01,-2.780530e+01,-2.685017e+01,-2.413737e+01,-2.750863e+01,-2.817265e+01,-3.120865e+01,-3.606632e+01,-3.180222e+01,-1.574202e+01,-7.049565e+00,5.394062e+00,5.496744e+00,6.413511e+00,3.160758e+00,-3.453135e+00,-6.873366e+00,-7.755433e-01,1.032269e+01
1.835891e+01,1.996653e+01,1.865214e+01,1.477050e+01,1.888014e+01,2.690060e+01,2.144106e+01,1.451123e+01,9.703398e+00,1.707464e+01,3.518120e+01,5.039072e+01,7.185445e+01,7.527226e+01,7.695271e+01,7.165849e+01,6.895384e+01,7.119754e+01,7.020354e+01,6.257421e+01,4.857794e+01,2.069058e+01,1.119227e+01,1.404753e+01,1.450089e+01,1.360529e+01,4.792008e+00,1.980753e+00,9.938398e+00,1.571126e+01
8.436340e+00,6.086632e+00,6.823223e+00,8.645796e+00,3.707635e+00,2.394132e+00,1.212223e+01,-1.855288e+01,-4.263248e+01,-5.422949e+01,-5.973843e+01,-5.734279e+01,-5.377000e+01,-5.518772e+01,-5.143343e+01,-4.752570e+01,-4.703059e+01,-4.744537e+01,-4.454523e+01,-3.724209e+01,-2.594326e+01,-1.464802e+01,-6.969070e-01,4.568135e+00,5.389233e+00,8.727524e+00,5.009841e+00,1.972490e+00,7.995243e+00,9.460295e+00
-1.218523e+00,-4.229049e+00,-5.094541e+00,-2.060142e+00,-7.708993e+00,-1.068709e+01,-8.169901e+00,-2.495445e+00,1.199438e+01,2.721149e+01,3.223703e+01,2.687595e+01,2.155196e+01,2.128160e+01,1.922190e+01,2.161069e+01,2.379851e+01,1.780693e+01,1.878887e+01,1.776084e+01,9.937647e+00,6.000000e+00,-3.579929e+00,1.757224e+00,1.403409e+00,5.905940e+00,1.040139e+01,1.032188e+01,1.207356e+01,7.951437e+00
2.931142e+00,-2.643707e+00,-7.084016e+00,-8.439392e+00,-1.228198e+01,-9.790433e+00,-3.913925e+00,2.930280e+00,4.882145e+00,-8.928150e+00,-1.839971e+01,-1.659292e+01,-1.814191e+01,-2.156327e+01,-2.190333e+01,-2.203932e+01,-2.334628e+01,-2.160287e+01,-2.150647e+01,-2.144180e+01,-1.957096e+01,-1.192902e+01,-4.012957e+00,2.588064e+00,5.152295e-01,4.686852e+00,1.097003e+01,1.361707e+01,1.563191e+01,8.457209e+00
8.450818e+00,1.149640e+00,-2.928404e+00,-6.566110e+00,-1.456126e+01,-9.361465e+00,-2.493330e+00,-3.189395e+00,-7.031455e+00,-1.216455e+01,-5.041834e+00,4.464888e+00,1.718176e+01,1.475593e+01,1.592845e+01,1.463597e+01,8.398912e+00,1.021156e+01,1.134855e+01,8.972174e+00,2.627054e+00,-2.778134e+00,-3.816736e-01,1.511468e+00,-3.120553e+00,-1.178691e-01,3.621912e+00,5.407210e+00,9.695617e+00,6.122888e+00
