Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42,Coeff 43,Coeff 44,Coeff 45,Coeff 46,Coeff 47,Coeff 48
-4.211860e+02,-3.980894e+02,-3.989675e+02,-3.968630e+02,-4.003040e+02,-4.094116e+02,-4.143672e+02,-4.139785e+02,-4.138544e+02,-4.075269e+02,-4.082456e+02,-4.140660e+02,-4.154584e+02,-4.122604e+02,-4.106294e+02,-3.468883e+02,-2.227590e+02,-1.254690e+02,-7.832623e+01,-6.326607e+01,-6.134863e+01,-5.962704e+01,-5.015019e+01,-5.213876e+01,-6.187572e+01,-7.952345e+01,-1.002701e+02,-1.296405e+02,-1.755897e+02,-2.339509e+02,-2.883581e+02,-3.524145e+02,-4.018937e+02,-4.151267e+02,-4.137650e+02,-4.036965e+02,-3.928491e+02,-3.794665e+02,-3.780306e+02,-3.948211e+02,-4.052935e+02,-4.103318e+02,-4.063654e+02,-3.912079e+02,-3.725465e+02,-3.551968e+02,-3.401237e+02,-3.494462e+02
8.992133e+01,1.026668e+02,1.052371e+02,1.079935e+02,1.061841e+02,1.012242e+02,1.020027e+02,1.040651e+02,9.790903e+01,9.713457e+01,9.719074e+01,9.281540e+01,9.117232e+01,9.424825e+01,9.908089e+01,1.062777e+02,8.858185e+01,5.413800e+01,2.492370e+01,1.954440e+01,2.904804e+01,2.428593e+01,1.383632e+01,1.187401e+01,2.160647e+01,2.766747e+01,3.708359e+01,5.345145e+01,7.692318e+01,1.071049e+02,1.304426e+02,1.313910e+02,1.085120e+02,9.899713e+01,9.579059e+01,9.490155e+01,9.819193e+01,1.067636e+02,1.145641e+02,1.076783e+02,1.001426e+02,9.748054e+01,1.050712e+02,1.153122e+02,1.255017e+02,1.222422e+02,1.113903e+02,1.147344e+02
-7.748024e+00,-1.047921e+01,-1.014362e+01,-6.972379e+00,-3.681566e+00,-3.386585e+00,1.282258e+00,2.490668e+00,-1.626584e+00,-4.738311e+00,-6.351109e+00,-6.757041e+00,-8.148397e+00,-5.132306e+00,-2.248419e-01,2.129267e+01,3.167572e+01,3.632190e+01,3.928503e+01,3.988709e+01,3.744135e+01,3.492595e+01,3.756278e+01,4.272478e+01,5.763091e+01,6.513454e+01,6.517850e+01,5.059726e+01,3.514793e+01,2.639222e+01,1.769255e+01,1.131917e+01,6.347478e+00,-1.034988e-01,-5.302016e+00,-7.446115e+00,-1.577029e+01,-2.431304e+01,-1.242890e+01,-3.129737e+00,-8.244947e+00,-8.188305e+00,7.764266e-01,2.839631e+00,-2.071947e+00,-1.928558e+01,-3.370324e+01,-3.635795e+01
-1.185053e+01,-8.171892e+00,-5.986196e+00,-1.591934e+00,9.810442e-01,-2.501093e+00,-3.344805e+00,-6.173862e+00,-8.848919e-01,4.820812e+00,1.418205e+00,4.242954e-01,-6.923554e-01,5.713937e+00,6.526037e+00,5.152941e+01,7.015775e+01,6.286423e+01,5.849627e+01,5.586595e+01,4.459919e+01,4.207652e+01,4.906165e+01,4.992414e+01,5.851215e+01,6.290384e+01,6.667086e+01,6.502822e+01,6.436009e+01,5.599308e+01,4.473285e+01,2.807425e+01,1.397846e+01,5.961680e-01,-4.906017e+00,-1.387178e+01,-1.760461e+01,-1.804657e+01,-1.083185e+01,3.792853e-01,9.672086e-01,-2.109653e-02,2.760599e+00,1.290064e+00,-7.663304e+00,-1.275853e+01,-1.346316e+01,-1.923822e+01
8.852398e+00,1.060850e+01,1.486057e+01,1.541795e+01,1.409764e+01,1.589105e+01,1.742646e+01,1.347566e+01,1.520059e+01,1.736744e+01,1.618045e+01,1.496978e+01,1.467441e+01,1.938670e+01,1.879977e+01,1.885287e+00,-3.172495e+01,-4.120111e+01,-4.525659e+01,-4.473811e+01,-4.360455e+01,-4.188071e+01,-4.449387e+01,-5.026360e+01,-5.012713e+01,-5.075048e+01,-4.780924e+01,-3.334381e+01,-1.660147e+01,-2.985501e+00,1.692694e+01,3.107046e+01,2.915226e+01,2.076076e+01,1.341767e+01,1.383236e+01,2.532780e+01,2.884581e+01,2.007648e+01,1.839941e+01,2.293836e+01,2.368413e+01,1.644405e+01,8.150480e+00,-1.173921e+00,-3.903049e+00,2.477909e+00,3.689902e+00
6.981012e+00,9.127676e-03,3.320834e+00,4.737503e+00,4.668651e+00,9.871799e+00,1.123711e+01,1.024902e+01,8.270908e+00,8.936639e+00,7.493251e+00,5.566746e+00,8.433456e+00,1.007348e+01,6.936841e+00,3.135011e+01,3.960989e+01,3.475958e+01,3.072020e+01,2.308635e+01,1.736630e+01,2.314972e+01,3.239655e+01,3.638512e+01,3.640569e+01,3.303197e+01,3.076266e+01,3.714073e+01,3.927698e+01,3.749275e+01,3.589157e+01,3.193308e+01,2.133080e+01,1.587242e+01,7.221473e+00,1.218560e+00,9.910767e+00,1.701038e+01,7.508513e+00,4.094194e+00,9.487706e+00,1.221972e+01,-4.864394e-01,-6.946259e+00,-5.793819e+00,-5.455911e+00,3.027257e+00,5.228523e+00
1.454954e+01,8.323261e+00,5.333224e+00,3.985597e+00,7.860195e+00,9.468729e+00,6.044986e+00,7.024369e+00,3.790721e+00,5.684799e+00,9.038588e+00,4.819008e+00,6.250399e+00,9.906085e+00,5.278007e+00,1.118042e+01,8.267144e+00,-2.719143e+00,-8.920917e+00,-1.197474e+01,-1.373553e+01,-8.782166e+00,-6.598619e+00,-6.294945e+00,-3.487591e+00,2.185509e+00,3.548351e+00,-9.051590e-01,-1.136955e+00,8.188581e+00,1.676497e+01,2.090483e+01,1.725794e+01,9.549698e+00,7.346679e+00,1.088120e+01,6.835405e+00,7.859800e+00,6.844072e+00,6.232898e+00,7.115729e+00,6.487307e+00,-8.696264e+00,-1.187904e+01,-6.338963e+00,6.574335e+00,1.828159e+01,1.896898e+01
1.596297e+01,1.074081e+01,7.760977e+00,1.709969e+00,3.776517e+00,5.575243e+00,3.859618e+00,3.842139e+00,1.784072e+00,-1.224802e+00,5.116129e+00,5.495688e+00,3.830794e+00,6.149707e+00,4.768898e+00,-1.718632e+01,-2.594868e+01,-2.352678e+01,-2.443040e+01,-2.473057e+01,-2.626778e+01,-2.715593e+01,-3.596027e+01,-4.076022e+01,-4.558295e+01,-4.450713e+01,-3.753786e+01,-3.884712e+01,-2.879485e+01,-1.904567e+01,-1.641138e+01,-1.199486e+00,6.482603e+00,2.332516e+00,5.402720e+00,6.111662e+00,-4.610869e+00,-8.633926e+00,-7.408659e+00,-2.897739e+00,1.794608e+00,2.032487e+00,-7.779539e+00,-1.447017e+01,-1.299595e+01,-1.949896e+00,5.541394e+00,1.040477e+01
9.795594e-01,1.487473e+00,5.394895e+00,-2.612778e+00,-3.348239e+00,1.876463e+00,2.228174e+00,2.451668e-01,5.444855e+00,4.502384e+00,2.967083e+00,7.791434e+00,7.967174e+00,7.577880e+00,8.193619e+00,1.604361e+01,1.796561e+01,1.688314e+01,1.913439e+01,2.223017e+01,2.368003e+01,2.534303e+01,2.266911e+01,1.872837e+01,1.540442e+01,7.812405e+00,1.389608e+01,1.915505e+01,1.846404e+01,1.693719e+01,2.051385e+01,1.308822e+01,3.975814e+00,1.709712e+00,4.310374e+00,2.612889e+00,-7.519234e-01,-1.006881e+01,-1.385639e+01,-6.774076e+00,-3.209450e+00,-3.479001e+00,-3.918031e+00,-8.911812e+00,-1.479472e+01,-1.903034e+01,-2.580210e+01,-2.659581e+01
-6.494729e-01,2.756104e+00,7.680765e-01,-4.254580e+00,-1.582646e+00,4.151947e+00,1.117655e+00,1.607262e-02,4.979104e+00,5.865909e+00,2.172287e+00,4.431777e+00,8.460686e+00,1.029146e+01,8.213184e+00,-1.460430e+01,-1.923318e+01,-1.740827e+01,-1.402785e+01,-1.696436e+01,-1.621935e+01,-1.697737e+01,-1.880061e+01,-1.440180e+01,-1.033939e+01,-1.345579e+01,-1.353938e+01,-1.198382e+01,-1.181103e+01,-1.278723e+01,-7.329777e+00,6.643173e+00,5.490175e+00,5.191461e+00,3.132602e+00,1.999757e-01,6.122332e-01,-1.030575e+01,-1.252123e+01,-1.414392e+00,9.604611e-01,-1.655886e+00,6.813715e-01,-1.634119e+00,-9.503448e+00,-1.120899e+01,-1.316633e+01,-1.061108e+01
