Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29
-4.985106e+02,-4.741320e+02,-4.682108e+02,-3.284461e+02,-1.702213e+02,-1.026077e+02,-7.992368e+01,-8.345650e+01,-9.262088e+01,-1.115329e+02,-1.231664e+02,-1.118091e+02,-1.111409e+02,-1.080390e+02,-1.056126e+02,-6.980748e+01,-3.232172e+01,-1.719962e+01,-3.609064e+01,-8.060029e+01,-1.553017e+02,-2.459494e+02,-3.467048e+02,-4.153194e+02,-4.514656e+02,-4.653485e+02,-4.665086e+02,-4.697227e+02,-4.740653e+02
5.396492e+01,6.535448e+01,6.974731e+01,9.944997e+01,1.108662e+02,1.047660e+02,8.776126e+01,8.224526e+01,8.743501e+01,1.010675e+02,1.072473e+02,1.031543e+02,9.741622e+01,8.106949e+01,7.250651e+01,6.363174e+01,7.893445e+01,9.488958e+01,1.073101e+02,1.118560e+02,1.220091e+02,1.278655e+02,1.268957e+02,1.042570e+02,8.537249e+01,7.691418e+01,7.754985e+01,7.643713e+01,6.871753e+01
1.988797e+01,1.224662e+01,8.925789e+00,-8.942685e+01,-1.159124e+02,-1.164912e+02,-1.103147e+02,-9.723569e+01,-9.148666e+01,-8.654295e+01,-8.576035e+01,-8.969615e+01,-7.618242e+01,-7.297896e+01,-7.175290e+01,-9.301395e+01,-1.162303e+02,-1.248345e+02,-1.203716e+02,-1.061771e+02,-8.637880e+01,-7.130109e+01,-5.510618e+01,-3.504062e+01,-8.481542e+00,-1.198936e+00,-6.672592e-01,2.667192e+00,1.277187e-01
1.782376e+01,1.014847e+01,3.877830e+00,-3.060798e+01,-2.050108e+01,8.017572e-01,1.854590e+01,2.625919e+01,2.738854e+01,3.048933e+01,2.623656e+01,2.252279e+01,2.931334e+01,2.484035e+01,2.033795e+01,2.254555e+01,1.620740e+01,9.356582e+00,1.388499e+00,1.948431e+00,-4.740729e+00,-1.985179e+01,-3.352647e+01,-2.994798e+01,-8.533590e+00,1.526202e+00,-3.271132e+00,-7.140506e-01,5.006216e+00
1.414286e+01,1.552435e+01,1.213225e+01,2.253116e+01,-2.711415e+00,-1.071033e+01,-1.672022e+01,-1.423097e+01,-8.143741e+00,-5.358644e+00,2.081053e-01,-6.444732e+00,-1.440579e+01,-1.824567e+01,-1.795441e+01,-1.955610e+01,-1.932825e+01,-2.590075e+01,-1.952042e+01,-4.391850e+00,1.120336e+01,2.721682e+01,3.522614e+01,3.335413e+01,2.479288e+01,2.649656e+01,1.751418e+01,1.740859e+01,2.370854e+01
2.286540e+01,2.303752e+01,2.073921e+01,2.675892e+01,3.169866e+01,4.180296e+01,5.024143e+01,5.567203e+01,5.995547e+01,6.130645e+01,5.473288e+01,5.277437e+01,6.381322e+01,7.153808e+01,6.665797e+01,6.539658e+01,6.605452e+01,6.481198e+01,6.504527e+01,6.033974e+01,5.500467e+01,4.574413e+01,3.784259e+01,3.869654e+01,2.446575e+01,2.098148e+01,1.396459e+01,1.314126e+01,1.702463e+01
1.415550e+01,1.628934e+01,1.155481e+01,-8.034293e+00,-2.648424e+01,-3.054690e+01,-3.047421e+01,-2.700785e+01,-2.812884e+01,-2.930706e+01,-2.853020e+01,-3.055672e+01,-2.933307e+01,-2.967252e+01,-3.821021e+01,-3.597388e+01,-3.414405e+01,-2.865334e+01,-2.455994e+01,-2.784156e+01,-2.989785e+01,-2.791764e+01,-2.919256e+00,8.063339e+00,6.336637e+00,9.882265e+00,1.111562e+01,1.150698e+01,1.031657e+01
2.057886e+00,3.503790e+00,1.843372e+00,1.536906e+01,1.622124e+01,1.921091e+01,2.252279e+01,2.670247e+01,2.862261e+01,3.075087e+01,2.707912e+01,3.156898e+01,2.681290e+01,2.964632e+01,3.361746e+01,3.825491e+01,3.428022e+01,3.047929e+01,2.533688e+01,2.090649e+01,1.896190e+01,1.658039e+01,3.916566e+00,-6.309542e+00,-1.199412e-01,7.557153e+00,1.516260e+01,1.731732e+01,1.354681e+01
8.659218e+00,8.917925e+00,1.025700e+01,6.305839e+00,5.238723e+00,1.873389e+00,-3.270995e+00,-8.209803e+00,-8.979740e+00,-9.406751e+00,-1.111664e+01,-1.553420e+01,-1.996221e+01,-2.004023e+01,-2.544767e+01,-3.352127e+01,-3.758947e+01,-3.938043e+01,-4.617376e+01,-4.694008e+01,-4.055354e+01,-3.679559e+01,-2.309633e+01,-1.021694e+01,-5.823786e+00,1.816558e+00,7.175714e+00,8.479122e+00,5.693551e+00
-7.614027e-01,-8.035667e+00,-6.646477e+00,-3.128576e+01,-3.126699e+01,-2.919895e+01,-2.443940e+01,-1.953450e+01,-1.580933e+01,-1.755439e+01,-1.618284e+01,-7.889255e+00,-1.385962e+00,1.117714e+00,3.890865e+00,4.928071e+00,7.031119e+00,-2.000312e+00,-1.198803e+01,-9.083582e+00,-1.573630e+01,-2.307417e+01,-1.575796e+01,-1.667235e+00,-1.828779e+00,4.105122e+00,1.461132e+00,1.579632e-01,-7.985036e-01
