Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42,Coeff 43,Coeff 44,Coeff 45
-4.918806e+02,-4.817622e+02,-4.833196e+02,-4.830976e+02,-4.832432e+02,-4.843342e+02,-4.825571e+02,-4.766739e+02,-3.684475e+02,-2.129140e+02,-1.408641e+02,-1.196191e+02,-1.226346e+02,-1.252254e+02,-1.268241e+02,-1.463676e+02,-1.519084e+02,-1.575058e+02,-1.683409e+02,-1.689343e+02,-1.697851e+02,-1.618814e+02,-1.399521e+02,-1.319842e+02,-1.319905e+02,-1.377737e+02,-1.204691e+02,-8.887169e+01,-7.408813e+01,-7.095423e+01,-1.140310e+02,-1.996839e+02,-2.699393e+02,-3.596737e+02,-4.184204e+02,-4.642056e+02,-4.902215e+02,-4.965623e+02,-4.976172e+02,-4.956927e+02,-4.944751e+02,-4.975276e+02,-4.965650e+02,-4.920757e+02,-4.965984e+02
2.909027e+01,3.920033e+01,3.540211e+01,3.693774e+01,3.765284e+01,3.620470e+01,3.821996e+01,4.299716e+01,8.276418e+01,7.517938e+01,6.760286e+01,8.048763e+01,1.072921e+02,1.251470e+02,1.247320e+02,1.248497e+02,1.236686e+02,1.216117e+02,1.127795e+02,1.106404e+02,1.036762e+02,9.594672e+01,9.185693e+01,8.323347e+01,7.920863e+01,8.117332e+01,8.002177e+01,6.781458e+01,6.542895e+01,7.826868e+01,7.840100e+01,8.138347e+01,9.994640e+01,1.032969e+02,7.461589e+01,4.367463e+01,2.591964e+01,2.211212e+01,2.086465e+01,2.297915e+01,2.420777e+01,2.134983e+01,2.310095e+01,2.769484e+01,2.262602e+01
2.104339e+01,2.268005e+01,1.741094e+01,2.086398e+01,2.330304e+01,2.182873e+01,2.260699e+01,2.152623e+01,-1.782418e+01,-3.987552e+01,-4.525916e+01,-5.064666e+01,-5.974312e+01,-7.848549e+01,-8.294209e+01,-6.997665e+01,-6.147032e+01,-6.007399e+01,-5.802870e+01,-5.690040e+01,-5.420503e+01,-5.741615e+01,-7.281978e+01,-8.365813e+01,-9.052182e+01,-9.346805e+01,-1.025069e+02,-1.139583e+02,-1.177367e+02,-1.141925e+02,-1.065056e+02,-8.069543e+01,-5.175207e+01,-2.421518e+01,-1.742684e+01,-4.100525e+00,9.919628e+00,1.382546e+01,1.313442e+01,1.428102e+01,1.431865e+01,1.441502e+01,1.677463e+01,1.771049e+01,1.532783e+01
1.414252e+01,1.055672e+01,8.194966e+00,1.136877e+01,1.447128e+01,1.243987e+01,1.207745e+01,9.584337e+00,8.542013e+00,1.711711e+01,1.433512e+01,2.576191e+01,2.613219e+01,2.556536e+00,-9.207143e-01,-1.119524e+00,3.454761e+00,6.004677e+00,-6.266307e-01,-5.979729e+00,-1.208563e+01,-1.889691e+01,-1.758082e+01,-9.884845e+00,-6.764554e+00,-9.285548e+00,-1.023668e+01,-5.012808e+00,-5.605686e+00,-3.500481e+00,-8.723316e+00,-1.814388e+01,-2.342747e+01,-3.227120e+01,-3.004785e+01,-1.709744e+01,4.637704e+00,8.109955e+00,7.749420e+00,8.856750e+00,7.681594e+00,9.597002e+00,1.204977e+01,1.045976e+01,9.615549e+00
1.177306e+01,8.925738e+00,1.123988e+01,1.168612e+01,1.413348e+01,1.147630e+01,1.064807e+01,1.044746e+01,3.237849e-01,-1.669115e+01,-2.419962e+01,-3.171024e+01,-3.685709e+01,-2.806331e+01,-2.723740e+01,-2.063114e+01,-2.165384e+01,-1.747113e+01,-1.447038e+01,-1.807328e+01,-1.645937e+01,-1.562088e+01,-1.553711e+01,-1.568691e+01,-1.172853e+01,-7.695184e+00,-1.264109e+01,-1.915594e+01,-2.142201e+01,-2.375781e+01,-1.988234e+01,-7.259149e+00,2.044608e+00,8.339793e+00,6.258384e+00,2.527147e+00,1.052437e+01,8.162333e+00,7.487662e+00,9.163481e+00,7.331318e+00,8.898783e+00,1.128153e+01,9.563605e+00,7.978934e+00
1.288664e+01,1.317684e+01,1.554332e+01,1.339619e+01,1.558344e+01,1.350146e+01,1.198290e+01,1.259115e+01,1.084377e+01,1.645579e+01,1.924097e+01,1.282517e+01,7.537786e+00,8.309221e+00,1.901743e+01,2.925969e+01,2.723247e+01,2.776858e+01,4.136961e+01,4.902071e+01,5.630537e+01,6.322117e+01,6.997782e+01,6.185191e+01,5.957899e+01,6.412634e+01,6.537498e+01,7.170917e+01,7.539814e+01,7.080924e+01,6.551988e+01,5.879893e+01,4.772501e+01,2.883451e+01,1.729365e+01,1.668933e+01,1.498312e+01,1.109556e+01,1.006767e+01,1.121974e+01,9.329035e+00,9.520260e+00,1.251270e+01,1.169492e+01,8.289537e+00
1.414383e+01,1.578663e+01,1.313734e+01,1.074625e+01,1.382902e+01,1.390291e+01,1.055573e+01,8.500147e+00,1.819699e+01,1.582590e+01,1.412074e+01,1.119499e+01,1.761387e+00,-2.509825e+00,-5.920599e+00,-4.603329e+00,-6.204691e+00,-1.203745e+01,-8.316648e+00,-5.168119e+00,-1.266140e+01,-2.427237e+01,-1.957193e+01,-1.759922e+01,-2.905078e+01,-3.064387e+01,-3.145069e+01,-3.484832e+01,-3.683215e+01,-3.931032e+01,-3.625011e+01,-2.306255e+01,-1.311674e+01,-7.862834e+00,2.310687e+00,1.340364e+01,1.230553e+01,1.197486e+01,1.188777e+01,1.094133e+01,9.131903e+00,8.373566e+00,1.239415e+01,1.165284e+01,7.347472e+00
1.327080e+01,1.405888e+01,8.107030e+00,7.475707e+00,1.047379e+01,1.256985e+01,7.994384e+00,2.464665e+00,4.609602e+00,-1.013758e+01,-1.752587e+01,-1.991833e+01,-1.433268e+01,-1.974417e+00,7.184762e+00,7.045530e+00,-4.187331e+00,-9.496770e+00,-1.559459e+00,5.437339e+00,1.158663e+01,1.680302e+01,1.996615e+01,2.258208e+01,1.839555e+01,2.108061e+01,2.309732e+01,2.222873e+01,2.102192e+01,1.861055e+01,1.462790e+01,1.309097e+01,5.202266e+00,-1.102333e-01,-2.569219e-01,7.524212e+00,7.035771e+00,8.922578e+00,1.126890e+01,8.686842e+00,6.607551e+00,5.638889e+00,9.772028e+00,8.163919e+00,4.599695e+00
1.026196e+01,9.810838e+00,6.765080e+00,7.960517e+00,8.034104e+00,9.913651e+00,7.373706e+00,1.736153e+00,2.866174e+00,7.304176e-01,-4.688202e+00,-7.106344e+00,-1.725363e+00,2.561559e+00,5.857930e+00,-2.841557e+00,-6.188182e+00,-1.492547e+00,2.797614e+00,7.618317e+00,6.311960e+00,1.630776e+00,3.816297e+00,5.426624e+00,1.810510e+00,5.967548e+00,1.144012e+00,-1.174438e+01,-2.142629e+01,-2.644890e+01,-2.648613e+01,-1.719319e+01,-1.013856e+01,-8.384095e+00,-3.651382e+00,3.497732e+00,2.309925e+00,4.092794e+00,8.547539e+00,6.863188e+00,4.054591e+00,3.319861e+00,6.073544e+00,3.921962e+00,1.798787e+00
6.425025e+00,5.094729e+00,7.198549e+00,8.867226e+00,5.508126e+00,5.292787e+00,6.960845e+00,6.009886e+00,-1.351996e+00,1.133890e+01,1.447356e+01,5.542682e+00,1.268550e+00,8.801293e+00,1.134187e+01,4.806640e+00,7.798255e+00,8.993742e+00,3.116420e+00,2.559907e+00,5.505816e+00,2.747120e+00,7.793980e-01,-1.596564e+00,-9.666495e+00,-1.356232e+01,-1.597360e+01,-2.162762e+01,-2.546566e+01,-3.400802e+01,-3.678757e+01,-3.083056e+01,-3.260678e+01,-3.193813e+01,-1.511958e+01,-5.074081e+00,-2.439378e+00,7.842856e-01,5.075812e+00,5.709926e+00,2.076328e+00,2.110702e+00,3.068556e+00,1.358738e+00,1.366019e-01
