Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40
-4.971720e+02,-4.762772e+02,-4.746573e+02,-4.720491e+02,-4.719642e+02,-4.738899e+02,-4.750560e+02,-4.771682e+02,-4.584098e+02,-4.005349e+02,-3.236529e+02,-2.621378e+02,-2.235526e+02,-2.069354e+02,-1.572363e+02,-9.325880e+01,-8.065270e+01,-7.672308e+01,-7.123978e+01,-7.174763e+01,-7.211914e+01,-5.704728e+01,-2.519189e+01,-1.841425e+01,-5.349749e+01,-1.224790e+02,-2.074686e+02,-2.812909e+02,-3.453318e+02,-4.069103e+02,-4.305790e+02,-4.326831e+02,-4.365294e+02,-4.361802e+02,-4.354011e+02,-4.418355e+02,-4.568235e+02,-4.559916e+02,-4.517313e+02,-4.539071e+02
7.293628e+01,8.674374e+01,8.730646e+01,9.063839e+01,8.927340e+01,8.888754e+01,8.780327e+01,8.413641e+01,1.103814e+02,1.580959e+02,1.743648e+02,1.547631e+02,1.315002e+02,1.068511e+02,9.932156e+01,8.051178e+01,5.568140e+01,5.235713e+01,6.095663e+01,6.706447e+01,6.239635e+01,6.230637e+01,6.539244e+01,8.547331e+01,1.032797e+02,1.160429e+02,1.319254e+02,1.484727e+02,1.513079e+02,1.230594e+02,9.765439e+01,9.179800e+01,9.522874e+01,9.578613e+01,9.527713e+01,9.548506e+01,8.943596e+01,9.095589e+01,8.667418e+01,8.328995e+01
1.603930e+01,1.132314e+01,1.225688e+01,1.495201e+01,1.359050e+01,1.594302e+01,1.502392e+01,1.157082e+01,3.501456e+01,5.288014e+01,3.742429e+01,2.582264e+01,1.203623e+01,1.323090e+00,-4.452340e+00,-5.571490e+00,-1.634992e+01,-3.279727e+01,-3.644821e+01,-3.486948e+01,-3.727985e+01,-4.036086e+01,-6.504469e+01,-7.528490e+01,-7.072656e+01,-4.991171e+01,-3.004945e+01,-1.663241e+01,-1.474200e+01,-6.776675e+00,-5.842662e+00,-2.823567e+00,3.383991e+00,-6.643683e-02,-2.991570e+00,9.612720e-02,4.802077e+00,6.269986e+00,-3.250062e-03,-8.277943e-01
-2.176855e+00,-4.731479e+00,1.014660e-01,1.902229e-02,3.988847e-01,1.916045e+00,-9.024246e-01,-1.049459e+00,1.432324e+01,3.606650e+01,5.360028e+01,6.162600e+01,5.832553e+01,4.823289e+01,2.342337e+01,6.527917e+00,-3.511560e-02,-1.276255e+01,-1.764401e+01,-1.982501e+01,-1.797875e+01,-1.296890e+01,-1.522313e+01,-1.348444e+01,-6.258037e+00,-2.055878e+00,1.446105e+00,4.207201e+00,2.836752e+00,-1.209672e+00,1.216108e+01,2.502577e+01,2.415594e+01,1.873458e+01,1.772530e+01,1.397258e+01,1.204115e+01,9.705757e+00,1.298542e+01,1.586437e+01
1.234174e+01,1.199138e+01,1.675578e+01,1.360244e+01,1.373368e+01,1.527807e+01,1.194102e+01,1.418487e+01,1.858350e+01,1.811894e+01,1.114433e+01,4.022337e-01,-2.507633e+00,7.589544e-01,-1.017262e+01,-1.697340e+01,-1.037128e+01,-3.032018e+00,4.742474e+00,8.641379e+00,4.303960e+00,4.878395e+00,4.297221e+00,2.978607e-01,6.575327e+00,1.416339e+01,1.400535e+01,9.024564e+00,1.190209e+01,1.106483e+01,8.135408e+00,9.191118e+00,1.268891e+01,1.324577e+01,1.356845e+01,1.730302e+01,1.978095e+01,1.259809e+01,1.259495e+01,1.473487e+01
2.171149e+01,1.779177e+01,1.882959e+01,1.809194e+01,1.807160e+01,2.227878e+01,2.246252e+01,2.249768e+01,1.831069e+01,-7.724035e-02,-2.571665e+01,-2.658090e+01,-1.046176e+01,1.999261e+00,1.105788e+01,1.777234e+01,2.694462e+01,4.063145e+01,4.054330e+01,3.750081e+01,3.462093e+01,3.781081e+01,4.116622e+01,4.437291e+01,4.433914e+01,4.182218e+01,3.184129e+01,1.308298e+01,2.685634e+00,4.915977e+00,8.071242e+00,5.618826e+00,1.035606e+01,1.175433e+01,8.280674e+00,1.305231e+01,1.637003e+01,1.197375e+01,1.518982e+01,1.522658e+01
1.663966e+01,1.481697e+01,1.278605e+01,1.499144e+01,1.402700e+01,1.840367e+01,1.990487e+01,1.807376e+01,8.101625e+00,-1.932928e+00,4.951443e+00,5.038374e+00,1.989346e+00,-7.620301e+00,-2.231051e+01,-3.301564e+01,-3.521852e+01,-2.364938e+01,-2.381666e+01,-2.362117e+01,-2.138860e+01,-1.732355e+01,-2.374545e+01,-2.749351e+01,-2.469657e+01,-2.025973e+01,-1.296237e+01,-1.288384e+01,4.998864e-01,1.181190e+01,3.099624e+01,3.616817e+01,3.438905e+01,3.156259e+01,3.000162e+01,2.772316e+01,2.362998e+01,2.367068e+01,3.159492e+01,3.093399e+01
1.066938e+01,1.058860e+01,7.828869e+00,8.294420e+00,6.831868e+00,9.922192e+00,7.716810e+00,7.236879e+00,-6.256980e+00,-1.712107e+01,-8.871775e+00,-1.390361e+00,7.490023e+00,9.583783e+00,1.072025e+01,2.523848e+01,3.588766e+01,4.930264e+01,4.852368e+01,4.296487e+01,4.025745e+01,3.760453e+01,3.697114e+01,3.850703e+01,3.432292e+01,3.057812e+01,2.962764e+01,1.734990e+01,4.577923e+00,7.040461e-01,5.422589e+00,6.847656e+00,4.733665e+00,3.186057e+00,6.840236e+00,1.229095e+01,1.139261e+01,7.299614e+00,7.678988e+00,7.921843e+00
1.029958e+01,8.333950e+00,8.606285e+00,7.890293e+00,7.971717e+00,1.069257e+01,7.355021e+00,6.557566e+00,-5.811234e+00,-1.673728e+01,-2.023379e+01,-2.263733e+01,-2.380105e+01,-2.244878e+01,-2.712034e+01,-2.852931e+01,-2.002213e+01,-1.627148e+01,-1.751283e+01,-1.905794e+01,-1.903443e+01,-1.793342e+01,-2.542619e+01,-2.585358e+01,-2.605963e+01,-2.231378e+01,-2.026279e+01,-1.436697e+01,-6.384258e+00,-3.545289e+00,-4.706845e+00,-6.595755e+00,-5.985881e+00,-3.642508e+00,-2.032757e+00,2.847776e+00,3.426115e+00,-1.961335e+00,-8.214249e-02,1.674888e+00
9.811681e+00,8.698710e+00,1.082794e+01,1.081398e+01,9.313237e+00,8.585096e+00,9.249172e+00,7.247698e+00,-2.804886e+00,-7.577815e+00,8.706936e+00,2.141576e+01,1.833005e+01,1.591775e+01,9.091570e+00,1.137300e+00,2.993008e+00,1.275976e+00,6.188452e+00,7.852649e+00,9.652220e+00,8.726603e+00,4.568932e+00,5.386211e+00,3.234736e+00,-1.198115e+00,-5.195648e+00,-5.351511e+00,-8.397284e+00,6.159726e+00,1.311318e+01,1.411519e+01,1.623074e+01,1.826801e+01,1.667544e+01,1.040401e+01,8.579559e+00,9.349500e+00,1.413980e+01,1.619574e+01
