Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26
-4.736291e+02,-4.622768e+02,-4.638206e+02,-4.568126e+02,-4.547557e+02,-4.419151e+02,-4.338080e+02,-4.019663e+02,-2.376180e+02,-1.545337e+02,-1.379678e+02,-1.394867e+02,-1.230034e+02,-1.196363e+02,-1.261805e+02,-1.262635e+02,-1.455812e+02,-1.805890e+02,-2.379908e+02,-3.126002e+02,-3.705618e+02,-4.211594e+02,-4.543090e+02,-4.590048e+02,-4.605710e+02,-4.689442e+02
4.647871e+01,5.432037e+01,5.227615e+01,5.863824e+01,5.821791e+01,6.042264e+01,6.461768e+01,8.416638e+01,1.401730e+02,1.424099e+02,1.296948e+02,1.165509e+02,1.085804e+02,1.088600e+02,1.120762e+02,9.970711e+01,9.363365e+01,1.018607e+02,1.141962e+02,1.138741e+02,1.098152e+02,8.354367e+01,5.865267e+01,5.552983e+01,5.524075e+01,4.667673e+01
2.235651e+01,1.640073e+01,1.405987e+01,1.460974e+01,9.216516e+00,4.550976e-01,5.177462e+00,-1.759965e+00,-3.484293e+01,-5.104861e+01,-5.925851e+01,-6.362588e+01,-7.057140e+01,-6.937033e+01,-6.287223e+01,-5.104242e+01,-2.906424e+01,-1.099020e+01,-6.557155e+00,-1.008741e+01,-1.001602e+01,-1.251435e+00,1.011634e+01,1.274462e+01,1.486248e+01,1.284273e+01
9.265177e+00,-4.387749e-01,-3.413927e+00,-3.503098e+00,-9.587704e+00,-5.810367e+00,8.861227e+00,7.105947e+00,-3.401272e+01,-3.699207e+01,-3.740236e+01,-2.219275e+01,-1.164399e+01,-1.590841e+01,-2.202641e+01,-2.867807e+01,-3.581089e+01,-3.741114e+01,-3.582714e+01,-3.074070e+01,-3.626438e+01,-2.719404e+01,-7.205554e+00,-3.224964e+00,-1.833498e+00,7.118992e-01
8.045959e+00,4.253909e+00,2.514093e+00,5.078467e+00,2.063616e+00,3.928365e+00,7.834497e+00,1.277348e+01,-4.395113e+01,-4.943668e+01,-3.486448e+01,-2.075554e+01,-2.750082e+01,-3.394551e+01,-3.365799e+01,-2.702182e+01,-2.867580e+01,-2.326803e+01,-1.399910e+01,-7.990194e+00,-2.177962e+00,-1.259737e+00,4.192704e+00,5.996884e+00,6.042329e+00,9.574543e+00
6.513608e+00,9.012296e+00,1.047365e+01,1.062065e+01,1.203227e+01,4.613448e+00,-3.727224e+00,2.335740e+00,3.624406e+01,5.578039e+01,6.158218e+01,6.150671e+01,7.181072e+01,7.468703e+01,7.685291e+01,8.088087e+01,7.678477e+01,6.659386e+01,4.808524e+01,2.554258e+01,1.674905e+01,1.591888e+01,1.221056e+01,1.250588e+01,1.304189e+01,1.512228e+01
2.284994e+00,7.540964e+00,1.077332e+01,4.783463e+00,8.358157e+00,9.131622e+00,8.547375e+00,9.295024e+00,-9.668291e+00,-2.593306e+01,-3.164538e+01,-2.620482e+01,-2.652552e+01,-2.998891e+01,-3.751273e+01,-4.057947e+01,-4.061488e+01,-4.321859e+01,-3.846233e+01,-2.535755e+01,-5.386060e+00,1.071181e+01,9.675110e+00,9.558304e+00,9.556967e+00,9.527821e+00
1.071682e+00,5.620232e+00,8.722922e+00,3.421133e+00,4.337262e+00,8.412422e+00,8.522673e+00,2.471843e+00,-2.627779e+01,-2.030864e+01,-8.643353e+00,-9.483315e-01,-1.749792e+00,-1.145270e+00,2.862667e+00,9.037583e+00,1.407864e+01,1.681569e+01,1.110347e+01,2.583893e+00,4.299794e-01,5.052672e+00,8.274496e+00,7.650430e+00,4.566119e+00,3.264925e+00
2.675575e+00,3.637299e+00,8.365770e+00,1.034280e+01,7.512990e+00,4.098473e+00,-4.165570e+00,-7.874087e+00,-1.832072e+01,-1.951406e+01,-1.166710e+01,-1.905489e+00,-1.679049e+00,-3.266812e+00,-2.644081e-01,-1.123744e+01,-1.870396e+01,-1.640571e+01,-1.128359e+01,-2.363034e+00,1.640226e-01,4.371512e+00,9.228264e+00,8.517708e+00,3.939589e+00,1.894109e+00
2.504924e+00,4.318799e-01,7.709028e+00,1.152600e+01,7.969326e+00,8.020293e+00,4.369067e+00,1.277452e+00,-1.505611e+00,9.770253e+00,1.714294e+01,1.335580e+01,8.360725e-01,-3.283359e+00,-4.405528e+00,5.775878e+00,1.273978e+01,1.131091e+01,6.955873e+00,1.652749e+00,1.945688e+00,3.398946e+00,6.805349e+00,6.218557e+00,4.031360e+00,1.099769e+00
3.384467e-01,-1.604920e+00,4.029160e+00,2.099100e+00,-4.101396e-01,5.916871e+00,7.571886e+00,7.353010e-01,3.039122e+01,3.100941e+01,2.020270e+01,7.795298e+00,6.286591e+00,9.033644e+00,8.998219e+00,1.290691e+01,8.391165e+00,5.793067e+00,9.747225e+00,7.687052e+00,2.142990e+00,2.549826e+00,1.199234e+00,-3.818784e-01,7.348917e-02,-2.313349e+00
-1.178512e+00,-2.694429e+00,-1.251958e+00,-6.220089e+00,-7.969610e+00,-5.978021e+00,-7.465566e+00,-9.417512e+00,4.778531e+00,-8.080720e+00,-2.069068e+01,-2.572029e+01,-2.154306e+01,-1.764022e+01,-1.515260e+01,-7.165769e+00,-1.649835e+00,-4.139986e+00,-8.862693e+00,-1.355375e+01,-6.451458e+00,-4.458115e-01,-4.379610e+00,-6.779140e+00,-5.726173e+00,-5.533956e+00
-1.449950e+00,-4.013245e+00,-2.901864e+00,-4.865710e+00,-6.814868e+00,-9.889149e+00,-9.242938e+00,-2.865550e+00,-5.193707e+00,-1.376089e+01,-2.189939e+01,-2.572718e+01,-2.610228e+01,-2.417837e+01,-1.611292e+01,-1.462755e+01,-1.210114e+01,-1.490081e+01,-1.510006e+01,-8.880167e+00,-4.527469e+00,-6.248043e+00,-7.101317e+00,-7.396634e+00,-5.460369e+00,-3.772482e+00
