Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42
-4.746298e+02,-4.586169e+02,-4.675184e+02,-4.746362e+02,-4.740533e+02,-4.805499e+02,-4.863526e+02,-4.837684e+02,-4.758859e+02,-4.768491e+02,-4.792136e+02,-4.820470e+02,-4.840792e+02,-4.651122e+02,-3.385488e+02,-1.836451e+02,-8.578413e+01,-5.196578e+01,-6.031478e+01,-8.942831e+01,-1.089632e+02,-1.233391e+02,-1.188211e+02,-1.119788e+02,-1.113742e+02,-9.855007e+01,-7.766145e+01,-7.160770e+01,-6.704959e+01,-7.060180e+01,-9.732492e+01,-1.480370e+02,-1.962314e+02,-2.259507e+02,-2.671855e+02,-3.248786e+02,-3.855423e+02,-4.327195e+02,-4.531730e+02,-4.664436e+02,-4.742378e+02,-4.776970e+02
5.128546e+01,6.697645e+01,6.144335e+01,5.490073e+01,5.689433e+01,4.937293e+01,4.302457e+01,4.680380e+01,5.507929e+01,5.503613e+01,5.356368e+01,5.218845e+01,5.055716e+01,7.056110e+01,6.614606e+01,6.347289e+01,5.007029e+01,3.745446e+01,3.134889e+01,3.256278e+01,3.524748e+01,3.576669e+01,3.255760e+01,3.111038e+01,2.652150e+01,2.597556e+01,2.466684e+01,2.239299e+01,3.192716e+01,5.150113e+01,6.188725e+01,7.225505e+01,9.591984e+01,8.712007e+01,7.564528e+01,7.794561e+01,8.209088e+01,8.369147e+01,6.784317e+01,5.499662e+01,4.869100e+01,4.636138e+01
8.964688e+00,1.534921e+01,2.116163e+01,2.235837e+01,2.432349e+01,2.035106e+01,1.838645e+01,2.069353e+01,2.408749e+01,2.672438e+01,2.836989e+01,3.103222e+01,3.142285e+01,3.527340e+01,2.051823e+01,3.949964e-01,-1.690107e+01,-2.604188e+01,-2.939823e+01,-2.272603e+01,-1.672070e+01,-1.815066e+01,-2.045548e+01,-2.158687e+01,-1.870080e+01,-1.967416e+01,-2.984540e+01,-3.623841e+01,-4.229024e+01,-4.546326e+01,-4.172197e+01,-2.047787e+01,1.220006e+01,4.326938e+01,4.710887e+01,3.919875e+01,3.187103e+01,2.840717e+01,2.735206e+01,2.201822e+01,2.310437e+01,2.090878e+01
-1.794858e+01,-1.438896e+01,-4.315809e+00,3.890348e+00,5.344965e+00,3.965230e+00,6.208304e+00,4.449786e+00,6.431727e+00,1.046025e+01,1.334886e+01,1.589957e+01,1.628164e+01,4.039853e+00,5.014584e+01,4.898919e+01,4.411081e+01,4.922840e+01,5.895349e+01,6.453329e+01,6.418599e+01,5.783682e+01,6.327302e+01,6.770798e+01,6.902201e+01,7.135220e+01,7.710721e+01,7.811209e+01,7.190633e+01,7.056917e+01,7.094368e+01,6.603316e+01,5.849729e+01,5.101019e+01,4.164711e+01,2.638216e+01,1.559183e+01,1.058537e+01,1.142189e+01,9.700817e+00,1.287782e+01,1.193971e+01
-1.790495e+01,-1.543793e+01,-6.557425e+00,4.046923e+00,7.239803e+00,5.525651e+00,9.261663e+00,4.639386e+00,8.208572e+00,1.101802e+01,1.406693e+01,1.328038e+01,1.139960e+01,-9.565693e+00,-6.887820e+01,-7.802278e+01,-7.975398e+01,-7.934132e+01,-8.070265e+01,-8.218977e+01,-7.677603e+01,-7.575119e+01,-7.397464e+01,-6.835172e+01,-6.620056e+01,-6.892035e+01,-7.708250e+01,-7.673331e+01,-7.598666e+01,-7.973985e+01,-7.770004e+01,-7.472925e+01,-7.281474e+01,-7.352235e+01,-6.138687e+01,-4.377537e+01,-2.536501e+01,-7.059993e+00,-3.714843e+00,-2.091992e+00,-6.075776e-01,5.766116e+00
1.074241e-02,1.921952e+00,6.626562e+00,1.272088e+01,1.529792e+01,1.202448e+01,1.393546e+01,1.068234e+01,1.447255e+01,1.498384e+01,1.833882e+01,1.597779e+01,1.203938e+01,-9.185806e+00,-1.852483e+01,-1.401450e+01,-1.321693e+01,-1.002270e+01,-5.754647e+00,7.719709e-01,1.141940e+01,1.658297e+01,1.732549e+01,1.825602e+01,2.080603e+01,2.489114e+01,2.401644e+01,2.323038e+01,2.172801e+01,1.239441e+01,8.035747e+00,8.454376e+00,7.874756e+00,2.132442e+01,2.864367e+01,2.203381e+01,5.475374e+00,2.563045e+00,8.865589e+00,1.099115e+01,1.042792e+01,1.734640e+01
2.098202e+01,2.031785e+01,1.771844e+01,1.511729e+01,1.575075e+01,1.399967e+01,1.310165e+01,1.305524e+01,1.415538e+01,1.363308e+01,1.599781e+01,1.512023e+01,1.133377e+01,-4.811813e+00,-4.637966e+00,2.861862e+00,-1.639746e+00,-2.972083e+00,1.269930e+00,8.939813e-01,-4.562740e+00,-3.638397e+00,3.244709e+00,1.065898e+00,1.227346e+00,7.694213e-01,-1.315736e+00,-5.530477e+00,-4.410506e+00,-3.953969e+00,-1.124388e-01,1.204364e+00,1.811105e+00,-1.272575e+01,-2.386370e+01,-2.162575e+01,-8.938588e+00,6.365932e+00,1.493429e+01,1.791518e+01,1.660288e+01,2.001138e+01
2.890416e+01,2.555417e+01,1.694829e+01,9.205990e+00,9.459188e+00,1.138326e+01,9.522352e+00,1.141349e+01,9.179194e+00,8.660769e+00,8.523558e+00,9.247800e+00,7.537666e+00,-1.011674e+00,-2.201974e+01,-1.449833e+01,-8.022124e+00,-2.490559e+00,5.321973e+00,8.076769e+00,1.194686e+01,1.390302e+01,1.930325e+01,1.488850e+01,1.356369e+01,1.658361e+01,1.991912e+01,1.522288e+01,1.695407e+01,1.652927e+01,1.357975e+01,3.563978e+00,-4.343635e+00,-6.041801e+00,-6.514339e+00,-9.390631e+00,-1.345577e+01,-3.639183e+00,1.546882e+00,4.415252e+00,4.466215e+00,5.328320e+00
1.512931e+01,1.461503e+01,8.263166e+00,3.556110e+00,3.775157e+00,6.484112e+00,4.931591e+00,7.858623e+00,4.067895e+00,2.356129e+00,1.077326e+00,1.828259e+00,2.710780e+00,3.310523e+00,2.133644e-02,-2.653630e+00,-1.377150e+00,1.598314e+00,1.307781e+00,1.910086e+00,1.467389e+00,-2.713500e+00,-7.352054e+00,-6.931240e+00,-4.425675e+00,-8.728657e+00,-7.601911e+00,-9.194795e+00,-5.594891e+00,1.883951e+00,6.295686e+00,3.830956e+00,4.606210e+00,1.339956e+01,2.214859e+01,1.519401e+01,1.325299e+01,1.300896e+01,1.030364e+01,8.214266e+00,8.855214e+00,6.902587e+00
-9.442295e+00,-7.134750e+00,-3.594688e+00,-2.093030e+00,6.491622e-01,1.605315e+00,-6.642527e-01,2.871781e+00,-2.037975e-01,-4.321241e+00,-4.621875e+00,-4.343726e+00,-1.476370e+00,8.601397e+00,1.286630e+01,1.376075e+01,1.806726e+01,2.349999e+01,2.710135e+01,3.039074e+01,2.900124e+01,2.800614e+01,2.329845e+01,2.279157e+01,1.821938e+01,1.803854e+01,2.501064e+01,3.011045e+01,3.260477e+01,3.601350e+01,3.740194e+01,3.264585e+01,2.436374e+01,2.420685e+01,1.823875e+01,7.658350e+00,1.264574e+01,1.016745e+01,8.269857e+00,3.315402e+00,1.740238e+00,3.317263e+00
