Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25
-4.865272e+02,-4.673217e+02,-4.684358e+02,-4.618712e+02,-4.313149e+02,-3.696708e+02,-3.082629e+02,-2.411760e+02,-1.524515e+02,-1.157622e+02,-9.958675e+01,-7.842210e+01,-8.306679e+01,-9.919745e+01,-1.001044e+02,-1.212303e+02,-1.818346e+02,-2.668146e+02,-3.339377e+02,-3.904685e+02,-4.402967e+02,-4.691322e+02,-4.662112e+02,-4.634850e+02,-4.722668e+02
6.735680e+01,7.960202e+01,7.596565e+01,8.106915e+01,9.302493e+01,8.107504e+01,5.380680e+01,5.690623e+01,7.486723e+01,8.127348e+01,6.961314e+01,5.929306e+01,5.888316e+01,7.319796e+01,8.420747e+01,1.037474e+02,1.332601e+02,1.523079e+02,1.411608e+02,1.263657e+02,9.368984e+01,7.500883e+01,7.485974e+01,7.616005e+01,7.272284e+01
2.300748e+01,1.505057e+01,9.495145e+00,9.022367e+00,-2.365586e+00,-3.026493e+00,-7.882462e+00,-2.140488e+01,-3.009832e+01,-4.049548e+01,-4.971441e+01,-6.168124e+01,-6.249798e+01,-6.310778e+01,-7.149248e+01,-7.065338e+01,-5.295843e+01,-2.677266e+01,-2.280997e+01,-2.155083e+01,-7.617881e+00,6.398534e+00,3.023862e+00,1.891937e+00,8.500767e+00
3.671364e+00,-2.919010e+00,-6.527743e+00,-7.747054e+00,-6.747693e+00,2.079595e+00,1.439152e+01,4.995109e+00,-6.069396e+00,4.448359e+00,8.557117e+00,8.145744e+00,1.449479e+00,-4.087786e+00,-6.712998e-01,-4.132650e+00,-1.873677e+01,-2.181618e+01,-2.605156e+01,-3.970999e+01,-3.024154e+01,-1.105111e+01,-9.332353e+00,-1.038860e+01,-8.456230e+00
9.183283e+00,1.109627e+01,9.887074e+00,8.383988e+00,1.517586e+01,1.961674e+01,2.466335e+01,1.102888e+01,-2.607568e+01,-3.823827e+01,-3.915716e+01,-3.900083e+01,-3.582692e+01,-2.978379e+01,-2.860361e+01,-2.222900e+01,-1.019746e+01,4.467613e+00,1.358813e+01,7.662851e+00,3.552167e+00,1.164225e+01,1.599713e+01,1.332414e+01,8.993380e+00
1.210093e+01,1.316372e+01,1.287997e+01,1.026333e+01,6.977010e+00,1.265704e+01,1.697324e+01,2.867888e+01,5.701846e+01,7.728984e+01,8.996451e+01,9.167065e+01,9.099837e+01,8.389706e+01,7.745204e+01,7.649414e+01,6.349010e+01,3.871449e+01,3.022714e+01,2.220268e+01,2.118727e+01,2.122181e+01,2.051065e+01,1.774322e+01,1.526823e+01
4.579627e+00,4.632881e+00,5.397977e+00,3.544100e+00,4.532345e+00,1.625227e+00,-5.947547e+00,-1.281332e+01,-4.097016e+01,-6.125827e+01,-6.006579e+01,-5.989415e+01,-6.027440e+01,-5.518932e+01,-5.196653e+01,-4.722314e+01,-3.755766e+01,-2.172754e+01,-8.607709e+00,7.985816e+00,1.076912e+01,9.377416e+00,5.379785e+00,5.885525e+00,5.282379e+00
-1.546937e+00,2.752560e+00,3.944920e+00,1.973305e+00,2.350163e+00,7.692276e+00,7.210421e+00,-2.407594e+00,3.249932e+00,1.865947e+01,2.427403e+01,2.440059e+01,2.537617e+01,2.578013e+01,2.008147e+01,1.657027e+01,1.065086e+01,6.276484e+00,-1.732950e-01,-6.378622e+00,-1.654978e+00,3.993365e-01,-6.369025e-01,-3.531035e-01,-2.119191e+00
-1.170067e+00,5.294467e+00,5.893450e+00,1.120997e+00,-3.245868e+00,-2.082351e+01,-2.749670e+01,-3.468204e+01,-2.779696e+01,-1.622329e+01,-1.066089e+01,-1.190860e+01,-1.014512e+01,-8.604731e+00,-1.067842e+01,-1.207885e+01,-1.021428e+01,-2.468327e+00,-2.831902e+00,-5.383196e+00,-2.644189e+00,2.179446e+00,5.185398e+00,1.551899e+00,1.104242e-01
-9.787597e-02,5.670635e+00,6.940378e+00,1.086297e+00,3.482809e+00,1.973374e+01,2.527356e+01,1.633904e+01,1.314468e+01,1.627975e+01,1.515236e+01,1.902302e+01,2.352623e+01,1.670190e+01,1.230275e+01,5.650166e+00,-4.567666e+00,-5.482842e+00,2.509223e+00,5.344143e+00,4.427764e-01,4.612445e+00,8.959827e+00,3.935068e+00,4.444685e+00
