Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42,Coeff 43,Coeff 44
-4.654060e+02,-4.429637e+02,-4.661765e+02,-4.948356e+02,-4.984487e+02,-5.048318e+02,-5.088434e+02,-5.051262e+02,-5.063894e+02,-5.036129e+02,-5.063792e+02,-5.140961e+02,-5.175559e+02,-5.021980e+02,-2.830649e+02,-1.180580e+02,-4.306602e+01,-3.127913e+01,-6.029641e+01,-1.084056e+02,-1.340535e+02,-1.507791e+02,-1.895562e+02,-2.104429e+02,-2.213360e+02,-2.388727e+02,-2.753011e+02,-3.315736e+02,-3.881101e+02,-4.312552e+02,-4.556282e+02,-4.765014e+02,-4.890979e+02,-5.033402e+02,-5.128903e+02,-5.072282e+02,-5.063939e+02,-5.094965e+02,-5.113794e+02,-5.123184e+02,-5.123737e+02,-5.114437e+02,-5.070460e+02,-5.076055e+02
5.819212e+01,7.134457e+01,6.185770e+01,5.659270e+01,5.688811e+01,5.136157e+01,4.720520e+01,5.029056e+01,4.892486e+01,5.273827e+01,5.196758e+01,4.475461e+01,4.195272e+01,5.075051e+01,1.049913e+02,8.458344e+01,6.206377e+01,3.967886e+01,3.579867e+01,5.765289e+01,7.720959e+01,9.298215e+01,1.084930e+02,1.197152e+02,1.266044e+02,1.361158e+02,1.403870e+02,1.437705e+02,1.475150e+02,1.326826e+02,1.105913e+02,8.469949e+01,6.787466e+01,5.460529e+01,4.675938e+01,5.154835e+01,5.305353e+01,4.977452e+01,4.668146e+01,4.700119e+01,4.627711e+01,4.661320e+01,5.177416e+01,5.273893e+01
-3.088220e+01,-3.563185e+01,-1.908836e+01,7.828039e+00,1.261277e+01,1.176079e+01,1.114149e+01,1.066100e+01,9.745367e+00,1.141142e+01,1.569584e+01,1.471505e+01,1.552753e+01,6.206119e+00,-8.717094e+01,-1.090941e+02,-1.221522e+02,-1.329290e+02,-1.189216e+02,-9.496007e+01,-8.083432e+01,-8.054874e+01,-7.481814e+01,-6.354281e+01,-6.127415e+01,-4.798442e+01,-3.468559e+01,-9.551612e+00,2.908615e+01,5.705586e+01,5.301278e+01,3.683964e+01,2.162175e+01,1.711004e+01,1.788894e+01,1.641435e+01,1.817448e+01,1.795822e+01,1.529593e+01,1.800555e+01,1.541660e+01,1.355800e+01,1.689994e+01,1.968106e+01
-8.475964e+00,-2.503508e+00,3.467667e+00,4.205207e-01,-1.809112e+00,-3.370969e+00,-1.109117e+00,-2.353437e+00,-3.658964e+00,-6.657432e+00,-1.023501e+00,5.060991e-01,2.009749e+00,-5.359780e+00,-2.528732e+01,-5.634788e+00,3.172132e+00,6.438897e+00,1.236193e+01,9.109105e+00,1.072237e+01,1.919996e+01,2.159791e+01,2.100297e+01,2.140531e+01,2.020609e+01,1.828695e+01,1.489533e+01,1.795367e+01,2.841622e+01,2.589782e+01,2.040824e+01,7.307539e+00,1.958109e+00,4.569828e+00,-2.723282e-01,7.522455e-01,3.634414e+00,3.254954e+00,5.927010e+00,1.609467e+00,-1.565875e+00,6.721924e-01,1.635737e+00
3.216096e+01,4.301257e+01,3.847571e+01,1.890342e+01,1.010715e+01,6.506319e+00,8.648108e+00,8.974360e+00,7.474911e+00,1.672753e+00,6.303973e+00,8.480874e+00,7.196498e+00,9.832768e+00,7.769376e-03,-9.807941e+00,-9.133089e+00,-1.148693e+01,-1.550466e+01,-1.577837e+01,-2.543192e+01,-2.935061e+01,-1.555350e+01,-7.007558e+00,-4.160695e+00,1.565396e+00,1.253742e+01,2.493511e+01,3.460410e+01,2.950118e+01,2.425051e+01,2.665001e+01,1.726648e+01,9.853991e+00,1.040141e+01,6.932195e+00,6.561230e+00,9.559637e+00,1.024198e+01,1.121897e+01,7.844774e+00,6.436612e+00,8.048073e+00,6.072474e+00
3.699875e+00,4.677308e+00,1.015582e+01,2.113939e+01,1.642463e+01,1.448216e+01,1.411738e+01,1.562177e+01,1.560993e+01,1.124784e+01,1.543263e+01,1.996100e+01,1.581282e+01,1.473249e+01,1.437562e+01,2.448298e+01,2.651599e+01,3.069445e+01,3.802821e+01,4.104406e+01,3.453518e+01,3.134759e+01,2.975915e+01,3.392934e+01,3.267236e+01,3.311833e+01,3.183425e+01,2.177914e+01,1.490936e+01,1.188602e+01,1.661337e+01,2.606141e+01,2.052048e+01,1.724270e+01,1.703205e+01,1.686717e+01,1.561094e+01,1.577220e+01,1.469571e+01,1.394086e+01,1.417282e+01,1.719673e+01,1.818167e+01,1.582271e+01
-1.341329e+01,-1.226646e+01,-6.402922e+00,1.082571e+01,1.193736e+01,1.130384e+01,9.040781e+00,1.119933e+01,1.343330e+01,1.142209e+01,1.404252e+01,1.916430e+01,1.441848e+01,4.676100e+00,-3.834833e+01,-4.900647e+01,-5.398801e+01,-5.177825e+01,-4.206927e+01,-3.293483e+01,-3.856056e+01,-3.345693e+01,-2.696589e+01,-2.862535e+01,-2.569657e+01,-3.132057e+01,-3.519245e+01,-3.620657e+01,-2.863040e+01,-1.549992e+01,2.015190e-01,1.398991e+01,1.151968e+01,1.275953e+01,1.291153e+01,1.480116e+01,1.417835e+01,1.206342e+01,9.930225e+00,7.761238e+00,1.034953e+01,1.639997e+01,1.638680e+01,1.554214e+01
1.953291e+01,2.621478e+01,2.023045e+01,9.816746e+00,1.002604e+01,6.712971e+00,4.953239e+00,7.888570e+00,1.084336e+01,9.791177e+00,8.849615e+00,8.810213e+00,4.653327e+00,-5.045966e-02,-1.831744e+01,-7.042816e+00,6.983631e-01,5.989462e+00,1.112599e+01,1.247226e+01,5.639941e+00,-6.534349e+00,-9.826719e+00,-1.236762e+01,-1.939816e+01,-3.198257e+01,-4.714037e+01,-5.439283e+01,-3.842097e+01,-2.093234e+01,-8.220444e+00,2.875671e+00,1.889748e+00,2.675011e+00,3.467934e+00,5.158816e+00,6.431472e+00,4.098821e+00,4.062403e+00,2.494068e+00,3.419402e+00,7.628098e+00,6.838304e+00,6.411751e+00
1.997593e+01,2.352969e+01,1.919483e+01,1.001274e+01,7.953440e+00,3.388591e+00,3.359180e+00,5.563802e+00,7.688344e+00,7.918872e+00,5.463128e+00,-5.649443e-01,-4.333803e+00,1.976541e+00,2.527882e+01,1.828838e+01,2.312178e+01,1.930064e+01,1.060580e+01,4.159532e+00,1.098137e+01,9.561205e+00,3.876547e+00,1.522708e+01,1.764611e+01,1.582348e+01,1.157677e+01,2.894863e-01,-7.834025e+00,-1.149262e+01,-7.822232e+00,-3.386282e+00,-5.098924e+00,-4.650946e+00,-1.968763e+00,-2.284658e+00,2.288321e-02,-2.716367e+00,-6.644012e-01,1.480607e+00,-4.899133e-01,-5.573468e-01,-6.866300e-01,-2.112801e+00
-1.933296e+01,-2.020663e+01,-1.584318e+01,-2.174275e+00,-2.380326e+00,-2.603800e+00,-1.985682e+00,-2.555504e+00,-1.211935e+00,6.060801e-01,8.428444e-01,-4.474571e+00,-7.383132e+00,-2.014515e+00,1.687179e+00,8.689068e+00,1.253831e+01,7.983613e+00,1.542249e+00,-5.009124e+00,-4.170993e+00,-1.552689e+00,-3.975506e-01,4.086307e+00,4.082451e+00,5.978596e+00,5.193541e+00,3.326370e+00,-4.676987e+00,-9.761131e+00,-9.374641e+00,-1.118115e+01,-1.147309e+01,-6.373521e+00,-1.397477e+00,-4.514861e+00,-3.654078e+00,-7.565116e+00,-6.623355e+00,-1.783110e+00,-3.133986e+00,-4.233497e+00,-3.847729e+00,-5.173016e+00
