Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42,Coeff 43,Coeff 44,Coeff 45
-5.485985e+02,-5.485985e+02,-5.485985e+02,-5.485985e+02,-5.485985e+02,-5.485985e+02,-5.485985e+02,-5.485985e+02,-5.485985e+02,-5.485985e+02,-5.485985e+02,-5.485985e+02,-5.485985e+02,-5.485985e+02,-4.363272e+02,-3.123620e+02,-2.720059e+02,-2.460215e+02,-1.462163e+02,-1.050316e+02,-1.193171e+02,-1.212354e+02,-1.284679e+02,-1.701581e+02,-2.380609e+02,-3.204057e+02,-3.865205e+02,-4.244826e+02,-4.607818e+02,-4.997441e+02,-5.420510e+02,-5.485160e+02,-5.485985e+02,-5.485985e+02,-5.485985e+02,-5.485985e+02,-5.485985e+02,-5.485985e+02,-5.485985e+02,-5.485985e+02,-5.485985e+02,-5.485985e+02,-5.485985e+02,-5.485985e+02,-5.485985e+02
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.482304e+01,1.284500e+02,1.271724e+02,1.529493e+02,1.468463e+02,1.408688e+02,1.572108e+02,1.850509e+02,2.115754e+02,2.246649e+02,2.174268e+02,1.981275e+02,1.654913e+02,1.322779e+02,9.524867e+01,5.558611e+01,8.808482e+00,1.152135e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-6.807226e+01,-9.677203e+01,-1.035864e+02,-7.674690e+01,-5.736244e+01,-7.495235e+01,-1.023954e+02,-1.058916e+02,-8.211978e+01,-5.283291e+01,-2.145073e+01,1.570352e+01,3.856282e+01,3.888366e+01,3.284799e+01,2.578263e+01,7.528464e+00,1.108056e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-6.235903e+01,-6.136726e+01,-4.619256e+01,-3.263443e+01,-4.789798e+01,-5.007704e+01,-3.891374e+01,-3.717377e+01,-4.249685e+01,-4.691896e+01,-5.565633e+01,-6.004603e+01,-4.632382e+01,-3.282062e+01,-1.546497e+01,6.977186e-01,5.623561e+00,1.035835e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.309642e+00,-5.903180e-01,-1.616496e+01,-2.648867e+01,-4.717502e+01,-5.685837e+01,-7.890997e+01,-9.248913e+01,-9.633546e+01,-8.704565e+01,-7.748135e+01,-6.586194e+01,-5.303710e+01,-4.436079e+01,-2.548011e+01,-8.435394e+00,3.387256e+00,9.373063e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.715175e+00,-4.353881e+00,-7.303468e+00,-4.929842e+00,-8.584526e-01,1.412311e+00,-2.348578e-01,-1.821136e+00,-1.384958e+01,-1.949014e+01,-2.203101e+01,-1.630275e+01,-1.586091e+01,-1.640905e+01,-1.123029e+01,-6.673495e+00,1.143629e+00,8.149730e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.510900e+01,-2.523435e+01,-2.894653e+01,-2.262856e+01,-1.529717e+00,2.132349e+00,2.976369e+00,2.997369e+00,2.728889e+00,9.566998e+00,8.536900e+00,1.245560e+01,6.467320e+00,6.549798e+00,7.931589e-01,-4.333853e+00,-8.151768e-01,6.719417e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.094248e+01,-2.069043e+01,-1.974597e+01,-2.071544e+01,-9.808426e+00,-1.388400e+01,-2.790033e+01,-3.306358e+01,-3.822894e+01,-3.531206e+01,-2.693894e+01,-1.514903e+01,-6.780509e+00,3.678136e+00,5.806009e-01,-4.874554e+00,-2.281504e+00,5.118450e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.026044e+00,3.790862e+00,6.568949e+00,-1.176423e+01,-2.963068e+01,-2.630621e+01,-1.375413e+01,-1.156580e+01,-1.970215e+01,-2.568484e+01,-2.610210e+01,-3.156677e+01,-2.213710e+01,-1.171886e+01,-4.050246e+00,-5.050473e+00,-3.163616e+00,3.387634e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.399393e+01,1.908752e+01,1.883431e+01,-1.156140e+01,-4.913793e+00,-7.149043e+00,-1.093361e+01,-1.154099e+01,-1.562956e+01,-2.040905e+01,-2.091327e+01,-1.955965e+01,-1.826314e+01,-1.752984e+01,-4.638034e+00,-2.692149e+00,-3.490345e+00,1.570495e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
