Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25
-4.734324e+02,-4.632263e+02,-4.654401e+02,-4.570090e+02,-3.539958e+02,-2.693496e+02,-2.339341e+02,-2.136882e+02,-1.997463e+02,-1.805070e+02,-1.484501e+02,-1.211695e+02,-1.117803e+02,-1.125456e+02,-1.211380e+02,-1.011468e+02,-9.220454e+01,-1.020922e+02,-1.423203e+02,-2.268729e+02,-3.026700e+02,-3.550100e+02,-4.046347e+02,-4.525789e+02,-4.686338e+02
1.072085e+01,2.220361e+01,2.442145e+01,2.471321e+01,-1.611280e+01,-4.435657e+01,-6.927890e+01,-8.728490e+01,-9.741444e+01,-8.922208e+01,-4.109100e+01,1.173896e+01,4.656931e+01,4.008060e+01,4.518912e+01,5.143126e+01,7.173595e+01,1.063282e+02,1.481684e+02,1.816891e+02,1.687213e+02,1.315576e+02,8.645262e+01,3.698684e+01,2.055478e+01
-1.648978e+00,3.413858e+00,1.196110e+01,1.737531e+01,3.703563e+01,2.878819e+01,3.033005e+01,3.769410e+01,3.856506e+01,3.759637e+01,5.333737e+01,3.098162e+01,-1.641126e+01,-3.227573e+01,-3.282512e+01,-4.355484e+01,-5.811838e+01,-5.589615e+01,-3.947529e+01,-1.398543e+01,1.444916e+01,2.820781e+01,2.765792e+01,1.440584e+01,1.002774e+01
-1.703344e+00,-1.435242e+00,2.938795e+00,2.334641e+00,3.964918e+00,1.131522e+01,1.552382e+01,1.442536e+01,1.276674e+01,1.121727e+01,1.978152e+01,2.306894e+01,2.572867e+01,1.415939e+01,-6.275852e+00,-1.520332e+01,-2.567662e+01,-4.799296e+01,-6.942284e+01,-7.920050e+01,-4.810089e+01,-2.373154e+01,-6.710136e+00,1.691840e+00,3.685571e+00
4.911014e+00,4.857928e+00,1.381748e+00,4.639702e+00,-5.115851e+00,-9.768185e+00,-7.927389e+00,-9.870106e+00,-7.408741e+00,-7.695377e+00,-1.416181e+01,-2.453510e+01,-4.190516e+01,-4.699437e+01,-4.126682e+01,-4.391710e+01,-3.839830e+01,-3.646028e+01,-3.086101e+01,-1.274264e+01,-9.449129e+00,-1.129948e+01,-3.625265e+00,3.678649e+00,4.013960e+00
5.234825e+00,7.276645e+00,3.964715e+00,6.961819e+00,2.030986e+01,1.550265e+01,1.147523e+01,8.231159e+00,6.217021e+00,6.314682e+00,-1.954101e+00,1.976850e+00,1.654147e+01,3.212854e+01,3.880132e+01,4.847686e+01,5.050560e+01,5.047157e+01,4.151145e+01,3.023983e+01,1.457214e+01,5.667783e+00,8.003666e+00,8.676336e+00,6.092161e+00
2.004475e+00,4.806587e+00,6.451151e+00,4.107029e+00,-1.075751e+01,-1.417646e+01,-1.383078e+01,-1.180322e+01,-1.147907e+01,-5.672690e+00,-1.621192e+01,-1.319775e+01,-2.048969e+01,-3.006990e+01,-2.818545e+01,-3.006212e+01,-3.142699e+01,-3.223113e+01,-3.730571e+01,-2.292822e+01,-5.898206e+00,-2.435682e+00,6.516973e+00,8.053219e+00,5.903359e+00
3.658875e+00,5.309109e+00,7.342134e+00,8.105455e+00,3.268845e+01,3.870058e+01,3.882439e+01,3.886135e+01,3.598051e+01,3.785808e+01,1.239429e+01,1.452655e+00,9.446280e+00,2.998560e+01,3.281850e+01,2.900049e+01,2.329075e+01,1.722877e+01,5.298556e+00,-9.394100e+00,-1.510332e+01,-9.796896e+00,8.122255e-01,5.345825e+00,4.463145e+00
6.482994e+00,7.034267e+00,5.931002e+00,4.752721e+00,3.737528e+00,6.036271e+00,2.912984e+00,8.047221e-01,-2.482557e+00,-2.315724e+00,-2.815920e+01,-2.295952e+01,-2.953921e+00,1.447001e+00,5.652751e+00,4.100237e+00,3.309954e+00,3.027875e+00,7.352272e+00,8.319801e+00,3.103222e+00,1.450697e+00,4.129932e+00,5.647861e+00,3.731133e+00
3.445835e+00,3.181657e+00,1.443722e+00,7.583669e+00,-6.263900e+00,-6.820774e+00,-5.548951e+00,-5.110754e+00,-5.025458e+00,-9.869477e-01,-1.783591e+01,-1.238135e+01,-5.454247e+00,5.184467e+00,6.530105e+00,7.161491e+00,1.134601e+01,1.188826e+01,1.080622e+01,1.273550e+01,1.321851e+01,1.224799e+01,1.001860e+01,6.155463e+00,2.888161e+00
-1.950563e+00,-4.149349e+00,-4.455722e+00,7.519801e-01,1.903047e+01,2.252949e+01,1.809738e+01,1.229967e+01,1.124241e+01,1.763389e+01,1.640443e+00,-9.568283e+00,-1.687545e+01,-2.856766e+01,-2.926915e+01,-2.601419e+01,-2.031221e+01,-1.639888e+01,-1.483275e+01,-1.075022e+01,-2.953224e-01,5.747895e+00,5.678909e+00,1.966617e+00,5.833724e-01
-3.825521e+00,-8.158794e+00,-7.636066e+00,-6.347260e-01,-9.797436e+00,-8.886971e+00,-1.102576e+01,-1.567685e+01,-1.633724e+01,-1.338339e+01,-1.662972e+01,-1.221032e+01,-2.998615e+00,1.322008e+00,2.235175e+00,-4.784023e-01,1.996461e+00,1.638121e+00,-5.637996e+00,-1.038554e+01,-1.027197e+01,-7.348073e+00,-6.534794e+00,-4.984949e+00,-1.984148e+00
-3.912453e+00,-7.830512e+00,-6.092483e+00,-3.115633e+00,-9.052446e+00,-6.774782e+00,-4.008620e+00,-6.912900e-01,-2.668584e+00,-2.012779e+00,-1.906751e+00,-1.013833e+01,-2.142464e+01,-2.554561e+01,-2.364308e+01,-2.175083e+01,-1.865409e+01,-1.206464e+01,-8.411138e+00,-5.813811e+00,-8.706519e+00,-1.274246e+01,-1.430962e+01,-8.456051e+00,-2.651852e+00
