Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26
-5.222171e+02,-4.966233e+02,-4.822611e+02,-4.470749e+02,-3.270535e+02,-1.746748e+02,-7.396429e+01,-3.412774e+01,-5.019812e+01,-8.017703e+01,-9.358366e+01,-7.911431e+01,-6.078488e+01,-5.567420e+01,-6.260524e+01,-8.516946e+01,-1.345057e+02,-2.082003e+02,-2.930947e+02,-3.799387e+02,-4.576257e+02,-4.891208e+02,-4.835689e+02,-4.731618e+02,-4.769496e+02,-4.929488e+02
8.080174e+01,9.326703e+01,9.670187e+01,9.914275e+01,7.455440e+01,6.506323e+01,5.007343e+01,3.055425e+01,1.664895e+01,1.558650e+01,1.634140e+01,1.634472e+01,2.066541e+01,3.523344e+01,5.427499e+01,7.572937e+01,9.061464e+01,1.049305e+02,1.270601e+02,1.378620e+02,1.181315e+02,9.446153e+01,9.802263e+01,1.029404e+02,1.018798e+02,9.345868e+01
-2.004792e+00,-6.034817e+00,-8.752634e+00,-1.481844e+01,5.383881e+00,4.800496e+00,-3.379279e+00,-1.989167e+01,-1.604888e+01,-6.074511e+00,-1.071003e+01,-1.729458e+01,-3.045031e+01,-2.952527e+01,-1.663166e+01,-1.266737e+00,1.066490e+01,2.142978e+01,2.438561e+01,1.658242e+01,5.053095e+00,-7.988029e+00,-1.535072e+01,-2.829465e+01,-2.322157e+01,-1.078932e+01
-4.896472e+00,1.242154e+00,6.228521e+00,1.623284e+01,3.339437e+01,4.801347e+01,5.409356e+01,5.155107e+01,5.108492e+01,4.871139e+01,4.656591e+01,5.634126e+01,5.729212e+01,5.268855e+01,5.364938e+01,5.618777e+01,5.365459e+01,4.674326e+01,3.185891e+01,2.515504e+01,1.429524e+01,2.721713e+00,-4.745584e+00,-1.575214e+01,-1.445078e+01,-4.340059e+00
1.454563e+01,1.410851e+01,1.393032e+01,5.975026e+00,-4.987335e+01,-8.752780e+01,-9.979001e+01,-9.746793e+01,-8.828148e+01,-8.084575e+01,-7.894116e+01,-8.220405e+01,-8.087704e+01,-8.575114e+01,-9.828320e+01,-9.948138e+01,-9.260296e+01,-7.430092e+01,-4.759661e+01,-2.096074e+01,1.766132e+00,6.204268e+00,1.062508e+01,1.875312e+01,1.576068e+01,8.679317e+00
1.480964e+01,1.328231e+01,1.629082e+01,2.198704e+01,3.577611e+01,3.264722e+01,3.204685e+01,3.572878e+01,4.854078e+01,5.329255e+01,5.753526e+01,6.465300e+01,5.734607e+01,5.113420e+01,3.816438e+01,3.124993e+01,2.933123e+01,2.659107e+01,1.939404e+01,1.239899e+01,1.888682e+00,8.696712e+00,1.140595e+01,1.905175e+01,1.974903e+01,1.312666e+01
9.111748e+00,1.649637e+01,1.739408e+01,2.262770e+01,-2.990006e+01,-5.929938e+01,-6.385988e+01,-6.327333e+01,-4.268024e+01,-3.560641e+01,-3.275415e+01,-3.463507e+01,-4.121497e+01,-5.271607e+01,-6.027875e+01,-5.770353e+01,-5.110869e+01,-4.195123e+01,-2.354084e+01,-9.263554e+00,6.379668e+00,2.011246e+01,1.446502e+01,1.224939e+01,1.575101e+01,1.657764e+01
3.756171e+00,5.027487e+00,-4.063533e+00,-8.358257e+00,-1.298961e+01,-7.433069e+00,6.812730e-02,5.761282e+00,2.041591e+01,2.168317e+01,2.154702e+01,2.396441e+01,2.375191e+01,1.746465e+01,7.185729e+00,-9.445304e-01,-9.780592e+00,-1.951165e+01,-2.262982e+01,-2.258942e+01,-1.436864e+01,-6.301247e-01,-4.346483e+00,-8.376137e+00,-1.007039e+01,-7.046704e+00
4.587803e+00,1.924940e+00,-2.790919e+00,6.411467e-01,-3.398942e-01,-8.319048e+00,-1.230727e+01,-1.292793e+01,-1.259840e+01,-2.179657e+01,-3.028818e+01,-2.814278e+01,-1.941479e+01,-1.377085e+01,-1.568000e+01,-1.914794e+01,-1.125735e+01,-2.395194e+00,-5.342911e+00,-8.558191e+00,-5.770324e+00,-4.554135e+00,-4.193967e+00,-8.826350e+00,-1.205571e+01,-9.524269e+00
8.532360e+00,5.679780e+00,1.794543e+00,-7.541702e-01,1.387229e+01,2.171914e+01,2.978867e+01,3.363064e+01,2.869228e+01,2.493748e+01,2.140640e+01,2.021958e+01,2.856063e+01,3.601601e+01,3.992952e+01,3.368785e+01,3.068889e+01,2.155454e+01,1.267113e+01,-8.181055e-01,3.935738e+00,3.224129e+00,2.770262e+00,1.857916e+00,2.527550e+00,4.168344e+00
6.871211e+00,3.338082e-01,-3.253834e+00,-6.978049e+00,-6.564258e+00,-6.297847e+00,-4.859114e+00,-1.117042e+01,-2.673766e+01,-3.477549e+01,-3.914164e+01,-3.651824e+01,-3.009256e+01,-1.985582e+01,-1.263301e+01,-1.172126e+01,-7.215860e+00,-5.029594e+00,-9.116410e+00,-4.271900e+00,-3.561729e+00,-6.914924e+00,-1.109211e+01,-7.691714e+00,-4.416320e+00,-8.687698e-01
5.301977e-01,-2.284590e+00,-3.024295e+00,-2.331087e+00,1.774492e+01,3.311055e+01,3.685196e+01,3.681267e+01,2.590763e+01,1.501509e+01,1.223444e+01,1.560085e+01,1.735450e+01,1.962908e+01,2.691015e+01,3.529653e+01,3.034267e+01,1.718582e+01,7.713773e+00,1.270231e+00,7.492809e-01,-5.037242e+00,-8.036524e+00,-1.086961e+01,-7.376890e+00,-1.733119e+00
-1.288262e+00,-1.682570e+00,-6.490322e+00,-7.357763e+00,3.032433e-01,-6.456349e+00,-1.924435e+01,-2.708853e+01,-3.346259e+01,-3.385252e+01,-3.105193e+01,-2.960218e+01,-3.271676e+01,-3.582092e+01,-2.774889e+01,-1.297436e+01,-4.940945e+00,-2.807576e+00,-2.940906e+00,7.366841e-01,-8.919512e-01,-2.820931e+00,-3.563289e-01,-5.898283e+00,-4.515654e+00,-4.729178e+00
