Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28
-5.268823e+02,-5.076755e+02,-5.084659e+02,-5.106276e+02,-5.084233e+02,-4.326568e+02,-2.024855e+02,-1.163772e+02,-9.490237e+01,-1.070865e+02,-1.098068e+02,-1.044078e+02,-1.036672e+02,-1.188655e+02,-1.514643e+02,-2.060115e+02,-2.825537e+02,-3.491302e+02,-4.062299e+02,-4.700300e+02,-4.992573e+02,-5.115114e+02,-5.135229e+02,-5.129643e+02,-5.131823e+02,-5.102750e+02,-5.091468e+02,-5.125352e+02
3.701293e+01,5.214742e+01,5.186323e+01,5.189484e+01,5.371788e+01,8.255704e+01,7.443071e+01,5.703306e+01,3.210142e+01,2.162485e+01,3.033807e+01,3.980745e+01,5.734589e+01,8.113643e+01,1.092337e+02,1.508449e+02,1.655814e+02,1.524924e+02,1.341032e+02,8.634592e+01,6.111265e+01,4.973098e+01,4.875662e+01,4.934412e+01,4.954510e+01,5.120327e+01,5.262322e+01,5.044899e+01
1.623132e+01,1.029202e+01,1.012493e+01,1.488111e+01,1.649179e+01,1.222934e+00,-3.434166e+00,-7.216856e+00,-1.780471e+01,-2.621432e+01,-3.334024e+01,-3.963094e+01,-4.526058e+01,-3.626221e+01,-3.170795e+01,-2.278234e+01,-4.054009e+00,1.503502e+01,1.626117e+01,1.211199e+01,1.405753e+01,1.257798e+01,1.481406e+01,1.505449e+01,1.667831e+01,1.486172e+01,1.549391e+01,1.761262e+01
5.279299e+00,-7.110666e+00,-9.880621e+00,-5.182871e+00,-2.149564e-01,-5.290268e+00,8.451885e-01,1.199805e+00,-6.359935e+00,-1.434512e+01,-3.272839e+01,-3.953717e+01,-4.522821e+01,-4.325477e+01,-4.453936e+01,-5.340954e+01,-4.956975e+01,-3.369901e+01,-3.081270e+01,-1.622394e+01,-6.547112e+00,-4.988452e+00,-1.571200e+00,-1.323519e+00,1.800733e+00,4.293074e-01,-2.699361e-01,2.540361e+00
6.479263e+00,3.181445e+00,-1.484218e+00,-4.694367e-01,5.622284e+00,-4.462330e+00,-3.820993e+01,-4.327716e+01,-3.566732e+01,-2.386131e+01,-3.568668e+01,-3.826192e+01,-3.397770e+01,-3.048608e+01,-3.207802e+01,-2.713136e+01,-1.616098e+01,-2.770424e+00,-3.009346e+00,3.178629e-01,1.298545e+00,1.192939e+00,4.063532e+00,4.793818e+00,7.827753e+00,8.822269e+00,7.440495e+00,7.647379e+00
8.674911e+00,1.255135e+01,9.958297e+00,9.065586e+00,1.062704e+01,2.512557e+00,5.851285e+00,1.209264e+01,3.116402e+01,5.572087e+01,6.641151e+01,6.222906e+01,5.974096e+01,6.128719e+01,5.144086e+01,3.851689e+01,3.411439e+01,2.357398e+01,1.128925e+01,9.885935e+00,8.143002e+00,9.184281e+00,1.175457e+01,1.282549e+01,1.354597e+01,1.432194e+01,1.405531e+01,1.234286e+01
6.874712e+00,8.404394e+00,9.014181e+00,8.939760e+00,6.673883e+00,-1.731690e+01,-4.928382e+01,-4.842982e+01,-4.203233e+01,-4.237326e+01,-4.770151e+01,-4.594080e+01,-4.653072e+01,-4.568960e+01,-4.453405e+01,-3.962658e+01,-3.118792e+01,-2.601672e+01,-1.342645e+01,-1.129950e+00,4.284444e+00,8.175583e+00,1.090109e+01,1.153964e+01,9.588373e+00,8.163280e+00,1.024360e+01,8.692648e+00
5.298715e+00,4.012834e+00,4.936029e+00,5.510571e+00,4.726088e+00,-2.638047e+00,1.296238e+01,3.103914e+01,4.027583e+01,3.442269e+01,3.045378e+01,2.579488e+01,2.300969e+01,2.246099e+01,1.989938e+01,1.564702e+01,2.369309e+00,-7.965543e+00,-8.730265e+00,-5.829565e+00,2.719090e+00,5.786979e+00,8.742113e+00,8.943124e+00,6.183959e+00,3.890484e+00,7.417282e+00,6.405461e+00
5.705203e+00,7.212764e+00,6.785519e+00,7.377032e+00,8.187819e+00,4.633358e+00,2.191483e+00,4.378747e+00,2.316123e+00,-5.095803e-01,-1.229316e+00,-2.081802e+00,7.304525e-01,1.716482e+00,-3.663503e+00,-7.148379e+00,-3.406695e+00,-4.369998e+00,-1.269353e+00,4.640759e+00,6.933070e+00,6.613941e+00,1.036279e+01,1.161039e+01,9.598072e+00,7.798839e+00,1.020390e+01,8.938192e+00
4.767251e+00,8.126094e+00,7.638481e+00,9.262191e+00,7.625338e+00,4.531547e+00,9.345329e+00,1.327321e+01,1.234154e+01,1.728608e+01,2.120610e+01,2.369738e+01,2.781435e+01,3.006999e+01,2.745145e+01,2.561599e+01,2.275811e+01,2.131794e+01,1.743146e+01,1.151710e+01,6.965728e+00,5.337378e+00,9.845733e+00,1.274370e+01,1.159328e+01,9.799351e+00,9.231694e+00,7.209122e+00
