Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42,Coeff 43,Coeff 44
-5.583450e+02,-5.583450e+02,-5.583450e+02,-5.583450e+02,-5.583450e+02,-5.583450e+02,-5.583450e+02,-5.583450e+02,-5.583450e+02,-5.583450e+02,-5.583450e+02,-5.583450e+02,-5.583450e+02,-5.583450e+02,-5.583450e+02,-5.032535e+02,-4.016636e+02,-3.616547e+02,-3.715573e+02,-4.052972e+02,-4.264622e+02,-3.899529e+02,-2.063295e+02,-8.803444e+01,-4.782431e+01,-6.107101e+01,-1.123567e+02,-1.818060e+02,-2.796572e+02,-3.800584e+02,-4.510738e+02,-4.928954e+02,-5.364879e+02,-5.565743e+02,-5.583450e+02,-5.583450e+02,-5.583450e+02,-5.583450e+02,-5.583450e+02,-5.583450e+02,-5.583450e+02,-5.583450e+02,-5.583450e+02,-5.583450e+02
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-5.413292e+00,-2.604840e+01,-2.833807e+01,-2.965051e+01,-2.507033e+01,-2.378424e+01,4.408437e+01,1.544518e+02,1.566820e+02,1.475243e+02,1.601590e+02,1.996902e+02,2.124027e+02,1.984698e+02,1.610903e+02,1.086233e+02,7.287352e+01,2.675543e+01,2.438204e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-5.054416e+01,-8.453094e+01,-8.070612e+01,-7.704144e+01,-8.247649e+01,-8.308459e+01,-5.422316e+01,-1.055860e+02,-1.168889e+02,-1.021074e+02,-8.520505e+01,-8.268713e+01,-6.743404e+01,-2.794628e+01,1.752532e+01,2.772228e+01,2.826198e+01,1.641121e+01,2.244709e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.479446e+01,3.580151e+01,4.744232e+01,5.009323e+01,4.069961e+01,4.447819e+01,4.235796e+01,-1.099203e+01,-1.992462e+01,-3.400320e+01,-4.795852e+01,-4.794945e+01,-5.231454e+01,-6.424713e+01,-5.863424e+01,-2.884891e+01,-1.107941e+01,4.824162e+00,1.935969e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.411042e+01,9.582067e+00,4.166063e-01,-6.249358e+00,-1.562403e+01,-1.380172e+01,-2.591035e+01,-3.863081e+01,-5.030020e+01,-5.974248e+01,-7.177031e+01,-8.328850e+01,-8.091592e+01,-6.588950e+01,-5.817077e+01,-3.615083e+01,-2.509739e+01,-3.335279e+00,1.531553e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.944678e+00,7.898664e+00,-3.332610e-01,-7.935466e+00,-1.465086e+01,-1.284918e+01,-4.354126e+01,-3.899031e+01,-2.526912e+01,-1.712359e+01,-1.308031e+01,-1.250482e+01,-1.660546e+01,-1.524078e+01,-4.730330e+00,-1.117573e+01,-1.697984e+01,-6.092594e+00,1.056859e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.360753e+00,4.837410e+00,1.498077e+00,2.563747e+00,8.773952e+00,1.407042e+01,-1.515899e+01,-3.268275e+01,-3.290376e+01,-2.846144e+01,-1.854854e+01,-1.331012e+01,2.280148e+00,1.114361e+01,8.965680e+00,-3.145017e-01,-3.507801e+00,-4.463519e+00,5.412607e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.083686e+01,-2.201415e+00,-1.341901e+00,-4.757380e-01,-3.044457e+00,-3.724709e+00,-2.677640e+01,-3.824464e+01,-2.904507e+01,-1.685062e+01,-1.019966e+01,-1.704601e+01,-2.666930e+01,-1.662144e+01,-6.659445e+00,1.008103e-01,3.247357e+00,-1.082484e+00,1.604831e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.353227e+00,2.411873e+01,2.092818e+01,1.707694e+01,1.095757e+01,9.813965e+00,-2.777753e+00,-1.214589e+01,-1.706516e+01,-1.734911e+01,-2.155504e+01,-2.141120e+01,-1.587375e+01,-1.998222e+01,-8.262670e+00,1.682569e+00,3.217862e+00,1.401861e+00,-4.877908e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.519769e+00,1.460298e+01,9.466699e+00,2.646875e+00,-3.140718e+00,-5.705135e+00,-2.190335e+01,-1.088820e+01,-9.896724e-01,8.400077e+00,4.798782e+00,-4.744313e+00,-8.339390e+00,-8.195381e+00,-6.355339e+00,1.125040e+00,1.169732e+00,1.287068e+00,-9.416648e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
