Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26
-5.308990e+02,-5.070823e+02,-4.980182e+02,-4.712761e+02,-4.294096e+02,-3.628426e+02,-2.675477e+02,-1.743277e+02,-1.148391e+02,-1.009172e+02,-1.145839e+02,-1.002855e+02,-7.988983e+01,-7.455298e+01,-8.108283e+01,-1.026164e+02,-1.510867e+02,-2.297154e+02,-3.222089e+02,-4.000626e+02,-4.478491e+02,-4.843090e+02,-5.011099e+02,-5.020829e+02,-4.995746e+02,-4.998026e+02
4.498612e+01,6.453416e+01,7.168770e+01,8.650163e+01,9.310617e+01,4.944408e+01,2.614889e+01,2.731019e+01,3.247657e+01,3.806401e+01,4.667638e+01,4.234054e+01,4.831539e+01,6.361691e+01,8.438196e+01,1.022529e+02,1.194654e+02,1.285661e+02,1.267357e+02,1.284902e+02,1.061498e+02,8.147179e+01,6.680453e+01,6.612753e+01,6.834259e+01,6.543398e+01
2.366766e+01,2.127293e+01,1.871040e+01,4.950681e+00,-1.398737e+00,1.425324e+01,3.412727e+01,3.027368e+01,5.334748e+00,-1.427254e+01,-1.757137e+01,-3.163566e+01,-4.475874e+01,-5.649987e+01,-4.777378e+01,-3.223199e+01,-2.393958e+01,-1.482694e+01,-5.934414e+00,-4.096679e+00,-1.020558e-01,1.622797e+01,1.558472e+01,1.426546e+01,1.308462e+01,7.063082e+00
1.405924e+01,7.317544e+00,1.447510e+00,-6.203993e+00,-9.992882e+00,-8.604458e+00,1.285119e+00,1.348559e+00,-5.629763e+00,-6.931167e+00,-1.678056e+01,-2.416815e+01,-2.421663e+01,-3.796376e+01,-5.361325e+01,-5.184225e+01,-4.451484e+01,-4.124880e+01,-3.430143e+01,-2.991157e+01,-2.105083e+01,1.658247e+00,2.043731e+00,-1.617244e+00,-4.113742e+00,-8.101519e+00
1.722379e+01,1.608776e+01,1.308163e+01,1.880572e+01,4.031436e+01,4.996633e+01,2.489701e+01,-4.739927e-01,-1.894103e+01,-2.697707e+01,-2.217938e+01,-2.615799e+01,-2.295726e+01,-2.174035e+01,-2.738568e+01,-2.953768e+01,-2.529404e+01,-1.748922e+01,-5.575542e+00,7.170317e+00,9.694803e+00,1.894954e+01,1.335816e+01,1.080465e+01,1.292281e+01,1.473494e+01
1.909324e+01,1.773937e+01,1.737072e+01,2.201790e+01,1.702755e+01,-6.026855e+00,6.053962e+00,2.376881e+01,4.757079e+01,6.539946e+01,6.693806e+01,7.083269e+01,7.175066e+01,7.827263e+01,7.942836e+01,6.724014e+01,5.318168e+01,3.451182e+01,2.515497e+01,1.121288e+01,1.303994e+01,1.834131e+01,1.629257e+01,1.731977e+01,2.504384e+01,3.151915e+01
1.296197e+01,8.506872e+00,7.462935e+00,1.341230e+01,1.629367e+01,2.337382e+01,-6.833421e+00,-3.683287e+01,-5.339682e+01,-5.819296e+01,-4.716187e+01,-5.182765e+01,-5.986069e+01,-6.192190e+01,-6.335273e+01,-6.438152e+01,-6.340070e+01,-5.314719e+01,-2.710592e+01,-7.201120e+00,-2.363051e+00,2.844383e+00,1.010928e+01,1.066435e+01,1.791983e+01,2.409590e+01
4.587298e+00,2.924146e-01,-3.698492e+00,5.287717e+00,5.290937e+00,2.295604e+00,-2.308334e+00,1.317948e+01,3.742258e+01,4.957685e+01,4.465434e+01,4.108996e+01,4.008617e+01,4.176317e+01,4.025930e+01,4.106230e+01,3.612048e+01,2.701475e+01,2.133120e+01,2.071696e+00,-2.109352e+00,-2.698985e+00,3.231552e+00,-3.254876e-01,2.050936e+00,3.790202e+00
1.021211e+00,-1.983845e+00,-7.777256e+00,-6.430223e+00,-5.114504e+00,-8.818373e+00,-2.517218e+01,-2.600365e+01,-2.287641e+01,-2.720258e+01,-1.881461e+01,-1.341759e+01,-1.301476e+01,-1.277872e+01,-6.538021e+00,-9.846586e-01,1.008495e+00,4.555703e+00,1.829846e+00,1.118342e+00,7.790794e+00,3.408794e+00,-1.226030e+00,-7.028963e+00,-8.342583e+00,-1.059936e+01
2.864049e+00,1.431211e+00,-1.595956e+00,-5.544161e+00,-8.104652e+00,7.911432e+00,-3.469343e+00,-7.290612e+00,7.916583e+00,1.472426e+01,1.187805e+01,1.717910e+01,2.244113e+01,1.803849e+01,1.824486e+01,2.093769e+01,1.770309e+01,1.149223e+01,1.942714e+00,4.688170e+00,1.226262e+01,9.695349e+00,1.217429e+00,-3.463041e+00,-4.638459e+00,-8.082916e+00
