Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26
-3.225207e+02,-2.948550e+02,-3.056052e+02,-3.315701e+02,-3.637467e+02,-2.602510e+02,-1.113488e+02,-4.614494e+01,-4.714025e+01,-6.684031e+01,-7.643840e+01,-9.658803e+01,-1.211483e+02,-1.599038e+02,-1.917548e+02,-2.036672e+02,-2.160766e+02,-2.281815e+02,-2.264876e+02,-2.373316e+02,-2.704576e+02,-3.191842e+02,-3.638966e+02,-3.919740e+02,-4.177811e+02,-4.459700e+02
1.376868e+02,1.559741e+02,1.499441e+02,1.326276e+02,1.037404e+02,1.252201e+02,1.295294e+02,1.111448e+02,1.057392e+02,1.040165e+02,9.431021e+01,9.119067e+01,8.994022e+01,8.897836e+01,7.571553e+01,6.093783e+01,5.619910e+01,6.484627e+01,8.462083e+01,9.092497e+01,9.486069e+01,8.840395e+01,9.696481e+01,8.809724e+01,6.517616e+01,3.871019e+01
1.359956e+01,9.830878e+00,1.681614e+01,2.251271e+01,1.704097e+01,-5.322469e+01,-9.690284e+01,-1.034027e+02,-8.878438e+01,-6.240284e+01,-3.356998e+01,-1.082869e+01,1.800841e+00,2.114315e+01,5.244550e+01,6.472102e+01,6.738165e+01,6.623257e+01,5.181615e+01,3.672999e+01,2.725931e+01,2.823090e+01,2.445182e+01,2.871392e+01,2.484146e+01,2.225172e+01
-1.229463e+01,-1.644833e+01,-8.215582e+00,1.100693e-01,2.048288e+00,-1.116623e+01,-1.991259e+00,5.611029e+00,2.257382e+01,3.946407e+01,3.739331e+01,3.297803e+01,3.535150e+01,3.744930e+01,4.270204e+01,3.537601e+01,3.120390e+01,3.622557e+01,4.216748e+01,3.403812e+01,2.588488e+01,1.966390e+01,8.073959e+00,8.708683e+00,3.885780e+00,1.094495e+01
1.147153e+01,6.103231e+00,1.661990e+00,9.995672e+00,1.557582e+01,1.225589e+01,-6.533141e+00,-1.545389e+01,-2.789832e+01,-5.133903e+01,-5.482253e+01,-4.845775e+01,-4.999810e+01,-4.791940e+01,-4.152860e+01,-2.673518e+01,-1.981106e+01,-1.637366e+01,-4.379564e+00,1.488651e+01,2.979025e+01,3.275814e+01,3.157254e+01,2.084636e+01,7.165092e+00,8.907611e+00
3.607538e+00,4.586272e-01,-6.800189e+00,-2.291575e+00,6.745750e+00,1.677540e+01,1.794843e+01,1.405084e+01,8.140779e+00,1.070210e+01,1.934303e+01,2.688248e+01,3.151675e+01,3.371689e+01,3.988016e+01,5.085031e+01,6.276259e+01,6.309823e+01,5.211741e+01,4.368204e+01,3.960574e+01,3.480741e+01,2.985618e+01,2.552679e+01,1.443770e+01,1.067352e+01
-1.808957e+01,-1.572881e+01,-1.418741e+01,-1.271046e+01,1.055035e+00,2.084920e+01,1.548740e+01,1.131627e+01,1.160709e+00,-1.541524e+01,-2.336409e+01,-2.272426e+01,-3.219662e+01,-4.257414e+01,-3.627983e+01,-2.387354e+01,-2.137042e+01,-2.643800e+01,-3.294821e+01,-2.581979e+01,-1.183374e+01,-2.454982e-01,1.576645e+01,1.880011e+01,1.523200e+01,1.071922e+01
-5.826893e+00,-5.368103e+00,-1.010184e+01,-6.568402e+00,9.059278e+00,3.376680e-01,8.650873e+00,1.555343e+01,1.428578e+01,2.308728e+00,2.189063e-01,2.168385e+00,-1.822025e+00,-3.946833e+00,-9.927902e-01,-1.742206e+00,4.813002e+00,7.901438e+00,1.086714e+01,9.565126e+00,9.269652e+00,1.297012e+01,1.817254e+01,1.549794e+01,1.271011e+01,7.904533e+00
9.982245e+00,6.508570e+00,5.239922e-01,-1.557202e+00,3.573009e+00,-6.048027e+00,-4.777621e+00,-5.701307e+00,-2.703964e+00,1.310251e+00,6.571696e+00,9.252344e+00,1.027979e+01,6.871943e+00,5.730835e+00,-7.516036e-01,-3.024391e+00,-4.580524e+00,7.747416e-01,1.004881e+01,1.300421e+01,8.973905e+00,1.035495e+01,1.303355e+01,8.166232e+00,3.890656e+00
-1.262265e+00,-2.216617e+00,-3.794039e+00,-9.270238e+00,-1.201097e+01,-1.552824e+01,-1.418106e+01,-1.502213e+01,-1.547069e+01,-1.395267e+01,-1.565751e+01,-1.624184e+01,-1.889277e+01,-2.385249e+01,-2.607821e+01,-2.759102e+01,-3.119698e+01,-3.223356e+01,-3.395213e+01,-2.295753e+01,-3.159729e+00,1.021624e+01,7.226955e+00,5.531498e+00,1.433201e+00,1.074317e+00
-1.315581e+01,-1.106712e+01,-1.082501e+01,-1.296546e+01,-1.682632e+01,-3.991983e+00,-1.302512e-01,-6.120210e-01,-1.897128e+00,2.312593e+00,-3.898215e+00,-1.573913e+01,-1.919326e+01,-2.250378e+01,-2.173999e+01,-1.704629e+01,-1.490429e+01,-1.143782e+01,-1.113934e+01,-1.029026e+01,-1.039885e+01,-1.033244e+01,-3.445287e+00,2.258830e-01,-2.801928e+00,5.492613e-01
-7.549776e+00,-6.971166e+00,-2.299448e+00,-5.622009e+00,-9.779297e+00,2.246675e+01,2.919529e+01,2.774557e+01,1.762322e+01,1.749182e+01,1.875176e+01,1.065513e+01,8.667058e+00,-3.197769e-01,-6.844571e+00,-1.622775e+00,-4.164578e+00,-9.371863e+00,-5.703737e+00,-3.904019e+00,-4.076196e-02,4.216377e+00,5.542221e+00,2.139219e+00,-1.441067e+00,1.151998e+00
