Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25
-5.412607e+02,-5.219356e+02,-5.169684e+02,-5.173601e+02,-5.231007e+02,-5.016152e+02,-2.822211e+02,-1.890204e+02,-1.515182e+02,-1.415288e+02,-1.334713e+02,-1.232243e+02,-1.212098e+02,-1.389365e+02,-1.867126e+02,-2.328667e+02,-2.909109e+02,-3.804510e+02,-4.478650e+02,-4.969731e+02,-5.188988e+02,-5.188170e+02,-5.206705e+02,-5.248282e+02,-5.317586e+02
5.603968e+01,6.898961e+01,7.011639e+01,7.036803e+01,6.842870e+01,8.482952e+01,1.063983e+02,8.735259e+01,5.381823e+01,4.463042e+01,4.571517e+01,4.652650e+01,5.855714e+01,7.385275e+01,8.933580e+01,1.081582e+02,1.281852e+02,1.360690e+02,1.163380e+02,8.545540e+01,7.122853e+01,7.060513e+01,6.873334e+01,6.738821e+01,6.146158e+01
2.117698e+01,1.585856e+01,9.307669e+00,9.009855e+00,1.640273e+01,1.180252e+01,-4.870416e+00,-1.545748e+01,-2.607383e+01,-2.826501e+01,-2.645969e+01,-3.543835e+01,-4.316922e+01,-4.153220e+01,-3.392948e+01,-2.311901e+01,-1.919106e+01,-1.344399e+01,-8.930855e+00,1.700527e+00,1.017703e+01,9.948421e+00,9.943103e+00,1.484825e+01,1.594079e+01
9.567795e+00,6.722807e+00,1.923457e+00,-9.238535e-01,6.136343e+00,-1.487557e+00,-2.343233e+01,-2.062255e+01,-1.485735e+01,-1.627764e+01,-1.581504e+01,-1.418123e+01,-1.447214e+01,-1.492838e+01,-2.121272e+01,-2.115652e+01,-2.259016e+01,-2.695720e+01,-2.646328e+01,-1.476404e+01,-5.855173e+00,-3.922664e+00,-1.368866e+00,2.884899e+00,6.769926e+00
1.544083e+01,1.920494e+01,1.994897e+01,1.698062e+01,1.763064e+01,1.740629e+01,-3.424582e+01,-4.210690e+01,-3.892442e+01,-3.514995e+01,-2.835629e+01,-3.357600e+01,-4.158614e+01,-3.858880e+01,-3.622932e+01,-3.038980e+01,-2.110653e+01,-7.402488e+00,5.641792e+00,8.575671e+00,1.155028e+01,1.255084e+01,1.673933e+01,1.739533e+01,1.886348e+01
1.618016e+01,1.739878e+01,1.945491e+01,1.825389e+01,1.687960e+01,1.912920e+01,6.119424e+01,7.332884e+01,8.392267e+01,8.804951e+01,9.082382e+01,9.302831e+01,9.110185e+01,9.092165e+01,7.702013e+01,6.493110e+01,5.125429e+01,2.621894e+01,1.269334e+01,1.262226e+01,1.670435e+01,1.381579e+01,1.640420e+01,1.652615e+01,1.527813e+01
9.484007e+00,9.444827e+00,1.054161e+01,9.855858e+00,9.133136e+00,9.037741e+00,-3.312287e+01,-5.327398e+01,-6.190691e+01,-6.031202e+01,-6.240440e+01,-5.761929e+01,-5.756287e+01,-5.679314e+01,-5.728406e+01,-4.925770e+01,-3.034949e+01,-7.334735e+00,-2.490320e+00,3.134347e+00,5.415498e+00,1.807721e+00,1.624191e+00,2.002172e+00,1.670606e+00
2.462436e+00,3.884666e+00,5.747959e+00,5.754612e+00,3.827478e+00,2.929308e+00,-1.993084e+00,1.135775e+01,2.266343e+01,3.142746e+01,3.137539e+01,2.513261e+01,2.193320e+01,2.072813e+01,2.174451e+01,2.045064e+01,1.575516e+01,4.660369e+00,-4.623285e+00,1.478014e+00,-1.969124e+00,-2.690460e+00,-3.299238e+00,-3.973998e+00,-1.288089e+00
-1.752723e+00,-4.284914e+00,-7.808226e-01,1.316563e+00,1.148454e-01,-5.913675e-03,-1.231623e+01,-1.531812e+01,-1.795833e+01,-1.914600e+01,-1.860880e+01,-2.043382e+01,-2.151501e+01,-1.773018e+01,-1.473210e+01,-1.217260e+01,-7.036347e+00,-2.368367e+00,-3.915024e+00,2.846833e+00,-3.777611e-01,1.817682e-01,-3.799580e-01,-5.032816e-01,2.751194e+00
9.632272e-01,-5.849437e+00,-3.946552e+00,-1.178962e+00,1.057449e-01,-1.868320e+00,1.474863e+01,2.781946e+01,3.308422e+01,2.624412e+01,2.699354e+01,2.619419e+01,2.536505e+01,2.428690e+01,1.467488e+01,7.724984e+00,-3.609311e-01,-6.288589e-01,2.777773e+00,2.176303e+00,4.311923e+00,4.189959e+00,2.177284e+00,3.467313e+00,4.387930e+00
