Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29
-5.280668e+02,-5.050397e+02,-5.070302e+02,-5.073836e+02,-4.909783e+02,-4.733959e+02,-4.524642e+02,-2.174937e+02,-8.391210e+01,-4.005321e+01,-3.781214e+01,-5.167122e+01,-6.035013e+01,-4.833310e+01,-4.871954e+01,-6.107798e+01,-8.771476e+01,-1.198691e+02,-1.463789e+02,-2.051093e+02,-3.031117e+02,-3.869879e+02,-4.283458e+02,-4.698082e+02,-4.966608e+02,-5.045667e+02,-5.047337e+02,-5.064342e+02,-5.209524e+02
4.449467e+01,6.483398e+01,6.496288e+01,6.539511e+01,8.522884e+01,1.069752e+02,1.224534e+02,8.547310e+01,5.832828e+01,3.331886e+01,1.525224e+01,1.790165e+01,1.912907e+01,1.690643e+01,2.469657e+01,3.524305e+01,4.512782e+01,5.682241e+01,7.504449e+01,9.183290e+01,1.144090e+02,1.100161e+02,1.038512e+02,8.948906e+01,7.381770e+01,6.903545e+01,7.007721e+01,6.804369e+01,5.542331e+01
9.577293e+00,1.229305e+01,1.160180e+01,1.305926e+01,2.986390e+01,4.549154e+01,4.844025e+01,2.893930e+01,-2.359735e+00,-2.218495e+01,-3.010824e+01,-2.947925e+01,-2.676366e+01,-3.547114e+01,-4.051423e+01,-3.832590e+01,-3.282700e+01,-2.454616e+01,-2.700849e+01,-2.150741e+01,-6.532454e+00,2.534713e+00,-8.003249e-01,3.619658e+00,9.476782e+00,1.454353e+01,1.679248e+01,1.702561e+01,1.738982e+01
-7.023112e-01,-2.465868e+00,-6.470896e+00,-4.281386e+00,1.098183e+01,2.135236e+01,2.740073e+01,3.057993e+01,1.503085e+01,7.503305e+00,-1.264118e+00,-1.460418e+01,-2.104008e+01,-2.040769e+01,-2.368956e+01,-3.364083e+01,-3.947071e+01,-3.850420e+01,-4.608822e+01,-4.539534e+01,-4.359376e+01,-3.441664e+01,-2.839301e+01,-1.776753e+01,-1.225148e+01,-4.589373e+00,-3.285552e+00,-1.187702e+00,2.422997e+00
8.406698e+00,6.580640e+00,5.872328e+00,8.342035e+00,1.762372e+01,2.407401e+01,2.579458e+01,-3.277208e+01,-5.228314e+01,-4.951488e+01,-3.455675e+01,-2.739707e+01,-1.933385e+01,-1.261402e+01,-1.087363e+01,-1.263916e+01,-1.618837e+01,-1.453054e+01,-1.325197e+01,-4.747966e+00,7.843188e+00,9.560360e+00,1.856041e+01,1.308908e+01,2.253378e+00,8.067889e+00,9.792783e+00,8.814888e+00,7.763552e+00
1.850263e+01,1.664194e+01,1.732180e+01,1.738786e+01,2.146741e+01,2.683030e+01,2.573908e+01,1.017096e+01,5.951627e+00,1.216442e+01,2.804163e+01,3.511935e+01,4.488175e+01,5.555049e+01,5.907042e+01,6.175891e+01,6.699699e+01,6.686997e+01,6.533086e+01,5.913674e+01,3.873660e+01,1.229653e+01,1.263267e+01,1.870577e+01,1.098606e+01,1.411638e+01,1.907933e+01,1.502539e+01,1.146010e+01
1.402751e+01,1.476922e+01,1.431199e+01,1.210634e+01,1.279670e+01,1.893546e+01,2.082526e+01,-2.919467e+01,-4.352000e+01,-4.470795e+01,-3.678501e+01,-3.909505e+01,-3.870373e+01,-3.816808e+01,-4.035503e+01,-4.730383e+01,-4.828757e+01,-4.559281e+01,-4.292476e+01,-3.813208e+01,-2.434403e+01,-7.832358e+00,1.168055e+01,9.576838e+00,6.412489e+00,6.441430e+00,1.228368e+01,1.182602e+01,1.012490e+01
5.510933e+00,6.918976e+00,4.695116e+00,2.788145e+00,7.778893e-02,3.952677e+00,1.207670e+00,5.041472e+00,1.797172e+01,3.158026e+01,4.468428e+01,4.407249e+01,4.526089e+01,4.389752e+01,4.206895e+01,3.515514e+01,2.712121e+01,2.717010e+01,2.454076e+01,2.255652e+01,1.688271e+01,1.297749e+01,6.126252e+00,4.612011e+00,2.745667e+00,3.840960e+00,6.564506e+00,9.498831e+00,9.202223e+00
5.523033e+00,5.825486e+00,9.636203e-01,-5.116082e-01,-2.952923e+00,-1.977915e+00,-6.747500e+00,-3.682605e+01,-3.543580e+01,-2.663056e+01,-1.872913e+01,-9.410752e+00,-3.823012e+00,-5.952420e+00,-5.223689e+00,-3.609798e+00,-4.663711e+00,-5.127268e+00,-5.412176e+00,-6.271389e+00,-4.561655e+00,4.829477e+00,9.206200e+00,4.706436e+00,2.990462e+00,9.222342e+00,9.921350e+00,8.790281e+00,6.968364e+00
1.895735e+00,2.577175e+00,2.080443e+00,7.373100e-01,-3.530840e+00,-1.598218e+00,-3.121109e+00,1.718983e+01,1.986898e+01,2.011854e+01,1.608216e+01,1.575391e+01,1.646616e+01,9.648740e+00,7.635216e+00,1.003814e+01,9.925602e+00,8.433252e+00,1.498264e+01,1.117913e+01,2.423386e+00,6.610350e+00,2.970874e+00,1.779187e+00,3.298862e+00,9.587317e+00,1.006084e+01,5.923752e+00,2.687495e+00
-3.136205e+00,-1.313340e+00,9.806439e-01,-1.312592e+00,-1.144757e+01,-9.058900e+00,-9.761484e+00,3.538915e+00,4.921507e+00,3.668880e+00,-8.793825e+00,-2.094697e+01,-2.403981e+01,-2.617018e+01,-2.272191e+01,-2.296260e+01,-2.700245e+01,-2.332871e+01,-1.861577e+01,-1.928140e+01,-1.652675e+01,-5.274770e+00,-7.880425e+00,-1.761138e+00,1.198403e+00,1.016765e+00,-3.606788e-01,7.554164e-01,-5.927657e-01
