Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28
-5.170648e+02,-4.960862e+02,-4.977378e+02,-4.950878e+02,-4.965630e+02,-5.014810e+02,-5.029087e+02,-4.815538e+02,-2.716520e+02,-1.118303e+02,-4.349748e+01,-2.654084e+01,-4.351628e+01,-8.439371e+01,-1.130842e+02,-9.252625e+01,-2.966473e+01,-8.321815e+00,-2.141909e+01,-5.787484e+01,-1.356264e+02,-2.476637e+02,-3.560749e+02,-4.396170e+02,-4.848938e+02,-5.010801e+02,-5.039044e+02,-5.050296e+02
8.591307e+01,9.592106e+01,9.368318e+01,9.366502e+01,9.291588e+01,9.165074e+01,9.144341e+01,1.046254e+02,1.259983e+02,1.127295e+02,9.143665e+01,7.572947e+01,6.962607e+01,7.972292e+01,8.622542e+01,7.218884e+01,6.676962e+01,7.078897e+01,8.643105e+01,1.084726e+02,1.317462e+02,1.493234e+02,1.429053e+02,1.141755e+02,9.616161e+01,9.035893e+01,8.905698e+01,8.920562e+01
1.163038e+01,5.459069e+00,8.097184e-01,-2.071412e+00,-1.508437e+00,1.813395e+00,2.583523e+00,-4.237847e+00,-4.596748e+01,-4.868499e+01,-4.765076e+01,-5.491431e+01,-5.725719e+01,-4.213490e+01,-3.299841e+01,-5.645378e+01,-8.326396e+01,-8.892120e+01,-8.312643e+01,-8.303772e+01,-7.617632e+01,-7.533808e+01,-6.736745e+01,-4.034119e+01,-9.523522e+00,2.664866e+00,6.519706e+00,5.539028e+00
-5.801838e-01,1.253214e+00,-1.564480e+00,-1.312878e+00,-4.670261e-01,-3.457896e+00,-3.206637e+00,-7.096730e+00,-5.897832e+01,-5.570310e+01,-4.499125e+01,-3.605376e+01,-3.020451e+01,-3.454814e+01,-4.711922e+01,-3.084435e+01,-2.390053e+01,-2.590924e+01,-2.433862e+01,-2.535767e+01,-3.298663e+01,-4.677573e+01,-4.754365e+01,-2.453474e+01,-3.322136e+00,4.397660e+00,8.470329e+00,5.421520e+00
9.542635e+00,1.053705e+01,1.494020e+01,1.705376e+01,1.859585e+01,1.166335e+01,1.163876e+01,1.462630e+01,-2.008068e+01,-3.855808e+01,-4.238932e+01,-3.611854e+01,-2.405638e+01,-2.005786e+00,9.953304e+00,7.448238e+00,-1.481862e+01,-2.745702e+01,-2.923621e+01,-2.838700e+01,-2.496470e+01,-1.583893e+01,1.801311e+00,1.932806e+01,1.926691e+01,2.144278e+01,1.998574e+01,1.842865e+01
1.052392e+01,7.817893e+00,1.230753e+01,1.469926e+01,1.587921e+01,1.212911e+01,1.202152e+01,1.054257e+01,2.510259e+01,4.118358e+01,5.075968e+01,6.266185e+01,6.540280e+01,5.676231e+01,4.849635e+01,4.713031e+01,6.113261e+01,6.130625e+01,5.720565e+01,6.005795e+01,5.924281e+01,4.613940e+01,3.838293e+01,2.671661e+01,1.475802e+01,1.638514e+01,1.606535e+01,1.089698e+01
1.072828e+01,9.666010e+00,1.099889e+01,1.309095e+01,1.523776e+01,1.290213e+01,1.483951e+01,9.891702e+00,-5.877628e+01,-7.706923e+01,-7.175668e+01,-6.683862e+01,-5.963378e+01,-4.760163e+01,-4.672322e+01,-4.496835e+01,-4.849475e+01,-5.019542e+01,-5.205813e+01,-4.974749e+01,-4.318463e+01,-2.650617e+01,3.348865e+00,1.333256e+01,6.205887e+00,1.207605e+01,1.711972e+01,1.187477e+01
8.200567e+00,7.693179e+00,7.344436e+00,6.592834e+00,1.162133e+01,8.889984e+00,9.882128e+00,1.135611e+01,3.658323e+01,4.217438e+01,4.717935e+01,4.226237e+01,3.748825e+01,1.770800e+01,1.020480e+01,4.510048e+00,1.647906e+01,2.374431e+01,2.062350e+01,1.748774e+01,1.378466e+01,6.273408e+00,9.549208e+00,2.042059e+00,-6.299133e-01,1.991152e+00,5.547127e+00,8.804693e+00
1.910203e+00,4.157819e+00,2.365541e+00,2.089421e+00,5.942546e+00,3.629368e+00,1.832907e-01,1.068700e+01,2.083043e+01,1.855253e+01,1.907879e+01,1.549075e+01,1.855600e+01,1.494205e+01,1.017897e+01,1.129072e+01,1.070371e+01,1.046732e+01,1.145021e+01,1.088043e+01,1.284740e+01,1.775818e+01,1.486519e+01,3.720442e+00,3.096472e+00,-1.188843e+00,-3.630619e+00,-6.896427e-01
-1.512452e+00,-3.262239e+00,-2.898779e+00,-2.679708e-01,-1.166909e+00,-2.866324e+00,-3.196381e+00,2.397517e+00,4.837234e+00,3.201319e+00,4.922112e+00,5.093839e-01,-5.699773e+00,-1.148311e+01,-1.414389e+01,-2.360120e+01,-2.442104e+01,-2.271297e+01,-2.306813e+01,-1.979393e+01,-1.538793e+01,-1.267966e+01,-1.137994e+01,-5.238645e+00,1.517212e+00,2.095906e+00,-2.022695e+00,-4.502893e+00
