Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30
-5.006138e+02,-4.999156e+02,-5.014720e+02,-5.025231e+02,-4.582117e+02,-3.557640e+02,-2.947479e+02,-2.711130e+02,-2.258642e+02,-1.454925e+02,-7.467841e+01,-7.066859e+01,-9.722332e+01,-1.085319e+02,-1.154871e+02,-1.284623e+02,-1.746092e+02,-2.450551e+02,-3.303613e+02,-3.923246e+02,-4.432430e+02,-4.931477e+02,-5.020261e+02,-5.017474e+02,-5.024633e+02,-5.027287e+02,-5.027287e+02,-5.027287e+02,-5.027287e+02,-5.027287e+02
2.006575e+00,2.916089e+00,1.300901e+00,1.926306e-01,5.328123e+01,1.216419e+02,1.461168e+02,1.502538e+02,1.497990e+02,1.711105e+02,1.427897e+02,1.162408e+02,1.075185e+02,1.330723e+02,1.986090e+02,2.236005e+02,2.273421e+02,2.127549e+02,1.660217e+02,1.151946e+02,6.291971e+01,9.928945e+00,7.780253e-01,1.366526e+00,3.690264e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
-2.607427e-01,4.305590e-01,1.866676e-01,-3.559706e-02,3.337986e+01,9.317793e-01,-2.907431e+01,-3.421408e+01,-5.214428e+01,-8.450975e+01,-8.113810e+01,-8.227297e+01,-8.530738e+01,-8.780438e+01,-8.876791e+01,-6.393262e+01,-3.488225e+01,-5.024086e+00,2.185914e+01,3.078424e+01,1.929535e+01,2.155880e+00,3.857794e-01,1.303221e+00,3.502157e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
-2.238488e+00,-1.858963e+00,-8.352935e-01,-2.397906e-01,1.649411e+01,-5.552127e+00,-6.098166e-01,7.301033e+00,2.074738e+01,7.817563e+00,-1.260579e+01,-7.817431e+00,-1.826299e+01,-4.532624e+01,-5.441391e+01,-5.734639e+01,-6.394269e+01,-7.146530e+01,-5.794251e+01,-2.603316e+01,-9.852359e+00,-3.779710e+00,2.477974e-01,1.199912e+00,3.195716e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
-2.579119e+00,-2.531350e+00,-1.115377e+00,-2.820870e-01,2.819133e+00,1.521004e+01,2.850382e+01,2.934194e+01,1.819501e+01,5.881316e+00,-3.602093e+00,-1.272503e+01,-2.731403e+01,-5.512402e+01,-8.130179e+01,-7.937981e+01,-7.292765e+01,-6.470350e+01,-5.232565e+01,-2.758503e+01,-1.070461e+01,-4.962485e+00,4.239905e-01,1.059828e+00,2.781281e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
-1.105029e+00,-1.327105e+00,-5.240110e-01,-1.339247e-01,-1.177304e+01,-2.857558e+01,-3.702089e+01,-2.932831e+01,-2.430578e+01,-2.739973e+01,-2.118023e+01,-2.063793e+01,-1.718318e+01,-8.377216e+00,-1.924705e+01,-2.335359e+01,-2.337746e+01,-2.235887e+01,-1.126670e+01,-5.169975e+00,-6.287899e-01,-3.430699e+00,5.717388e-01,8.873465e-01,2.272896e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.082893e+00,7.104740e-01,4.651231e-01,1.046575e-01,-2.113308e+01,-6.155559e+01,-5.960054e+01,-5.387025e+01,-4.589843e+01,-5.393081e+01,-6.136142e+01,-5.512916e+01,-4.068533e+01,-9.447145e+00,4.105987e+00,9.880411e+00,1.339847e+01,1.529269e+01,1.133057e+01,2.872352e+00,4.091171e-01,-2.468387e+00,4.340826e-01,6.878462e-01,1.687697e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.403953e+00,2.003765e+00,1.104263e+00,2.725783e-01,-1.782260e+01,-2.928832e+01,-2.264347e+01,-1.585517e+01,-1.694282e+01,-2.174539e+01,-1.183085e+01,-1.212903e+01,-1.866759e+01,-1.999081e+01,-3.109081e+01,-2.882166e+01,-2.117115e+01,-8.373812e+00,-4.691077e-01,-5.373137e+00,-6.031101e+00,-2.482467e+00,1.559649e-01,4.675494e-01,1.045474e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.927614e+00,1.565964e+00,8.876839e-01,2.564645e-01,-8.688375e+00,2.843536e+00,-1.156122e+00,4.989510e+00,7.614403e+00,-1.724277e-01,-1.137832e+01,-1.505639e+01,-1.946339e+01,-2.966794e+01,-3.136458e+01,-3.198766e+01,-2.960279e+01,-2.772497e+01,-1.220055e+01,-9.392195e+00,-6.183226e+00,-1.431762e+00,2.463035e-02,2.333169e-01,3.679252e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.655450e-02,-3.142439e-01,-9.811854e-02,6.719173e-02,-6.304711e+00,-8.007109e+00,-1.224193e+01,-1.655521e+01,-3.080326e+01,-2.377622e+01,-4.742618e+00,8.136747e+00,1.754199e+01,1.741910e+01,-1.305551e+00,-1.186059e+01,-1.153545e+01,-8.074101e+00,-7.453996e+00,-3.133054e+00,2.279892e+00,1.476705e+00,5.028793e-02,-7.566512e-03,-3.220555e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
