Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40
-5.019882e+02,-5.019882e+02,-5.019882e+02,-5.019882e+02,-5.019882e+02,-5.019882e+02,-5.019882e+02,-5.019882e+02,-5.018278e+02,-5.019882e+02,-5.019882e+02,-5.019882e+02,-5.019882e+02,-5.019882e+02,-3.984591e+02,-3.179316e+02,-2.893358e+02,-2.740638e+02,-2.686677e+02,-2.778083e+02,-2.463343e+02,-2.370936e+02,-2.710977e+02,-3.379107e+02,-3.988975e+02,-4.459486e+02,-4.755542e+02,-4.904728e+02,-4.996387e+02,-5.012251e+02,-4.996397e+02,-4.999086e+02,-5.013473e+02,-5.019882e+02,-5.019882e+02,-5.019882e+02,-5.019882e+02,-5.019882e+02,-5.019882e+02,-5.019882e+02
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.446090e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.175385e+02,1.939939e+02,2.047573e+02,1.932424e+02,1.953666e+02,1.910437e+02,2.150806e+02,2.263851e+02,2.131005e+02,1.684860e+02,1.151820e+02,6.765051e+01,3.449158e+01,1.523512e+01,3.208481e+00,1.060332e+00,3.253822e+00,2.887377e+00,8.909736e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.481626e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.926123e+01,5.804890e+01,4.009099e+01,2.031867e+01,1.918895e+01,1.791372e+01,1.530315e+01,2.046103e+01,2.888327e+01,3.942770e+01,4.537229e+01,3.947311e+01,2.656839e+01,1.228665e+01,2.877595e+00,1.004727e+00,3.054720e+00,2.728903e+00,8.455634e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.178595e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.743549e+01,-4.274952e+01,-4.903059e+01,-4.279501e+01,-4.334843e+01,-4.770492e+01,-6.361892e+01,-6.756142e+01,-6.744624e+01,-5.216650e+01,-1.747509e+01,9.433204e+00,1.556632e+01,7.998616e+00,2.363003e+00,9.143256e-01,2.732931e+00,2.471606e+00,7.716958e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.328402e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.915232e+01,-6.539442e+01,-5.954662e+01,-5.617453e+01,-5.410716e+01,-5.225805e+01,-7.464076e+01,-8.937332e+01,-8.392017e+01,-6.694111e+01,-4.244092e+01,-1.047311e+01,3.900270e+00,3.160208e+00,1.714846e+00,7.924452e-01,2.302999e+00,2.125425e+00,6.720210e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.901389e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.157407e+01,-3.789132e+01,-3.422860e+01,-3.599822e+01,-3.392124e+01,-3.007820e+01,-3.638056e+01,-4.088480e+01,-3.888121e+01,-3.500127e+01,-3.421099e+01,-1.800782e+01,-6.332934e+00,-1.385527e+00,9.938101e-01,6.435617e-01,1.784241e+00,1.703704e+00,5.501133e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.916426e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.646906e+01,-1.162700e+01,-1.586069e+01,-1.949489e+01,-1.168714e+01,-4.127759e+00,-1.551474e-01,7.754222e-01,-2.782486e+00,-1.207326e+01,-1.883361e+01,-1.890448e+01,-1.381436e+01,-4.924745e+00,2.633851e-01,4.731093e-01,1.199785e+00,1.222647e+00,4.103229e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.052765e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.314803e-01,-4.767615e+00,-8.534312e+00,-8.919390e+00,-9.590739e+00,-5.460546e+00,-7.849335e+00,-1.344387e+01,-1.418354e+01,-1.831297e+01,-1.519032e+01,-1.956935e+01,-1.803082e+01,-7.018559e+00,-4.178438e-01,2.873013e-01,5.754193e-01,7.006540e-01,2.576252e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.170695e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.284412e+00,-9.795807e+00,-7.536653e+00,-6.303338e+00,-8.730181e+00,-6.814257e+00,-1.479948e+01,-2.122587e+01,-2.427434e+01,-2.853218e+01,-2.189674e+01,-2.158677e+01,-1.903686e+01,-7.577899e+00,-1.002771e+00,9.287661e-02,-6.167191e-02,1.575806e-01,9.742808e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.502593e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.764972e+01,-1.994017e+01,-1.799549e+01,-1.691155e+01,-1.637544e+01,-1.594444e+01,-2.634607e+01,-2.953441e+01,-2.847240e+01,-2.841145e+01,-2.696872e+01,-2.207339e+01,-1.722736e+01,-6.852304e+00,-1.460253e+00,-1.031497e-01,-6.842443e-01,-3.860608e-01,-6.463611e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
