Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36
-5.250716e+02,-5.250716e+02,-5.250716e+02,-5.250716e+02,-5.250716e+02,-5.250716e+02,-5.135884e+02,-4.514462e+02,-4.105542e+02,-3.808928e+02,-3.530169e+02,-3.347145e+02,-2.667901e+02,-2.192388e+02,-1.688394e+02,-7.764685e+01,-5.531514e+01,-1.004608e+02,-1.657191e+02,-2.535492e+02,-3.465314e+02,-4.443009e+02,-5.162024e+02,-5.249843e+02,-5.250716e+02,-5.250716e+02,-5.250716e+02,-5.250716e+02,-5.250716e+02,-5.250716e+02,-5.250716e+02,-5.250716e+02,-5.250716e+02,-5.250716e+02,-5.250716e+02,-5.250716e+02
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.570528e+01,9.230266e+01,1.322478e+02,1.511647e+02,1.616010e+02,1.645808e+02,1.316213e+02,1.038223e+02,1.050703e+02,1.221366e+02,1.549007e+02,1.932643e+02,2.109151e+02,1.918827e+02,1.542219e+02,7.882971e+01,9.587572e+00,8.400545e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.415943e+01,6.319908e+01,6.529678e+01,5.061106e+01,3.468642e+01,2.353814e+01,-9.850164e+00,-4.621161e+01,-9.598220e+01,-1.077235e+02,-9.713536e+01,-9.360051e+01,-8.210304e+01,-3.764158e+01,-2.310822e+00,6.882289e+00,2.433207e+00,-9.079967e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.176564e+01,3.096493e+01,6.578382e+00,-1.588490e+01,-2.111128e+01,-2.225050e+01,2.864065e+01,6.096680e+01,5.584783e+01,-9.650698e+00,-5.397322e+01,-6.723563e+01,-5.453992e+01,-5.790179e+01,-6.341849e+01,-3.889336e+01,-4.875865e+00,-9.636512e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.769003e+00,7.183265e+00,-1.591175e+01,-2.904359e+01,-3.185577e+01,-3.400100e+01,-6.574329e+01,-6.919455e+01,-4.061875e+01,-3.811746e+01,-4.290969e+01,-4.675365e+01,-4.603833e+01,-3.967647e+01,-4.731751e+01,-3.507322e+01,-8.489405e+00,-1.220924e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.460296e+00,-5.981055e+00,-1.079631e+01,-8.740150e+00,-9.758078e+00,-1.089653e+01,-2.398506e+01,-3.064921e+01,-3.509367e+01,-3.332694e+01,-3.048715e+01,-2.127009e+01,-1.576410e+01,-1.375674e+01,-8.084142e+00,-9.808638e+00,-7.023254e+00,-6.982733e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.135014e+00,-1.384249e+01,-5.458240e+00,2.165116e+00,7.895503e+00,6.770287e+00,1.183229e+01,8.076421e+00,-1.416134e+01,-1.950998e+01,-2.858563e+01,-1.824003e+01,5.027977e+00,8.702642e+00,1.068219e+01,3.214161e+00,-2.149047e+00,2.704333e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-9.454631e-01,-2.150501e+01,-1.507736e+01,-1.801568e+01,-2.201765e+01,-2.678354e+01,-3.960838e+01,-3.594389e+01,-2.716043e+01,-1.614784e+01,-1.627274e+01,-2.230419e+01,-1.799820e+01,-1.925498e+00,2.566061e-01,7.866169e-01,2.728609e+00,1.066388e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.584133e+00,-2.835070e+01,-3.122902e+01,-3.644281e+01,-3.759291e+01,-3.486789e+01,-3.152221e+01,-2.147208e+01,-2.931010e+00,-9.765100e+00,-1.298506e+01,-1.794385e+01,-1.383103e+01,-1.551554e+01,-7.582181e+00,-1.827324e+00,4.709278e+00,1.181135e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-5.665371e+00,-2.969778e+01,-3.671210e+01,-3.256008e+01,-1.706279e+01,-1.465762e+00,-3.970612e+00,-4.123456e+00,2.033488e+00,2.033353e+01,1.786374e+01,1.018657e+01,-8.402435e-01,-1.596584e+00,7.637466e-01,1.243050e+00,3.088427e+00,5.413762e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
