Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27
-4.968871e+02,-4.823436e+02,-4.724197e+02,-4.361505e+02,-3.758690e+02,-3.108358e+02,-2.652347e+02,-2.373842e+02,-2.156362e+02,-1.643044e+02,-1.256844e+02,-1.147051e+02,-1.047040e+02,-9.058977e+01,-8.634602e+01,-9.901206e+01,-1.469460e+02,-2.238092e+02,-3.069918e+02,-3.613674e+02,-4.178441e+02,-4.655664e+02,-4.698351e+02,-4.658839e+02,-4.729372e+02,-4.791099e+02,-4.941269e+02
1.721775e+01,3.379173e+01,4.288657e+01,3.684193e+01,7.714170e-01,-3.404827e+01,-5.636083e+01,-6.309231e+01,-6.162163e+01,-2.320202e+01,2.127858e+01,4.334033e+01,4.186311e+01,5.399166e+01,8.289774e+01,1.236142e+02,1.649312e+02,1.916222e+02,1.801819e+02,1.419832e+02,9.096732e+01,4.733113e+01,4.317152e+01,4.593364e+01,3.998535e+01,3.516976e+01,2.148276e+01
5.213260e+00,1.274811e+01,1.220362e+01,2.332474e+01,4.740285e+01,6.045475e+01,5.944021e+01,5.190211e+01,5.388328e+01,5.624098e+01,1.916229e+01,-1.714297e+01,-2.955121e+01,-4.487513e+01,-6.383736e+01,-6.670245e+01,-4.983983e+01,-2.832285e+01,3.123294e+00,1.371619e+01,1.143016e+01,8.824159e+00,8.418198e+00,6.652068e+00,7.976331e+00,1.007851e+01,9.917156e+00
4.120755e-02,-3.682407e-01,-7.207291e+00,-3.079312e+01,-2.393185e+01,5.972084e-01,1.339286e+01,8.039381e+00,3.433708e+00,1.798116e+01,2.193339e+01,1.552952e+01,-2.170539e+00,-1.756600e+01,-2.541294e+01,-4.011283e+01,-5.676504e+01,-6.768961e+01,-5.075243e+01,-3.377955e+01,-2.029510e+01,-9.120138e+00,-7.560471e+00,-9.606441e+00,-5.234460e+00,-7.668278e-01,4.197761e+00
3.987901e+00,8.512125e-01,-4.135738e+00,3.070733e+00,-1.155988e+01,-2.529615e+01,-3.240671e+01,-3.437258e+01,-3.524358e+01,-2.863100e+01,-3.289902e+01,-4.680857e+01,-4.071169e+01,-3.990754e+01,-4.152060e+01,-3.935641e+01,-2.507129e+01,-3.297339e+00,-2.172897e+00,-4.178981e+00,-1.259755e+00,-6.362876e-01,-1.548597e-01,1.313531e+00,4.282799e+00,5.993362e+00,6.741823e+00
8.396742e+00,7.306509e+00,8.810443e+00,9.683790e+00,2.901639e+01,3.987211e+01,3.427880e+01,2.979029e+01,2.610799e+01,1.227535e+01,6.020598e+00,1.376017e+01,2.927637e+01,3.841286e+01,4.246992e+01,3.762981e+01,3.160006e+01,2.764396e+01,1.949498e+01,1.504639e+01,1.502641e+01,1.011490e+01,9.375444e+00,1.292669e+01,1.487920e+01,1.365115e+01,1.049124e+01
6.738868e+00,9.307207e+00,1.637598e+01,1.923426e+01,7.085797e-01,1.706116e+00,9.371202e+00,1.162267e+01,8.417414e+00,-5.263713e+00,-1.338992e+01,-3.087745e+01,-2.810104e+01,-3.020131e+01,-3.337287e+01,-3.225515e+01,-2.579766e+01,-1.460028e+01,-1.057679e+00,4.443659e+00,9.791250e+00,8.522139e+00,9.572416e+00,1.161193e+01,1.376826e+01,1.229571e+01,1.014051e+01
2.366297e+00,7.567307e+00,1.460596e+01,9.679323e+00,7.253066e+00,-4.862465e-01,3.557028e-01,2.049955e-01,-2.786405e+00,-1.705974e+01,-1.594773e+01,5.099538e+00,1.931633e+01,2.700523e+01,2.822349e+01,2.089554e+01,1.056821e+01,1.660029e+00,-8.456066e-01,3.543709e+00,6.291274e+00,3.595390e+00,7.757078e+00,7.519176e+00,7.926292e+00,7.743680e+00,7.966593e+00
1.347108e+00,7.241307e+00,9.336591e+00,5.124036e+00,3.890041e+00,1.143183e+01,1.262252e+01,1.101588e+01,8.577786e+00,-1.000401e+01,-6.717342e+00,-3.172522e+00,8.367481e+00,1.444188e+01,1.694089e+01,1.898323e+01,2.291620e+01,2.730234e+01,1.883577e+01,1.454059e+01,1.170127e+01,4.663225e+00,8.578001e+00,8.100522e+00,5.524899e+00,6.036866e+00,7.410194e+00
2.845191e+00,7.490414e+00,4.195907e+00,-2.402386e+00,6.856661e+00,9.362394e+00,8.778950e+00,6.657472e+00,5.174329e+00,-1.919239e+01,-1.727931e+01,-9.007980e+00,-1.146790e+00,-3.544865e+00,-7.005346e+00,-5.475643e+00,-4.950706e+00,-7.160545e+00,8.152604e+00,9.679925e+00,8.848987e+00,5.811825e+00,5.837091e+00,6.653990e+00,4.475215e+00,4.054904e+00,6.421620e+00
1.503957e+00,3.321430e+00,-4.032019e-01,-3.605103e+00,-4.250865e+00,-2.336562e+00,-7.578340e+00,-1.098008e+01,-1.076040e+01,-2.663361e+01,-2.297958e+01,-1.961129e+01,-1.809269e+01,-2.004605e+01,-2.336734e+01,-2.106603e+01,-1.607293e+01,-6.678334e+00,-6.836082e+00,-6.199965e+00,-4.372697e+00,-3.649511e-01,-2.422978e+00,-7.093828e-01,6.189792e-01,-1.562549e+00,1.361356e+00
-2.995578e+00,-4.395167e+00,-3.968715e+00,-7.235194e+00,-1.091513e+01,-4.611437e+00,-2.447329e+00,-6.845397e+00,-1.179599e+01,-1.630568e+01,-1.223898e+01,-2.288222e+00,-4.636676e-01,-2.067181e+00,-3.562952e+00,-6.705434e+00,-8.594028e+00,-5.098470e+00,-6.058849e+00,-9.829315e+00,-1.122837e+01,-8.741386e+00,-8.074756e+00,-6.549692e+00,-4.530369e+00,-7.033343e+00,-5.404520e+00
-4.675920e+00,-7.777917e+00,-4.823464e+00,-5.154102e+00,8.631102e-01,7.006709e+00,6.066617e+00,2.085901e+00,4.748420e+00,1.390174e+00,-6.697053e+00,-2.079235e+01,-2.159042e+01,-1.925413e+01,-7.553782e+00,-9.237503e-01,-1.062587e+00,-3.714617e+00,-2.255291e+00,-5.219644e+00,-7.423917e+00,-1.020089e+01,-6.342818e+00,-5.266189e+00,-6.828629e+00,-7.554015e+00,-7.119103e+00
