Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41
-5.359116e+02,-5.197866e+02,-5.226911e+02,-5.219056e+02,-5.223201e+02,-5.236570e+02,-5.210639e+02,-5.227246e+02,-5.227700e+02,-5.209399e+02,-5.215832e+02,-4.674345e+02,-3.130033e+02,-2.315975e+02,-2.149224e+02,-2.054998e+02,-1.880838e+02,-1.699623e+02,-1.207536e+02,-8.490007e+01,-4.033255e+01,-2.212684e+01,-4.558721e+01,-5.409333e+01,-4.684911e+01,-4.322050e+01,-4.089313e+01,-5.167739e+01,-9.926601e+01,-2.075901e+02,-3.189552e+02,-4.083250e+02,-4.724647e+02,-5.059342e+02,-5.215732e+02,-5.288158e+02,-5.251763e+02,-5.228180e+02,-5.238351e+02,-5.249041e+02,-5.239447e+02
4.375371e+01,5.750175e+01,5.684773e+01,5.823853e+01,5.644897e+01,5.498162e+01,5.815474e+01,5.619558e+01,5.646651e+01,6.133607e+01,5.963819e+01,3.623547e+01,-3.430347e+01,-8.032078e+01,-1.055653e+02,-1.176627e+02,-1.310903e+02,-1.191299e+02,-5.840740e+01,-1.607174e+01,9.443991e+00,4.764816e+00,6.814526e+00,1.919683e+01,3.154065e+01,4.662484e+01,6.500061e+01,7.497803e+01,7.992781e+01,1.088937e+02,1.157522e+02,1.035672e+02,8.400497e+01,6.843518e+01,5.902523e+01,5.308779e+01,5.525311e+01,5.699967e+01,5.634468e+01,5.574242e+01,5.752058e+01
1.495528e+01,1.296184e+01,1.690387e+01,1.951667e+01,1.629597e+01,1.404203e+01,1.599350e+01,1.520718e+01,1.601112e+01,2.459529e+01,2.303243e+01,3.718738e+00,1.566037e+01,2.929779e+01,4.162640e+01,6.327103e+01,6.743701e+01,6.655722e+01,6.215743e+01,1.378856e+01,-4.866103e+01,-5.592339e+01,-4.419100e+01,-4.559090e+01,-5.539805e+01,-6.087252e+01,-5.753185e+01,-5.317467e+01,-5.291603e+01,-3.216893e+01,-4.843440e+00,3.623930e+00,6.422773e+00,1.124052e+01,1.998786e+01,2.098023e+01,1.872252e+01,1.826760e+01,1.967954e+01,2.033519e+01,2.107332e+01
1.025861e+00,-6.361872e+00,-3.835658e+00,2.200062e-01,-2.103194e+00,-6.998609e+00,-6.142440e+00,-5.500084e+00,-4.648246e+00,3.851641e+00,5.548196e+00,2.970293e+01,5.726505e+01,5.555079e+01,4.609979e+01,4.098857e+01,3.593880e+01,2.392358e+01,1.103141e+01,1.839360e+01,-8.047394e-01,-2.596331e+01,-3.686481e+01,-5.580179e+01,-7.354313e+01,-9.119158e+01,-9.842871e+01,-9.610045e+01,-8.861002e+01,-8.217905e+01,-7.419765e+01,-5.714536e+01,-2.805965e+01,-9.082899e+00,-5.267963e-01,2.278940e+00,-5.407283e-02,-1.806879e-01,3.305962e+00,3.670232e+00,-3.835008e-02
5.577075e+00,3.020472e+00,1.540648e+00,5.466950e+00,5.002334e+00,-1.532521e-01,4.498107e-01,1.702393e+00,2.336467e+00,6.145326e+00,1.065945e+01,2.279429e+00,-1.883939e+01,-2.447394e+01,-2.924172e+01,-3.871056e+01,-3.120323e+01,-2.449033e+01,-3.997815e+01,-4.187253e+01,-5.025121e+01,-4.077324e+01,-2.128461e+01,-1.148810e+01,-1.050372e+01,-1.231094e+01,-1.311871e+01,-1.086696e+01,-3.393960e+00,9.203924e+00,6.949378e+00,2.793870e+00,9.710899e+00,7.277075e+00,5.106546e+00,7.091317e+00,6.834172e+00,7.608774e+00,1.130620e+01,1.067373e+01,2.904726e+00
1.074805e+01,1.255723e+01,1.127633e+01,1.399004e+01,1.419829e+01,1.246820e+01,1.308759e+01,1.412787e+01,1.503777e+01,1.357246e+01,1.641068e+01,4.735515e-01,9.483068e+00,1.293983e+01,1.812902e+01,1.979411e+01,2.178921e+01,2.338127e+01,1.376916e+01,-1.891818e+00,1.045285e+01,2.359620e+01,3.984741e+01,5.686379e+01,6.089837e+01,5.722901e+01,5.209196e+01,4.918724e+01,5.116689e+01,4.678978e+01,3.121299e+01,1.720012e+01,1.971558e+01,1.887947e+01,1.607392e+01,2.016605e+01,1.909443e+01,1.778117e+01,1.950846e+01,1.901733e+01,1.228886e+01
7.089203e+00,9.652422e+00,1.110888e+01,1.267727e+01,1.321943e+01,1.423079e+01,1.420495e+01,1.558792e+01,1.704056e+01,1.352892e+01,1.228310e+01,4.032539e+01,3.667712e+01,3.464024e+01,3.079691e+01,1.864656e+01,1.778804e+01,1.619815e+01,7.734186e+00,4.881807e+00,-8.119583e+00,-9.151464e+00,-1.787761e+01,-2.629232e+01,-3.310780e+01,-4.031314e+01,-4.524470e+01,-4.825747e+01,-4.322220e+01,-3.324870e+01,-1.284982e+01,4.937037e+00,1.713072e+01,1.442329e+01,1.715754e+01,2.372643e+01,1.988150e+01,1.532494e+01,1.490520e+01,1.503948e+01,1.308280e+01
2.337180e+00,5.246072e+00,6.519505e+00,5.733277e+00,7.536995e+00,8.890388e+00,8.128531e+00,1.054347e+01,1.150749e+01,8.924686e+00,6.025326e+00,-3.407668e+00,6.633090e+00,1.085924e+01,6.428532e+00,-3.379079e+00,-4.901561e+00,-4.028237e+00,-1.946845e+01,-1.948229e+00,3.516637e+01,4.849601e+01,4.799229e+01,3.961707e+01,4.375291e+01,4.599013e+01,4.559782e+01,4.523006e+01,4.468118e+01,3.455013e+01,1.718952e+01,1.060843e+01,1.088355e+01,1.009818e+01,1.199038e+01,1.624605e+01,1.172015e+01,7.791455e+00,6.980389e+00,6.412529e+00,7.892342e+00
2.764324e+00,5.194572e+00,4.421867e+00,4.916268e-01,3.095763e+00,5.364820e+00,4.834257e+00,6.930895e+00,6.045588e+00,4.366481e+00,3.149209e+00,-8.136650e-01,-1.957164e+00,1.724685e+00,1.895368e+00,3.936628e+00,4.745313e+00,1.333408e+00,-1.689437e+01,-1.189557e+01,-5.489444e+00,1.970070e+00,-8.737477e-01,-4.423776e+00,-5.281662e+00,-5.376197e+00,-8.765343e+00,-1.173078e+01,-1.019746e+01,-1.001265e+01,-1.158144e+01,-3.487517e+00,9.729551e+00,9.136713e+00,7.369453e+00,7.072943e+00,3.835331e+00,4.202323e+00,4.563843e+00,2.966685e+00,4.559686e+00
2.903986e+00,3.010121e+00,2.707203e+00,-8.405080e-01,3.188632e-01,4.140150e+00,3.990250e+00,3.890592e+00,1.618823e+00,-5.349414e-01,5.077471e-01,1.012424e+01,1.422461e+01,1.042148e+01,6.959474e+00,5.570565e+00,5.572991e+00,1.705053e+00,-5.443830e+00,-2.735816e+00,1.942843e-01,-8.690813e+00,-1.181789e+01,-5.137330e+00,-4.734332e+00,-3.975830e+00,-5.301685e+00,-1.000043e+01,-1.693937e+01,-2.311053e+01,-9.395603e+00,1.878606e+00,5.781357e-01,1.742731e+00,3.041191e+00,1.746404e+00,-1.128662e+00,1.707463e+00,3.563750e+00,3.285626e+00,3.276937e+00
-2.238539e+00,-2.443890e+00,-3.631911e-01,4.776120e-01,-1.321747e+00,1.048224e+00,-9.697229e-02,-1.362885e+00,-2.479111e+00,-4.785180e+00,-3.080997e+00,-6.182835e+00,-5.611206e+00,-4.401342e+00,-2.358815e+00,-5.093481e+00,-4.401085e+00,-1.593420e+00,9.423208e-01,-6.251842e+00,-1.965251e+01,-2.199625e+01,-2.336938e+01,-2.422624e+01,-2.192194e+01,-1.433835e+01,-1.234761e+01,-1.293864e+01,-1.488245e+01,-1.782664e+01,-2.406979e+01,-1.493044e+01,-1.523747e+01,-7.170729e+00,-1.371345e+00,-9.083930e-01,-4.479714e+00,-3.160660e+00,-2.135108e-01,2.473358e+00,7.333816e-01
-7.233316e+00,-3.783602e+00,-6.628178e-01,2.124554e+00,-1.960768e+00,-3.886459e+00,-6.503172e+00,-6.141581e+00,-4.098162e+00,-5.197089e+00,-4.458737e+00,-2.832465e+00,-5.805095e+00,-3.581338e+00,1.142628e+00,1.839010e+00,-1.536204e+00,-1.094223e+00,6.344756e+00,7.969835e+00,2.110615e+01,1.884267e+01,1.712986e+01,1.052128e+01,9.729866e+00,1.297501e+01,1.619975e+01,2.028265e+01,1.851012e+01,1.547206e+01,1.937570e+01,1.638491e+01,-1.366693e+00,-4.920728e+00,-2.349510e+00,-1.922074e+00,-5.315826e+00,-5.714953e+00,-2.738940e+00,6.508179e-01,-1.802568e+00
-5.228044e+00,9.070998e-01,3.616429e+00,2.511116e+00,-1.587880e+00,-5.785495e+00,-7.992537e+00,-5.948175e+00,-1.953166e+00,-2.445001e+00,-2.860481e+00,-9.257761e+00,-9.515528e+00,-8.821083e+00,-9.241674e+00,-7.902605e+00,-5.734724e+00,-6.340294e-01,2.902483e+00,-6.042039e+00,-2.653856e+01,-2.456411e+01,-1.112797e+01,-9.632631e+00,-5.399384e+00,-1.680214e+00,1.530005e+00,9.498897e+00,1.807569e+01,2.556578e+01,2.054148e+01,1.167261e+01,5.612379e+00,4.510988e+00,1.021400e+00,-7.998647e-02,-2.421420e+00,-1.895306e+00,-7.602975e-01,2.918726e-02,-6.914899e-01
