Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33
-4.926699e+02,-4.722065e+02,-4.714977e+02,-4.647941e+02,-4.624270e+02,-4.633301e+02,-3.923958e+02,-2.890174e+02,-2.327306e+02,-2.319791e+02,-2.455527e+02,-2.385158e+02,-2.360645e+02,-2.332724e+02,-2.187893e+02,-2.060385e+02,-2.061687e+02,-1.979585e+02,-1.769979e+02,-1.490988e+02,-1.015054e+02,-7.257325e+01,-7.186324e+01,-1.005180e+02,-1.612142e+02,-2.327666e+02,-2.856133e+02,-3.255771e+02,-3.799738e+02,-4.191109e+02,-4.444285e+02,-4.567572e+02,-4.702812e+02
5.361111e+01,6.676242e+01,6.697708e+01,7.474355e+01,7.763798e+01,7.560614e+01,1.391347e+02,1.918138e+02,2.019170e+02,1.869355e+02,1.607341e+02,1.511491e+02,1.468176e+02,1.456142e+02,1.394762e+02,1.314160e+02,1.266758e+02,1.219381e+02,1.173712e+02,1.151535e+02,1.179560e+02,1.180116e+02,1.098335e+02,1.116227e+02,1.224919e+02,1.455242e+02,1.484035e+02,1.372458e+02,1.171161e+02,1.031616e+02,8.725058e+01,8.049245e+01,7.488977e+01
1.281110e+01,9.214844e+00,8.034451e+00,1.019155e+01,1.060070e+01,8.187496e+00,2.514605e+01,2.982662e+01,2.141330e+01,1.512194e+01,1.312137e+01,1.870684e+01,1.715093e+01,2.345443e+01,2.233482e+01,1.300900e+01,-9.540764e-01,4.383755e+00,6.020449e+00,-7.811604e+00,-2.391148e+01,-2.742399e+01,-3.154144e+01,-2.781757e+01,-2.139612e+01,-2.566883e+01,-2.170291e+01,-1.898235e+01,-1.827014e+01,-6.266331e+00,1.893049e+00,6.430269e+00,1.629282e+01
3.836996e+00,5.639771e+00,3.543096e+00,2.527553e+00,3.530882e-01,-2.858149e+00,-2.568419e+01,-2.439281e+01,-2.161037e+01,-2.386528e+01,-1.905087e+01,-1.998343e+01,-2.340621e+01,-2.531301e+01,-2.693507e+01,-2.549089e+01,-2.399140e+01,-3.186955e+01,-3.724056e+01,-4.474621e+01,-5.779342e+01,-6.018515e+01,-6.041290e+01,-5.152179e+01,-3.125137e+01,-1.816755e+01,-1.996916e+01,-2.040797e+01,-2.428932e+01,-1.935731e+01,-8.802835e+00,-4.313029e+00,1.425975e+00
1.451818e+01,1.858328e+01,1.593158e+01,1.903936e+01,1.854523e+01,1.239151e+01,-3.556396e+01,-6.781497e+01,-7.656270e+01,-7.201984e+01,-5.618704e+01,-5.439254e+01,-5.262122e+01,-4.651480e+01,-3.327382e+01,-2.432147e+01,-1.971013e+01,-1.800950e+01,-1.465820e+01,-2.608734e+01,-4.286923e+01,-5.009543e+01,-5.827700e+01,-5.539888e+01,-3.800414e+01,-2.370002e+01,-1.547969e+01,-1.847831e+01,-1.079168e+01,4.029622e+00,1.044676e+01,1.669743e+01,1.764536e+01
1.454519e+01,1.291773e+01,9.837980e+00,1.394053e+01,1.631831e+01,1.010322e+01,-2.425423e+01,-1.379274e+01,8.234100e-02,7.148640e+00,2.266797e+01,2.462691e+01,1.927194e+01,1.683391e+01,1.830183e+01,1.618043e+01,1.634095e+01,1.456622e+01,1.598105e+01,2.402937e+01,2.458234e+01,2.731987e+01,3.270156e+01,3.738808e+01,4.169012e+01,3.380920e+01,2.248905e+01,1.439409e+01,6.577832e+00,1.401957e+01,1.541346e+01,1.904029e+01,2.148841e+01
6.496242e+00,6.693022e+00,4.140067e+00,3.499585e+00,4.107512e+00,1.994682e+00,-2.210751e+01,-1.599645e+01,-1.110942e+01,-1.241686e+01,-9.021776e+00,-9.664783e+00,-8.742689e+00,-1.066849e+01,-8.103322e+00,-1.284979e+01,-1.034888e+01,-8.697327e+00,-1.254236e+01,-9.788414e+00,-1.327137e+01,-1.219799e+01,-1.451793e+01,-2.265608e+01,-1.702447e+01,-5.531166e+00,5.600186e-01,3.773746e+00,1.389804e+01,1.703838e+01,1.578821e+01,1.170462e+01,9.465989e+00
3.958275e+00,4.564351e+00,4.721331e+00,4.286529e+00,1.305005e+00,2.118129e+00,-3.834904e+00,2.090620e+00,5.975218e+00,1.432373e+01,1.538079e+01,1.230443e+01,1.676825e+01,1.723346e+01,1.506533e+01,1.483546e+01,1.163195e+01,1.590674e+01,1.805620e+01,1.526431e+01,1.740111e+01,1.815234e+01,2.025971e+01,1.550065e+01,8.858306e+00,1.579654e+00,-6.862838e+00,-3.767694e+00,6.486679e+00,1.116617e+01,9.179303e+00,6.547379e+00,9.991918e-01
5.088610e+00,1.100876e+00,3.604151e+00,4.662715e+00,2.834229e+00,4.794540e+00,-1.006674e+00,4.116090e+00,7.113982e+00,5.959242e+00,1.260022e+01,1.167893e+01,6.484190e+00,5.598835e+00,4.022361e+00,1.113560e+01,1.015098e+01,1.044440e+01,4.798383e+00,2.598120e+00,-1.954701e+00,-9.524282e+00,-1.879014e+01,-2.195526e+01,-2.364426e+01,-1.705677e+01,-9.839578e+00,-6.739927e+00,-1.004896e+01,-1.547637e+00,-3.718556e+00,-7.714223e-01,1.337952e+00
2.491163e+00,1.194137e+00,2.200187e+00,-9.938963e-01,1.658859e+00,3.778871e+00,-7.053731e+00,-1.598827e+01,-1.832602e+01,-2.233194e+01,-2.692755e+01,-2.295514e+01,-2.123535e+01,-2.161903e+01,-2.091751e+01,-2.306506e+01,-1.984153e+01,-2.056840e+01,-2.399575e+01,-2.604295e+01,-3.327295e+01,-3.566076e+01,-3.986995e+01,-3.741757e+01,-3.562022e+01,-3.229855e+01,-2.465156e+01,-1.742859e+01,-1.011630e+01,-7.580705e+00,-1.010374e+01,-5.205498e+00,2.615838e+00
