Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26
-4.980508e+02,-4.751806e+02,-4.739071e+02,-4.752035e+02,-4.220238e+02,-3.401653e+02,-2.728236e+02,-2.220667e+02,-1.787993e+02,-1.153312e+02,-8.009269e+01,-7.157680e+01,-4.278749e+01,-3.682052e+01,-6.625348e+01,-1.053899e+02,-1.693275e+02,-2.399406e+02,-3.092219e+02,-3.715962e+02,-4.334827e+02,-4.684562e+02,-4.806286e+02,-4.824198e+02,-4.805688e+02,-4.937080e+02
7.201401e+01,8.527965e+01,8.731989e+01,8.578499e+01,1.172201e+02,1.174150e+02,1.083457e+02,9.896078e+01,7.714903e+01,3.124558e+01,1.109857e+01,1.563181e+01,1.965062e+01,3.757207e+01,6.211716e+01,8.637550e+01,1.160428e+02,1.390216e+02,1.521805e+02,1.444924e+02,1.197211e+02,1.008920e+02,8.997575e+01,8.977470e+01,9.343156e+01,8.596376e+01
8.958216e+00,5.803183e+00,4.129568e+00,-1.263660e+00,1.208439e+01,1.805629e+01,1.513209e+01,7.097685e+00,2.579366e+00,-1.767176e+00,-6.925797e+00,-8.611059e+00,-2.976401e+01,-4.467958e+01,-5.037758e+01,-4.268149e+01,-2.678059e+01,-1.305690e+01,-8.663834e+00,-1.129527e+01,-6.089524e+00,1.344729e+00,4.233396e+00,4.904321e+00,5.913526e+00,1.083681e+01
2.225535e+00,3.972334e+00,2.062654e+00,-1.441291e+00,2.510202e+01,4.566624e+01,4.899268e+01,3.159591e+01,1.985276e+01,3.179276e+01,4.103210e+01,3.642109e+01,2.125711e+01,9.171892e+00,-9.203200e+00,-2.142355e+01,-2.401266e+01,-1.825730e+01,-1.452021e+01,-1.466784e+01,-1.507942e+01,-1.366055e+01,-4.116475e+00,-3.348570e+00,-6.942051e+00,-6.585869e+00
5.265326e+00,3.762416e+00,3.886913e+00,9.649762e+00,2.117178e+01,9.713249e+00,-1.003782e+01,-1.442021e+01,-1.394173e+01,-4.157666e+01,-5.542680e+01,-4.909944e+01,-3.987598e+01,-3.488037e+01,-2.961580e+01,-3.207302e+01,-2.846468e+01,-2.084275e+01,-1.354575e+01,-1.403016e+00,7.346815e+00,8.085630e+00,1.104769e+01,1.629726e+01,1.416395e+01,8.195204e+00
1.885032e+01,1.634786e+01,1.139431e+01,8.575440e+00,7.626731e-01,2.069302e+00,2.445818e+01,4.665283e+01,5.755365e+01,6.161573e+01,5.084668e+01,4.214116e+01,4.887099e+01,5.650279e+01,6.468907e+01,6.771800e+01,6.100266e+01,4.135323e+01,2.517842e+01,1.071216e+01,6.168940e+00,1.072548e+01,1.044221e+01,1.580145e+01,1.568191e+01,1.049168e+01
1.073170e+01,1.319351e+01,1.057664e+01,3.936475e+00,1.609131e+00,3.822075e+00,-4.913162e+00,-1.518762e+01,-3.158563e+01,-3.489955e+01,-3.170124e+01,-2.599106e+01,-3.577245e+01,-3.873467e+01,-3.834709e+01,-3.279793e+01,-2.844859e+01,-2.594142e+01,-1.624946e+01,-1.531718e+00,-1.992844e+00,3.859319e+00,8.068872e+00,9.253790e+00,9.665679e+00,5.710514e+00
-4.592886e-01,7.707276e-01,1.052106e+00,-7.503539e-02,-6.517824e+00,2.813149e+00,8.119103e+00,1.551729e+01,2.436784e+01,1.675797e+01,2.002361e+01,2.881179e+01,4.160114e+01,4.645096e+01,4.807174e+01,4.103624e+01,3.778418e+01,2.712727e+01,1.765939e+01,1.097116e+01,3.688407e+00,4.534168e+00,7.430151e+00,8.694013e+00,1.121716e+01,8.582184e+00
1.275543e+01,1.364616e+01,1.102790e+01,8.823195e+00,-1.211419e+01,-3.438830e+01,-3.267895e+01,-2.599654e+01,-2.311040e+01,-2.506631e+01,-2.760733e+01,-3.151631e+01,-2.375074e+01,-1.764250e+01,-1.391996e+01,-1.399685e+01,-1.114309e+01,-9.963665e+00,-4.601025e+00,4.929193e+00,9.746704e+00,1.138012e+01,9.453189e+00,1.136684e+01,1.335890e+01,1.326467e+01
3.948015e+00,3.697650e+00,5.209770e+00,5.491833e+00,-2.994922e+00,9.299055e+00,1.909192e+01,1.801628e+01,-6.094442e-01,-3.753886e+00,8.708524e+00,1.218616e+01,6.612408e+00,1.060656e+01,1.666031e+01,2.020829e+01,9.897880e+00,1.906850e+00,-3.599842e+00,1.642887e+00,7.193439e+00,9.195849e+00,6.647472e+00,7.427400e+00,7.582610e+00,9.052711e+00
-3.640071e+00,-5.005287e+00,-3.660613e+00,-3.724259e+00,-1.547105e+01,-2.171080e+01,-2.089894e+01,-2.447096e+01,-2.758350e+01,-2.766516e+01,-1.478313e+01,-4.933602e-01,-1.125533e+00,-8.767341e-01,-6.988057e+00,-1.055933e+01,-8.238092e+00,-1.096751e-01,1.425299e+00,1.694736e+00,-3.246342e-01,8.986545e-01,-3.685944e+00,-3.950919e+00,-1.883453e+00,1.952648e+00
-4.889750e+00,-2.978891e+00,-2.662344e+00,-5.688978e+00,-1.495417e+01,-3.861746e+00,-1.718788e+00,3.820604e+00,6.740756e+00,6.301382e+00,-9.253307e-02,-1.013931e+01,-1.155679e+01,-1.014246e+01,-1.056267e+01,-1.325800e+01,-1.686280e+01,-1.639645e+01,-1.118925e+01,-8.373904e+00,-6.419512e+00,-3.618957e+00,-9.127932e+00,-1.163196e+01,-7.316042e+00,1.144312e-01
-1.551699e+01,-1.506870e+01,-1.130528e+01,-1.032420e+01,-1.991841e+01,-1.796142e+01,-1.118842e+01,-1.128711e+01,-1.643450e+01,-1.830160e+01,-2.416143e+01,-3.292523e+01,-2.841512e+01,-1.880338e+01,-5.534404e+00,1.968467e+00,3.993034e+00,5.491225e+00,8.228753e+00,2.157676e+00,-1.058035e+00,-4.467579e+00,-7.485494e+00,-9.871140e+00,-7.710384e+00,-1.956925e+00
