Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24
-4.721208e+02,-4.277032e+02,-4.010667e+02,-3.094403e+02,-2.095008e+02,-1.585604e+02,-1.345863e+02,-1.267473e+02,-1.273010e+02,-1.207024e+02,-9.880032e+01,-9.373692e+01,-1.229341e+02,-1.776852e+02,-2.340127e+02,-3.003139e+02,-3.752512e+02,-4.346655e+02,-4.678029e+02,-4.783947e+02,-4.798950e+02,-4.774460e+02,-4.728041e+02,-4.839492e+02
9.180627e+01,1.083198e+02,1.147769e+02,1.391853e+02,1.598181e+02,1.685508e+02,1.789300e+02,1.609741e+02,1.333822e+02,1.136267e+02,9.433493e+01,9.185791e+01,9.939276e+01,1.163921e+02,1.420820e+02,1.478362e+02,1.545058e+02,1.272091e+02,1.013045e+02,8.970468e+01,8.795755e+01,9.137286e+01,9.439539e+01,8.777758e+01
1.645430e+01,-8.063133e-01,-1.209429e+01,-4.067633e+01,-4.833028e+01,-6.924629e+01,-8.729202e+01,-7.310432e+01,-5.860261e+01,-4.941317e+01,-3.291472e+01,-1.949404e+01,-5.973812e+00,9.833485e+00,1.103590e+01,1.241156e+01,4.975904e+00,5.600648e+00,1.145587e+01,7.553891e+00,8.777918e+00,1.239500e+01,1.032850e+01,1.518322e+01
8.548210e+00,1.538327e+01,2.023285e+01,1.929791e+01,1.922598e+01,-3.699955e+00,-2.938933e+01,-2.623407e+01,-1.472236e+01,-1.978646e+01,-4.031863e+01,-5.383770e+01,-5.406184e+01,-4.354477e+01,-3.866303e+01,-3.228872e+01,-2.966114e+01,-2.360863e+01,-1.040686e+01,-8.907235e+00,-5.225681e+00,-1.871817e+00,-4.038733e+00,-4.619111e-01
1.079917e+01,1.840077e+01,1.793846e+01,8.361735e-01,-1.049182e+01,-7.232448e+00,-1.297043e+01,-2.671621e+01,-3.636015e+01,-3.557424e+01,-4.383622e+01,-4.825776e+01,-4.798286e+01,-4.324141e+01,-3.169614e+01,-2.417103e+01,-1.035066e+01,3.021937e+00,1.104399e+01,1.021142e+01,1.136121e+01,1.407792e+01,1.300223e+01,1.186307e+01
1.174011e+01,1.360099e+01,1.078590e+01,1.048091e+00,1.740619e+00,2.432876e+01,4.081683e+01,5.469279e+01,6.000372e+01,7.019987e+01,7.912878e+01,8.184096e+01,7.967594e+01,6.139767e+01,3.806833e+01,1.717345e+01,3.516300e+00,8.652246e+00,1.698048e+01,1.211843e+01,1.131183e+01,1.493212e+01,1.136730e+01,9.741726e+00
1.319469e+01,1.442462e+01,1.369898e+01,2.503674e+00,-1.679744e+01,-2.000315e+01,-1.931912e+01,-2.983049e+01,-3.991202e+01,-4.878199e+01,-5.217576e+01,-5.247341e+01,-5.112357e+01,-5.038789e+01,-4.120925e+01,-3.043893e+01,-1.537008e+01,-3.516965e+00,7.647401e+00,6.094189e+00,6.172650e+00,9.900520e+00,4.965872e+00,4.821207e+00
3.570112e+00,-5.776277e-01,-4.291458e+00,-7.114443e+00,-4.381654e+00,-4.644263e+00,-1.371685e+01,-8.168016e+00,1.610040e+00,1.174633e+01,1.983372e+01,2.168507e+01,2.082420e+01,2.296657e+01,1.855861e+01,8.741980e+00,-4.925342e+00,-4.510659e+00,4.988168e+00,7.344501e+00,6.467583e+00,6.533000e+00,4.436750e+00,6.023718e+00
4.642453e+00,5.132028e+00,2.986180e+00,-2.242227e-01,-5.195450e+00,3.239720e+00,1.278342e+01,1.272092e+01,9.206223e+00,-3.522882e+00,-1.804854e+01,-2.159855e+01,-2.332103e+01,-1.812269e+01,-8.107239e+00,-6.283491e+00,-1.544709e+00,5.741037e+00,7.760831e+00,9.219294e+00,6.367129e+00,2.525829e+00,2.512073e+00,6.214790e+00
5.363605e+00,3.797367e+00,1.137094e+00,1.357630e+01,1.217027e+01,6.453131e+00,1.057403e+01,1.570572e+01,1.828056e+01,2.230568e+01,2.943449e+01,3.292932e+01,3.299711e+01,2.591232e+01,1.870975e+01,1.519201e+01,6.578063e+00,1.124863e+01,4.379007e+00,7.745105e+00,4.528181e+00,4.356769e-01,1.054929e+00,6.895533e+00
