Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31
-5.296534e+02,-5.070609e+02,-5.049269e+02,-5.120370e+02,-5.100305e+02,-4.614668e+02,-3.495519e+02,-2.664701e+02,-2.042363e+02,-1.460747e+02,-9.688213e+01,-6.507066e+01,-6.358003e+01,-2.898256e+01,-1.630990e+01,-5.109688e+01,-1.263127e+02,-2.245456e+02,-3.207876e+02,-4.003333e+02,-4.717932e+02,-4.998233e+02,-5.066199e+02,-5.075581e+02,-5.088395e+02,-5.094636e+02,-5.090207e+02,-5.088813e+02,-5.091903e+02,-5.064673e+02,-5.116014e+02
1.002308e+02,1.111350e+02,1.138434e+02,1.080821e+02,1.053605e+02,1.096092e+02,8.577753e+01,5.916862e+01,3.834858e+01,2.286895e+01,1.290004e+01,5.985546e+00,9.904402e+00,3.995440e+01,7.147350e+01,9.339522e+01,1.239971e+02,1.561374e+02,1.659662e+02,1.498597e+02,1.243717e+02,1.125812e+02,1.090457e+02,1.079692e+02,1.073897e+02,1.079881e+02,1.076894e+02,1.074801e+02,1.075035e+02,1.103288e+02,1.059576e+02
-6.181979e+00,-8.938482e+00,-5.195951e+00,-3.321955e+00,-1.007090e+01,2.983637e+00,3.378386e+01,4.537781e+01,4.002037e+01,2.784126e+01,1.967933e+00,-1.663161e+01,-1.895161e+01,-4.811103e+01,-5.244159e+01,-4.556816e+01,-3.648443e+01,-2.826643e+01,-1.973494e+01,-2.538098e+01,-2.424782e+01,-1.492636e+01,-1.116789e+01,-1.040163e+01,-1.034366e+01,-1.113734e+01,-1.372409e+01,-1.140445e+01,-1.084858e+01,-8.705173e+00,-9.158999e+00
-2.410393e+00,-5.204902e+00,-5.214396e+00,-3.326841e+00,-8.522997e+00,7.776918e-01,3.515803e+01,5.103151e+01,5.317587e+01,5.716679e+01,5.680338e+01,4.362160e+01,2.304246e+01,-2.590940e+01,-4.640996e+01,-4.972835e+01,-4.605202e+01,-3.376087e+01,-2.678392e+01,-2.798047e+01,-2.208086e+01,-1.417798e+01,-6.873348e+00,-1.257293e+00,-2.767610e+00,-1.026483e+01,-1.155794e+01,-4.804062e+00,-5.898594e+00,-4.228750e+00,-3.078087e+00
2.113193e+01,2.329489e+01,2.163993e+01,1.898072e+01,1.858641e+01,1.377900e+01,-1.270694e+01,-3.731503e+01,-5.761234e+01,-7.897579e+01,-7.539166e+01,-5.869921e+01,-3.989207e+01,-2.601849e+01,-3.409613e+01,-3.917608e+01,-4.200766e+01,-3.506483e+01,-1.890398e+01,-8.601856e+00,9.666050e+00,1.444353e+01,1.554998e+01,2.124837e+01,1.822482e+01,1.267311e+01,1.394739e+01,2.133522e+01,2.284979e+01,2.012978e+01,2.184757e+01
1.188016e+01,8.781416e+00,8.229197e+00,7.273026e+00,6.215919e+00,1.303787e+01,4.786670e+01,6.941939e+01,7.150014e+01,6.493636e+01,5.452492e+01,5.291793e+01,5.601957e+01,7.468752e+01,6.929929e+01,6.637827e+01,6.493574e+01,5.639958e+01,2.613007e+01,1.476692e+01,1.363586e+01,7.127646e+00,3.403913e+00,4.800707e+00,9.482119e-01,-1.050229e+00,4.040064e+00,7.257443e+00,9.023484e+00,3.751910e+00,7.679976e+00
9.328444e+00,1.083822e+01,9.283750e+00,1.106854e+01,1.064211e+01,-2.117754e-01,-2.064921e+01,-3.120379e+01,-3.487301e+01,-3.583298e+01,-3.169100e+01,-3.193164e+01,-4.123776e+01,-5.140701e+01,-5.558516e+01,-5.755264e+01,-5.681393e+01,-4.679094e+01,-3.064841e+01,-1.184461e+01,2.938709e+00,9.670856e+00,1.246099e+01,1.446902e+01,1.142151e+01,7.791380e+00,9.577707e+00,8.530895e+00,8.156394e+00,6.254951e+00,1.034304e+01
5.600306e+00,4.209948e-01,-1.206874e-01,2.319536e+00,1.689081e+00,2.939527e+00,5.174314e+00,8.336559e+00,8.728423e+00,9.941266e+00,2.141427e+01,3.085449e+01,3.283009e+01,3.216603e+01,3.145004e+01,2.906539e+01,2.833574e+01,1.811920e+01,8.110250e+00,1.703949e+00,-3.096776e+00,-5.091399e-01,7.969154e+00,1.159021e+01,1.085221e+01,6.568160e+00,2.417524e+00,-9.654224e-01,-1.571587e+00,-6.794239e-01,2.796368e+00
4.018724e+00,-2.246088e-01,3.369919e+00,5.186204e+00,4.772964e+00,-8.125337e+00,-1.537648e+01,-1.927154e+01,-1.979185e+01,-2.448329e+01,-2.653572e+01,-2.056538e+01,-1.089047e+01,5.113001e-01,2.513481e+00,-3.322914e+00,-8.806126e+00,-1.143436e+01,-5.813156e+00,2.412963e+00,1.333955e+00,3.915678e+00,5.724460e+00,5.437486e+00,6.710181e+00,8.158983e+00,4.396479e+00,1.546208e+00,1.551931e+00,3.097621e+00,5.608719e+00
7.231034e+00,3.495795e+00,1.706566e+00,2.250842e+00,1.232714e+00,-4.664843e-01,9.432127e+00,8.046114e+00,6.669005e+00,8.443679e+00,1.825256e+01,2.663469e+01,1.968817e+01,1.308854e+01,1.554677e+01,2.063958e+01,1.721988e+01,1.237247e+01,5.782371e+00,6.289385e+00,4.821764e+00,4.157686e+00,7.882611e-01,-3.296404e+00,6.864874e-01,4.963045e+00,3.065741e+00,6.029809e-01,-1.282398e+00,1.927404e+00,3.588428e+00
