Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42,Coeff 43
-4.533855e+02,-4.330930e+02,-4.341043e+02,-4.362608e+02,-4.331184e+02,-4.313618e+02,-4.160140e+02,-3.751735e+02,-3.578270e+02,-3.786122e+02,-4.172561e+02,-4.340919e+02,-4.330398e+02,-2.930523e+02,-1.732811e+02,-1.273286e+02,-1.219103e+02,-1.249155e+02,-1.306985e+02,-1.347394e+02,-1.329928e+02,-1.393031e+02,-1.429733e+02,-1.396648e+02,-1.374305e+02,-1.323308e+02,-1.187976e+02,-1.060737e+02,-9.673422e+01,-9.224775e+01,-1.020989e+02,-1.196186e+02,-1.465077e+02,-1.908575e+02,-2.279990e+02,-2.453685e+02,-2.851507e+02,-3.521184e+02,-4.042442e+02,-4.186176e+02,-4.290574e+02,-4.353290e+02,-4.419030e+02
4.860887e+01,6.692467e+01,6.777004e+01,6.364801e+01,6.503611e+01,6.654811e+01,6.860277e+01,6.222351e+01,6.515971e+01,7.609227e+01,7.682603e+01,6.761063e+01,6.943600e+01,8.416113e+01,6.066500e+01,4.392097e+01,3.404665e+01,3.179519e+01,3.518592e+01,4.621131e+01,5.099946e+01,4.001832e+01,4.252221e+01,3.987239e+01,3.967096e+01,3.468965e+01,2.551955e+01,2.556214e+01,2.329424e+01,2.741595e+01,2.824426e+01,3.580817e+01,5.020332e+01,7.292197e+01,8.652773e+01,8.415309e+01,8.186041e+01,7.855244e+01,7.056624e+01,7.066398e+01,6.728082e+01,6.319759e+01,5.963107e+01
1.653636e+01,1.807744e+01,2.159520e+01,1.761590e+01,1.532293e+01,1.534776e+01,9.787273e+00,9.466150e+00,1.026141e+01,1.223841e+01,1.586787e+01,2.104167e+01,2.380103e+01,5.607971e+01,4.985678e+01,3.614191e+01,3.332894e+01,4.386407e+01,4.199035e+01,3.213103e+01,2.667730e+01,2.305766e+01,1.895078e+01,1.899039e+01,2.252591e+01,3.449518e+01,3.937774e+01,3.168826e+01,2.578837e+01,2.676517e+01,2.938563e+01,3.813696e+01,4.398702e+01,5.358221e+01,6.036528e+01,5.449156e+01,4.341912e+01,3.219384e+01,1.529640e+01,1.307040e+01,1.449560e+01,1.322652e+01,1.692026e+01
3.735109e+00,6.972056e-01,2.561563e+00,2.357360e+00,1.729762e+00,9.498079e-01,-7.358589e-01,1.424867e+00,8.087540e-01,9.883901e-01,-2.128443e+00,1.532480e+00,4.904772e+00,3.129136e+01,4.597741e+01,4.807732e+01,4.445455e+01,4.195382e+01,4.161143e+01,3.800275e+01,4.086463e+01,4.544237e+01,4.618019e+01,4.427254e+01,4.787967e+01,4.909295e+01,5.266566e+01,5.385091e+01,5.689426e+01,5.477615e+01,4.663881e+01,5.274560e+01,5.326893e+01,5.406659e+01,4.348406e+01,3.725812e+01,2.920394e+01,2.021444e+01,6.373211e+00,-8.099903e-01,-3.728749e+00,-5.118513e+00,-2.053573e+00
1.062844e+01,1.100781e+01,9.341065e+00,1.197873e+01,1.400409e+01,1.335001e+01,8.715111e+00,7.199129e+00,-3.385606e+00,-2.223749e+00,9.292006e+00,7.750016e+00,9.932693e+00,-4.536061e+01,-5.589926e+01,-5.518548e+01,-5.664744e+01,-5.464087e+01,-4.255239e+01,-4.632561e+01,-5.066611e+01,-4.631775e+01,-4.646241e+01,-4.542183e+01,-4.737334e+01,-5.093697e+01,-5.195527e+01,-5.724933e+01,-5.835543e+01,-5.406717e+01,-5.505017e+01,-5.100896e+01,-4.466546e+01,-4.027763e+01,-1.490436e+01,-1.443222e-01,1.583998e+00,7.027156e+00,7.539371e+00,5.340872e+00,4.753495e+00,8.362919e+00,7.389045e+00
1.447398e+01,1.548912e+01,1.247233e+01,1.417912e+01,1.460641e+01,1.607656e+01,1.811386e+01,2.528069e+01,2.306452e+01,2.041346e+01,1.624081e+01,1.056667e+01,1.015007e+01,2.569916e+01,3.241746e+01,4.248141e+01,5.177428e+01,5.757512e+01,5.759734e+01,5.518499e+01,5.111797e+01,5.866109e+01,6.041963e+01,5.893035e+01,6.211948e+01,6.091194e+01,5.871049e+01,5.835534e+01,5.570861e+01,5.242181e+01,5.627653e+01,5.441296e+01,5.755671e+01,6.127898e+01,5.868012e+01,5.362368e+01,4.523801e+01,3.854163e+01,2.214701e+01,1.791592e+01,1.387566e+01,1.940326e+01,1.761208e+01
6.636620e+00,7.695019e+00,5.986730e+00,6.282324e+00,4.897971e+00,8.417200e+00,7.525044e+00,3.787218e+00,8.100902e+00,7.546806e+00,5.132785e+00,4.724385e+00,2.983598e+00,-4.428678e+01,-5.041966e+01,-3.835542e+01,-2.967959e+01,-3.252356e+01,-3.489812e+01,-3.301267e+01,-3.397626e+01,-3.452541e+01,-3.413013e+01,-3.383831e+01,-3.933623e+01,-3.653815e+01,-4.192057e+01,-4.380435e+01,-3.784245e+01,-3.915446e+01,-4.296099e+01,-5.138337e+01,-5.270551e+01,-5.721536e+01,-5.864146e+01,-5.222269e+01,-3.300481e+01,-1.162712e+01,3.826090e+00,1.011206e+01,1.259780e+01,1.449890e+01,1.438046e+01
-2.446640e+00,1.497528e+00,2.840722e+00,2.703199e+00,3.977939e+00,5.703407e+00,4.882646e+00,6.471111e+00,6.723741e+00,4.613332e+00,-4.102859e-02,3.331612e+00,2.705204e+00,-2.364285e+01,-2.071118e+01,-1.618064e+01,-5.698349e+00,1.128332e+00,5.362314e+00,8.048744e+00,1.187109e+01,8.528889e+00,5.246478e+00,8.430481e+00,1.174569e+01,1.003636e+01,5.831654e+00,2.283006e+00,5.249549e+00,5.569796e+00,3.884408e-01,-3.697846e+00,-2.809137e-01,-2.734328e+00,-5.032374e+00,2.363425e-01,2.953362e+00,2.214090e+00,1.030059e-01,4.502647e+00,1.364448e+01,9.945339e+00,8.237190e+00
-4.854874e+00,-4.268157e-01,3.734142e+00,2.291181e+00,6.445307e+00,5.012039e+00,4.412689e+00,8.683386e+00,1.191675e+01,8.998443e+00,3.643113e+00,6.163869e+00,5.880361e+00,-9.022106e+00,-4.077292e+00,-9.925224e-01,8.387982e-01,-3.254010e+00,-3.280039e+00,-8.115540e+00,-1.421204e+01,-1.750516e+01,-1.461930e+01,-1.210778e+01,-1.457091e+01,-1.414239e+01,-9.496624e+00,-5.792890e+00,-4.081557e-01,1.284729e+00,3.444402e+00,3.097617e+00,5.077140e+00,4.505297e+00,-5.175560e-01,-1.299911e+00,1.190100e+00,6.312576e+00,9.868174e+00,1.057929e+01,1.327119e+01,1.071082e+01,7.000199e+00
-3.124442e+00,-2.846281e+00,1.295104e+00,-9.041415e-01,1.010452e+00,2.011581e-01,-4.689750e+00,-1.324177e+00,2.879362e+00,5.963772e+00,3.396408e+00,4.658291e+00,3.983663e-01,-1.677678e+01,-1.186225e+01,-1.299570e+01,-1.346245e+01,-1.627257e+01,-1.522390e+01,-1.245764e+01,-1.519902e+01,-1.841390e+01,-1.462569e+01,-1.139841e+01,-1.376046e+01,-1.428218e+01,-1.469910e+01,-1.588425e+01,-1.385763e+01,-1.606255e+01,-1.008944e+01,-1.213154e+01,-1.962776e+01,-2.000492e+01,-1.730219e+01,-1.629500e+01,-1.262364e+01,-1.050613e+01,-4.060096e+00,-1.572255e+00,2.380114e+00,7.287770e+00,4.417621e+00
-1.924349e+00,-4.686021e+00,-1.958298e+00,-2.088132e+00,-4.130368e+00,-2.377404e+00,-3.309226e+00,-2.940044e+00,7.617581e-01,3.379623e+00,4.253544e+00,1.045433e+00,-8.461981e+00,-1.265539e+01,-1.487582e+01,-1.953963e+01,-2.936348e+01,-2.902905e+01,-2.638846e+01,-2.715002e+01,-3.024232e+01,-3.579786e+01,-3.016763e+01,-2.419901e+01,-2.179496e+01,-2.084782e+01,-2.203696e+01,-2.214593e+01,-2.403269e+01,-1.748240e+01,-5.249048e+00,4.382963e+00,6.023021e+00,4.365052e+00,1.690039e+00,-9.394251e+00,-1.164088e+01,-9.153214e+00,-4.385999e+00,-2.323101e+00,-5.767326e-01,1.223164e-01,-2.054267e+00
-3.001106e+00,-4.675601e+00,-1.103629e+00,1.007153e+00,-8.161601e-01,2.561924e-01,2.228087e+00,-2.943556e+00,-9.831992e+00,-7.062767e+00,3.367465e+00,1.332358e+00,-7.123923e+00,4.750009e+00,7.830515e+00,1.061795e+01,9.302278e+00,1.459605e+01,1.478284e+01,1.374508e+01,1.523313e+01,1.373174e+01,1.391110e+01,1.518608e+01,1.918446e+01,2.365217e+01,2.078329e+01,1.873396e+01,1.484948e+01,1.245315e+01,1.466440e+01,2.409996e+01,2.570106e+01,2.204088e+01,1.574251e+01,4.616130e+00,7.589861e-01,-2.500405e+00,7.848677e-01,6.222016e+00,4.437409e+00,-3.164646e+00,-4.154390e+00
-5.001873e+00,-4.895454e+00,-1.228154e-01,2.056052e+00,2.784940e+00,1.279272e+00,7.237843e+00,3.489272e+00,-8.907751e+00,-9.790170e+00,1.678221e-01,3.015762e+00,2.603245e+00,-1.087027e+01,-1.907691e+01,-2.185859e+01,-2.519124e+01,-2.025666e+01,-1.674943e+01,-1.301335e+01,-1.038454e+01,-1.351210e+01,-1.119112e+01,-1.096584e+01,-1.557954e+01,-1.867691e+01,-2.062450e+01,-2.037212e+01,-2.613374e+01,-3.345616e+01,-3.457338e+01,-2.632824e+01,-1.813411e+01,-9.783132e+00,-7.335505e+00,-1.063217e+01,-1.315696e+01,-1.243468e+01,-8.322386e+00,3.188614e-01,3.467286e+00,7.396498e-01,1.123163e+00
