Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42,Coeff 43,Coeff 44
-5.452783e+02,-5.209828e+02,-4.769906e+02,-4.248565e+02,-3.875401e+02,-3.647112e+02,-3.604346e+02,-3.571392e+02,-3.479764e+02,-3.402695e+02,-2.451042e+02,-1.449556e+02,-9.481963e+01,-8.939499e+01,-1.101521e+02,-1.206301e+02,-1.419162e+02,-1.455582e+02,-1.426791e+02,-1.382281e+02,-1.188824e+02,-1.015927e+02,-9.429543e+01,-8.710587e+01,-8.886229e+01,-7.629650e+01,-7.412717e+01,-4.740037e+01,-2.999656e+01,-2.956179e+01,-3.491998e+01,-4.616564e+01,-1.106520e+02,-2.172700e+02,-2.971989e+02,-3.959761e+02,-4.831556e+02,-5.135599e+02,-5.099705e+02,-5.125948e+02,-5.191159e+02,-5.182460e+02,-5.181661e+02,-5.191244e+02
5.864369e+01,7.803365e+01,5.712341e+01,2.906354e+01,8.239999e+00,-5.122678e+00,-6.696676e+00,-3.056360e+00,-1.417996e+01,-1.977903e+01,2.541625e+01,4.631104e+01,5.021001e+01,4.344870e+01,4.142962e+01,4.473201e+01,4.389933e+01,3.528713e+01,3.200408e+01,3.217025e+01,3.343626e+01,2.836684e+01,2.464607e+01,2.466688e+01,2.080016e+01,1.833244e+01,1.468935e+01,2.064926e+01,2.624933e+01,1.906086e+01,2.327102e+01,5.066645e+01,8.586639e+01,1.114055e+02,1.173472e+02,1.207790e+02,9.451128e+01,7.438503e+01,7.849786e+01,7.976640e+01,7.697466e+01,7.977110e+01,7.706292e+01,7.375798e+01
1.722238e+01,1.651168e+01,3.050932e+01,4.550919e+01,5.662624e+01,6.300678e+01,6.705159e+01,7.314386e+01,7.314616e+01,6.334145e+01,4.984489e+01,2.514742e+01,-9.889557e+00,-2.461294e+01,-2.584474e+01,-2.200197e+01,-4.708829e+00,-4.610741e+00,-8.025560e+00,-1.422898e+01,-2.396722e+01,-2.567337e+01,-2.491478e+01,-2.632784e+01,-2.640393e+01,-3.409410e+01,-3.373740e+01,-5.152012e+01,-6.383072e+01,-6.524066e+01,-6.287943e+01,-7.567516e+01,-7.797562e+01,-4.814552e+01,-4.228328e+01,-4.600407e+01,-8.604735e+00,3.463934e+00,5.242304e+00,1.094559e+01,1.534193e+01,1.908885e+01,1.301278e+01,6.826854e+00
2.435504e-01,-8.763157e-02,-2.406509e+01,-4.000666e+01,-4.363864e+01,-4.989777e+01,-5.011519e+01,-3.702223e+01,-3.318103e+01,-3.123939e+01,-4.141904e+01,-4.595255e+01,-3.640068e+01,-4.248706e+01,-4.864710e+01,-4.846333e+01,-4.162354e+01,-3.852324e+01,-3.643908e+01,-3.528213e+01,-3.596604e+01,-3.389763e+01,-3.098870e+01,-3.053993e+01,-2.893954e+01,-2.923886e+01,-3.224645e+01,-3.710698e+01,-4.079265e+01,-3.718996e+01,-3.820296e+01,-4.950925e+01,-4.986171e+01,-5.186699e+01,-4.767762e+01,-3.804982e+01,-2.237070e+01,-8.774868e+00,-6.990071e+00,-2.045259e+00,3.579790e+00,5.348453e+00,-2.039605e+00,-6.480625e+00
9.797861e+00,1.636100e+01,3.237201e+01,3.649115e+01,3.997099e+01,4.605541e+01,4.662900e+01,4.498285e+01,3.664330e+01,3.793211e+01,2.581598e+01,6.929729e+00,-1.332989e+01,-1.468967e+01,-2.849666e+00,4.759096e+00,1.951539e+00,-8.658032e-01,-1.554345e+00,-1.106382e+00,-1.458780e+00,-6.245433e+00,-8.436811e+00,-8.117793e+00,-9.399352e+00,-8.526639e+00,-9.619228e+00,-1.084279e+01,-1.075972e+01,-1.051857e+01,-1.150527e+01,-1.158540e+01,-8.213238e+00,8.550463e-01,7.702518e+00,7.022768e+00,3.318194e-01,2.809419e+00,7.595762e+00,1.481292e+01,1.759948e+01,1.620864e+01,1.099466e+01,1.118115e+01
1.780508e+01,2.148043e+01,6.631602e+00,1.153632e+00,-4.220971e+00,7.622564e-02,1.227335e+00,3.210866e+00,8.536851e+00,5.540222e+00,-8.424887e+00,1.009499e+01,2.635230e+01,3.409441e+01,4.148805e+01,4.759974e+01,4.619300e+01,4.625101e+01,4.688545e+01,4.763043e+01,5.253709e+01,5.300529e+01,5.060355e+01,5.257022e+01,5.251219e+01,4.681907e+01,4.245939e+01,4.216769e+01,4.019678e+01,4.189456e+01,4.540782e+01,4.311334e+01,4.092114e+01,2.932443e+01,1.375716e+01,9.503165e+00,1.489735e+01,1.536213e+01,1.801545e+01,2.361857e+01,1.993000e+01,1.518988e+01,1.527794e+01,1.626782e+01
1.199835e+01,9.009960e+00,1.371852e+01,1.764017e+01,1.896658e+01,2.214045e+01,2.366219e+01,2.281283e+01,2.092863e+01,2.399700e+01,-1.071483e+01,-3.663009e+01,-4.486630e+01,-3.970053e+01,-3.459935e+01,-3.423118e+01,-3.481553e+01,-3.444189e+01,-3.667521e+01,-3.809421e+01,-3.968941e+01,-3.809377e+01,-3.640573e+01,-3.392928e+01,-3.446172e+01,-3.111610e+01,-2.779354e+01,-2.140406e+01,-1.969728e+01,-2.334331e+01,-2.586480e+01,-2.661355e+01,-2.376099e+01,-1.555506e+01,-1.175553e+01,2.814967e+00,1.960077e+01,1.724563e+01,1.306764e+01,1.425129e+01,1.123093e+01,4.766134e+00,6.452059e+00,6.072950e+00
3.256634e+00,1.571007e+00,-6.394060e+00,2.420061e+00,-1.659544e-01,2.114493e+00,6.795679e-01,-3.776879e+00,4.256370e-01,4.409547e+00,2.245742e+01,4.351331e+01,5.771466e+01,5.756121e+01,4.966604e+01,4.773698e+01,4.409970e+01,4.472128e+01,4.258619e+01,4.303738e+01,4.619539e+01,4.431849e+01,4.633443e+01,4.841322e+01,5.067771e+01,5.108024e+01,5.070436e+01,5.211230e+01,5.149469e+01,4.787385e+01,4.565447e+01,4.324115e+01,3.789487e+01,3.986332e+01,3.451535e+01,2.389857e+01,1.548037e+01,6.251217e+00,1.568920e+00,4.825377e+00,5.022974e+00,-6.756365e-03,1.662945e+00,1.489586e+00
2.453661e-02,4.733358e+00,6.566791e+00,-1.738543e+00,-4.961852e+00,-4.355532e+00,-3.381905e+00,-1.496695e+00,8.559212e-01,-2.295762e+00,-1.855993e+01,-2.014140e+01,-1.943776e+01,-1.514396e+01,-1.271747e+01,-1.519472e+01,-1.887560e+01,-1.966677e+01,-2.021418e+01,-1.938676e+01,-1.723996e+01,-2.286387e+01,-2.662986e+01,-2.490553e+01,-2.526843e+01,-2.528156e+01,-2.543430e+01,-2.636707e+01,-2.657148e+01,-3.024478e+01,-3.372913e+01,-3.674788e+01,-3.567653e+01,-2.241468e+01,-1.242298e+01,-5.354952e+00,9.387741e+00,5.319541e+00,4.775638e+00,6.475643e+00,4.226783e+00,3.846483e+00,4.562837e+00,3.084486e+00
-2.340811e-01,3.788895e+00,1.218505e+01,1.731287e+01,1.660460e+01,1.583461e+01,1.807329e+01,1.671308e+01,1.876360e+01,2.480133e+01,-2.138730e+00,2.490821e+00,1.626949e+01,1.546849e+01,8.382835e+00,5.603818e+00,8.105933e+00,1.300284e+01,1.554087e+01,1.267512e+01,8.573017e+00,7.377201e+00,6.596250e+00,4.944485e+00,4.602510e-01,1.191860e-01,7.131753e-01,-9.101295e-01,-4.731852e-01,-5.722140e+00,-8.832413e+00,-6.788860e+00,-1.168775e+01,-1.653470e+01,-7.213627e+00,-1.013811e+01,-4.460892e+00,5.289870e+00,7.428926e+00,5.728852e+00,3.498074e+00,6.978267e+00,4.580361e+00,4.985764e-01
