Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25
-5.131022e+02,-4.519741e+02,-4.124489e+02,-3.284268e+02,-2.124450e+02,-8.719329e+01,-2.548206e+01,-7.945764e+00,-1.790047e+01,-4.287278e+01,-5.815141e+01,-6.907240e+01,-8.929227e+01,-1.238525e+02,-1.754818e+02,-2.257028e+02,-2.860320e+02,-3.650377e+02,-4.504181e+02,-4.757033e+02,-4.809813e+02,-4.787942e+02,-4.786085e+02,-4.792294e+02,-4.831372e+02
7.844795e+01,8.952666e+01,9.385487e+01,9.232895e+01,1.007051e+02,9.047340e+01,7.448163e+01,5.090528e+01,3.683136e+01,2.529462e+01,1.146420e+01,1.810381e+01,3.404411e+01,5.200909e+01,6.269164e+01,7.951408e+01,9.595540e+01,1.073577e+02,1.099457e+02,1.053355e+02,1.014623e+02,1.028601e+02,9.772528e+01,9.698733e+01,9.432852e+01
-1.199679e+01,-3.117445e+01,-3.865323e+01,-1.610080e+01,-2.756419e+01,-4.964760e+01,-6.322309e+01,-7.657315e+01,-6.754143e+01,-4.493492e+01,-2.953003e+01,-1.755373e+01,-2.976838e+00,1.434965e+01,3.811073e+01,5.218781e+01,4.981254e+01,3.705578e+01,1.006505e+01,-6.433007e+00,-1.150861e+01,-1.061467e+01,-1.413882e+01,-1.479575e+01,-1.584340e+01
-4.532767e+00,4.382250e+00,3.424352e+00,-8.715483e+00,-3.667413e+01,-4.357293e+01,-4.129542e+01,-2.277898e+01,4.237529e+00,2.599540e+01,4.118251e+01,4.571723e+01,4.695338e+01,4.725145e+01,5.261817e+01,5.291591e+01,5.348431e+01,4.542031e+01,2.552888e+01,2.050540e+00,-6.152513e+00,-3.743258e+00,-1.782252e+00,-5.530394e+00,-2.363575e+00
8.974874e+00,3.421442e+00,-4.058182e-01,-2.127847e+01,-3.653730e+01,-4.399235e+01,-4.833017e+01,-4.588051e+01,-3.661212e+01,-4.592159e+01,-6.743660e+01,-7.848381e+01,-8.106343e+01,-8.500810e+01,-8.702151e+01,-6.781522e+01,-3.605743e+01,-1.001482e+01,1.463480e+01,1.741880e+01,1.480758e+01,1.546015e+01,1.005602e+01,7.505164e+00,1.283167e+01
1.639668e+01,8.230736e+00,7.963340e+00,9.072626e+00,1.158936e+01,2.865646e+01,3.941704e+01,4.386422e+01,4.893184e+01,4.623493e+01,4.538454e+01,4.884247e+01,5.786226e+01,5.433784e+01,4.534846e+01,5.347861e+01,5.217365e+01,3.931110e+01,2.303770e+01,1.621411e+01,1.378339e+01,1.666189e+01,7.409097e+00,4.112941e+00,6.177328e+00
1.949832e+01,2.335723e+01,1.924842e+01,-1.449518e+01,-3.857103e+01,-5.305587e+01,-5.831876e+01,-5.586885e+01,-4.783907e+01,-3.651730e+01,-3.820174e+01,-4.204527e+01,-4.230027e+01,-4.389597e+01,-4.250262e+01,-3.937390e+01,-2.557688e+01,-7.565998e+00,1.153562e+01,1.643283e+01,1.746781e+01,1.993531e+01,1.771450e+01,1.735500e+01,1.646316e+01
3.038859e-02,6.465393e+00,4.092293e+00,2.148161e+01,3.705420e+01,5.369053e+01,6.123439e+01,6.185657e+01,5.647500e+01,4.320926e+01,2.233692e+01,1.563237e+01,7.391514e+00,-4.731945e-01,-3.749908e+00,-1.415260e+01,-1.443281e+01,-9.371978e+00,-6.263227e+00,9.378366e-01,2.799404e+00,1.217610e-02,-3.757501e-01,3.295591e-01,2.063970e+00
-7.582058e+00,-1.848961e+00,-4.416876e+00,2.808249e+00,5.667047e+00,-5.042341e+00,-8.242041e+00,-1.177942e+01,-1.913999e+01,-2.507311e+01,-3.187229e+01,-2.562905e+01,-1.988800e+01,-1.845995e+01,-1.356279e+01,-5.737591e+00,-1.868286e+00,3.462435e+00,-1.669002e+00,-1.972252e+00,-2.544796e+00,-4.965646e+00,-4.598886e+00,-6.597523e+00,-2.734584e+00
-8.119743e-01,-9.405278e+00,-6.925823e+00,2.663905e+00,-1.107895e+00,-7.972404e+00,-1.086122e+01,-1.443600e+01,-1.292978e+01,-3.542165e+00,-3.386068e-01,4.226478e+00,5.942034e+00,3.289221e+00,-3.040194e+00,-5.334511e+00,-1.350614e+01,-1.767611e+01,-1.712552e+01,-1.197784e+01,-1.339684e+01,-1.314262e+01,-1.049615e+01,-1.080899e+01,-8.928319e+00
-6.835124e+00,-2.636211e+00,-1.389063e+00,-7.770222e+00,-1.659126e+01,-1.172088e+01,-1.125688e+01,-9.233082e+00,-1.616833e+01,-2.547513e+01,-2.850137e+01,-2.673904e+01,-2.772902e+01,-2.819398e+01,-3.097001e+01,-2.893633e+01,-2.888996e+01,-2.835155e+01,-2.096224e+01,-1.110779e+01,-1.203605e+01,-1.272167e+01,-1.058959e+01,-8.183191e+00,-1.016377e+01
-1.322555e+01,-1.348223e+01,-1.324962e+01,-1.271528e+01,-2.098885e+00,-8.944318e-01,8.922001e-01,7.981626e+00,4.297416e+00,1.216769e+00,1.697354e+00,3.271673e+00,7.515086e+00,1.414879e+01,1.503103e+01,1.973143e+01,1.554409e+01,4.386963e+00,-9.861481e+00,-9.467070e+00,-5.436364e+00,-4.885458e+00,-4.707516e+00,-2.014300e+00,-1.223947e+00
-2.836880e+00,-6.127158e+00,-3.532626e+00,-1.672459e+01,-1.627912e+01,-1.361586e+01,-1.304647e+01,-2.448955e+01,-3.422931e+01,-3.138723e+01,-2.637097e+01,-3.349903e+01,-3.853490e+01,-3.808610e+01,-3.738264e+01,-3.048796e+01,-2.992545e+01,-2.818993e+01,-2.345569e+01,-1.568263e+01,-1.178899e+01,-1.005893e+01,-7.090024e+00,-2.223573e+00,2.957305e+00
