Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37
-5.346243e+02,-5.346243e+02,-5.346243e+02,-5.346243e+02,-5.346243e+02,-5.346243e+02,-5.346243e+02,-5.346243e+02,-5.280240e+02,-4.958333e+02,-4.626134e+02,-4.462638e+02,-3.421965e+02,-2.401432e+02,-2.092952e+02,-1.944268e+02,-1.870524e+02,-1.921323e+02,-1.583186e+02,-1.059615e+02,-8.820226e+01,-1.448397e+02,-2.513082e+02,-3.663479e+02,-4.263841e+02,-4.786449e+02,-5.204394e+02,-5.338145e+02,-5.346243e+02,-5.346243e+02,-5.346243e+02,-5.346243e+02,-5.346243e+02,-5.346243e+02,-5.346243e+02,-5.346243e+02,-5.346243e+02
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.167927e+00,4.878124e+01,7.617570e+01,8.463663e+01,1.254536e+02,1.619616e+02,1.831605e+02,1.945303e+02,1.824537e+02,1.740298e+02,1.948845e+02,1.968135e+02,1.916035e+02,2.023547e+02,1.839149e+02,1.444187e+02,1.025643e+02,5.833495e+01,1.717634e+01,1.037761e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.675922e+00,3.866196e+01,4.271431e+01,3.208403e+01,-3.699957e+00,-3.887745e+01,-6.324843e+01,-7.414712e+01,-8.479561e+01,-8.166777e+01,-8.063725e+01,-6.778780e+01,-7.310747e+01,-9.227625e+01,-6.989952e+01,-1.442116e+01,3.980579e+00,1.363803e+01,9.743128e+00,7.458528e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.877576e+00,3.151136e+01,3.820198e+01,2.934189e+01,3.213651e+01,3.162787e+01,-2.746550e+00,-3.619567e+01,-3.081499e+01,-3.313293e+01,-5.523009e+01,-6.743152e+01,-7.380223e+01,-7.463401e+01,-9.489586e+01,-8.354596e+01,-5.169254e+01,-2.053227e+01,7.950078e-01,3.495904e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.804394e+00,2.067461e+01,2.363840e+01,2.061484e+01,1.567801e+01,-7.493765e-01,-1.298556e+01,-3.577753e+01,-4.613091e+01,-5.429327e+01,-7.972221e+01,-8.426146e+01,-8.224419e+01,-8.335324e+01,-6.807466e+01,-5.891536e+01,-4.154993e+01,-2.741510e+01,-6.335518e+00,-4.913305e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.498559e+00,5.726224e+00,-1.044341e+01,-1.586054e+01,-2.480223e+01,-2.863211e+01,-2.392209e+01,-1.002165e+01,-7.512197e+00,-6.605806e+00,-4.383976e+00,-1.832752e+01,-2.592811e+01,-2.416033e+01,-1.641907e+01,-1.702308e+01,-1.587946e+01,-1.816721e+01,-9.586140e+00,-3.601650e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.011127e+00,-2.426127e+00,-1.476803e+01,-1.573900e+01,-2.357942e+01,-2.238834e+01,-1.591381e+01,-6.194799e+00,1.637577e+00,-2.722390e+00,-3.182951e+00,-7.567401e+00,-1.187773e+01,-1.535700e+01,-2.001501e+01,-2.119386e+01,-1.614108e+01,-1.126755e+01,-8.948578e+00,-5.309360e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.399825e+00,-4.012966e+00,5.277297e+00,1.421941e+01,-1.204593e+01,-2.285276e+01,-2.494272e+01,-4.178083e+01,-5.462952e+01,-5.650401e+01,-4.670679e+01,-4.635281e+01,-4.834684e+01,-5.632322e+01,-5.482545e+01,-3.897353e+01,-2.644617e+01,-1.085469e+01,-6.117776e+00,-5.560372e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.266062e-01,-9.070995e+00,-1.867153e+00,3.991037e+00,-2.043292e+01,-1.410390e+01,-5.478306e+00,-1.249467e+01,-1.809936e+01,-2.294456e+01,-1.916189e+01,-2.268235e+01,-2.505777e+01,-2.093210e+01,-2.015322e+01,-1.975902e+01,-1.541368e+01,-8.972036e+00,-3.315187e+00,-4.697890e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-9.449631e-01,-1.505176e+01,-2.236003e+01,-2.601563e+01,-2.881022e+01,-2.691823e+01,-1.725900e+01,-3.440602e+00,3.020248e+00,4.449297e+00,2.077601e+00,3.349771e+00,1.975111e+00,-3.834711e+00,-3.939345e+00,5.015279e+00,8.269571e+00,-2.195202e+00,-2.027546e+00,-3.279391e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.552364e+00,-1.403000e+01,-1.462635e+01,-1.692817e+01,-1.501053e+01,-1.429306e+01,-1.999376e+01,-1.577214e+01,-8.091421e+00,-2.156288e+00,-5.127914e+00,-1.082389e+01,-1.246324e+01,-8.582835e+00,-1.011496e+01,2.767035e+00,1.329858e+01,2.732567e+00,-2.370775e+00,-1.876048e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.036687e+00,-1.196293e+01,-3.542970e+00,-1.394948e+00,-1.679405e+00,9.226718e+00,-2.796315e-01,-1.547309e+01,-1.115014e+01,-6.018882e+00,-1.399384e+01,-6.129814e+00,-2.123417e+00,-2.997780e+00,-5.008955e+00,-9.385590e+00,-3.473086e+00,-2.808149e-01,-3.347911e+00,-9.259527e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-5.345015e+00,-1.531409e+01,-1.883791e+01,-2.028059e+01,-1.631400e+01,-4.543768e+00,-5.202634e+00,-1.370636e+01,-1.706022e+01,-9.960766e+00,-1.683915e+00,-6.475954e+00,-1.133035e+01,-1.349415e+01,-1.122886e+01,-1.217605e+01,-1.610979e+01,-7.334271e+00,-3.716811e+00,-6.657116e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
