Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25
-4.859631e+02,-4.615450e+02,-4.534064e+02,-4.222736e+02,-2.565722e+02,-9.211430e+01,-2.554797e+01,-3.997208e+01,-7.412061e+01,-6.401247e+01,-4.786113e+01,-4.974228e+01,-6.736458e+01,-8.560117e+01,-1.106846e+02,-1.532128e+02,-2.042581e+02,-2.967569e+02,-3.718026e+02,-4.191068e+02,-4.468991e+02,-4.583985e+02,-4.582487e+02,-4.494043e+02,-4.521717e+02
7.668602e+01,8.942557e+01,9.510669e+01,9.337946e+01,6.116988e+01,5.988484e+01,4.395790e+01,3.707240e+01,4.444821e+01,3.475657e+01,3.686389e+01,4.273659e+01,5.631274e+01,7.467940e+01,9.098520e+01,1.130436e+02,1.327380e+02,1.512950e+02,1.364229e+02,1.164974e+02,9.906141e+01,8.990963e+01,9.073309e+01,9.970222e+01,1.037296e+02
8.518835e+00,6.924587e-02,5.483922e+00,-6.658843e+00,-1.283875e+01,-4.043875e+01,-5.163797e+01,-4.310226e+01,-2.854992e+01,-3.221486e+01,-3.735270e+01,-4.080631e+01,-4.157919e+01,-4.347797e+01,-3.832534e+01,-3.416904e+01,-3.162148e+01,-1.887261e+01,-1.686572e+01,-1.309598e+01,-1.957126e+00,9.375309e-01,2.654767e+00,7.088763e+00,1.507237e+01
5.567078e+00,2.620769e-02,6.791335e+00,2.764367e+01,2.034261e+01,1.332561e+01,1.731199e+01,1.611583e+01,8.420169e+00,5.973435e+00,4.807379e+00,4.927872e+00,2.975914e+00,9.198154e+00,9.767726e+00,4.657203e+00,2.861046e+00,-4.177316e+00,-1.337747e+01,-1.104767e+01,-5.225725e+00,8.785846e-01,2.211348e+00,1.130164e+00,-1.077629e+00
2.763421e+01,2.378167e+01,2.125805e+01,1.734126e+01,-5.821623e+00,-1.624173e+01,-2.857675e+01,-2.604646e+01,-1.660461e+01,-1.160913e+01,-1.367574e+01,-1.185876e+01,-1.873285e+01,-2.239291e+01,-2.492441e+01,-1.809975e+01,-4.807589e+00,5.052883e+00,1.145366e+01,1.940504e+01,1.654343e+01,2.274676e+01,2.381136e+01,1.635596e+01,1.171243e+01
1.863527e+01,1.718428e+01,1.663295e+01,1.032945e+01,8.415035e+00,3.265129e+01,4.418373e+01,5.072582e+01,5.485944e+01,6.408573e+01,7.192425e+01,7.639127e+01,7.313989e+01,7.681887e+01,7.675174e+01,7.050159e+01,6.452400e+01,3.964627e+01,2.101969e+01,1.067595e+01,1.468294e+01,2.093484e+01,2.203680e+01,1.812785e+01,1.891962e+01
-2.281919e-01,4.063022e+00,9.763985e+00,2.067953e+01,-9.706360e+00,-3.256615e+01,-4.519122e+01,-4.456567e+01,-4.156612e+01,-5.213305e+01,-5.744606e+01,-5.705473e+01,-5.897591e+01,-6.002459e+01,-5.704397e+01,-5.389129e+01,-4.566806e+01,-2.133773e+01,-5.159920e+00,-3.574981e+00,1.870890e+00,5.914848e+00,5.949493e+00,8.364705e+00,8.114792e+00
-3.443246e-01,3.737160e+00,2.503341e+00,-3.182056e+00,1.398701e+01,1.952731e+01,2.523272e+01,2.928916e+01,3.459787e+01,3.319324e+01,3.320920e+01,3.187381e+01,3.081313e+01,2.605626e+01,2.521069e+01,1.909180e+01,9.403417e+00,-4.804004e+00,-9.168829e+00,-7.544437e+00,-2.020661e+00,3.736759e+00,3.961434e+00,4.182344e+00,2.836734e+00
7.120804e+00,1.520046e+00,-5.024401e+00,-1.379418e+01,-1.553003e+01,-1.996522e+01,-2.492930e+01,-2.271214e+01,-1.601826e+01,-1.232518e+01,-9.373940e+00,-8.615375e+00,-1.087796e+01,-1.351439e+01,-1.215566e+01,-1.441113e+01,-7.091417e+00,2.549170e+00,-9.208530e-01,-1.951857e-01,-9.745426e-01,4.730005e+00,3.794345e+00,-1.635329e-01,7.985919e-01
6.396342e+00,2.068393e+00,-2.638595e+00,3.449967e+00,7.149142e+00,8.652869e+00,1.682784e+01,1.860300e+01,1.688112e+01,1.773581e+01,1.879381e+01,1.339817e+01,1.535727e+01,1.749692e+01,1.376572e+01,5.186155e+00,8.446047e-01,-4.413869e+00,-2.410683e+00,7.628394e+00,3.333413e+00,3.188854e+00,2.589895e+00,1.898272e+00,2.258610e+00
