Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34
-5.415096e+02,-5.415096e+02,-5.415096e+02,-5.415096e+02,-5.415096e+02,-5.415096e+02,-5.415096e+02,-5.415096e+02,-5.415096e+02,-5.415096e+02,-5.415096e+02,-5.395407e+02,-4.707314e+02,-3.946808e+02,-3.254070e+02,-2.804109e+02,-2.392531e+02,-1.718515e+02,-1.472407e+02,-1.828784e+02,-2.058389e+02,-2.185942e+02,-2.493870e+02,-2.891189e+02,-3.319139e+02,-3.685935e+02,-3.989956e+02,-4.412845e+02,-4.820200e+02,-5.156174e+02,-5.361052e+02,-5.406722e+02,-5.409741e+02,-5.359843e+02
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.726899e+00,7.740987e+01,1.357324e+02,1.529571e+02,1.625519e+02,1.928022e+02,2.019644e+02,1.733501e+02,1.740451e+02,2.295863e+02,2.501706e+02,2.497457e+02,2.295551e+02,1.989902e+02,1.700375e+02,1.461580e+02,1.100325e+02,6.771981e+01,2.983049e+01,7.517285e+00,1.165424e+00,7.371846e-01,7.659569e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.556700e+00,3.230850e+01,1.539572e+01,-3.152383e+01,-5.656816e+01,-5.729913e+01,-5.349867e+01,-4.144097e+01,-6.314130e+01,-7.307268e+01,-4.679811e+01,-2.227663e+01,-2.006365e+00,1.213981e+01,2.218563e+01,3.246655e+01,3.997091e+01,3.017132e+01,1.455825e+01,7.144642e+00,1.109083e+00,6.775098e-01,7.204224e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.281178e+00,4.862877e+00,-2.463083e+01,-2.454370e+01,-1.877174e+01,-2.541538e+01,-3.550906e+01,-4.475626e+01,-6.865148e+01,-8.965274e+01,-1.067323e+02,-1.134304e+02,-1.047559e+02,-8.637010e+01,-6.517961e+01,-4.306065e+01,-1.765398e+01,-3.108828e+00,1.808438e+00,6.538400e+00,1.017212e+00,5.816903e-01,6.472466e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.912171e+00,5.749759e+00,4.222436e+00,6.387905e+00,5.017992e+00,-2.061162e+01,-4.189317e+01,-4.097864e+01,-3.891181e+01,-4.430059e+01,-5.168114e+01,-5.627540e+01,-5.981999e+01,-5.815956e+01,-5.156399e+01,-4.335933e+01,-3.241193e+01,-1.338804e+01,-5.602130e-01,5.720201e+00,8.927898e-01,4.549702e-01,5.503253e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.465501e+00,1.272378e+01,2.487906e+01,1.040251e+01,4.865134e-02,-2.903113e+01,-3.311633e+01,-2.196653e+01,-9.028558e+00,-1.718531e+01,-1.256738e+01,-8.453894e+00,-3.222168e+00,-2.340224e+00,-4.873367e+00,-9.894503e+00,-1.407750e+01,-2.061909e+00,6.086081e+00,4.719159e+00,7.398461e-01,3.042734e-01,4.347694e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.602784e-01,6.013174e+00,8.202087e+00,1.834120e+01,2.121353e+01,1.173592e+01,-1.798045e+00,-1.134521e+01,-3.703267e+00,1.621280e+00,-3.288215e-01,-5.334696e+00,-1.480377e+00,5.767015e+00,9.138015e+00,6.787188e+00,7.138078e+00,1.347449e+01,1.309756e+01,3.570744e+00,5.633351e-01,1.378200e-01,3.065925e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.180505e-01,-1.068066e+01,-2.028255e+01,-1.874325e+01,-2.015228e+01,-2.836744e+01,-3.063635e+01,-2.426143e+01,-1.219443e+01,-1.304412e+01,-1.040386e+01,-1.512906e+01,-1.793114e+01,-1.408264e+01,-4.583997e+00,8.556095e-01,1.112431e+01,1.626931e+01,1.243511e+01,2.315417e+00,3.689686e-01,-3.533617e-02,1.723427e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.381529e-01,-2.415440e+01,-2.694359e+01,-3.358284e+01,-3.958090e+01,-4.280957e+01,-3.960152e+01,-2.823909e+01,-1.999410e+01,-2.053063e+01,-1.834514e+01,-1.789187e+01,-1.805286e+01,-1.887569e+01,-1.197160e+01,-7.235193e+00,-9.246947e-01,3.435822e+00,3.424719e+00,9.970841e-01,1.630344e-01,-2.058088e-01,3.871018e-01
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-6.848300e-01,-2.945074e+01,-1.872158e+01,-4.744618e+00,-5.694255e+00,3.954516e+00,-1.864436e+00,-5.502366e+00,-6.990801e+00,-1.442696e+01,-1.448286e+01,-1.053392e+01,-9.607908e+00,-8.453320e+00,-7.454725e+00,-1.000315e+01,-1.583205e+01,-1.391945e+01,-7.333818e+00,-3.385665e-01,-4.781449e-02,-3.644042e-01,-8.787023e-01
