Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39
-4.634001e+02,-4.431622e+02,-4.387465e+02,-4.416135e+02,-4.461783e+02,-4.481705e+02,-4.503914e+02,-4.557970e+02,-4.292868e+02,-3.637008e+02,-2.924557e+02,-2.522379e+02,-2.245111e+02,-2.034776e+02,-1.941147e+02,-2.025461e+02,-2.089186e+02,-2.087038e+02,-1.964000e+02,-1.775724e+02,-1.845070e+02,-2.091109e+02,-2.352837e+02,-2.431143e+02,-2.516170e+02,-2.756647e+02,-2.951407e+02,-3.296918e+02,-3.852449e+02,-4.242343e+02,-4.398587e+02,-4.379456e+02,-4.427560e+02,-4.440630e+02,-4.492504e+02,-4.498431e+02,-4.462214e+02,-4.451347e+02,-4.513156e+02
4.443011e+01,5.868008e+01,6.315537e+01,6.355418e+01,6.315527e+01,6.370219e+01,6.068607e+01,5.716770e+01,7.008296e+01,1.041850e+02,1.368461e+02,1.526362e+02,1.509544e+02,1.556856e+02,1.617343e+02,1.539716e+02,1.422228e+02,1.289566e+02,1.307122e+02,1.375728e+02,1.344085e+02,1.348167e+02,1.303189e+02,1.320045e+02,1.320089e+02,1.316595e+02,1.331046e+02,1.124263e+02,8.525917e+01,7.025897e+01,6.754833e+01,7.092468e+01,6.559032e+01,6.482616e+01,6.143962e+01,5.996251e+01,5.928883e+01,5.899664e+01,5.572248e+01
2.713554e+00,-2.379467e+00,-1.914060e+00,4.522785e+00,1.098722e+01,1.391380e+01,1.142422e+01,1.536697e+01,-8.907104e+00,-4.115711e+01,-4.880849e+01,-5.232043e+01,-6.980082e+01,-8.200626e+01,-8.285690e+01,-7.834451e+01,-8.448315e+01,-8.026189e+01,-8.316791e+01,-8.760258e+01,-8.160163e+01,-7.450946e+01,-6.910065e+01,-6.060956e+01,-4.948097e+01,-4.036812e+01,-3.685770e+01,-3.838556e+01,-3.272662e+01,-8.921142e+00,1.058787e+01,1.337447e+01,1.167015e+01,1.217585e+01,1.323830e+01,1.241485e+01,7.569921e+00,4.925578e+00,6.295954e+00
8.343948e-01,-1.188388e+00,-4.597133e+00,1.057305e-01,2.534162e+00,4.866889e-01,-9.913797e-01,5.391690e+00,-1.772204e+01,-4.602420e+01,-3.426701e+01,-2.427073e+01,-1.489064e+01,-1.443564e+01,-1.729906e+01,-1.476262e+01,-1.012271e+01,1.231130e+01,1.259043e+01,8.182852e+00,7.420084e+00,5.864385e+00,4.296470e+00,-3.555531e+00,-2.982555e-01,3.454328e-02,-7.553906e+00,-1.251212e+01,-1.716212e+01,-6.171289e+00,4.586205e+00,3.741941e+00,2.842550e+00,4.243732e+00,4.677304e+00,5.862887e+00,6.575954e+00,5.282335e+00,3.391372e+00
2.184008e+01,3.097215e+01,2.680991e+01,2.608829e+01,2.229840e+01,1.589783e+01,1.493723e+01,1.791670e+01,2.351309e+01,1.033471e+01,-2.241227e+00,-1.745487e+00,9.824887e+00,1.031296e+01,5.604639e+00,3.798718e+00,8.776358e+00,1.131809e+01,8.669064e+00,7.269422e+00,8.232347e+00,1.026685e+01,1.417110e+01,1.540564e+01,1.049127e+01,1.373370e+01,2.330945e+01,2.507423e+01,3.044076e+01,3.008527e+01,2.549460e+01,2.175141e+01,1.692206e+01,2.050518e+01,2.042620e+01,2.190597e+01,2.442261e+01,2.538929e+01,2.475416e+01
2.281068e+01,2.950634e+01,2.874599e+01,2.800092e+01,2.634150e+01,2.254833e+01,2.065056e+01,1.915610e+01,3.500026e+01,3.510692e+01,2.357416e+01,2.837754e+01,4.089168e+01,4.102184e+01,3.912186e+01,4.041370e+01,3.372771e+01,3.134192e+01,3.073308e+01,3.814284e+01,4.301616e+01,3.604111e+01,3.233555e+01,4.082309e+01,3.979819e+01,3.404156e+01,3.465258e+01,3.804716e+01,3.329654e+01,2.862206e+01,2.413818e+01,2.230410e+01,1.699370e+01,2.056185e+01,2.105783e+01,2.287885e+01,2.167879e+01,2.083986e+01,2.559822e+01
5.901866e+00,5.259310e+00,7.532851e+00,1.024380e+01,1.441517e+01,1.567504e+01,1.337324e+01,7.978152e+00,6.214004e+00,9.512374e+00,5.096534e+00,7.169388e+00,8.379777e+00,1.241377e+01,1.484027e+01,8.409717e+00,7.086694e-02,1.412168e+00,2.234498e+00,9.442306e-02,2.293557e+00,7.655242e+00,7.768124e+00,2.401565e+00,-6.655841e-01,2.209364e+00,5.512795e+00,8.445025e+00,6.851985e+00,3.819182e+00,7.769566e+00,1.155822e+01,1.029913e+01,9.486109e+00,1.002282e+01,1.224252e+01,1.021689e+01,7.236712e+00,9.948846e+00
-1.169236e+00,6.419189e-01,2.482292e+00,5.125110e+00,9.712986e+00,1.222114e+01,1.205162e+01,5.369713e+00,-9.721054e+00,-1.957635e+01,-2.656870e+01,-2.605188e+01,-2.770144e+01,-1.943714e+01,-1.754448e+01,-2.013803e+01,-1.371490e+01,-1.333821e+01,-1.145677e+01,-5.855745e+00,-2.681925e+00,-9.488030e+00,-1.067926e+01,-1.032902e+01,-1.517450e+01,-1.606970e+01,-1.302645e+01,-1.607187e+01,-9.228114e+00,-3.086488e+00,4.052232e+00,1.055547e+01,8.537018e+00,5.593009e+00,7.255695e+00,7.240850e+00,5.925522e+00,5.633515e+00,2.778311e+00
4.821226e+00,1.077020e+01,1.124835e+01,1.287158e+01,1.344304e+01,1.312575e+01,1.434609e+01,1.189965e+01,7.818944e+00,2.507836e+00,4.367641e+00,1.116458e+01,1.482792e+01,1.592073e+01,1.710102e+01,2.301654e+01,2.749469e+01,2.566444e+01,1.912637e+01,2.401140e+01,2.647412e+01,1.937521e+01,1.595461e+01,2.178200e+01,2.079081e+01,1.184981e+01,8.772472e+00,7.983626e+00,9.546549e+00,1.016681e+01,9.181318e+00,1.155630e+01,6.320737e+00,5.537513e+00,7.999695e+00,6.436005e+00,7.176611e+00,9.917858e+00,5.560826e+00
5.725295e+00,5.237156e+00,4.699093e+00,8.964862e+00,1.001190e+01,7.851068e+00,7.033840e+00,9.392419e+00,2.101977e+01,2.320765e+01,2.233940e+01,2.952631e+01,2.680244e+01,1.953242e+01,2.203142e+01,2.507851e+01,2.195597e+01,1.890116e+01,1.334245e+01,1.053856e+01,1.249335e+01,1.518874e+01,1.067309e+01,1.429980e+01,1.363034e+01,1.025870e+01,8.176034e+00,1.291169e+01,1.663300e+01,1.028072e+01,4.161023e+00,1.555073e+00,-8.115063e-01,-1.629264e+00,3.942725e-01,7.579044e-01,4.902684e+00,6.425131e+00,1.874633e+00
