Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28
-5.230507e+02,-4.978519e+02,-4.014710e+02,-1.922634e+02,-7.103772e+01,-2.492162e+01,-2.801416e+01,-5.728093e+01,-8.860818e+01,-1.092153e+02,-1.240496e+02,-1.335487e+02,-1.489653e+02,-1.808735e+02,-2.302879e+02,-2.879274e+02,-3.467874e+02,-3.999202e+02,-4.428048e+02,-4.741494e+02,-4.962167e+02,-4.986115e+02,-4.991953e+02,-4.969394e+02,-5.009337e+02,-5.006378e+02,-5.027402e+02,-5.196396e+02
7.105682e+01,8.619223e+01,1.031424e+02,1.046151e+02,9.029489e+01,7.667519e+01,6.250527e+01,5.408237e+01,5.816016e+01,6.276654e+01,6.768864e+01,8.160339e+01,1.114191e+02,1.408017e+02,1.606664e+02,1.753105e+02,1.823338e+02,1.822762e+02,1.500986e+02,1.154583e+02,8.669559e+01,8.536086e+01,8.617265e+01,8.602614e+01,8.514106e+01,8.272297e+01,8.069730e+01,6.573628e+01
1.688407e+01,8.615862e+00,-2.447720e+01,-5.565705e+01,-6.496458e+01,-6.665088e+01,-6.751228e+01,-5.542902e+01,-3.827222e+01,-2.521843e+01,-1.571241e+01,-1.389944e+01,-9.840807e+00,3.989515e+00,2.143138e+01,3.538202e+01,3.904683e+01,4.558862e+01,4.530566e+01,2.713426e+01,6.989603e+00,5.114006e+00,7.566029e+00,6.574047e+00,1.069132e+01,8.360226e+00,4.214858e+00,7.330063e-02
3.948098e+00,1.612064e+00,-3.338575e+01,-4.128635e+01,-3.944963e+01,-4.253227e+01,-3.348594e+01,-2.077813e+01,-2.073108e+01,-2.626724e+01,-2.585838e+01,-2.710636e+01,-3.400763e+01,-3.831048e+01,-3.707807e+01,-2.927360e+01,-1.687505e+01,2.171765e+00,1.269007e+01,3.439666e+00,-2.837290e+00,-5.706652e+00,-4.340878e+00,-2.973905e+00,-1.228412e+00,2.260101e+00,-3.533947e+00,-9.490147e+00
1.319388e+01,1.882972e+01,-1.304607e+01,-3.833920e+01,-4.111779e+01,-3.962189e+01,-3.395667e+01,-2.969418e+01,-3.128328e+01,-2.953468e+01,-3.321642e+01,-4.140491e+01,-5.005089e+01,-6.492506e+01,-6.942429e+01,-5.078770e+01,-2.397771e+01,6.996982e-01,1.227658e+01,8.348471e+00,1.184803e+01,1.451675e+01,1.382235e+01,1.304682e+01,1.409122e+01,1.764137e+01,1.732048e+01,8.660791e+00
9.024162e+00,1.257039e+01,2.660691e+01,4.815005e+01,5.399661e+01,6.221101e+01,7.081027e+01,7.858080e+01,7.526777e+01,7.039322e+01,6.852075e+01,7.113054e+01,6.401355e+01,5.581360e+01,3.917807e+01,1.833969e+01,2.719579e+00,-2.180104e+00,2.096239e+00,3.489010e+00,1.095407e+01,1.361202e+01,1.179085e+01,1.251714e+01,1.714502e+01,1.542322e+01,1.638477e+01,1.328628e+01
-3.036401e-01,3.548550e+00,-1.520219e+01,-5.442798e+01,-6.333093e+01,-5.980471e+01,-5.853207e+01,-6.007241e+01,-5.803015e+01,-5.894533e+01,-5.836656e+01,-6.478805e+01,-6.818314e+01,-5.723528e+01,-4.755624e+01,-3.605405e+01,-2.095613e+01,-9.365219e+00,-1.118762e+01,-6.918227e+00,7.303619e+00,4.122136e+00,3.220177e+00,8.277281e+00,1.030739e+01,6.922873e+00,5.152407e+00,9.575995e+00
1.365553e-01,2.237923e+00,1.981823e+01,4.154541e+01,4.995710e+01,5.579356e+01,5.281276e+01,5.035191e+01,4.709432e+01,4.453575e+01,4.250521e+01,4.025105e+01,3.849203e+01,3.866266e+01,3.171019e+01,2.059693e+01,2.292316e+00,-1.666022e+01,-2.170515e+01,-1.363934e+01,2.622066e+00,1.476460e+00,1.901497e+00,5.162967e+00,1.061680e+00,-1.819106e-01,2.059468e+00,9.082777e+00
2.380117e+00,-1.244612e+00,1.239464e+01,2.870389e+00,-5.305225e-01,6.189821e-01,-1.691054e+00,-8.575224e+00,-1.585276e+01,-8.844778e+00,-1.421973e+01,-1.682313e+01,-1.535695e+01,-1.495500e+01,-1.512274e+01,-2.082355e+01,-2.206638e+01,-2.005809e+01,-2.396737e+01,-1.210068e+01,-2.068603e+00,2.871351e-01,1.003894e+00,9.721975e-01,-5.833022e-01,-3.886533e-01,2.010315e+00,7.461977e+00
-4.115030e+00,-7.524364e+00,-1.791369e+01,-1.823569e+01,-2.098269e+01,-2.121718e+01,-2.125637e+01,-2.201066e+01,-1.904325e+01,-8.270902e+00,-2.300220e+00,-3.572954e+00,-8.503749e+00,-1.049430e+01,-8.978106e+00,-7.660224e+00,-7.463837e+00,-1.643584e+01,-2.242809e+01,-1.448358e+01,-5.190501e+00,-4.841921e+00,-2.373770e+00,-3.185558e+00,-5.097264e-02,-2.789955e-01,-3.686129e+00,-3.804415e-03
