Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42,Coeff 43,Coeff 44,Coeff 45
-4.811941e+02,-4.584254e+02,-4.608397e+02,-4.631591e+02,-4.634998e+02,-4.616656e+02,-4.571941e+02,-4.497878e+02,-4.295694e+02,-3.132114e+02,-2.318642e+02,-2.139200e+02,-2.185218e+02,-2.196324e+02,-1.893793e+02,-1.475749e+02,-1.464507e+02,-1.487980e+02,-1.510885e+02,-1.579096e+02,-1.570421e+02,-1.580231e+02,-1.560110e+02,-1.411206e+02,-1.478089e+02,-1.766822e+02,-1.841649e+02,-1.757979e+02,-1.848098e+02,-1.817708e+02,-1.705103e+02,-1.644133e+02,-1.813970e+02,-2.143584e+02,-2.378703e+02,-2.822295e+02,-3.590438e+02,-4.137704e+02,-4.423268e+02,-4.493627e+02,-4.550021e+02,-4.560102e+02,-4.555252e+02,-4.539864e+02,-4.591655e+02
5.588656e+01,7.229442e+01,6.864046e+01,6.713744e+01,6.727040e+01,7.090501e+01,7.580702e+01,8.446346e+01,9.959290e+01,1.591676e+02,1.784157e+02,1.826146e+02,1.786330e+02,1.807900e+02,1.781925e+02,1.669139e+02,1.512989e+02,1.462763e+02,1.440570e+02,1.358942e+02,1.404639e+02,1.413896e+02,1.401729e+02,1.408086e+02,1.406705e+02,1.411266e+02,1.421760e+02,1.389178e+02,1.369835e+02,1.314852e+02,1.277797e+02,1.242369e+02,1.266809e+02,1.329934e+02,1.363478e+02,1.338179e+02,1.292349e+02,1.063870e+02,8.596703e+01,7.883188e+01,7.713194e+01,7.805119e+01,7.740823e+01,7.871162e+01,7.603681e+01
1.198710e+01,7.347461e+00,3.566689e+00,5.083033e+00,3.960350e+00,6.251837e+00,1.031236e+01,1.796329e+01,1.342660e+01,-2.279240e+01,-4.056866e+01,-4.452794e+01,-4.045560e+01,-4.279375e+01,-4.240252e+01,-5.395729e+01,-5.003819e+01,-4.790623e+01,-4.942026e+01,-4.946854e+01,-5.226349e+01,-5.413924e+01,-6.524406e+01,-7.460381e+01,-7.487655e+01,-6.229629e+01,-5.982083e+01,-6.681560e+01,-6.622609e+01,-7.092503e+01,-8.495293e+01,-9.429257e+01,-8.990414e+01,-7.975058e+01,-8.007185e+01,-6.565387e+01,-2.753564e+01,-6.541183e+00,4.458669e+00,4.430393e+00,8.605127e+00,1.154713e+01,1.071532e+01,1.099109e+01,1.255797e+01
1.537658e+00,-2.638881e+00,-6.291729e+00,-5.527389e+00,-8.908972e+00,-9.752640e+00,-7.024854e+00,1.066431e+00,-9.379825e+00,-2.521049e+01,-4.163918e+00,1.125973e+01,1.832806e+01,7.296898e+00,3.936544e+00,4.862730e+00,-3.991506e+00,-1.614555e+01,-2.373809e+01,-2.388700e+01,-2.419332e+01,-2.656155e+01,-3.101244e+01,-3.480293e+01,-4.248098e+01,-4.945870e+01,-5.241007e+01,-5.382407e+01,-4.993130e+01,-4.930248e+01,-5.068658e+01,-5.153088e+01,-5.241186e+01,-5.395815e+01,-6.138592e+01,-5.701632e+01,-4.531348e+01,-3.045390e+01,-1.321992e+01,-8.235412e+00,-7.831258e+00,-7.866112e+00,-5.669594e+00,-4.045671e+00,-6.242496e+00
1.339300e+01,1.455631e+01,1.210439e+01,1.054649e+01,9.768158e+00,1.019899e+01,8.885609e+00,1.380134e+01,-6.384568e-01,-1.602060e+01,-1.767899e+01,-1.608725e+01,-1.038737e+01,-2.657592e+00,-6.928339e+00,-1.912735e+01,-1.395569e+01,-4.790461e+00,-2.814864e+00,-8.879580e+00,-9.076815e+00,-1.024191e+01,-1.112113e+01,-6.757803e+00,8.251214e-02,5.887291e+00,3.451356e+00,3.097970e+00,4.132951e+00,1.892056e+00,1.021319e+00,-1.408105e+00,-3.866768e+00,-2.958967e+00,-3.721053e+00,-9.465622e-01,3.115105e+00,3.733560e+00,8.862209e+00,1.153916e+01,1.053226e+01,8.373015e+00,1.098635e+01,1.375764e+01,9.292681e+00
1.359941e+01,1.165809e+01,1.267534e+01,1.350280e+01,1.592777e+01,1.723541e+01,1.775885e+01,1.959831e+01,-5.739839e-01,-2.698550e+01,-2.415843e+01,-2.404886e+01,-2.430115e+01,-2.119749e+01,-2.274185e+01,-1.719130e+01,-2.018947e+00,6.983616e+00,1.450783e+01,1.980974e+01,2.103027e+01,2.569736e+01,2.381857e+01,2.376175e+01,2.358174e+01,2.251617e+01,1.995631e+01,2.294007e+01,2.501311e+01,2.883243e+01,3.030249e+01,3.227879e+01,3.430962e+01,3.724097e+01,3.428747e+01,3.002716e+01,2.194403e+01,1.534172e+01,1.392575e+01,1.350477e+01,1.539897e+01,1.665863e+01,1.643720e+01,1.519116e+01,1.420380e+01
5.231063e+00,3.403902e+00,6.089687e+00,7.873813e+00,7.805072e+00,6.804422e+00,1.278541e+01,1.500710e+01,1.615666e+00,-1.042881e+01,-9.117332e+00,-1.164932e+01,-2.255896e+01,-2.954374e+01,-3.556309e+01,-3.683895e+01,-2.622499e+01,-1.456845e+01,-1.122075e+01,-1.375322e+01,-1.300571e+01,-1.556045e+01,-2.292923e+01,-2.766978e+01,-2.571509e+01,-2.447819e+01,-2.380782e+01,-2.361832e+01,-2.543189e+01,-3.257356e+01,-3.110798e+01,-3.162974e+01,-2.898587e+01,-2.217745e+01,-2.406546e+01,-2.103465e+01,-3.841908e+00,4.240880e+00,4.885745e+00,7.268881e+00,6.739213e+00,9.621840e+00,1.063083e+01,5.221400e+00,5.923920e+00
6.507462e+00,8.007209e+00,7.055356e+00,4.672255e+00,2.013386e+00,1.728012e+00,4.476149e+00,5.827002e+00,8.369638e+00,1.712681e+01,1.306337e+01,1.267153e+01,8.451221e+00,6.393342e+00,3.932554e+00,2.127933e+00,9.118641e+00,1.648684e+01,1.575901e+01,1.553993e+01,1.679497e+01,1.596436e+01,1.805890e+01,2.635881e+01,3.281748e+01,3.101344e+01,3.423697e+01,3.548363e+01,3.082415e+01,2.879136e+01,2.973402e+01,3.128228e+01,2.989010e+01,2.742897e+01,1.989033e+01,1.385698e+01,6.108558e+00,1.604639e+00,3.824901e+00,8.624078e+00,3.804636e+00,1.653843e+00,7.047479e+00,4.785233e+00,3.835162e+00
1.236835e+01,1.019000e+01,5.831169e+00,4.837596e+00,3.719264e+00,5.801549e+00,3.688918e+00,1.459299e+00,1.167064e+01,1.368818e+01,2.130640e+01,1.758663e+01,8.163553e+00,1.174616e+00,-4.023601e+00,-1.063841e-01,5.768173e+00,5.932117e+00,8.601984e+00,6.038957e+00,5.301465e+00,6.747359e+00,3.367776e+00,4.396306e+00,2.228931e+00,4.886234e-01,-8.937919e-01,-1.817133e+00,-5.423270e+00,-3.637667e+00,-4.135342e-01,1.524518e+00,4.233881e+00,5.353559e+00,5.164399e+00,6.938831e+00,4.273170e+00,2.794649e+00,6.355119e+00,8.152077e+00,4.879790e+00,4.113672e-01,5.697749e+00,6.484068e+00,5.091921e+00
9.569750e+00,3.344000e+00,8.259481e-01,4.458318e+00,4.018552e+00,6.628341e+00,7.423379e+00,2.042256e+00,1.089478e+01,-1.134416e+00,-3.765434e+00,-1.250534e+01,-2.411121e+01,-2.878027e+01,-2.528472e+01,-1.829826e+01,-8.632601e+00,-3.105211e-02,3.511912e+00,-3.460217e+00,-2.068626e+00,9.846652e-02,-1.448809e+00,-2.205926e+00,-6.062822e-01,-3.233450e-01,-4.916794e+00,-1.361219e+00,-6.078501e-01,-1.609929e+00,-1.615215e+00,-3.143194e+00,-3.444155e+00,-4.140163e+00,-6.965427e+00,-1.274844e+01,-9.764463e+00,-5.030764e+00,1.961763e+00,1.377645e+00,9.938482e-01,2.271439e+00,4.111395e+00,7.315348e-01,-5.580413e-01
